Gene = XPA
index = 1575
Annotated 5SS: [  237  3709  7824 10262 12435]
Annotated 3SS: [ 3597  7717 10095 12316 21769]
SMsplice 5SS: [  237  3709  7824 12435 20929 21587 21869]
SMsplice 3SS: [ 3597  7717 12316 20846 21397 21769 21966]
top_k =  1000
Partition function (log Z): 6.492265845805829

Sorted 5' Splice Sites (High to Low Probability):
Position 7824: 0.9809447957800871
Position 21869: 0.9655307109851692
Position 12435: 0.962626634264568
Position 21587: 0.7148926322076755
Position 3709: 0.6349810005049216
Position 20929: 0.5964311887993031
Position 237: 0.5888901068198527
Position 15158: 0.5869611447230413
Position 4152: 0.5571289735277669
Position 3714: 0.36141433139552
Position 13879: 0.3202861306128108
Position 134: 0.24076244533763802
Position 21595: 0.2091691206447359
Position 12754: 0.2075515974151036
Position 12640: 0.1316176424208358
Position 1473: 0.10440329774996453
Position 1568: 0.10424105897819301
Position 4983: 0.0825396769961504
Position 6490: 0.06951893208402557
Position 16616: 0.06432241157652782
Position 8607: 0.05846969438594957
Position 9021: 0.052444178071062775
Position 14878: 0.048746872235385735
Position 1260: 0.042333832126082785
Position 9812: 0.04046736070891985
Position 12002: 0.04000341910409462
Position 564: 0.03816365122411862
Position 21640: 0.03668962381674387
Position 2775: 0.03635620476202452
Position 5769: 0.03466076976577809
Position 144: 0.032790491220947855
Position 347: 0.03190195845023074
Position 6448: 0.029654886117960043
Position 10262: 0.029483931181261032
Position 6501: 0.02590276148435697
Position 4164: 0.02541022470539213
Position 17926: 0.018592462437802895
Position 12428: 0.018010422298364234
Position 547: 0.017214039718715216
Position 15727: 0.016070548041403822
Position 8440: 0.014463419463282133
Position 11705: 0.012831424462336885
Position 8938: 0.01236513872234327
Position 3543: 0.011499882134522743
Position 10298: 0.011272504688547652
Position 1419: 0.010355865405865153
Position 9784: 0.00832656775017963
Position 24: 0.007866367997873517
Position 841: 0.007586086387123503
Position 2011: 0.007473455791442555
Position 2742: 0.007329907154493489
Position 6121: 0.007235510444750976
Position 7866: 0.006432337812325799
Position 12686: 0.00628253854032003
Position 10538: 0.006121512121244169
Position 952: 0.005834866704380686
Position 11918: 0.004472198387002736
Position 13550: 0.004369530968573404
Position 13507: 0.004205323671253719
Position 4636: 0.0038373736469542166
Position 5283: 0.0037634528386800577
Position 20535: 0.0035616800007527284
Position 2970: 0.003289147461059491
Position 22191: 0.0025165980372989557
Position 21582: 0.0024376201155780165
Position 4816: 0.002326647349852947
Position 2747: 0.0022837883424726433
Position 10233: 0.002220800129132579
Position 4486: 0.0020621838140799267
Position 12658: 0.002053609969184152
Position 1181: 0.002031809946709952
Position 1957: 0.0019695159747130865
Position 5327: 0.001904540740571967
Position 13059: 0.001838809564727712
Position 22064: 0.0017806661310532936
Position 248: 0.001701563633516634
Position 22176: 0.0016635542136994887
Position 11964: 0.0016635443047670762
Position 4202: 0.001658559798765593
Position 16244: 0.0015935228906867023
Position 5916: 0.0015573261390166113
Position 4196: 0.0014462058377330675
Position 3094: 0.001431221016681462
Position 8183: 0.0014130372377590824
Position 4136: 0.001374448404051814
Position 5108: 0.0012127936139089389
Position 4105: 0.0011443722002575153
Position 1887: 0.0011288953353772633
Position 11773: 0.0011285435557635405
Position 4359: 0.0011230534842743634
Position 21915: 0.0011167662253153943
Position 21864: 0.0011121950964730822
Position 8896: 0.001016956953022944
Position 6771: 0.0009788296747024832
Position 11630: 0.0009784238995729734
Position 6275: 0.0009486334354284798
Position 6604: 0.000721190851963921
Position 6513: 0.0006618882321112516
Position 14367: 0.000658591357065562
Position 14384: 0.0006291166567898216
Position 6154: 0.0006290556166634894
Position 9035: 0.0005967808155187854
Position 2294: 0.0005675177226904487
Position 9620: 0.0005480994043939491
Position 2674: 0.0005131119593562002
Position 5918: 0.00046966403005391797
Position 45: 0.0004633565476581723
Position 3813: 0.0004298736532797228
Position 284: 0.0004196164220774055
Position 549: 0.0003649258342165026
Position 22195: 0.00026121863500634375
Position 14110: 0.00025117295447561923
Position 3733: 0.00019933371838723956
Position 22042: 0.00015530807427121878
Position 16620: 0.00015042365016581486
Position 21878: 0.00014416893811094404
Position 22180: 0.00014000458615881706
Position 1611: 0.00012315695671132772
Position 17460: 0.00010256200448171998
Position 17591: 9.435956110654068e-05
Position 6590: 8.764656900511263e-05
Position 17477: 7.558777170026481e-05
Position 18540: 7.077915001119454e-05
Position 20885: 6.855272056039566e-05
Position 22244: 6.610138000421151e-05
Position 22053: 4.5833371254278465e-05
Position 12741: 4.354185929115422e-05
Position 566: 4.117734339670426e-05
Position 351: 3.640522424717758e-05
Position 22098: 3.4252162674849655e-05
Position 21831: 3.367505248605378e-05
Position 3693: 3.2555233972668086e-05
Position 3928: 2.488862064926856e-05
Position 1266: 2.185038698491081e-05
Position 3745: 2.1007374983919367e-05
Position 1136: 2.0179343529440376e-05
Position 1175: 1.7371523932347062e-05
Position 22258: 1.4632268884417224e-05
Position 9096: 1.2620890790611746e-05
Position 7840: 1.0948602803877682e-05
Position 596: 9.707666658992155e-06
Position 7811: 9.285836703382912e-06
Position 8119: 9.277993384233312e-06
Position 7870: 7.603967010891002e-06
Position 327: 7.527954255838006e-06
Position 8198: 6.577091685224016e-06
Position 1172: 4.284257779348817e-06
Position 18: 4.013062334012204e-06
Position 1702: 3.5955788748573085e-06
Position 8108: 3.428880506323356e-06
Position 894: 3.2701562251293982e-06
Position 8230: 2.32679267805506e-06
Position 8375: 2.273161714591671e-06
Position 311: 2.0364765038780897e-06
Position 8116: 1.7633743627490514e-06
Position 1092: 1.5806544264679146e-06
Position 353: 1.5453527371089117e-06
Position 1010: 1.3880567612023376e-06
Position 54: 7.101842522047602e-07
Position 4491: 6.822145095035234e-07
Position 4614: 4.902303236737766e-07
Position 1392: 4.191214673856394e-07
Position 1384: 3.6233862387464626e-07
Position 21885: 3.4202806411927374e-07
Position 3971: 3.28926036080836e-07
Position 332: 3.2709088051418417e-07
Position 4386: 2.3760386110404988e-07
Position 2921: 2.33361302465174e-07
Position 4776: 1.4537313953980646e-07
Position 936: 1.1351509741931337e-07
Position 370: 1.0221067048186392e-07
Position 28: 1.0005596165595536e-07
Position 21784: 9.440263537228308e-08
Position 637: 7.199293822246811e-08
Position 4642: 6.742763309442405e-08
Position 662: 3.5136081883803885e-08
Position 666: 2.152805699527112e-08
Position 660: 2.1520363933139915e-08
Position 441: 1.2669587610452611e-08
Position 777: 5.5679212337027556e-09
Position 403: 3.356972175488539e-09
Position 581: 2.7811061480079937e-09
Position 300: 1.0122626621874955e-09
Position 13: 6.758877371720921e-10
Position 21926: 1.1055528221228048e-10
Position 416: 8.642085085960976e-11
Position 605: 3.5359216084623615e-11
Position 433: 1.0625687591863155e-11
Position 877: 2.260724889951677e-12
Position 411: 1.179845856645727e-12
Position 517: 1.1346497148352349e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 21769: 0.9974741885771301
Position 7717: 0.9858369342618172
Position 12316: 0.9627081652773561
Position 3597: 0.9582957849826268
Position 21397: 0.9575881854961489
Position 20846: 0.5359745739885549
Position 4021: 0.32165114872435396
Position 14926: 0.3113028455624055
Position 13754: 0.30183135574453196
Position 21966: 0.2995713541042661
Position 3965: 0.26024022136094105
Position 14951: 0.2234244440533376
Position 22154: 0.20694128494605912
Position 22020: 0.1393349314982941
Position 12569: 0.13875648096178972
Position 22353: 0.11061157629801825
Position 6331: 0.09661626916841581
Position 21946: 0.07932803702354767
Position 1383: 0.07244054660506048
Position 14701: 0.06710057803905858
Position 8502: 0.05944639107172744
Position 16466: 0.05789083204660915
Position 1367: 0.056190340009142616
Position 12678: 0.05292673258779217
Position 12527: 0.0529092175189643
Position 22331: 0.052615735871823915
Position 20884: 0.05217115558499304
Position 12546: 0.048922197190226946
Position 4890: 0.04362102840784646
Position 11856: 0.04275285716145492
Position 10095: 0.04170473883152196
Position 22082: 0.04147313124701617
Position 2570: 0.04058814921903647
Position 21975: 0.027693322672534566
Position 6334: 0.026548823871214943
Position 14873: 0.02572086020900002
Position 5646: 0.024289357107617156
Position 4952: 0.021514461133500504
Position 12252: 0.02044962719891201
Position 8937: 0.01940537819748671
Position 9514: 0.019354517067572925
Position 429: 0.018858344421620116
Position 12596: 0.01873132376710914
Position 8868: 0.01871313716296056
