Gene = IL17RD
index = 690
Annotated 5SS: [  215 45120 50684 55183 55839 59266 59519 61034 62285 62897 64197 67780]
Annotated 3SS: [45061 50557 55063 55717 59220 59366 60967 62229 62785 64011 66836 68869]
SMsplice 5SS: [  215 45120 50684 55183 55839 59519 60295 61034 62285 62897 66946]
SMsplice 3SS: [45061 50557 55063 55717 59366 60239 60967 62229 62785 66836 72304]
top_k =  1000
Partition function (log Z): -40.46587377424989

Sorted 5' Splice Sites (High to Low Probability):
Position 215: 0.7056678660375476
Position 6460: 0.5530297045737474
Position 450: 0.2509334633105155
Position 8512: 0.21381799120393669
Position 8601: 0.1010197343126875
Position 7576: 0.0826449506266755
Position 3938: 0.08052654299579938
Position 13629: 0.06652193436769027
Position 3458: 0.051998653973726036
Position 8553: 0.045242529070833835
Position 3713: 0.042511731450819254
Position 13161: 0.039352281086739015
Position 3383: 0.03711127615325831
Position 175: 0.03417800013967546
Position 10696: 0.03241732460298542
Position 12022: 0.021967262905705214
Position 12060: 0.016124007368426337
Position 1020: 0.010895811493866942
Position 910: 0.009891886518396472
Position 6341: 0.009495791519870482
Position 6223: 0.009096481465923168
Position 3227: 0.008218233397215797
Position 1932: 0.007723713931492136
Position 9328: 0.006959571126638121
Position 3322: 0.005658230436127728
Position 12751: 0.005228280924628145
Position 2936: 0.004601608254286958
Position 1134: 0.00459924095916645
Position 938: 0.004409193752818661
Position 13695: 0.004249418117042098
Position 831: 0.004185578073262338
Position 13167: 0.002497353455339042
Position 276: 0.002365648204791945
Position 895: 0.0022875068304406263
Position 1182: 0.0022468473231573236
Position 8447: 0.0019494870826720493
Position 12979: 0.0019119943020713473
Position 1842: 0.001846690809496617
Position 915: 0.0015386172047232019
Position 1312: 0.001462272379598953
Position 6061: 0.0013768159281435696
Position 1937: 0.0012251096343620603
Position 2440: 0.0009040874135456984
Position 1962: 0.0008366135557509867
Position 2502: 0.0008112412473309314
Position 6308: 0.0007784561991976775
Position 5929: 0.0006774423690561896
Position 488: 0.0006506279088233228
Position 3317: 0.0006226404069430186
Position 4533: 0.0005743270334138309
Position 6278: 0.0005094800818819272
Position 4527: 0.0004751272871788969
Position 1985: 0.0003954688287617613
Position 10262: 0.0003077708560871325
Position 625: 0.00019951172390995388
Position 324: 0.0001746556395471382
Position 3090: 7.111967246972983e-05
Position 808: 3.963599490309484e-05
Position 1838: 3.213301522468606e-05
Position 2443: 3.1318479306602967e-05
Position 3123: 2.7118392716624564e-05
Position 4590: 1.9976546772145785e-05
Position 1882: 1.969923327999797e-05
Position 2971: 1.3646430492241251e-05
Position 128: 9.992093261725862e-06
Position 601: 6.778997659927555e-06
Position 1979: 5.393495907447187e-06
Position 5131: 5.061867478669364e-06
Position 468: 2.2357527960319985e-06
Position 1479: 1.9152700028484538e-06
Position 233: 1.6441581504697898e-06
Position 721: 1.2949688323790975e-06
Position 341: 1.0973536901431465e-06
Position 865: 7.906882831357892e-07
Position 161: 7.63612394092397e-07
Position 1100: 3.2305606674067023e-07
Position 1619: 3.0824060899020104e-07
Position 204: 2.949066883652113e-07
Position 368: 1.66970780016065e-07
Position 1001: 1.595206768850976e-07
Position 386: 1.3600831524211702e-07
Position 1624: 1.1137555369053073e-07
Position 563: 7.729802281982005e-08
Position 957: 3.946394982350919e-08
Position 899: 3.5666494352169157e-08
Position 644: 2.979188467520491e-08
Position 825: 1.973115085101295e-08
Position 438: 1.947272293857786e-08
Position 308: 1.8633593549237173e-08
Position 955: 1.860163515188429e-08
Position 565: 6.696821044372075e-09
Position 436: 6.242096801764544e-09
Position 388: 2.3567934279681283e-09
Position 749: 5.390693917061314e-10
Position 97: 9.431849304706997e-11
Position 527: 7.431090281137031e-11
Position 729: 4.665858066119928e-11
Position 243: 4.113190665842442e-11
Position 550: 3.9125635148213135e-11
Position 116: 1.7807927753363286e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13521: 0.46937985798718423
Position 6424: 0.40232208663932284
Position 8426: 0.22875525690347775
Position 12793: 0.10753635080028619
Position 6391: 0.100083104240686
Position 8311: 0.08913876993961882
Position 14703: 0.08102610815904182
Position 14878: 0.07455220239347904
Position 3198: 0.07266817370805334
Position 7439: 0.07259854461105315
Position 11869: 0.06656090228943344
Position 5992: 0.06428079782572337
Position 6307: 0.056008319915711285
Position 10418: 0.05286167176604895
Position 13843: 0.04930332382016185
Position 8357: 0.046380562251840465
Position 9253: 0.03872636981048356
Position 3854: 0.03821256717156665
Position 3836: 0.03318491070050903
Position 3565: 0.0301868926855098
Position 11821: 0.02710378736935231
Position 11990: 0.016638224248687963
Position 12704: 0.013891824779066848
Position 3345: 0.013608681463677743
Position 17707: 0.013158271464089202
Position 11919: 0.012898273342572611
Position 7461: 0.012436907543867406
Position 813: 0.012320704861609749
Position 8387: 0.0102458855895023
Position 12282: 0.010085627578335525
Position 830: 0.009617767302058447
Position 14442: 0.008753685896151229
Position 10185: 0.00866183053015732
Position 10577: 0.007919488447785838
Position 1873: 0.007849007589924727
Position 8080: 0.007548274984847827
Position 5073: 0.007083776250179806
Position 13230: 0.006994872931478038
Position 3164: 0.006193581936953613
Position 3523: 0.005070931897275047
Position 7369: 0.0048591498486662546
Position 3669: 0.004060857430849216
Position 1085: 0.0037219013430474924
Position 10580: 0.0035599298186901416
Position 3180: 0.00354183010700219
Position 8331: 0.003312456208438917
Position 2831: 0.003273312910691839
Position 3382: 0.003207174981014839
Position 721: 0.003097895340488924
Position 3739: 0.002977147407435165
Position 724: 0.0027664268784428248
Position 3712: 0.002342018818801495
Position 6371: 0.002295320873228569
Position 4173: 0.00217909974952692
Position 6025: 0.002121325243392232
Position 10251: 0.002117014370127156
Position 3217: 0.0020748647008843207
Position 4090: 0.002047535869120596
Position 1703: 0.001990348754024068
Position 11129: 0.0019109768362259767
Position 1041: 0.0019000826445898101
Position 3498: 0.001870392143549003
Position 2302: 0.0018699764883400765
Position 3254: 0.001760049224660491
Position 3445: 0.0017522942075318586
Position 2387: 0.0017421820104905963
Position 9054: 0.0017363950099988257
Position 8117: 0.0016747853585848602
Position 1841: 0.0016119167190714893
Position 3591: 0.0016025817234446881
Position 7948: 0.0014847131139727769
Position 4409: 0.0013552547938917307
Position 888: 0.0013044877194592326
Position 2075: 0.0013033311162720506
Position 556: 0.0012848507129773357
Position 3266: 0.0012354037596766143
Position 644: 0.0012101517275470465
Position 3625: 0.0011801457417628977
Position 10852: 0.0011607680861768265
Position 3287: 0.0011397848223064755
Position 1660: 0.0010781963873839383
Position 5206: 0.000997022286927789
Position 2770: 0.0009921555959906422
Position 5130: 0.0009686347147041265
Position 2789: 0.0008798825655079711
Position 3457: 0.0008287711631726441
Position 8250: 0.0007723103481564631
Position 5910: 0.0007699541081037393
