Gene = NDUFS2
index = 932
Annotated 5SS: [  209  3166  4229  7283  9999 10281 10617 10874 11075 11396 13166 14161
 14418 14607]
Annotated 3SS: [ 2831  4121  7091  9877 10167 10541 10795 10988 11275 13035 14064 14333
 14548 14840]
SMsplice 5SS: [  209  3166  4229  7283  9999 10281 10617 10874 11396 14161 14418]
SMsplice 3SS: [ 3053  4121  7091  9877 10167 10527 10795 11275 14064 14333 14548]
top_k =  1000
Partition function (log Z): 13.683119658598223

Sorted 5' Splice Sites (High to Low Probability):
Position 14418: 0.976973745684161
Position 4229: 0.9729921531222744
Position 10617: 0.8851939871582795
Position 7283: 0.8745115170459704
Position 11396: 0.871142983268118
Position 14161: 0.8705694111164622
Position 10874: 0.867937968913827
Position 3166: 0.8620355686321822
Position 10281: 0.7832327564682753
Position 9999: 0.772475168701072
Position 11075: 0.5648688147624196
Position 209: 0.5290777228559472
Position 352: 0.4038688296194437
Position 2946: 0.3177493646412576
Position 2109: 0.3063479519061751
Position 5049: 0.22181433496296193
Position 7777: 0.18904841288479415
Position 10399: 0.18808974977284781
Position 13166: 0.1760478420788163
Position 1267: 0.16687064432020796
Position 13868: 0.11357959534298581
Position 6992: 0.09506915641008194
Position 1271: 0.07961615930099118
Position 4523: 0.07775354316178817
Position 2019: 0.07660313677834063
Position 7205: 0.06840205896365714
Position 14607: 0.05997854880559703
Position 14875: 0.04916496992913527
Position 1861: 0.048970180005122474
Position 14198: 0.042077387346785684
Position 14632: 0.04157110280707992
Position 7861: 0.03543212636515815
Position 11349: 0.029971159726704694
Position 198: 0.02665563079867525
Position 10336: 0.021165728254284616
Position 13518: 0.02006131085245613
Position 10031: 0.019887763334630826
Position 4698: 0.019044158036637827
Position 6469: 0.017640750669258524
Position 246: 0.015034962258780768
Position 9445: 0.015011991996931087
Position 14760: 0.012849198513978373
Position 3119: 0.01149596862687171
Position 1022: 0.011055208509023346
Position 12212: 0.010125857756866547
Position 1989: 0.00954082494922418
Position 176: 0.008884428263084687
Position 13480: 0.008750865114875366
Position 1407: 0.008648029616194361
Position 3933: 0.008625875606665187
Position 2995: 0.00838606804075698
Position 13121: 0.007755060215871632
Position 14739: 0.006322864299969704
Position 14202: 0.0056896197398288795
Position 7844: 0.005560996714482272
Position 14984: 0.005473562239177203
Position 4878: 0.00508480146736201
Position 3219: 0.005048714472615105
Position 12524: 0.005029881331380431
Position 5372: 0.0048004004741788895
Position 7292: 0.004384287521717089
Position 5930: 0.004023739939938991
Position 6770: 0.0039406382211222375
Position 13932: 0.003508141182514989
Position 5505: 0.003305665782519098
Position 14434: 0.00320268432947869
Position 6292: 0.003191100046864005
Position 3361: 0.0031769787511360817
Position 19: 0.003163247520293831
Position 10625: 0.0031548193504365267
Position 2268: 0.003150235672864826
Position 7365: 0.0028961852057566083
Position 14966: 0.0028549971230399916
Position 14964: 0.0027870924980730695
Position 14960: 0.002760095959928579
Position 14962: 0.0026621207252602664
Position 685: 0.002630840285053138
Position 1855: 0.0026266618915971704
Position 2357: 0.002614278108356905
Position 14968: 0.0024729203547885267
Position 6437: 0.0024089282476546653
Position 14958: 0.0024066811530743773
Position 11099: 0.002132283210265008
Position 6395: 0.0020318000934998505
Position 2934: 0.0019318515422098183
Position 14718: 0.0019199348699924373
Position 14970: 0.0018958943268565865
Position 2345: 0.0015247765158504748
Position 5078: 0.0014508627497404605
Position 2985: 0.0013809407459027237
Position 14972: 0.0013174778422274061
Position 12103: 0.0012796872167788738
Position 10712: 0.0012484098271878187
Position 14956: 0.0012476872066507119
Position 13340: 0.001233452588990399
Position 14974: 0.0010840228457807194
Position 14976: 0.0008516026983904494
Position 7586: 0.0008227424520552633
Position 6308: 0.0007926708860419791
Position 1286: 0.0007480655887299946
Position 2026: 0.0007462198374426049
Position 4860: 0.0007233312334219296
Position 2361: 0.0007151031413238179
Position 14841: 0.0007128709663546875
Position 4760: 0.0007074768707897723
Position 11796: 0.0007065659594503273
Position 14978: 0.0006394377969674527
Position 6740: 0.0005912135400434856
Position 1501: 0.0005877547801314071
Position 897: 0.0005599873482551434
Position 10948: 0.0005391393316657633
Position 3066: 0.0005116744721098585
Position 6484: 0.0004979613392786478
Position 5523: 0.0004721821657237517
Position 565: 0.00045662216017018577
Position 14980: 0.00043940899203799143
Position 8813: 0.0004320906958299306
Position 1230: 0.00041307451552998067
Position 6408: 0.00040885415353848536
Position 2785: 0.00040023619464607437
Position 1015: 0.0003990670964185797
Position 6864: 0.0003894172037105615
Position 2317: 0.000384558772127114
Position 5555: 0.000364252613671853
Position 9601: 0.00032285426773583396
Position 5332: 0.00032036206421563415
Position 61: 0.00029404058992921683
Position 13570: 0.000282151103158514
Position 1055: 0.00023890978673105765
Position 614: 0.0002360967844773229
Position 740: 0.00020386511982930266
Position 289: 0.00019833501275466915
Position 11111: 0.00018846585059949749
Position 2315: 0.00018678752952724773
Position 2505: 0.00018213043037687053
Position 2427: 0.00017866230699935156
Position 3779: 0.0001623096231511029
Position 411: 0.00016144548716994455
Position 14746: 0.00011187563700596975
Position 1364: 0.00010984187554034279
Position 6505: 9.761618843836696e-05
Position 14475: 8.245497498987317e-05
Position 1548: 8.122911894566798e-05
Position 3850: 7.464911367997022e-05
Position 11068: 6.897764468251854e-05
Position 9363: 6.720850479152002e-05
Position 11040: 5.175289117013183e-05
Position 11186: 5.164787723751974e-05
Position 10444: 4.8223937953606604e-05
Position 1047: 4.717454320978092e-05
Position 8947: 3.324547588373678e-05
Position 804: 2.8667533150498117e-05
Position 950: 2.8150964565083855e-05
Position 448: 2.7076344361301864e-05
Position 923: 2.6758394698585783e-05
Position 11840: 2.4289176425472678e-05
Position 12832: 2.1404101271256935e-05
Position 1546: 2.0358991154394823e-05
Position 13036: 1.8827512733186466e-05
Position 153: 1.7037872254358473e-05
Position 1319: 1.6145525121696136e-05
Position 807: 1.4847426285945762e-05
Position 13188: 1.1934587991040327e-05
Position 4709: 9.121711239184697e-06
Position 4340: 8.468361302148633e-06
Position 10730: 7.302458305062546e-06
Position 823: 7.231026106029473e-06
Position 863: 6.5537418743441415e-06
Position 13138: 5.3157231517240535e-06
Position 326: 4.982523543371439e-06
Position 337: 3.5278071392497672e-06
Position 11367: 2.9631446909794417e-06
Position 1155: 2.4680821371795062e-06
Position 4182: 1.8093644327170762e-06
Position 2113: 1.66037131395941e-06
Position 2083: 1.6399961676052264e-06
Position 1899: 1.3970504052960888e-06
Position 4233: 1.298356422474336e-06
Position 2091: 1.2117883234897675e-06
Position 10644: 1.1790028205533324e-06
Position 877: 1.0145256780550042e-06
Position 11605: 9.163275552053769e-07
Position 146: 5.813373161060864e-07
Position 2279: 4.531331240620378e-07
Position 955: 4.257928639122787e-07
Position 2216: 3.030522236839804e-07
Position 1395: 2.789328817026561e-07
Position 1552: 2.732519463786424e-07
Position 1550: 2.3383970625465328e-07
Position 11037: 2.1377810536015693e-07
Position 87: 1.877015614310228e-07
Position 503: 1.2134112468280043e-07
Position 1128: 9.807558160611032e-08
Position 2905: 6.685897269602068e-08
Position 1135: 1.1921978357993268e-08
Position 1123: 1.0001746306474006e-08
Position 1200: 7.829124707921423e-09
Position 470: 2.7018528309251935e-10
Position 932: 1.344789146838272e-14
Position 953: 1.2538337719034163e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10167: 0.9509452958384291
Position 10795: 0.9445739544390889
Position 14064: 0.9187356011341387
Position 4121: 0.8924340843417206
Position 7091: 0.8744672398625419
Position 3053: 0.8496586367834997
Position 14333: 0.8438033947755237
Position 10527: 0.7423009016766032
Position 9877: 0.7119876374967679
Position 11275: 0.6701973996150498
Position 14548: 0.4914574734617128
Position 10988: 0.3949593862346714
Position 1960: 0.391986714371201
Position 2831: 0.27619726008039336
Position 14840: 0.26391472888504336
Position 7672: 0.20257675251613075
Position 13035: 0.1681552451690656
Position 1103: 0.15952254273586594
Position 11152: 0.14855466791844119
Position 15073: 0.14346694557097722
Position 14308: 0.125238489163825
Position 14606: 0.12308994594458907
Position 10541: 0.11235975952983575
Position 4828: 0.08854266513124193
Position 13611: 0.07959572661911479
Position 14797: 0.07861023451019278
Position 4305: 0.07777505530816596
Position 4100: 0.07609605884422906
Position 10972: 0.07329402294469739
Position 11172: 0.06595947509943016
Position 1152: 0.0630157091669041
Position 6908: 0.053461679424511854
Position 14512: 0.05095987892219904
Position 4854: 0.05076174775373983
Position 4990: 0.048010582469743414
Position 9931: 0.04216016445004388
Position 2801: 0.04200600107943259
Position 10127: 0.04035943041688292
Position 1763: 0.033093899489312205
Position 13634: 0.03285920277276615
Position 13276: 0.03247007171831643
Position 7157: 0.030572421474802318
Position 7160: 0.022953763098535106
Position 4962: 0.02280419906489684
Position 10426: 0.02267626799413163
Position 14699: 0.022447927396778686
Position 7108: 0.021378094499435705
Position 9944: 0.019764120363109206
Position 9902: 0.017174103096478863
Position 4932: 0.016718446845728284
Position 7749: 0.015216528041635605
Position 1266: 0.014686768139118058
Position 2938: 0.014506128510593132
Position 1155: 0.014425425824668343
Position 6939: 0.013097555253193883
Position 1687: 0.012844795697575075
Position 6124: 0.011221389697853808
Position 11005: 0.011180337729579822
Position 6258: 0.010936276362170334
Position 6821: 0.010093245701483265
Position 6644: 0.00920317880977245
Position 11298: 0.008922720703823245
Position 6959: 0.00890540167745346
Position 2905: 0.008591419210107427
Position 13087: 0.008478367797159542
Position 14368: 0.006644078881655646
Position 7581: 0.006156036682382448
Position 9220: 0.00604836588496213
Position 4301: 0.005719164179000504
Position 14281: 0.005697384345455231
Position 12085: 0.0053525467980802205
Position 2196: 0.005132903766208023
Position 14371: 0.005042207163141497
Position 10491: 0.004829093005826249
Position 2962: 0.004817043597574232
Position 12981: 0.00461525105244016
Position 4471: 0.004489550938440439
Position 4625: 0.004479057299606377
Position 3743: 0.004390763741013083
Position 14588: 0.004309975221742297
Position 487: 0.004305611520114564
Position 9248: 0.004266334369129595
Position 5229: 0.004174645975456179
Position 10913: 0.0041106174290451904
Position 12454: 0.003975460515927528
Position 5403: 0.003655585405923114
Position 6872: 0.003361881659044247
Position 9262: 0.003245363636337082
Position 2994: 0.003211829980792757
Position 7532: 0.0031183484732584823
Position 995: 0.0028513660724921513
Position 5788: 0.0028449616036243883
Position 3242: 0.0028312534295579306
Position 11102: 0.002806956722980285
Position 2617: 0.002699651077583468
Position 1904: 0.0026919272004629386
Position 14914: 0.002629097962335026
Position 7477: 0.0025787790404178013
Position 4123: 0.0025051266429462382
Position 4522: 0.002487780748359409
Position 10462: 0.002417338356624551
Position 11927: 0.0023026984345426924
Position 6333: 0.0020422419691028698
Position 2752: 0.0019846795114800376
Position 15010: 0.001980513761421816
Position 14013: 0.0019524184621281969
Position 6734: 0.0018878125393571928
Position 10459: 0.001833425669697487
Position 13800: 0.001807373154213652
Position 1836: 0.001746437693728285
Position 10916: 0.0017409875443116654
Position 3118: 0.0016662908523546627
Position 11191: 0.0015534576289773167
Position 3760: 0.0015408864271092006
Position 10775: 0.0014161935116147107
Position 12057: 0.001396948208630495
Position 3060: 0.0013839428555651866
Position 5170: 0.0013538566847308637
Position 3703: 0.0013354753504438896
Position 14870: 0.001320689929195656
Position 9030: 0.0013077103585178856
Position 14629: 0.0012508130606414074
Position 4676: 0.001185681767432102
Position 13054: 0.0011613907185142368
