Gene = ALG2
index = 73
Annotated 5SS: [410]
Annotated 3SS: [3119]
SMsplice 5SS: [410]
SMsplice 3SS: [3469]
top_k =  1000
Partition function (log Z): -7.568774895484124

Sorted 5' Splice Sites (High to Low Probability):
Position 410: 0.9610155769791078
Position 3656: 0.22172811769883846
Position 978: 0.1841346148040654
Position 2976: 0.0495372376641012
Position 3574: 0.030534692127016108
Position 2969: 0.024429905617112342
Position 263: 0.022028049248910244
Position 4017: 0.01700832779898092
Position 3674: 0.015178228751874273
Position 3045: 0.012567973464703681
Position 1218: 0.011022162280149383
Position 33: 0.0086164625922456
Position 694: 0.00662654605558519
Position 635: 0.006200271628955827
Position 110: 0.005514563496367398
Position 3719: 0.005494130307255416
Position 544: 0.0035882936033723436
Position 645: 0.002819231448635119
Position 1411: 0.0026444794939909063
Position 505: 0.0020088584869438677
Position 927: 0.0019027454880233636
Position 400: 0.001845340530786875
Position 395: 0.0014733930975568492
Position 3555: 0.0013924642205890487
Position 1240: 0.0010901913693610627
Position 439: 0.0010080952954836463
Position 1006: 0.0008500941688774263
Position 959: 0.0008210568963023901
Position 1960: 0.0007734223505869042
Position 1070: 0.0007090949335714566
Position 3776: 0.0006608570352121145
Position 1796: 0.000614903319619397
Position 2630: 0.0005202117128104355
Position 683: 0.0004492263952932011
Position 2807: 0.00044448355997713337
Position 3633: 0.0003699224240396776
Position 1251: 0.0003697393144619426
Position 2506: 0.00035134330170735425
Position 106: 0.00030805392926372296
Position 535: 0.00030740507048249415
Position 392: 0.00027942416350633956
Position 2725: 0.000263236554741596
Position 3856: 0.00024666263035845107
Position 1111: 0.00023765780810000033
Position 95: 0.00022855694882916884
Position 726: 0.00021906858342801626
Position 2118: 0.0001853140525645647
Position 1885: 0.00014235181237379284
Position 3660: 0.00014063507224031498
Position 2625: 0.00013610143458697916
Position 2122: 0.0001183246133723425
Position 2939: 0.00010927426154001764
Position 40: 0.00010584941201298335
Position 3130: 9.855861675665927e-05
Position 2172: 9.201735413844377e-05
Position 45: 9.141612851894664e-05
Position 945: 7.990592128873806e-05
Position 1185: 7.65725155091519e-05
Position 1157: 7.281536193721242e-05
Position 2752: 6.478565535485286e-05
Position 735: 4.2445131808912984e-05
Position 237: 3.543500682221133e-05
Position 1191: 3.4059652426156015e-05
Position 2239: 3.0016538223706813e-05
Position 2620: 2.8778996291242564e-05
Position 844: 1.4118638232006139e-05
Position 3075: 1.3639676489828061e-05
Position 2088: 1.2603529785595406e-05
Position 575: 1.0880039821601196e-05
Position 2943: 1.0189822864006324e-05
Position 541: 9.326529528211234e-06
Position 137: 6.5710345436568265e-06
Position 335: 4.866168154109892e-06
Position 195: 4.328625141652619e-06
Position 158: 2.8783439400666426e-06
Position 675: 2.166071678392423e-06
Position 193: 2.0851839813877503e-06
Position 556: 2.0135152500909437e-06
Position 385: 2.003556914252199e-06
Position 115: 1.8816772201670659e-06
Position 200: 1.7202205691022316e-06
Position 398: 1.638814343881266e-06
Position 3064: 1.3494312367209775e-06
Position 559: 7.390971190255366e-07
Position 763: 6.818480895168029e-07
Position 270: 5.572487234841231e-07
Position 1099: 5.362760569353092e-07
Position 881: 4.922562965010084e-07
Position 623: 4.622601349914325e-07
Position 3577: 4.4202351110050227e-07
Position 3641: 4.2930054472113767e-07
Position 1096: 3.794106278342441e-07
Position 606: 2.725304509152623e-07
Position 3603: 2.2769348802023463e-07
Position 160: 1.9783332383024987e-07
Position 498: 1.7184264226082485e-07
Position 344: 1.4089270285130966e-07
Position 701: 1.1326635441803529e-07
Position 1640: 9.577091116804345e-08
Position 573: 8.289380347573704e-08
Position 590: 7.350914990494455e-08
Position 987: 7.023524945638802e-08
Position 883: 4.030019679258534e-08
Position 1031: 3.9726038650080185e-08
Position 362: 2.5940033749931972e-08
Position 745: 1.936459568873669e-08
Position 323: 1.1532907525741887e-08
Position 367: 4.277549013988525e-11
Position 453: 4.975034011947924e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3469: 0.4808614275086737
Position 818: 0.3207952316633345
Position 4194: 0.22282450655660674
Position 3882: 0.1203787429439148
Position 2861: 0.11007512835179886
Position 3573: 0.09807613754545509
Position 3119: 0.05238371695474799
Position 3712: 0.02189578007596412
Position 3921: 0.020053685947386508
Position 1182: 0.018783357609065854
Position 184: 0.009811030275315376
Position 3138: 0.009002767591125437
Position 3192: 0.008951577795995687
Position 573: 0.00819252169588923
Position 2457: 0.007546275550845413
Position 4070: 0.006026381336048716
Position 3885: 0.005724118250556779
Position 1217: 0.0051407123401082866
Position 1147: 0.004966034589071513
Position 1831: 0.004686776330364201
Position 4361: 0.004628524767066301
Position 4406: 0.004605346984126569
Position 3739: 0.003727103272791867
Position 4538: 0.0036842109985615774
Position 1344: 0.0035244345816931436
Position 128: 0.0030572193386006817
Position 4038: 0.0029797364764885177
Position 619: 0.002858969938334509
Position 3238: 0.002484192235780288
Position 855: 0.0022945322310334165
Position 3391: 0.0021836550673303384
Position 514: 0.002122691356137984
Position 2922: 0.001892934478280668
Position 3354: 0.0014891223731857092
Position 3326: 0.0014078801256783894
Position 3684: 0.0012760028405484965
Position 1009: 0.0012632061647034688
Position 3975: 0.0012430470333826846
Position 2872: 0.0012310934021470528
Position 4474: 0.0012178995746644381
Position 2876: 0.0010925282447160859
Position 3846: 0.001088031783111444
Position 1669: 0.0010438920193371476
Position 3984: 0.0009934038546908612
Position 3416: 0.000921254616704778
Position 3771: 0.0009099169998347989
Position 2394: 0.0008980526287504886
Position 2095: 0.0008085861142541647
Position 3838: 0.0007941035778790585
Position 4238: 0.0007704190804947127
Position 3402: 0.0007554724888356785
Position 1959: 0.0007423080322021412
Position 1703: 0.0006805765793914619
Position 2961: 0.0006729722805078192
Position 4277: 0.0006231539933565474
Position 3075: 0.000592555089978517
Position 1185: 0.0005887836927823349
Position 1096: 0.0005648521871428367
Position 3617: 0.0005327839356832445
Position 2042: 0.0005309100832521766
Position 596: 0.0005170139334148773
Position 681: 0.0005011624348419872
Position 4274: 0.0004812429854710238
Position 851: 0.00047389825798608664
Position 2572: 0.0004349246106969319
Position 2151: 0.0004198597319037422
Position 4385: 0.0004197580056819354
Position 954: 0.0004185940218914687
Position 3507: 0.0003907096010794368
Position 385: 0.0003807619903667731
Position 2055: 0.00037531453383844087
Position 1056: 0.00035529357003720485
Position 1099: 0.00028163936376921926
Position 2773: 0.00027606746120363226
Position 1613: 0.0002502667586050947
Position 3543: 0.0002193894720203992
Position 2238: 0.00021465787938775808
