Gene = TNFRSF18
index = 1461
Annotated 5SS: [ 187 1202 2173]
Annotated 3SS: [1078 2084 2610]
SMsplice 5SS: [ 187 1202 2173]
SMsplice 3SS: [1078 2084 2602]
top_k =  1000
Partition function (log Z): -0.5395580655203656

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9770934240161554
Position 2173: 0.9020883942464973
Position 1202: 0.8308976927958245
Position 2538: 0.2453857493887641
Position 2392: 0.21191304577648867
Position 2517: 0.10644200589158066
Position 1664: 0.06829392270689545
Position 2718: 0.06432200732873022
Position 406: 0.05925423385101263
Position 2724: 0.026086980996190813
Position 1633: 0.023946108431248482
Position 1866: 0.023039906514734712
Position 415: 0.022084515785237038
Position 2722: 0.017455108029586646
Position 2184: 0.011258741054665976
Position 2350: 0.007167090764330707
Position 366: 0.006613611471683388
Position 1189: 0.005981851433142328
Position 248: 0.004294099238805456
Position 1449: 0.004135587394534903
Position 973: 0.0038712853883951805
Position 1688: 0.0033679560831616877
Position 2326: 0.003176980252424377
Position 754: 0.002204615404613786
Position 1215: 0.0021915278423291196
Position 2344: 0.0019092343147799596
Position 98: 0.0016999029172329117
Position 2623: 0.0015821931957258199
Position 300: 0.0012919248090118682
Position 471: 0.001099831008465952
Position 664: 0.0010627126617184686
Position 2109: 0.0010148283843300337
Position 191: 0.0007583418368344193
Position 2296: 0.0007501267269484546
Position 1678: 0.0007470611679406817
Position 2527: 0.000712156240483731
Position 289: 0.0007065175112981565
Position 73: 0.0006593857985848759
Position 2553: 0.0006441550903133397
Position 2521: 0.000638505216448041
Position 1430: 0.0005822896153782827
Position 2404: 0.0005274157769660288
Position 488: 0.0004889668357342065
Position 1301: 0.00048292789705507656
Position 1322: 0.0004814685426645952
Position 609: 0.0003490336297844411
Position 2390: 0.00033843765641854986
Position 525: 0.0002393117559477494
Position 2563: 0.00023211755851914627
Position 451: 0.00021423286754163986
Position 2320: 0.0002012031418133156
Position 2428: 0.00018721895584212272
Position 785: 0.0001802795372301457
Position 591: 0.00016558725165184772
Position 1599: 0.0001403272883435872
Position 2177: 0.0001401793642916409
Position 1110: 0.00012936259960290625
Position 1281: 0.0001276493413009498
Position 1310: 0.00011853411924117406
Position 436: 0.00010363908155787874
Position 2842: 0.00010264905872105929
Position 443: 8.175973073720493e-05
Position 668: 7.21248247335643e-05
Position 56: 6.776686342685257e-05
Position 2856: 6.541853502124202e-05
Position 711: 6.47888607038193e-05
Position 803: 5.7946517746316825e-05
Position 977: 4.538067836603482e-05
Position 1947: 4.005368041723081e-05
Position 2294: 3.847862684566965e-05
Position 2886: 2.811716159724501e-05
Position 1703: 2.292293055478462e-05
Position 38: 2.270553368374798e-05
Position 485: 1.763305430458814e-05
Position 708: 1.5529194235568344e-05
Position 836: 1.4690582292515688e-05
Position 634: 1.460476295829666e-05
Position 2197: 1.3569384641208678e-05
Position 2205: 1.3142163425025598e-05
Position 153: 1.271092544467396e-05
Position 1206: 6.4787167368404685e-06
Position 929: 5.598026098127872e-06
Position 778: 5.523405816816582e-06
Position 686: 4.691861702718834e-06
Position 878: 3.527461476560048e-06
Position 1537: 3.1432575285441646e-06
Position 200: 3.1268655950019845e-06
Position 1549: 3.114994065192413e-06
Position 1459: 2.809227790243866e-06
Position 1502: 2.715488578738913e-06
Position 91: 2.63898084155967e-06
Position 824: 1.8620864879424054e-06
Position 2360: 7.991716856863303e-07
Position 2231: 5.631260511579364e-07
Position 2094: 3.1955457676248636e-07
Position 1298: 3.810386984850571e-08
Position 1283: 3.5796723967031106e-08
Position 384: 1.8540700093098045e-09
Position 548: 1.1045875127331285e-09
Position 227: 1.0065839071128397e-09
Position 26: 5.330437750390532e-10
Position 368: 4.059839122893649e-10
Position 756: 5.721305239950585e-11
Position 266: 9.65391196620788e-13
Position 280: 4.5776281595738645e-14
Position 464: 4.256737935790703e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 2602: 0.8463726515884408
Position 1078: 0.8244608051998475
Position 2254: 0.5659553729585366
Position 2084: 0.5241170806594626
Position 1865: 0.23312091948920466
Position 2402: 0.08310534697419605
Position 273: 0.07806645886227834
Position 1836: 0.05864758471136575
Position 2037: 0.05758483964877896
Position 2836: 0.057238643168534026
Position 2839: 0.041014971756884275
Position 2107: 0.032138173040459045
Position 2258: 0.029403372381059913
Position 1549: 0.028669997021778606
Position 1400: 0.027938380369084845
Position 1483: 0.02208833992928417
Position 3009: 0.014934793149576775
Position 1890: 0.012847804737820202
Position 2417: 0.012681648012586153
Position 2334: 0.011726120788055395
Position 1419: 0.011034152012091356
Position 1980: 0.008696703633252905
Position 2377: 0.0068257212190201465
Position 1119: 0.005696955292396474
Position 1802: 0.005370417826776481
Position 1180: 0.004904689317755315
Position 1627: 0.004633859774488833
Position 1587: 0.003721125006025752
Position 2641: 0.003572667253717155
Position 2886: 0.0034789052909011053
Position 1987: 0.0028951966137316042
Position 900: 0.0024949887481464724
Position 525: 0.0022394865251842704
Position 658: 0.001987535732326043
Position 2094: 0.0019289764440558403
Position 2049: 0.0012735264675958428
Position 1086: 0.0012437977543719666
Position 2604: 0.0012215144381978048
Position 1994: 0.0012042169592899733
Position 1526: 0.0011790889209225147
Position 1593: 0.0010544284598529789
Position 811: 0.0010376547347327706
Position 1465: 0.0009057392310536117
Position 2980: 0.0008078024810826487
Position 3034: 0.0007858776308069863
Position 2311: 0.0007782429943280013
Position 2150: 0.00064179577458818
Position 1940: 0.0005543276591483384
