Gene = LSMEM2
index = 806
Annotated 5SS: [ 145 7558 7836]
Annotated 3SS: [7443 7646 8041]
SMsplice 5SS: [ 145 7558 7836]
SMsplice 3SS: [7443 7649 8041]
top_k =  1000
Partition function (log Z): -7.6090428794913025

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9795258994182842
Position 7558: 0.7523046854805783
Position 7836: 0.5832586837797904
Position 3582: 0.24511343816495068
Position 436: 0.17629369429752526
Position 7512: 0.14342695551035983
Position 8153: 0.03751761007586672
Position 8203: 0.031682653769093266
Position 7193: 0.02122728730370599
Position 3490: 0.01953501675804884
Position 453: 0.014340049303829936
Position 502: 0.011792369634235836
Position 7299: 0.009670038900938902
Position 7263: 0.009036032097901488
Position 7527: 0.005282553342018139
Position 8287: 0.004162859247470099
Position 6757: 0.004111596527998204
Position 3103: 0.0033669887820541185
Position 155: 0.0029933261418110734
Position 469: 0.0020192847239189978
Position 530: 0.0018627682887439037
Position 3645: 0.0016801116917342475
Position 7857: 0.0015879361906123387
Position 1459: 0.0014245703492382692
Position 7851: 0.0012083664396822713
Position 3842: 0.0011250553012668188
Position 7790: 0.0010788884705755402
Position 7610: 0.0009699360745480826
Position 8404: 0.0007905869020854521
Position 3372: 0.0006362094603069165
Position 7750: 0.0005446111307507473
Position 8240: 0.0004330861009921436
Position 8213: 0.0002045630246205063
Position 410: 0.0001920920512346638
Position 506: 0.00017609586081510412
Position 1844: 0.00014002785346838934
Position 403: 0.00013909899641983606
Position 440: 0.0001284156908898337
Position 7723: 0.00011649090353862874
Position 8205: 0.00010537800972757199
Position 248: 8.019497974118278e-05
Position 1126: 6.958154139734152e-05
Position 1408: 6.181580056164885e-05
Position 7915: 4.914282333809036e-05
Position 187: 7.692182313678894e-06
Position 7765: 5.477948830561227e-06
Position 5691: 2.6382899404499254e-06
Position 5399: 2.2701740893151227e-06
Position 245: 2.1080421975668222e-06
Position 7972: 1.6678639284100016e-06
Position 3385: 1.6015321787133318e-06
Position 182: 1.5482933685175868e-06
Position 279: 4.7153021904659315e-07
Position 766: 4.339443772572291e-08
Position 69: 3.187928982584056e-08
Position 221: 3.06878979521662e-08
Position 195: 2.4156678624612385e-08
Position 747: 2.3022516166681802e-08
Position 1082: 1.661459786008026e-08
Position 553: 1.442967492945613e-08
Position 74: 1.2929881283807611e-08
Position 252: 9.624594726847277e-09
Position 238: 5.4812102804410824e-09
Position 357: 3.86911450512367e-09
Position 698: 1.997115850417667e-09
Position 629: 1.3922221488394247e-09
Position 298: 5.928065039669104e-10
Position 752: 4.882484806799961e-10
Position 609: 3.656195290098174e-10
Position 414: 3.079044716222015e-10
Position 556: 2.8798213557412727e-10
Position 336: 3.913894620336039e-11
Position 1364: 1.1214449296721234e-11
Position 793: 2.459301876929946e-15
Position 442: 1.6796020440268771e-15
Position 512: 5.078140823696266e-17
Position 509: 4.9676556324017554e-17
Position 428: 2.7071173556015693e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 7443: 0.8518176126654642
Position 8041: 0.7649060940579039
Position 7649: 0.4605774086277473
Position 3482: 0.20969649835147777
Position 7646: 0.1275809531021785
Position 7732: 0.10011772948829022
Position 303: 0.08215619501330798
Position 273: 0.077980597451821
Position 8091: 0.052125788175529125
Position 8782: 0.042497441976488554
Position 7136: 0.03850041312517028
Position 3448: 0.028815839553378204
Position 8470: 0.023795222522904294
Position 345: 0.021122013377982536
Position 7253: 0.018163304454823424
Position 8764: 0.015490453321327398
Position 8403: 0.010631998388064235
Position 7363: 0.010572424338380244
Position 7425: 0.00899253930203915
Position 3522: 0.008179444565255777
Position 7379: 0.007646328814000141
Position 8352: 0.007363426470769288
Position 7991: 0.006975010937217864
Position 7755: 0.00677302742122506
Position 3489: 0.0063710834074630456
Position 248: 0.005876072022258671
Position 3301: 0.005745583891433585
Position 7676: 0.004706240570325383
Position 8823: 0.00446468366977748
Position 8915: 0.0036012356789814743
Position 3225: 0.003269965904830301
Position 8049: 0.0027408411958700068
