Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  1000
Partition function (log Z): 3.120586014191936

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.9951381122383609
Position 211: 0.9802873898686484
Position 14365: 0.9625898709615676
Position 16800: 0.867128564228175
Position 18739: 0.8149382014370574
Position 10615: 0.5247960447182052
Position 11473: 0.48812978987266625
Position 21898: 0.43196374352626693
Position 20706: 0.39524067489405207
Position 14777: 0.37221212775541795
Position 10994: 0.35972891774862914
Position 10566: 0.2726813619521162
Position 19641: 0.21102146956739182
Position 19666: 0.20025291604508919
Position 7569: 0.1525631827002436
Position 12108: 0.12342413338489407
Position 13950: 0.11889050169586077
Position 624: 0.10950133241004682
Position 19558: 0.07793562855820155
Position 17694: 0.06916250975803226
Position 10473: 0.05945116451699546
Position 2035: 0.04917804008257198
Position 18413: 0.044831707717723254
Position 2518: 0.040185335025648666
Position 14301: 0.03487303346455879
Position 12595: 0.03356411473274658
Position 3315: 0.03154945394130725
Position 19143: 0.031043477434362605
Position 21294: 0.03066700036118762
Position 18224: 0.02617048695260809
Position 19222: 0.02473133209518281
Position 17161: 0.024562689840047915
Position 10900: 0.024487147447417583
Position 7136: 0.021170199184876733
Position 11507: 0.020848976282418427
Position 17909: 0.018929872030192956
Position 5439: 0.015837723647305593
Position 12388: 0.015154773013479884
Position 20719: 0.014185227532212775
Position 9257: 0.01277039370303487
Position 3397: 0.012476279588104313
Position 7930: 0.011842356020478416
Position 6877: 0.01074306554360667
Position 18836: 0.009885531732699545
Position 2513: 0.009301694346121873
Position 12624: 0.008392253327990122
Position 18722: 0.0081209186011149
Position 15931: 0.007230378125406753
Position 10685: 0.007059357245939259
Position 21321: 0.0063364700787284
Position 10826: 0.0058261924921176825
Position 8345: 0.005801196649654241
Position 5471: 0.00574509753385398
Position 2723: 0.005506961692636175
Position 3: 0.005184004599177472
Position 3387: 0.005158372323014542
Position 8286: 0.004697813519379528
Position 11567: 0.004393019383679596
Position 142: 0.004387173096519861
Position 8820: 0.003929363281495692
Position 6674: 0.0037028954665033363
Position 4329: 0.0036052787745688153
Position 13160: 0.0035113570603190914
Position 18852: 0.003425653225895318
Position 19871: 0.003353477582365578
Position 13369: 0.003124318254217585
Position 11340: 0.0030811270903204255
Position 12288: 0.002991774930605878
Position 17356: 0.002868632323974985
Position 6678: 0.002825212013014547
Position 8233: 0.0027719127776445742
Position 19084: 0.0026903586116445223
Position 267: 0.002669997491853065
Position 5916: 0.002434364669762139
Position 17720: 0.002425019990479439
Position 3061: 0.0023950295995828663
Position 4501: 0.0022569060971614776
Position 10635: 0.0021621705287916525
Position 14602: 0.00196388967242859
Position 14986: 0.001933652738403594
Position 4885: 0.0018791085579657166
Position 12161: 0.001702605450370672
Position 2085: 0.001599544157689519
Position 2040: 0.001397296972185325
Position 2804: 0.0013634510652308937
Position 17817: 0.0013541917225155461
Position 9535: 0.0012026636799386777
Position 18752: 0.0011572212120254722
Position 9331: 0.0010814455828773483
Position 3067: 0.0010587217178610667
Position 4152: 0.001004166979586669
Position 17849: 0.0010014761316522517
Position 4959: 0.0009662003612517802
Position 17240: 0.0009489953734893842
Position 6667: 0.0008317649084919202
Position 6146: 0.0007785853606859302
Position 22507: 0.0007572817965457266
Position 3826: 0.0007438968309247838
Position 4691: 0.000717282305572203
Position 16693: 0.0007149284196898827
Position 12: 0.0007100203841031821
Position 21576: 0.0006883905788606711
Position 539: 0.0006879682308439295
Position 3822: 0.0006634542647761195
Position 22442: 0.0006514808810782113
Position 2499: 0.0006001173877466545
Position 18204: 0.0005779259354294494
Position 17281: 0.0005305405899294008
Position 20518: 0.000528057659503927
Position 15967: 0.0005265185032960707
Position 18276: 0.0005228453797483536
Position 17675: 0.000510807716435819
Position 10229: 0.0004935181901493475
Position 18190: 0.000490857610579667
Position 18280: 0.0004852098937818619
Position 6326: 0.0004338665590089364
Position 19287: 0.0004298329821613502
Position 3353: 0.0003959713071166936
Position 4834: 0.000382471163939143
Position 3319: 0.0003488699716657252
Position 17326: 0.00034431614991975543
Position 1590: 0.0003360891745492865
Position 5513: 0.0003213385142405264
Position 10696: 0.00031516492026355795
Position 10152: 0.0003139226270939775
Position 17521: 0.00030388440125947127
Position 629: 0.00022896564248358706
Position 2248: 0.00020390450512758001
Position 21702: 0.00019430377533179275
Position 3580: 0.00018060791608503284
Position 18818: 0.00017630561159634735
Position 3935: 0.00017024088958497718
Position 1314: 0.00016816696207388063
Position 3337: 0.00016743389524928858
Position 2745: 0.00016346598031245725
Position 2280: 0.0001589516190037348
Position 702: 0.0001375293575975335
Position 1454: 0.00013131618149723117
Position 3401: 0.00012488977306835243
Position 3738: 0.00010819586488360068
Position 18885: 0.00010266426580629578
Position 18861: 9.918070072202906e-05
Position 761: 9.524642365302204e-05
Position 305: 7.27269425091013e-05
Position 2488: 5.367438353049506e-05
Position 773: 4.011839197718582e-05
Position 3467: 3.451089833850839e-05
Position 3590: 3.093830425475003e-05
Position 177: 2.892987915539308e-05
Position 1105: 2.2957742618500335e-05
Position 2317: 2.2001770578785444e-05
Position 2099: 2.1182553910296308e-05
Position 17420: 2.0273124767934835e-05
Position 2463: 1.7433910177296962e-05
Position 522: 1.4628600881277687e-05
Position 5059: 1.2992054577960688e-05
Position 6475: 1.2523369887951323e-05
Position 4572: 1.1539718823884282e-05
Position 4562: 8.578837520756684e-06
Position 5050: 7.988351643484503e-06
Position 5038: 7.452473301530521e-06
Position 4062: 7.027305464174505e-06
Position 4567: 4.172307406015082e-06
Position 4784: 3.579304522452876e-06
Position 4637: 3.14296555416233e-06
Position 4866: 3.1277216766332562e-06
Position 4164: 3.0819496466062973e-06
Position 4533: 2.051833346120711e-06
Position 4090: 1.599853903774724e-06
Position 226: 1.5101493427011919e-06
Position 159: 1.4935224898036637e-06
Position 449: 1.2864415273555875e-06
Position 260: 1.0177069316382978e-06
Position 414: 9.200920598579988e-07
Position 4424: 8.644903804556894e-07
Position 193: 7.660794483082693e-07
Position 4514: 6.841155083989032e-07
Position 1178: 5.391510927277368e-07
Position 215: 5.26137313901438e-07
Position 252: 4.7613844815964994e-07
Position 14833: 4.686471555107262e-07
Position 447: 4.1447688214278996e-07
Position 501: 3.913059352593797e-07
Position 1829: 3.5799054814377306e-07
Position 462: 3.3039648883820306e-07
Position 396: 2.723949450455483e-07
Position 399: 2.0852092434576733e-07
Position 516: 1.8854755348642778e-07
Position 293: 1.3196919537161863e-07
Position 316: 8.062836024629587e-08
Position 340: 4.527868672136335e-08
Position 180: 2.797453124889909e-08
Position 4110: 2.4771995170076837e-08
Position 355: 2.4627242980031573e-08
Position 275: 2.038696829578416e-08
Position 40: 1.5921004804185986e-08
Position 4155: 1.068059669474323e-08
Position 858: 2.8621036915931e-09
Position 552: 1.2293407487673957e-09
Position 1032: 6.23568060649142e-10
Position 532: 5.122940970966115e-10
Position 4488: 1.5672071941554251e-10
Position 977: 1.2922370822423335e-10
Position 928: 9.122158038165095e-11
Position 1153: 6.698103256505209e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.945656419511591
Position 10456: 0.8350397156327295
Position 22221: 0.8336052472780046
Position 18662: 0.8285241275813179
Position 4002: 0.7861748892466204
Position 16630: 0.6211438269083932
Position 19414: 0.5563962090965648
Position 21760: 0.3833804465829231
Position 20626: 0.2737564611511584
Position 11321: 0.24919632227283897
Position 10795: 0.22075185922502716
Position 14652: 0.21477192124560096
Position 11299: 0.172699416550329
Position 3980: 0.15427754276536507
Position 10825: 0.12009853361174719
Position 20574: 0.11353259840808394
Position 16669: 0.11081012683811994
Position 17599: 0.09096411260175204
Position 14691: 0.07211871743587829
Position 19133: 0.07210011625503376
Position 16605: 0.06999185086993
Position 11940: 0.0650570330860271
Position 11282: 0.06495965475388997
Position 13839: 0.06122526985353418
Position 525: 0.059767703294557134
Position 7355: 0.05029233835738202
Position 18129: 0.0495797509386435
Position 3255: 0.04792308769900003
Position 7452: 0.04657956254734305
Position 21831: 0.045327131439386444
Position 14178: 0.04432389235435656
Position 4051: 0.043990062557930545
Position 10899: 0.04301378642309339
Position 2401: 0.04061930779162621
Position 12047: 0.04001288099934286
Position 7473: 0.036809394581756576
Position 14586: 0.03058807041297173
Position 16647: 0.029818322140225662
Position 1882: 0.028018253634301254
Position 13858: 0.026470914982416726
Position 18397: 0.025192228299390083
Position 12434: 0.024067903302822248
Position 16492: 0.021827179328700454
Position 20630: 0.021825044787975385
Position 11426: 0.021430662827686065
Position 7055: 0.02021123465023944
Position 14548: 0.020160781758286877
Position 5300: 0.019978132402769282
Position 12248: 0.018988181500015112
Position 21180: 0.018679826202352152
Position 556: 0.017164147755491927
Position 21645: 0.016370231311778383
Position 10228: 0.01617754385576537
Position 12064: 0.01531302442131069
Position 14677: 0.015092391106246852
Position 13904: 0.013894312990024424
Position 16736: 0.012726289447477586
Position 12431: 0.01226996301870664
Position 7316: 0.012217288127973808
Position 18440: 0.011889232601221066
Position 21207: 0.011441023735298783
Position 21026: 0.011347399515933923
Position 13811: 0.00996391170069246
Position 14490: 0.009144120411434973
Position 1959: 0.009130309163497514
Position 6794: 0.009042546874373038
Position 9148: 0.008738943333755918
Position 21809: 0.008134547707586322
Position 21966: 0.00791828462820516
Position 8232: 0.00781995563735329
Position 10411: 0.007726914364647523
Position 14182: 0.007651422919830986
Position 4005: 0.007565206309732033
Position 13789: 0.007404930028783611
Position 1840: 0.0072321951269302956
Position 6574: 0.007054952432972524
Position 11323: 0.006348419645035858
Position 14602: 0.006208058939928939
Position 593: 0.006063652697617795
Position 16900: 0.006060357651320399
Position 15764: 0.005880508268641163
Position 2380: 0.005747054871201679
Position 16973: 0.005725172960718797
Position 127: 0.005584871449243689
Position 491: 0.005525484223258916
Position 10688: 0.005370283004660213
Position 7873: 0.0051072641108707685
Position 10492: 0.00508404603776563
Position 452: 0.004758749296563403
Position 2616: 0.00455568987335436
Position 17085: 0.004516122586567912
Position 20944: 0.00433178881188099
Position 17201: 0.004329986902638097
Position 22627: 0.004322574513566924
Position 18490: 0.004225311689321029
Position 12527: 0.004056341452208756
Position 21320: 0.00375594905478897
Position 7645: 0.0036937565968376907
Position 13049: 0.003511357060319092
Position 20677: 0.003501346542162325
Position 4211: 0.0034513441062381223
Position 17836: 0.003350610991127417
Position 9223: 0.00327293531246174
Position 20126: 0.0032105851360788164
Position 13274: 0.0031243182542175837
Position 21456: 0.003097756728533763
Position 17128: 0.0030126163456811288
Position 18261: 0.0029034018952245016
Position 10357: 0.0028738453155962565
Position 19463: 0.002870734603560956
Position 1900: 0.0026607110017802258
Position 1933: 0.002596623537103949
Position 4409: 0.002596557513804251
Position 7786: 0.0025689804967853965
Position 22169: 0.0024961167848756268
Position 17043: 0.002376232267647633
Position 11843: 0.0023422764817820087
Position 4806: 0.0022637841085166267
Position 2926: 0.0021488224207483857
Position 18585: 0.002140529100871597
Position 5350: 0.001911521276541715
Position 8165: 0.0018533976230159207
Position 447: 0.001826334162631515
Position 21709: 0.001825475990109442
Position 11278: 0.0017996164283147966
Position 3954: 0.0016978885242095454
Position 21051: 0.0016948014970766645
Position 14700: 0.0016718481879085076
Position 17007: 0.0016525619832036484
Position 8137: 0.001629137989875863
Position 2619: 0.0016233664438781107
Position 8592: 0.0016142661250957973
Position 372: 0.001592005558651447
Position 19618: 0.001583647516430544
Position 3725: 0.0015436698003686627
Position 7502: 0.0015317856044615031
Position 21288: 0.001411944089245294
Position 2330: 0.0013933899869146026
Position 7190: 0.0013922595692276052
Position 14622: 0.001366405063063148
Position 12061: 0.001314985139514846
Position 14448: 0.0013131971525004538
Position 8143: 0.0013111661219893567
Position 16937: 0.0012932664730784915
Position 2468: 0.0012520288432023017
Position 9348: 0.001202663679938678
Position 18349: 0.0011944120927419263
Position 7124: 0.001184395971728098
Position 5740: 0.0011627420591330056
Position 2428: 0.001131915222955917
Position 3934: 0.0011064044247435499
Position 10085: 0.0010999754099755596
Position 19721: 0.001086209230319822
Position 3915: 0.001075628917133948
Position 14879: 0.001069537477729943
Position 2942: 0.0010443980870583206
Position 17329: 0.0010091517968245111
Position 15807: 0.0009948469818725303
Position 11732: 0.0009819268279612893
Position 7165: 0.0009811403216565939
Position 16323: 0.0009746713896718916
Position 19806: 0.0009739693837894517
Position 8766: 0.0009697382954291739
Position 3266: 0.0009690471573748383
Position 20792: 0.0009573895102321718
Position 19044: 0.0009365931158474796
Position 15804: 0.0008815413781891304
Position 9175: 0.0008735482841639656
Position 7253: 0.0008198698467331956
Position 9107: 0.0007125562984274892
Position 12373: 0.0007021476009036113
Position 14731: 0.0006952193081747754
Position 1990: 0.0006641579547912977
Position 6832: 0.0006440970777656927
Position 14428: 0.0006345521100643147
Position 22480: 0.0006151052055343898
Position 5664: 0.0006063454320252553
Position 4769: 0.000548863340409769
Position 6533: 0.0005301347925875281
Position 1972: 0.000526624164633117
Position 8595: 0.0005265904744118563
Position 3194: 0.0005046288385777781
Position 16580: 0.00047901913239019767
Position 6420: 0.0004589792315926569
Position 3151: 0.0004571027332339185
Position 14826: 0.000438991029678862
Position 17693: 0.0004375386314157566
Position 17160: 0.00042934552278354055
Position 1747: 0.0004131981254150429
Position 8091: 0.00041108993912314167
Position 7168: 0.00041108206976074927
Position 8627: 0.0004071465400939554
Position 504: 0.0004057852025576116
Position 14916: 0.0004045802556789653
Position 19422: 0.0003938382718464154
Position 617: 0.00039305844369242574
Position 5896: 0.000392707054895798
Position 2668: 0.00038053211571970573
Position 18965: 0.00036073744236359305
Position 18859: 0.00034705896915539035
Position 4833: 0.000339614314796836
Position 6157: 0.00032856538288758477
Position 6036: 0.00032033448175299055
Position 1771: 0.0003026476374959249
Position 6056: 0.0003006991060663167
Position 20825: 0.00029639568270569967
Position 4334: 0.0002922945552090132
Position 18941: 0.00027200270056440524
Position 316: 0.00027148545659057255
Position 8730: 0.00026419139075564214
Position 18915: 0.00025916485620863143
Position 6711: 0.00025442501114810047
Position 9199: 0.0002538560571030984
Position 7877: 0.0002522372690167351
Position 15040: 0.0002499923807362817
