Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  1000
Partition function (log Z): 16.878761074155367

Sorted 5' Splice Sites (High to Low Probability):
Position 42745: 0.9998393813758945
Position 18332: 0.9861175445972736
Position 17134: 0.9797232380382078
Position 22096: 0.9458993544740092
Position 29149: 0.9392758732069635
Position 26293: 0.9342750936498073
Position 20730: 0.9287633086280945
Position 36286: 0.9188741920272423
Position 187: 0.9114285362054219
Position 44641: 0.9079354554441209
Position 36561: 0.8903004357488734
Position 47662: 0.8880378320457166
Position 24603: 0.7162370607834774
Position 41144: 0.7045384886339223
Position 28913: 0.6934123534351391
Position 27044: 0.6555102696737812
Position 5782: 0.4667699699619137
Position 24066: 0.4564959529396832
Position 49073: 0.41808819663899754
Position 25040: 0.3959139595113684
Position 26631: 0.36639646317079394
Position 25554: 0.3611357084213607
Position 4264: 0.35253532386546804
Position 47264: 0.33747990650377924
Position 37271: 0.3149785574394654
Position 46071: 0.28597762367183044
Position 45652: 0.2810395269715002
Position 12327: 0.24298734962937155
Position 43708: 0.2383239589782755
Position 12226: 0.22911028997128688
Position 1261: 0.20875701042681283
Position 41936: 0.1858320324108836
Position 21156: 0.18154001493524974
Position 32633: 0.16969691485289454
Position 31299: 0.15769591187605508
Position 41263: 0.1539151488919885
Position 13253: 0.1286228440260782
Position 19877: 0.12626177491576587
Position 4281: 0.11100638772461545
Position 27017: 0.10993375985994651
Position 26092: 0.10214386804620462
Position 41620: 0.09840869183159523
Position 38059: 0.08867025244416449
Position 32317: 0.08786950305422403
Position 11716: 0.0812763797985583
Position 40593: 0.07340077922999061
Position 43394: 0.06796512962846032
Position 35836: 0.06728471140734738
Position 4072: 0.06651234617169548
Position 44223: 0.06553126628375236
Position 26050: 0.06221977532136625
Position 24687: 0.06216099269101043
Position 43375: 0.06115076168396183
Position 41949: 0.06080163926938678
Position 17615: 0.05925521394065139
Position 31277: 0.058611185738824165
Position 24691: 0.0582673069137802
Position 47205: 0.05701985894320482
Position 348: 0.049760762391617426
Position 48047: 0.04893682897217611
Position 44354: 0.044739686658329864
Position 50922: 0.04191225855360471
Position 16178: 0.04033778974094531
Position 1057: 0.03847558249940086
Position 26284: 0.03780832590355954
Position 13249: 0.03752324328024775
Position 12179: 0.03724628780575583
Position 28268: 0.03708284130546376
Position 12196: 0.0360010890084993
Position 45131: 0.03434018636178475
Position 34457: 0.033331290323111544
Position 32458: 0.032106156817145626
Position 37515: 0.030403265041600333
Position 41173: 0.030287919554866923
Position 40650: 0.029527603661835516
Position 38406: 0.026413345068794072
Position 29136: 0.02531909343996279
Position 25537: 0.023805500859521857
Position 29213: 0.023781976736015654
Position 6841: 0.023677507995933992
Position 27450: 0.02083522080321421
Position 37461: 0.02049190846753776
Position 4300: 0.02043095341688525
Position 776: 0.01964117741440219
Position 47220: 0.018475789676232483
Position 16010: 0.017835985582859787
Position 20554: 0.017806596421380792
Position 27566: 0.01748760273316635
Position 5871: 0.01707894611126918
Position 3481: 0.01680808554030173
Position 6096: 0.016356780951492962
Position 22410: 0.016318851509743274
Position 50250: 0.016290262230972703
Position 27464: 0.015350970814662033
Position 26088: 0.015130373612483606
Position 6412: 0.01420120489056438
Position 25474: 0.014112137897871477
Position 1216: 0.013832120956124681
Position 389: 0.01255708385722169
Position 18639: 0.012194456541452577
Position 12289: 0.011946775234261414
Position 34296: 0.011813140367244838
Position 19151: 0.011750886095352143
Position 20376: 0.011635434147929233
Position 33665: 0.011306466922138169
Position 17152: 0.010966315108290731
Position 47940: 0.010697590365726359
Position 37425: 0.009517810206367898
Position 43164: 0.009358459979915678
Position 1418: 0.00874715739356847
Position 49352: 0.008635107105354015
Position 18643: 0.008500326890113824
Position 12151: 0.008059105860652699
Position 46102: 0.007673785253882937
Position 49388: 0.007666658418271918
Position 36126: 0.007581239110090197
Position 42300: 0.007459305988187418
Position 19785: 0.0072578180375922
Position 25671: 0.007173902586881071
