Gene = EXOSC2
index = 518
Annotated 5SS: [ 193 1873 3907 4531 5674 7215 8590 9461]
Annotated 3SS: [1770 3860 4440 5607 7145 8412 9331 9972]
SMsplice 5SS: [ 193 3907 4531 8590 9461]
SMsplice 3SS: [3860 4440 8436 9331 9972]
top_k =  1000
Partition function (log Z): 5.488650501041569

Sorted 5' Splice Sites (High to Low Probability):
Position 3907: 0.9688438159113857
Position 4531: 0.9504505156601171
Position 9461: 0.9355886687929486
Position 193: 0.9345090018713584
Position 8590: 0.731194965946985
Position 7215: 0.2077044353899387
Position 8046: 0.2073415338391885
Position 3712: 0.2062448825700077
Position 5674: 0.1966427083727826
Position 1982: 0.10318674970031767
Position 767: 0.09113807844493228
Position 3424: 0.07280817313326489
Position 1873: 0.07111698049126206
Position 8816: 0.05164973431616552
Position 9392: 0.04496532805292431
Position 2096: 0.03158751707673102
Position 5741: 0.03032231579159714
Position 9017: 0.030103406334961804
Position 813: 0.029770405727005823
Position 10058: 0.023836399689622513
Position 4735: 0.022880518313594264
Position 5349: 0.015170757266598332
Position 1886: 0.014928759045478543
Position 265: 0.012552770209198738
Position 6988: 0.011416043195341563
Position 3177: 0.011035472497026246
Position 8723: 0.009679404278899049
Position 3465: 0.00875919557636475
Position 9681: 0.007594106351177612
Position 7684: 0.0074823679658699346
Position 3461: 0.00694282062971394
Position 2563: 0.006182905076626576
Position 9498: 0.005701655082202597
Position 783: 0.005558996797238835
Position 7493: 0.0053628859382299394
Position 9603: 0.004883892429096595
Position 6228: 0.004727128722779176
Position 7381: 0.004350628983999057
Position 548: 0.003807734194628186
Position 2008: 0.0037329818270639965
Position 503: 0.0035200802722455274
Position 9840: 0.0032907749395633813
Position 7403: 0.0029945793568641253
Position 9412: 0.002987777414747972
Position 840: 0.0029446785829930116
Position 4037: 0.0026728664622666944
Position 1489: 0.002615096229392654
Position 1546: 0.0025742624867298655
Position 508: 0.0023247524598163506
Position 3798: 0.00232329037824947
Position 9430: 0.002296038192619386
Position 8510: 0.002177928986021111
Position 8800: 0.0021698348004351655
Position 3402: 0.002140840231114004
Position 3105: 0.0019206889333481837
Position 1125: 0.001800481358762678
Position 3938: 0.0016324705619957293
Position 5645: 0.0014849659403320934
Position 2591: 0.0013136906667707531
Position 9562: 0.0012397706602601687
Position 3984: 0.001037263395689434
Position 10108: 0.0009942118563779985
Position 2012: 0.0009194662486339505
Position 4353: 0.0008768497682342695
Position 10103: 0.000857138814160155
Position 9647: 0.0008420973100581176
Position 3912: 0.0008073749255396229
Position 10273: 0.0007725733096031959
Position 366: 0.0007505007182412433
Position 1738: 0.0007413662060200539
Position 3480: 0.0007020153527247993
Position 2608: 0.0006763609452822861
Position 803: 0.0006726115909877308
Position 3070: 0.0006633639384211688
Position 9566: 0.0006384572675462089
Position 3345: 0.0006307173455264856
Position 1914: 0.0006036020402840757
Position 8975: 0.0005960100642588021
Position 2525: 0.0005499064710506001
Position 8779: 0.000512672401943575
Position 980: 0.00047972883933244264
Position 4678: 0.00046742878493123013
Position 3886: 0.000429114783178522
Position 3247: 0.00042222293799209755
Position 2827: 0.00041014163306335905
Position 9879: 0.000346925841603033
Position 3874: 0.00030727218840867514
Position 3641: 0.0002837062847104508
Position 6916: 0.00027914142602324343
Position 1993: 0.00027628219262470046
Position 5800: 0.00025694329762592855
Position 2045: 0.00025161739910147955
Position 9850: 0.0002454390742990237
Position 9674: 0.00024340153593197295
Position 152: 0.00023256826327574767
Position 2640: 0.0002311835868254712
Position 10094: 0.00019529988439079016
Position 9356: 0.00019068271307525383
Position 5798: 0.00018997065783722298
Position 273: 0.00018587268378938822
Position 1835: 0.00017511300113561825
Position 9756: 0.00016818708111284662
Position 3695: 0.00016718984571284913
Position 368: 0.00015170863359567307
Position 2843: 0.00013493124198594625
Position 10496: 0.00013479018452187253
Position 423: 0.0001285465970872689
Position 3141: 0.0001271987361388023
Position 275: 0.00012435862236100307
Position 4168: 0.00011362141262715033
Position 2423: 0.00011283275207706613
Position 10669: 0.0001054751666469235
Position 5826: 9.689867521784215e-05
Position 4758: 9.528999200949662e-05
Position 852: 9.475341059600451e-05
Position 2235: 9.218714159065587e-05
Position 4953: 7.566749303349929e-05
Position 7574: 7.087813247053872e-05
Position 4704: 6.90992880661424e-05
Position 197: 6.676048537459859e-05
Position 251: 6.641518817059358e-05
Position 10628: 6.503377774291582e-05
Position 1783: 6.33359100565966e-05
Position 10444: 5.8598319654752724e-05
Position 3273: 5.775695030495532e-05
Position 1083: 5.619185569550034e-05
Position 9932: 5.5798988723037535e-05
Position 2776: 4.2548209060489996e-05
Position 10939: 4.2400821815828836e-05
Position 6010: 4.104551362735922e-05
Position 5157: 3.7327212315698195e-05
Position 2567: 2.7033481492611996e-05
Position 279: 2.460739238885453e-05
Position 4881: 2.266408965416791e-05
Position 1585: 2.1593544453555236e-05
Position 477: 2.045273059288147e-05
Position 149: 1.9374185117117454e-05
Position 5013: 1.9346856344788172e-05
Position 1605: 1.8529224282439248e-05
Position 4567: 1.7481886106651065e-05
Position 4421: 1.3972558703420496e-05
Position 429: 1.3938901707997662e-05
Position 4462: 1.1016752953536593e-05
Position 4803: 1.0021472146550068e-05
Position 10113: 8.593818544461277e-06
Position 10175: 6.511736901406989e-06
Position 1516: 5.617791617760038e-06
Position 1444: 5.143018436329649e-06
Position 4865: 4.396387846283823e-06
Position 440: 1.7872760857687294e-06
Position 5581: 1.717129928257934e-06
Position 5714: 1.1698374130844652e-06
Position 593: 1.0096391366150248e-06
Position 254: 7.249851833308901e-07
Position 454: 7.200720446027227e-07
Position 376: 7.039315303329667e-07
Position 576: 6.055211041488111e-07
Position 213: 4.7254312752400257e-07
Position 386: 4.5489535584985475e-07
Position 95: 4.517010776604726e-07
Position 5877: 4.159918534937118e-07
Position 587: 2.0712417598928318e-07
Position 674: 2.0607962825045875e-07
Position 664: 1.7924476662144837e-07
Position 370: 1.7574586780888919e-07
Position 771: 7.178313054491804e-08
Position 662: 6.327372273630943e-08
Position 621: 6.117888522116507e-08
Position 929: 5.135626862878132e-08
Position 8: 3.504647906404099e-08
Position 682: 2.4803253895024608e-08
Position 923: 2.1006644809740717e-08
Position 10012: 1.8144130560946165e-08
Position 791: 1.4184779406226544e-08
Position 9921: 1.0271527860141947e-08
