Gene = PLPPR4
index = 1042
Annotated 5SS: [  719 24198 32915 35278 37014 37945]
Annotated 3SS: [24011 32784 35081 36955 37770 41731]
SMsplice 5SS: [  719   973 16065 24198 31858 32915 34027 35278 37014]
SMsplice 3SS: [  864 15953 24063 31743 32784 33963 35081 36955 37770]
top_k =  1000
Partition function (log Z): -6.8485245850091285

Sorted 5' Splice Sites (High to Low Probability):
Position 24198: 0.999886888029391
Position 16065: 0.9841089137849333
Position 35278: 0.9655027188847187
Position 32915: 0.9323508947818142
Position 37014: 0.8635803207506921
Position 18323: 0.8590408974541819
Position 31858: 0.6559005010096617
Position 719: 0.5362396851526958
Position 34027: 0.4918037876274064
Position 16263: 0.42775150017868296
Position 1089: 0.40224585363737303
Position 8663: 0.3866025101872168
Position 91: 0.38122599519269096
Position 37945: 0.3562855967005485
Position 973: 0.2959655778986897
Position 36831: 0.28598509435800334
Position 969: 0.17477076093940436
Position 308: 0.16950684524314258
Position 2470: 0.1626500988916353
Position 4456: 0.15860664914407624
Position 38267: 0.14589449428762963
Position 13454: 0.1299011366516449
Position 11248: 0.1186604840405255
Position 37404: 0.11741198601202357
Position 6958: 0.1145726119785953
Position 1884: 0.11132952788281142
Position 13440: 0.07615259913865335
Position 3217: 0.05339393909940097
Position 37366: 0.042351864303799565
Position 13829: 0.038582392799978646
Position 5387: 0.03689952430523379
Position 28737: 0.03463476586268613
Position 97: 0.03295916200518191
Position 5335: 0.031482732590703534
Position 7936: 0.03101679536805871
Position 3295: 0.030986393579710413
Position 13516: 0.029704862222736692
Position 29178: 0.029547443229603346
Position 29856: 0.02746318440433646
Position 5909: 0.01723779601536018
Position 9990: 0.017148407456873828
Position 32919: 0.01689342364495413
Position 37122: 0.01591163656177125
Position 11439: 0.015348641471765807
Position 38262: 0.014353003070211418
Position 42783: 0.014281757277956547
Position 37083: 0.01149547462087756
Position 34092: 0.010544896530439374
Position 1147: 0.01016221607993349
Position 35201: 0.007325312583823528
Position 41338: 0.006978132358163492
Position 36697: 0.006408952877960369
Position 36774: 0.006270694727484159
Position 10150: 0.005826661457648936
Position 2934: 0.00425789189673543
Position 116: 0.003814670572462693
Position 781: 0.0032603776651090417
Position 930: 0.0026407038644041007
Position 1807: 0.002554231833022676
Position 326: 0.00236667578500271
Position 26533: 0.0023350879407110663
Position 36060: 0.0021879709276749846
Position 39370: 0.0020320493268292305
Position 28722: 0.0018385743639039833
Position 4836: 0.0017938555684201174
Position 36804: 0.001708694492048247
Position 245: 0.0016741211136112692
Position 1954: 0.0016435631224894587
Position 37555: 0.0015601095985247897
Position 37684: 0.0013843975556526154
Position 914: 0.0013724229914468887
Position 5095: 0.0013130065939747006
Position 61: 0.0012970675730405276
Position 37004: 0.0012679528653498054
Position 2107: 0.0012409146026246098
Position 37244: 0.0009507329430698644
Position 37574: 0.0008846799011226817
Position 3648: 0.0008742224941422879
Position 29: 0.0008376632531985374
Position 5148: 0.0008003389671639792
Position 36404: 0.0007764888241968426
Position 3931: 0.0007586787809655293
Position 37510: 0.000721261693192382
Position 33: 0.000558093065710348
Position 16: 0.0003364149218839354
Position 37529: 0.0002789337737742697
Position 37666: 0.0002565840404284012
Position 37410: 0.0002551938377278501
Position 2151: 0.0002538835841071739
Position 6459: 0.00019563455402457652
Position 2362: 0.00019536315679695651
Position 37198: 0.00018724236473892277
Position 6199: 0.00016943511303937843
Position 671: 0.00014567909092078873
Position 37537: 0.00013350181160188014
Position 1446: 0.00011347006567645062
Position 205: 0.00011104926688405694
Position 1095: 0.00010901349418213985
Position 1140: 9.202928773875164e-05
Position 37018: 8.262801421321702e-05
Position 35822: 7.639842155781864e-05
Position 1107: 6.845573278672229e-05
Position 2742: 4.8144029780395494e-05
Position 903: 4.78338758340448e-05
Position 643: 4.411507363595044e-05
Position 1305: 4.395408335597237e-05
Position 101: 3.5730873548058574e-05
Position 36225: 3.557536002158724e-05
Position 893: 3.3128138172884035e-05
Position 35596: 3.119489918255527e-05
Position 1286: 2.5822149518153915e-05
Position 2534: 1.946739067104013e-05
Position 2384: 1.926933144895367e-05
Position 1327: 1.6569260115787098e-05
Position 2182: 1.5048526840200078e-05
Position 1158: 1.2563190282480124e-05
Position 793: 1.1097067097361816e-05
Position 723: 1.0616831377270814e-05
Position 943: 1.0347229651267207e-05
Position 1109: 8.982059378721224e-06
Position 457: 8.370676385030416e-06
Position 1024: 8.338079717908077e-06
Position 1004: 8.046334404369219e-06
Position 2474: 6.918468935352633e-06
Position 1761: 6.757137558727118e-06
Position 1169: 5.987662045404324e-06
Position 35171: 5.811915094769411e-06
Position 1586: 5.186587232082251e-06
Position 173: 5.173550010050538e-06
Position 887: 4.6640615515214825e-06
Position 381: 3.2162933012039564e-06
Position 932: 2.967707074428785e-06
Position 534: 2.2524259446160643e-06
Position 1543: 1.9444433929280756e-06
Position 713: 1.6969888527037957e-06
Position 519: 1.634639385786235e-06
Position 967: 8.102306151633716e-07
Position 977: 3.39362245217494e-07
Position 593: 3.164710592389395e-07
Position 732: 2.629168042957811e-07
Position 686: 1.798235270440895e-07
Position 296: 1.692526836634969e-07
Position 272: 1.351963756277783e-07
Position 979: 8.338107440221717e-08
Position 85: 2.2349412088797617e-08
Position 378: 5.457869646936981e-09
Position 5: 9.315108067039422e-10
Position 791: 5.113921244998048e-10
Position 249: 1.8826652702107967e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 15953: 0.9982290664162345
Position 35081: 0.9390285418187274
Position 32784: 0.9222667967816611
Position 36955: 0.7248457315997786
Position 864: 0.7105526875622745
Position 31743: 0.6559005010096617
Position 18191: 0.6102156686644055
Position 37770: 0.5849006133645301
Position 24063: 0.5165419186721185
Position 24011: 0.4833449693572722
Position 33963: 0.4536330306932752
Position 16143: 0.404002751140923
Position 8513: 0.3866025101872169
Position 18232: 0.24882522878977645
Position 13248: 0.23575859801303498
Position 36600: 0.188156476892792
Position 4277: 0.1501908153355585
Position 41731: 0.141439997013771
Position 37270: 0.13538032937378944
Position 43992: 0.12780231270680123
Position 38190: 0.12624247245821876
Position 1007: 0.12284762878239375
Position 6842: 0.11457261218928708
Position 1748: 0.11135612987520568
Position 11073: 0.09668406986624875
Position 36692: 0.08668052727461081
Position 3036: 0.08370534059705106
Position 43128: 0.07968455258157654
Position 43446: 0.07005028905742469
Position 2394: 0.069639477639772
Position 516: 0.06855950199760709
Position 36886: 0.061290292639662715
Position 36999: 0.0565114163024174
Position 2344: 0.05109342587530993
Position 5246: 0.04722104825210302
Position 41172: 0.04276553730161769
Position 39778: 0.04112561066623467
Position 13735: 0.038582392799978646
Position 37290: 0.03766265582323416
Position 43481: 0.03699965248332587
Position 502: 0.03129285021822253
Position 7685: 0.03101679536805869
Position 2310: 0.0299001847288765
Position 29047: 0.029547443229603346
Position 33726: 0.028795556596082628
Position 28570: 0.02822575157309547
Position 29500: 0.027463184404336437
Position 32740: 0.026977521645107045
Position 953: 0.022961992614835582
Position 11148: 0.02197641417427666
Position 37629: 0.021789957389554495
Position 39837: 0.021528584762044396
Position 43215: 0.020809706013600333
Position 35111: 0.020276365446179626
Position 43079: 0.019174554494470673
Position 36328: 0.018382010188698727
Position 35123: 0.01829145744420666
Position 36803: 0.017603325180520987
Position 5193: 0.017541118111755648
Position 9884: 0.017148407456873817
Position 36477: 0.01618962647963025
Position 40839: 0.01545422053834455
Position 11331: 0.015348641471765801
Position 36865: 0.014576568591111737
Position 38236: 0.014113467980555117
Position 42686: 0.013332375324973023
Position 38020: 0.013331328241346115
Position 5815: 0.012985853518108777
Position 37082: 0.012736655299632178
Position 33724: 0.012627510074411843
Position 16178: 0.009628627343335609
Position 42670: 0.009595581529302205
Position 568: 0.008710490277279036
Position 235: 0.008554695663801203
Position 36646: 0.008428627316735594
Position 28503: 0.008247588653494646
Position 38835: 0.008244557034746807
Position 36621: 0.008174669196740982
Position 988: 0.00760865895199751
Position 41475: 0.007407150477938375
Position 33691: 0.007292586794076007
Position 1032: 0.007010121639175923
Position 43406: 0.0067310441057223435
Position 1040: 0.006056959535562706
Position 37806: 0.005994158861822002
Position 43192: 0.0058271709627324645
Position 10042: 0.005826661457648934
Position 38730: 0.005539187439709609
Position 37921: 0.005174251015595618
Position 40069: 0.005091971593733043
Position 35762: 0.004878710722275056
Position 2348: 0.004746430629125657
Position 36927: 0.004706551963819612
Position 4369: 0.004510198173677301
Position 392: 0.0044271834088129855
Position 5771: 0.0042519424972514005
Position 42361: 0.004137986497053024
