Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 18815 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 18709 21875 27098 27313 27933 28180 28709 30863]
top_k =  1000
Partition function (log Z): 2.13106910743375

Sorted 5' Splice Sites (High to Low Probability):
Position 22002: 0.9978844852586635
Position 15819: 0.9509333725827569
Position 262: 0.8817283838064696
Position 27233: 0.8644530519145306
Position 7895: 0.8176638614894481
Position 28093: 0.809065410649959
Position 28245: 0.7337574591100698
Position 27433: 0.6404050234522247
Position 6522: 0.630939055155638
Position 28849: 0.594141375238412
Position 11593: 0.5604801852704084
Position 18815: 0.53598465489442
Position 6270: 0.4656109036113178
Position 27600: 0.4151237857356942
Position 6178: 0.38504519043222996
Position 23230: 0.37496788577313656
Position 31710: 0.18048646319159597
Position 30218: 0.16977728741217846
Position 17276: 0.1567153106315254
Position 2958: 0.14070288185087476
Position 27800: 0.13129524108070964
Position 30770: 0.1246829040108293
Position 23890: 0.11378824302715762
Position 333: 0.11113719775506244
Position 27247: 0.10791698884789619
Position 23641: 0.1060808776737233
Position 31053: 0.10110846067347203
Position 29800: 0.10098939292316311
Position 15490: 0.09997605549470934
Position 3236: 0.09376897429331402
Position 7062: 0.07342081635858894
Position 3330: 0.05690748524003636
Position 3211: 0.055727224832819174
Position 15146: 0.05099892762889548
Position 28649: 0.046944397310409294
Position 17802: 0.04578875929341848
Position 6208: 0.04433630220473735
Position 30507: 0.04428936947464582
Position 6962: 0.030891056695411628
Position 20225: 0.028172807688025055
Position 3932: 0.0261698344907265
Position 31138: 0.025868896108025858
Position 4350: 0.02569275409229303
Position 29636: 0.025622281406370052
Position 6482: 0.025494049305870747
Position 30758: 0.024822414038805224
Position 22944: 0.02467749471230411
Position 4821: 0.02364975116718193
Position 30168: 0.02292761668514755
Position 27748: 0.017883266180644123
Position 22951: 0.017423105642265825
Position 31331: 0.016746499399073418
Position 24293: 0.016259292769793834
Position 7210: 0.015766587796139663
Position 31144: 0.015504600696519865
Position 5839: 0.014455337262443437
Position 18809: 0.014195215501911232
Position 4789: 0.014070904879059013
Position 5966: 0.013936643482806372
Position 28665: 0.012379596898313385
Position 22729: 0.012183891384061608
Position 19444: 0.011472351478470883
Position 22677: 0.01127108358275689
Position 3144: 0.010822453046965514
Position 24642: 0.008331689549499617
Position 22640: 0.008312906180473058
Position 22546: 0.00819702798607602
Position 5293: 0.007942739603286224
Position 31041: 0.007607031615556213
Position 3738: 0.007445513302986154
Position 30200: 0.0069289271968405106
Position 6516: 0.006479059066042829
Position 2863: 0.006316166775236846
Position 6340: 0.006138495995679089
Position 31742: 0.0060191760143405906
Position 1651: 0.005993218039250189
Position 2656: 0.005637643749670182
Position 19243: 0.005501072692063409
Position 31103: 0.005065581020807598
Position 17172: 0.00392691377686025
Position 31734: 0.0037246047731993234
Position 6325: 0.0035075632099010328
Position 18527: 0.003502853153723864
Position 30760: 0.00338773735569843
Position 5465: 0.002984606186554356
Position 28853: 0.002783848738357624
Position 3400: 0.002749459040045747
Position 4019: 0.0027255281157259753
Position 28061: 0.002621464125152104
Position 4726: 0.002617364352473176
Position 27852: 0.0025753289011538685
Position 16673: 0.00255612424400474
Position 29179: 0.0024525655041779245
Position 20284: 0.001959685416441847
Position 29906: 0.0019210740213361182
Position 27467: 0.0018807619251119177
Position 27493: 0.0018093477474799286
Position 202: 0.0018027486777906568
Position 6252: 0.0018009636840542005
Position 4557: 0.0017678515885346307
Position 394: 0.0016402904041729687
Position 8525: 0.00156044261241161
Position 1527: 0.0013842193656922327
Position 27332: 0.0013427816898498612
Position 461: 0.0013113863726164573
Position 6766: 0.0013071301364892336
Position 10683: 0.0012518218836502888
