Gene = ZNF800
index = 1624
Annotated 5SS: [  534  1195  6632 15506 19350]
Annotated 3SS: [ 1075  6535 15361 17656 20876]
SMsplice 5SS: [  883  6632 15506 18188 19350]
SMsplice 3SS: [ 6535 15361 18062 19211 20876]
top_k =  1000
Partition function (log Z): -5.641784264457196

Sorted 5' Splice Sites (High to Low Probability):
Position 6632: 0.9961506147899788
Position 15506: 0.9800439441550431
Position 883: 0.7151000363195008
Position 19350: 0.7100638697621402
Position 18188: 0.5871224860608714
Position 1195: 0.44941876191626867
Position 20967: 0.3082780297809599
Position 2463: 0.22519395057200953
Position 3243: 0.2231450219424098
Position 12638: 0.19248156351347157
Position 7166: 0.18535436107944048
Position 9469: 0.1252125251709357
Position 144: 0.12453608054781275
Position 19608: 0.12006101537466742
Position 632: 0.09752953805485708
Position 1114: 0.09589066855318402
Position 15952: 0.08443405154710365
Position 12079: 0.07490280385722964
Position 534: 0.05862490295928254
Position 10868: 0.05131998489067385
Position 21547: 0.045814791733973924
Position 12024: 0.04550430126615864
Position 18226: 0.038437875606370825
Position 11847: 0.03670593671899284
Position 433: 0.0352689305898147
Position 18755: 0.02785924167409367
Position 1624: 0.024511274486781816
Position 1056: 0.024005488064849916
Position 12248: 0.022785967222919278
Position 11544: 0.022279894425686352
Position 11866: 0.021368094887756976
Position 925: 0.018679547295017192
Position 1945: 0.014656015059012317
Position 18833: 0.014270731677845051
Position 18141: 0.014094778738795038
Position 961: 0.013187668134912633
Position 15175: 0.009864750727941598
Position 268: 0.009288359876845256
Position 21682: 0.009259150370163359
Position 15750: 0.00913029379133811
Position 17917: 0.008983673626065747
Position 17896: 0.00852609562810194
Position 3303: 0.007973795216900264
Position 18259: 0.007614969841639765
Position 3098: 0.007227542526851453
Position 19594: 0.007082020688047992
Position 967: 0.0067289495846200335
Position 47: 0.0063998580336829675
Position 17723: 0.006104552879489941
Position 929: 0.005943466741463243
Position 203: 0.005941454696859334
Position 4371: 0.005860524629468789
Position 21338: 0.005584664057728645
Position 19590: 0.005137116558438371
Position 16237: 0.004745873036636823
Position 3343: 0.00425696142012314
Position 81: 0.003982773266711196
Position 6832: 0.003905711036053806
Position 17857: 0.003649222935384339
Position 15416: 0.0034706138472917433
Position 391: 0.003280309577054432
Position 16422: 0.0032648922428032525
Position 2775: 0.0025562624726871526
Position 17902: 0.002485876956376374
Position 4678: 0.0019488609184189795
Position 3994: 0.001677582482992353
Position 514: 0.0016609561629221394
Position 3548: 0.0016439290182901091
Position 1486: 0.0013658537324684756
Position 283: 0.001180322978204095
Position 3742: 0.0009385408073333348
Position 217: 0.0008922037999419865
Position 1004: 0.0007917276485085939
Position 8709: 0.0007840865801391751
Position 7787: 0.0007524142233005914
Position 19955: 0.0007136785443325163
Position 5801: 0.000665316867034916
Position 6900: 0.0006546422338061571
Position 691: 0.000643944658256482
Position 18212: 0.0006386581011026401
Position 2275: 0.0005017549629770443
Position 19360: 0.0004309708692315997
Position 106: 0.00040797225187049944
Position 1118: 0.0003260056829165868
Position 2952: 0.0002996931802818394
Position 627: 0.00026797989218790207
Position 20431: 0.00023155195159816776
Position 6599: 0.00016907978432049553
Position 2145: 0.00015746244860414895
Position 430: 0.00014558217116996677
Position 453: 0.0001256431038680769
Position 495: 0.000124648065289724
Position 298: 0.0001094703740225932
Position 228: 7.95722323395059e-05
Position 1049: 6.709870827344009e-05
Position 327: 6.04063213623894e-05
Position 901: 5.029153155729009e-05
Position 484: 4.848830276570408e-05
Position 501: 4.536821036298889e-05
Position 6995: 4.323070242684905e-05
Position 15926: 4.066724240104397e-05
Position 15695: 4.0200767461958474e-05
Position 1762: 3.8798569636330005e-05
Position 16874: 3.648322286314913e-05
Position 2258: 3.1612734072784534e-05
Position 16227: 2.3866932009513838e-05
Position 899: 2.3042660079017508e-05
Position 1490: 2.2587928291432146e-05
Position 908: 1.3682138052974845e-05
Position 1360: 1.3168376876142646e-05
Position 20902: 1.09621446781483e-05
Position 764: 1.0917348364550539e-05
Position 301: 8.787999657466505e-06
Position 16446: 8.019503188345299e-06
Position 636: 7.164566871322928e-06
Position 1038: 7.0614516596143294e-06
Position 7504: 4.4515176387633235e-06
Position 511: 4.122542638631234e-06
Position 1389: 4.00022961245373e-06
Position 1156: 3.2822087280717856e-06
Position 650: 2.9619459621391015e-06
Position 7317: 2.0578360617458018e-06
Position 12: 1.3933521212448143e-06
Position 1209: 1.221273107935188e-06
Position 410: 9.654397708043052e-07
Position 664: 5.255145878850181e-07
Position 6965: 3.333990820368056e-07
Position 566: 8.606102211335853e-08
Position 440: 8.45073430693021e-08
Position 6861: 4.57559323150869e-08
Position 875: 1.7872667900932755e-09
Position 407: 4.5221447925315325e-11
Position 336: 5.0855627401949075e-12
Position 243: 1.397724357159326e-12
Position 196: 1.1413026920622378e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15361: 0.9827793311404355
Position 6535: 0.9666731317734959
Position 19211: 0.7430023272813325
Position 20876: 0.6180977171029022
Position 18062: 0.5994376145173838
Position 1075: 0.4642187983256055
Position 2362: 0.21091638125397466
Position 12453: 0.19149546376144744
Position 3091: 0.15738716157398766
Position 21438: 0.14556637011740783
Position 7038: 0.14494114077030834
Position 21061: 0.14041050881766765
Position 21635: 0.09729116739539209
Position 11963: 0.0952151755079756
Position 19514: 0.09448362510556964
Position 17656: 0.06868876220004631
Position 698: 0.06728335491478582
Position 954: 0.05071648306621117
Position 9389: 0.04995142083845383
Position 20213: 0.04860534050817384
Position 9332: 0.047135189968986725
Position 11684: 0.04658419981800403
Position 15801: 0.04413237382198572
Position 18639: 0.04311791394240946
Position 10749: 0.04046586118924012
Position 3180: 0.03814264210630732
Position 21077: 0.0373538951786156
Position 18042: 0.03229578633584406
Position 748: 0.029655946396805927
Position 6573: 0.029034819006173752
Position 19426: 0.027928303342103614
Position 12023: 0.02682824879950159
Position 1458: 0.024833325468485292
Position 1034: 0.0241876850503253
Position 18080: 0.02133474031147365
Position 11902: 0.021152922700541872
Position 22067: 0.01983155606085852
Position 21716: 0.019396061127638305
Position 21750: 0.01938962355444898
Position 15834: 0.018726894441045763
Position 7119: 0.01786002862280094
Position 22194: 0.017037268456571004
Position 21986: 0.01640095377325387
Position 21652: 0.01623419253353545
Position 21550: 0.015688618911687203
Position 9224: 0.013972436387934042
Position 724: 0.012192265292580726
Position 11710: 0.011489831788745776
Position 19529: 0.011263098283021218
Position 3149: 0.01104702082741145
Position 15057: 0.010821412614875476
Position 19699: 0.010453922374026384
Position 11399: 0.010168118259387501
Position 20238: 0.009631128650031223
Position 10639: 0.009162458331420955
Position 6748: 0.008678215459580155
Position 21117: 0.008530948731745919
Position 2881: 0.00833581142307292
Position 1020: 0.008043121705733213
Position 2951: 0.007789229283178791
Position 6905: 0.007649212487745841
Position 18754: 0.007614094925018641
Position 2402: 0.007595320211845241
Position 11418: 0.007552935273476125
Position 15880: 0.006947374927199228
Position 3067: 0.006858584460038863
Position 19745: 0.006790998239235031
Position 1761: 0.006598636729009793
Position 15735: 0.006412387189368407
Position 15686: 0.006207709328627404
Position 22170: 0.005880840550660815
Position 9204: 0.005536846312957949
Position 21450: 0.005333115777663191
Position 9394: 0.005058658298502916
Position 3006: 0.005004366692375072
Position 956: 0.004797582135112879
Position 11336: 0.004558840892822732
Position 4265: 0.00454506550346254
Position 1784: 0.004527445040237185
Position 674: 0.004460352481628651
Position 15902: 0.004215583932703311
Position 15593: 0.004199792890524398
Position 2220: 0.0041021535092378636
Position 20827: 0.0038284798042490307
Position 16101: 0.0034239042536234714
Position 1144: 0.0034219054691545267
Position 19572: 0.0033446137478507576
Position 6961: 0.003021721889502226
Position 9279: 0.0030027357514798396
Position 960: 0.0029186509922524855
Position 2934: 0.002900278885492978
Position 7092: 0.002877686483319854
Position 2303: 0.0027098467268167766
Position 6861: 0.002648533970912138
Position 20153: 0.0023462472520776644
Position 19715: 0.002167165553536951
Position 6917: 0.0020887833581989283
Position 21493: 0.0020836554984005294
Position 2884: 0.0020036088752049667
Position 3127: 0.0019929019902687325
Position 2572: 0.001984356938142134
Position 15621: 0.0019740775283046685
Position 4589: 0.0019488609184189806
Position 3407: 0.001914850565069703
Position 842: 0.001895065992860674
Position 16195: 0.0018137693588957567
Position 10790: 0.0016971388604645646
Position 3862: 0.0016775824829923548
Position 22531: 0.0016418253733537554
Position 17956: 0.0015869857277788788
Position 16345: 0.0014239958916165679
Position 15627: 0.0014225249826377675
Position 721: 0.001358608525919937
Position 4185: 0.0013154591260062475
Position 815: 0.0012606991671027484
Position 16255: 0.0011732190930552732
Position 1901: 0.001164411083100204
Position 1813: 0.0011471864183447873
Position 21090: 0.0010959220751544207
