Gene = PAIP1
index = 996
Annotated 5SS: [  498  1250  9352 14076 18156 20261 21546 22227 23342 27294]
Annotated 3SS: [ 1079  9165 13962 18043 20134 21438 22108 23286 27199 29609]
SMsplice 5SS: [  261  1250  9352 14076 20261 21546 22227 24816 27294 29687]
SMsplice 3SS: [ 1079  9165 13962 20134 21438 22108 24552 27199 29609 30442]
top_k =  1000
Partition function (log Z): 12.76554832964065

Sorted 5' Splice Sites (High to Low Probability):
Position 27294: 0.9978624235045653
Position 9352: 0.9953427021659879
Position 14076: 0.985004710338122
Position 1250: 0.8998105439870475
Position 22227: 0.89039838330153
Position 261: 0.8079527486005927
Position 20261: 0.7968356035446421
Position 24816: 0.7810074037554264
Position 29687: 0.6937975172956828
Position 498: 0.6732050059706816
Position 21546: 0.48268697227911705
Position 26559: 0.47551879295316896
Position 28028: 0.3613995987974
Position 28944: 0.3501591608846497
Position 18156: 0.28243867659796856
Position 23342: 0.25089246260152176
Position 12575: 0.2301679996004628
Position 21542: 0.2297572574673752
Position 26119: 0.21470881825301208
Position 3852: 0.2097792268715818
Position 21637: 0.20897740380276889
Position 28595: 0.2057916286132418
Position 26745: 0.20179911163021622
Position 28800: 0.18005108468129608
Position 2671: 0.17674543265354697
Position 29743: 0.12130197425731166
Position 3101: 0.10839094204097117
Position 2666: 0.10286963378598699
Position 8844: 0.10066686820345074
Position 17011: 0.09790283330950388
Position 877: 0.087932068831486
Position 21851: 0.08712107946420412
Position 640: 0.07294315943032008
Position 13733: 0.07192080480326289
Position 1166: 0.055590480837379504
Position 26109: 0.05178981131697632
Position 23476: 0.04588614241122634
Position 1442: 0.04251954423835297
Position 26810: 0.04227307364027259
Position 6384: 0.035016602444087684
Position 25039: 0.033826225245048254
Position 3078: 0.03366481945735244
Position 1452: 0.030313759428626432
Position 5646: 0.03018445117349437
Position 243: 0.025470702753673004
Position 29281: 0.018499372354016864
Position 27071: 0.018262300782706353
Position 20180: 0.016898537373636835
Position 29700: 0.015976916773136816
Position 29474: 0.015902023037471145
Position 21563: 0.015862139436914984
Position 4763: 0.015614458753644594
Position 5135: 0.014359643024004587
Position 4098: 0.013052815762501484
Position 28573: 0.011024320180022628
Position 6380: 0.010847616778815641
Position 23864: 0.010553002657496672
Position 23382: 0.009334078042123238
Position 30091: 0.00877452456208818
Position 6346: 0.008444360263867612
Position 23761: 0.008421943049939373
Position 28697: 0.008100785353708666
Position 29485: 0.007875237645952245
Position 21558: 0.007728658401498619
Position 29219: 0.007506437798586541
Position 28907: 0.007071922426470884
Position 29825: 0.006866355848268123
Position 25841: 0.006436323118574563
Position 267: 0.006371673042033025
Position 2748: 0.006366753854882801
Position 29276: 0.006292927370964777
Position 1230: 0.005705124188050521
Position 27019: 0.005308046718651277
Position 1323: 0.004770719690010569
Position 6588: 0.004706283624027289
Position 1582: 0.0044032755182500235
Position 20365: 0.004277363285432519
Position 130: 0.004238769180690883
Position 717: 0.0037276775372982953
Position 16941: 0.0037178411038519665
Position 11448: 0.003701752933694586
Position 23890: 0.003666963617374008
Position 29508: 0.0034425720578284474
Position 1977: 0.0032319775574256686
Position 29748: 0.002975851865465179
Position 2260: 0.0026339870974006066
Position 29705: 0.002532064541247944
Position 22468: 0.0023762614841565154
Position 27287: 0.0020844371775284834
Position 23771: 0.002068734433748233
Position 2108: 0.002024169427511702
Position 24968: 0.001901305446144859
Position 24635: 0.001832118335987995
Position 29345: 0.0017362719754573925
Position 23470: 0.001473691929902136
Position 235: 0.0014589498102656024
Position 671: 0.0013485686433981875
Position 28728: 0.0012315553803961975
Position 16950: 0.0011287326405864217
Position 23532: 0.001128227376059117
Position 22153: 0.0008993182487795253
Position 22804: 0.0007494045679455513
Position 28222: 0.0007277968993636245
Position 452: 0.0007140775558919262
Position 2413: 0.0006945528337850614
Position 1014: 0.0005571700390912169
Position 2800: 0.0005299143233652615
Position 22372: 0.0005213358073422007
Position 28702: 0.0004723377913245587
Position 25845: 0.0003960837214070477
Position 662: 0.00037894631208422507
Position 800: 0.0003765282833980663
Position 30664: 0.00035417339391297965
Position 2390: 0.0003153782261790851
Position 24168: 0.0002925189390181748
Position 445: 0.00026124416601765513
Position 23652: 0.0002172145562022843
Position 2859: 0.0001902544459764
Position 1006: 0.0001766613211766701
Position 2379: 0.00016380892262304414
Position 1254: 0.00015795291600871123
Position 27600: 0.00014113914444943037
Position 690: 0.00012554283803356387
Position 601: 0.0001147470301271292
Position 4294: 0.00011316903417669399
Position 22986: 0.00010433191714530653
Position 752: 9.78067910690748e-05
Position 1280: 8.68572934627806e-05
Position 14: 8.329678652905975e-05
Position 1724: 7.624316044309225e-05
Position 30282: 7.316601581393364e-05
Position 28217: 6.255006859147205e-05
