Gene = GET4
index = 585
Annotated 5SS: [  249  9583 10099 10968 14515 15867 17264 17420]
Annotated 3SS: [ 9503 10016 10817 14375 15725 17187 17346 18781]
SMsplice 5SS: [  249  9583 10099 10968 14515 15867 17264 17420 18929]
SMsplice 3SS: [ 9503 10016 10817 14375 15725 17187 17346 18781 19387]
top_k =  1000
Partition function (log Z): 15.731134345552116

Sorted 5' Splice Sites (High to Low Probability):
Position 249: 0.9986800820833373
Position 9583: 0.9853334608429418
Position 17420: 0.9841596393238362
Position 17264: 0.9819348022515583
Position 14515: 0.9796825013107988
Position 15867: 0.9611514565516314
Position 10968: 0.8805261596210134
Position 10099: 0.760348348290612
Position 10145: 0.213691077197649
Position 5829: 0.19718426252758164
Position 7644: 0.19065803010141513
Position 15420: 0.13881513676485363
Position 9230: 0.12546545374759396
Position 15454: 0.12446720104958064
Position 7686: 0.11489082618147996
Position 18267: 0.10318952574716989
Position 2754: 0.1027596376445723
Position 5560: 0.08287388461468294
Position 6661: 0.07836372233306227
Position 5878: 0.07674740300258993
Position 10527: 0.05688062447695897
Position 5355: 0.0552845122153772
Position 12300: 0.05386717946096074
Position 14282: 0.04678899803459784
Position 5025: 0.04343997391258721
Position 14039: 0.03737607333538521
Position 17098: 0.03186308496327056
Position 7293: 0.031097269797235746
Position 10392: 0.02563523547815329
Position 17734: 0.02557023002963266
Position 5587: 0.02527979859069837
Position 7189: 0.025160486127328772
Position 12751: 0.023352768528628314
Position 7843: 0.02294531953004824
Position 3396: 0.02229298264201567
Position 11864: 0.02005306773643916
Position 2716: 0.019995588651417907
Position 9245: 0.019347626173544488
Position 5795: 0.01925908781441471
Position 17063: 0.018936883438884375
Position 11952: 0.018693467504128623
Position 7648: 0.01827065772798967
Position 17828: 0.01747934110743285
Position 15399: 0.01738868760308932
Position 17838: 0.01637946615000202
Position 8943: 0.016219769465554368
Position 18157: 0.016150449400521263
Position 16591: 0.015567171019199405
Position 14053: 0.015169890051856481
Position 15085: 0.014377004680536291
Position 4841: 0.013769500330198827
Position 12660: 0.013679262801925506
Position 4549: 0.013459522645478653
Position 16868: 0.013451722886339036
Position 12457: 0.012774276537580074
Position 16897: 0.012309039064177865
Position 18179: 0.012230214538894444
Position 11616: 0.01026771799440592
Position 17460: 0.009560365443508134
Position 4591: 0.00867062897278289
Position 16801: 0.008221661136775884
Position 11417: 0.008073860396156663
Position 17031: 0.007709861129223523
Position 7948: 0.007602312444434571
Position 14483: 0.007576195929768326
Position 16833: 0.007210422517364642
Position 16317: 0.006787585577655759
Position 16932: 0.006730003945012951
Position 9972: 0.0064652979178393515
Position 12533: 0.00591221762418692
Position 1579: 0.005853894698840812
Position 14057: 0.005801370586309705
Position 16696: 0.005758977775829861
Position 17743: 0.0057180041792502054
Position 11294: 0.005715697726406228
Position 3400: 0.005631073528363084
Position 13028: 0.005602635148505413
Position 2770: 0.005571216027690429
Position 16731: 0.00552029954200303
Position 7805: 0.0054869449253506924
Position 10430: 0.005385617195962354
Position 16766: 0.005364462442944886
Position 16429: 0.004919999838808423
Position 18477: 0.004816175520842449
Position 16626: 0.004757105115003303
Position 14519: 0.004749681383829441
Position 16964: 0.004651236671786655
Position 14491: 0.004551238015312159
Position 17919: 0.004338293247852221
Position 9638: 0.00424370631029127
Position 15272: 0.004198693790382455
Position 16489: 0.00403638133193534
Position 7924: 0.00396697801592267
Position 10457: 0.003963292146749937
Position 10161: 0.003866051758919459
Position 16999: 0.00363377544479325
Position 8924: 0.0035337722146487303
Position 16464: 0.003432531759541688
Position 16661: 0.0033183157968773086
Position 11397: 0.0032671719867618395
Position 5097: 0.003041100685772159
Position 18380: 0.00285570092351045
Position 12664: 0.0027769197503975654
Position 10656: 0.0025696120963473994
Position 17818: 0.0025647999693823686
Position 12878: 0.002399210757303604
Position 4576: 0.002210246981320419
Position 2482: 0.0021573677364497006
Position 3357: 0.0019958913078567397
Position 10435: 0.0019632374774560006
Position 17464: 0.0019234957981714733
Position 17493: 0.0018674766128487195
Position 10706: 0.0017677465472212236
Position 19273: 0.0017130475944729954
Position 10250: 0.001670512014677357
Position 10080: 0.001572930051068325
Position 17254: 0.0015576607191780673
Position 18452: 0.0015307619455405541
Position 18271: 0.0014562381371797982
Position 14202: 0.0014508035720665901
Position 1827: 0.0014317497024063685
Position 18660: 0.0014303326277417888
Position 7330: 0.0014107443792789858
Position 18899: 0.0013599240652153739
Position 18142: 0.001312169822885431
Position 18433: 0.0012921443171412597
