Gene = PHF24
index = 1022
Annotated 5SS: [   78 13353 14208 17907 18417 18920 19318]
Annotated 3SS: [12970 14021 17827 18210 18758 19221 19690]
SMsplice 5SS: [   78 13087 14208 17907 18417 18920 19318 21929]
SMsplice 3SS: [12970 14021 17827 18210 18758 19218 21835 24117]
top_k =  1000
Partition function (log Z): 3.0059384907203928

Sorted 5' Splice Sites (High to Low Probability):
Position 78: 0.9832581916376059
Position 19318: 0.9807673769958172
Position 17907: 0.9489552509637759
Position 14208: 0.8488525144636117
Position 13087: 0.8085637910419173
Position 18417: 0.804416906086367
Position 21929: 0.666422429541995
Position 18920: 0.5206250035388741
Position 22316: 0.5184294057640688
Position 19807: 0.24194418494421252
Position 12746: 0.21513936733596215
Position 13353: 0.20316539117791246
Position 7425: 0.1725344709302045
Position 22068: 0.16005837245965668
Position 13023: 0.1561593726606205
Position 18840: 0.14481458501110434
Position 6866: 0.14037934135410587
Position 21323: 0.09490372795371828
Position 13425: 0.09453237572297274
Position 893: 0.0797766661564053
Position 1855: 0.07288863715962245
Position 22784: 0.0673084428814803
Position 12063: 0.06716202788144483
Position 16593: 0.06694257137690529
Position 18844: 0.061082391189313565
Position 13943: 0.06066729177194969
Position 23157: 0.058090904288229585
Position 14160: 0.0574469924009676
Position 16198: 0.0481428348422947
Position 19520: 0.0440927452021496
Position 1007: 0.03899689426805629
Position 7338: 0.037567634798021964
Position 16866: 0.03329415241633038
Position 18680: 0.027948763880826663
Position 8928: 0.025496991457654085
Position 20351: 0.02534028936714956
Position 22642: 0.02467180864889353
Position 17912: 0.023628396379377133
Position 6683: 0.022970616817999084
Position 1679: 0.021369278583397815
Position 22750: 0.021133727186368436
Position 5178: 0.01605815409931351
Position 21955: 0.015812978285622545
Position 15493: 0.015500589367953708
Position 19044: 0.014503594615367417
Position 20157: 0.012580578687377289
Position 18677: 0.012142285894227164
Position 6031: 0.011892067242873323
Position 22440: 0.01101458157677566
Position 16270: 0.009810958102562418
Position 7317: 0.009059680004138756
Position 18890: 0.009054141633226136
Position 5332: 0.008007487336485363
Position 23241: 0.00790439504074803
Position 15955: 0.007392600882493295
Position 4720: 0.0073837362558300855
Position 829: 0.007042127858195793
Position 20590: 0.006728932849121181
Position 23608: 0.006693608731312604
Position 10375: 0.005935761809533439
Position 21453: 0.005594790601350689
Position 19054: 0.005581027401129495
Position 4727: 0.0054218851518294635
Position 3752: 0.005407133063185411
Position 10701: 0.005082830050644887
Position 13430: 0.004550703554605183
Position 257: 0.004129643615149635
Position 13488: 0.0038594955332161593
Position 13137: 0.003770595349712259
Position 20914: 0.003324613794855436
Position 16990: 0.003270967580999576
Position 18014: 0.00292275329930996
Position 13357: 0.002369184577053742
Position 18148: 0.0022934019586236466
Position 674: 0.0022646642088857906
Position 13696: 0.002233972244855572
Position 6328: 0.002197947822472624
Position 19484: 0.0021927891224794703
Position 650: 0.002168579995390379
Position 14848: 0.002046551008844864
Position 22681: 0.001972314653326418
Position 188: 0.001898930488042614
Position 469: 0.0018504994589739947
Position 15419: 0.0018400506162886364
Position 5504: 0.0018390156274016168
Position 18915: 0.0017977469282646104
Position 162: 0.0017154301394197438
Position 19113: 0.0016863616568296982
Position 13014: 0.0016767194879801237
Position 4274: 0.0016592504366369487
Position 16149: 0.0016497541824599163
Position 19377: 0.0016337407814797698
Position 16857: 0.0015950196690654897
Position 5468: 0.0015707087363393713
Position 18289: 0.0014620075670952492
Position 903: 0.0014321880451884361
Position 6672: 0.001368586912731784
Position 6346: 0.0013374439385566855
Position 15256: 0.0013272687980935192
Position 870: 0.0012750604769045553
Position 14799: 0.0011501762239454565
Position 27: 0.0011377936050516856
Position 6767: 0.0011126940940072566
Position 2437: 0.001094883367135686
Position 4988: 0.0010839936342806043
Position 18589: 0.001059060849511055
Position 21885: 0.0009398071351396374
Position 13713: 0.000814249153934429
Position 925: 0.0008097221319228104
Position 986: 0.0007974567449641387
Position 23056: 0.0006552564697597178
Position 18668: 0.0006531715842456183
Position 3261: 0.0006361924331103672
Position 4281: 0.000588614460597726
Position 19497: 0.0005226352513923488
Position 127: 0.000503225152913028
Position 18116: 0.0004946168459708363
Position 18157: 0.0004856992335583312
Position 4712: 0.0004740186815325937
Position 4293: 0.00045798755057301023
Position 965: 0.0004291052685619424
Position 6039: 0.0004067559144450733
Position 2218: 0.0003585354721861933
Position 13421: 0.0003475051166800751
Position 24060: 0.0003425991130895004
Position 5743: 0.0003191053082606438
Position 19322: 0.0002976380146768513
Position 2122: 0.00025517754291245017
Position 1998: 0.0002511334642349924
Position 5512: 0.00021736635898205185
Position 20355: 0.0002154399336740802
Position 14901: 0.0001495039313230414
Position 220: 0.00014033619712736626
Position 72: 0.0001360853814075917
Position 14494: 0.00012926629409046284
Position 18404: 0.00012519384022416477
Position 14055: 9.14533982347205e-05
Position 626: 9.050296603193332e-05
Position 14781: 8.086063005674355e-05
Position 2299: 7.474649824404255e-05
Position 1575: 4.870539217280083e-05
Position 1599: 4.518728349483747e-05
Position 1217: 4.281378154158307e-05
Position 21933: 4.2041058532258074e-05
Position 14409: 3.9417829297628675e-05
Position 1609: 3.638664239482586e-05
Position 878: 3.5234525914302736e-05
Position 529: 2.5110137046546066e-05
Position 1351: 2.4756882358195533e-05
Position 15142: 2.2446397272960658e-05
Position 18878: 1.8034576112553263e-05
Position 15635: 1.755828736780145e-05
Position 21946: 1.729457559151587e-05
Position 22409: 1.3012483168223872e-05
Position 17892: 1.1130985473928242e-05
Position 638: 1.0729047053937849e-05
Position 1084: 8.694030091667083e-06
Position 1103: 8.08949686337923e-06
Position 1707: 7.858738037008937e-06
Position 516: 6.473418733828166e-06
Position 1711: 5.613837982109618e-06
Position 472: 4.518413108843872e-06
Position 998: 3.721643610093734e-06
Position 975: 3.1655446141721563e-06
Position 631: 3.147734476515463e-06
Position 745: 3.0846530948782044e-06
Position 291: 2.4307364447711807e-06
Position 170: 2.1626132887958423e-06
Position 262: 1.5608420732503927e-06
Position 36: 1.4845719869030317e-06
Position 385: 1.3408128524308325e-06
Position 406: 7.029906273095643e-07
Position 1425: 6.661583905139236e-07
Position 31: 6.463076179146489e-07
Position 1257: 4.833471615839132e-07
Position 403: 3.843747362009433e-07
Position 168: 3.096183636327109e-07
Position 580: 2.608005689615028e-07
Position 248: 2.2324004674041208e-07
Position 315: 1.896992643877007e-07
Position 6: 1.6523039467517394e-07
Position 1246: 1.566806603756959e-07
Position 346: 1.3727227814980277e-07
Position 199: 2.7877032983009627e-08
Position 144: 2.598845308767235e-08
Position 56: 1.427849110309889e-09
Position 201: 3.5574952695041174e-10
Position 111: 2.2308016471032704e-10
Position 29: 6.192416925784552e-11
Position 377: 2.0951569419380745e-11
Position 379: 2.3982910698461733e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12970: 0.9858196788488661
Position 17827: 0.9241090621180943
Position 18758: 0.7561493876006673
Position 14021: 0.7021459960517957
Position 18210: 0.6959652212013314
Position 24117: 0.6369724396500617
Position 22187: 0.473378911444255
Position 21835: 0.4467526820395282
Position 19218: 0.4437540068612911
Position 19221: 0.32259446934076313
Position 22590: 0.27977117394566053
Position 21878: 0.2695192121544312
Position 19690: 0.2534282537454008
Position 12599: 0.2151393673359622
Position 7104: 0.20875243363910417
Position 14086: 0.1821253124781187
Position 13304: 0.1756821308649412
Position 6739: 0.13564903387147415
Position 19247: 0.13025632742979268
Position 748: 0.0806962253771028
Position 23102: 0.07517348978080297
Position 22050: 0.07491217130185256
Position 1787: 0.07006411416439734
Position 16064: 0.06313092309913479
Position 21219: 0.06220465197530607
Position 22869: 0.061234848439758294
Position 13206: 0.0595310410254944
Position 21975: 0.050606808847245964
Position 19016: 0.04924363441122356
Position 16403: 0.04778637930304777
Position 19413: 0.046972894365380304
Position 22012: 0.044961450584623294
Position 774: 0.040712921976362684
Position 17761: 0.040258353958462896
Position 24056: 0.03594795796133476
Position 13868: 0.0344459361070505
Position 18230: 0.03247851042171412
Position 13181: 0.03200837767191575
Position 11943: 0.028906577646540713
Position 21192: 0.02745627770348506
Position 16726: 0.02686681506685647
Position 11981: 0.02604741252842134
Position 18255: 0.02475661757901673
Position 8746: 0.02386734001863778
Position 13790: 0.022525134997451072
Position 18258: 0.021759106475794134
Position 14098: 0.0214899119556925
Position 18574: 0.021183225253882113
Position 19043: 0.01978456667208229
Position 23485: 0.016727751437224894
Position 6632: 0.01643089841398783
Position 18979: 0.014991014699386886
Position 5039: 0.014411164293768675
Position 18280: 0.014304578011331724
Position 6463: 0.013616768959579011
Position 1440: 0.013526006850135488
Position 18516: 0.012716914622420599
Position 12003: 0.012208037706482775
Position 20218: 0.011876233600917108
Position 5881: 0.011173887968283811
Position 20040: 0.010918811236499128
Position 18071: 0.01069760138462917
Position 1460: 0.010102770357438963
Position 13086: 0.009458884780350545
Position 13119: 0.009135453970242036
Position 23500: 0.008643243538319922
Position 15254: 0.00818184030000711
Position 21764: 0.008134808841456918
Position 20193: 0.007325186182400757
Position 22018: 0.007140171864589949
Position 6997: 0.006780975855045459
Position 21020: 0.0065547730111647235
Position 20456: 0.0065168004415591336
Position 23954: 0.00639017511139144
Position 16361: 0.006232367732112743
Position 22288: 0.006217534045046087
Position 15228: 0.006174361998544282
Position 13572: 0.006014367203184447
Position 4540: 0.005454966793057201
Position 17743: 0.005406778862010589
Position 16660: 0.0053490139100660465
Position 23446: 0.00530942047120177
Position 10575: 0.005082830050644887
Position 3635: 0.005033210718292344
Position 16534: 0.004690018392007338
Position 20786: 0.004652098548242073
Position 4628: 0.004483110898872532
Position 22235: 0.004467997021257112
Position 23280: 0.004455167446457429
Position 21304: 0.004391681714273598
