Gene = ABHD11
index = 4
Annotated 5SS: [ 222  540 1306 1647 1939]
Annotated 3SS: [ 403 1131 1475 1756 2175]
SMsplice 5SS: [ 222  540 1306]
SMsplice 3SS: [ 424 1131 2221]
top_k =  1000
Partition function (log Z): 0.12913841462091158

Sorted 5' Splice Sites (High to Low Probability):
Position 540: 0.9893606557092686
Position 222: 0.952494618925264
Position 1306: 0.9280909754684039
Position 1647: 0.32108954989609734
Position 1661: 0.2234110678541971
Position 1939: 0.1890938139303009
Position 1799: 0.11513968247139865
Position 970: 0.06813855103670988
Position 1132: 0.04889114929957051
Position 1673: 0.035088860009600986
Position 131: 0.02817613891861472
Position 1025: 0.021221056506855653
Position 992: 0.018680064841402222
Position 1793: 0.018236943763726855
Position 1160: 0.01037353350682355
Position 1953: 0.009591250014936778
Position 1151: 0.005211886237507675
Position 1531: 0.004914417501574564
Position 535: 0.004351934368868096
Position 923: 0.004267925663399207
Position 1823: 0.002533089400416054
Position 658: 0.00228815273775075
Position 65: 0.0020423990942614626
Position 552: 0.0016423417518075998
Position 1240: 0.0015725794316891772
Position 1633: 0.001376356361849705
Position 1930: 0.0013312425117113147
Position 1141: 0.0007807098023530298
Position 1956: 0.0006432034806341331
Position 718: 0.0006152527989950547
Position 1766: 0.0005951523296816897
Position 169: 0.0005789234711448734
Position 866: 0.0004081695452325711
Position 721: 0.00040157882875970733
Position 1023: 0.000225640742867064
Position 850: 0.00016691235834368872
Position 926: 0.00015519776671365967
Position 2020: 6.363032324119829e-05
Position 2231: 5.363636058906945e-05
Position 1400: 4.271589044208439e-05
Position 58: 3.7503324017002705e-05
Position 960: 3.6233820130192854e-05
Position 1462: 2.926084084618093e-05
Position 786: 2.778188074098008e-05
Position 1341: 2.6272290642191824e-05
Position 1319: 2.2147254180141978e-05
Position 1917: 1.9996194590510934e-05
Position 839: 1.340561200153769e-05
Position 583: 1.1266202417037039e-05
Position 226: 1.1120941583279045e-05
Position 1678: 5.9682836870576075e-06
Position 1533: 5.189358149779562e-06
Position 360: 2.347798306357637e-06
Position 1113: 4.0420706232202226e-07
Position 257: 1.4812066159898927e-07
Position 309: 1.0280264848417455e-07
Position 175: 9.172299888460407e-08
Position 618: 2.1871542541861047e-08
Position 696: 7.760495136855153e-09
Position 1255: 1.019739088966119e-09
Position 1058: 2.1527152202622748e-10
Position 459: 3.901179561281895e-14
Position 456: 1.976869811404576e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.8910731866152873
Position 1131: 0.6385652451138167
Position 2221: 0.4976379237934038
Position 1756: 0.3579890978352362
Position 1475: 0.35734830813371604
Position 2272: 0.23440574732333044
Position 1089: 0.17259279836767039
Position 1021: 0.11535233974423585
Position 1560: 0.0981133734688752
Position 1506: 0.08245065586082796
Position 643: 0.08197677100131538
Position 403: 0.07022155951804991
Position 1876: 0.06714970905281684
Position 1230: 0.05156135884447567
Position 1584: 0.04282866397023715
Position 1646: 0.03213751582815599
Position 1681: 0.03173470285114727
Position 1479: 0.020295204371108103
Position 1446: 0.01834610319736432
Position 2175: 0.016722804402968545
Position 827: 0.015334742395770089
Position 794: 0.01355115472283049
Position 1068: 0.008064862804123229
Position 335: 0.007309065007678343
Position 1215: 0.007209111600438533
Position 1175: 0.006203589051737541
Position 724: 0.005869044807630944
Position 2227: 0.005089613106673116
Position 1034: 0.004521692668053706
Position 375: 0.004411078765810078
Position 1180: 0.004077463183940242
Position 1400: 0.0036639149706584615
Position 775: 0.0036309091055382373
Position 2361: 0.003496949397966207
