Gene = TCOF1
index = 1385
Annotated 5SS: [  183  3540  6581 10246 11231 11931 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 30417 32352 33986 34505 35119 35881 39171 40780
 41399]
Annotated 3SS: [ 3483  6440 10171 11043 11856 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 30229 32214 33871 34284 35035 35699 38609 40681 41349
 42137]
SMsplice 5SS: [  183  6581 10246 11231 11931 14565 16715 17140 17492 17883 18238 18659
 18949 21371 21737 22061 23006 25501 30417 32352 35119 35881 36056 40780
 41399]
SMsplice 3SS: [ 6440 10171 11043 11856 14333 16501 16944 17281 17666 18048 18409 18750
 21232 21556 21859 22937 25374 30229 32214 35035 35712 35957 40681 41349
 42137]
top_k =  1000
Partition function (log Z): 43.36070419600095

Sorted 5' Splice Sites (High to Low Probability):
Position 35119: 0.9954325773259336
Position 22061: 0.9901133325980319
Position 30417: 0.9900432661436477
Position 17140: 0.9868536896152454
Position 6581: 0.9822909608910573
Position 40780: 0.9805365726005891
Position 18238: 0.9782154495279204
Position 11931: 0.9653436599671913
Position 183: 0.9629607504850893
Position 32352: 0.9341659924265874
Position 16715: 0.9174626572808137
Position 18659: 0.9040997306177982
Position 18949: 0.9038210703122015
Position 21737: 0.8964099352770335
Position 41399: 0.8888501050039525
Position 17492: 0.8688216431872762
Position 11231: 0.8130570855825046
Position 10246: 0.7926117934936652
Position 25501: 0.7788940636691977
Position 35881: 0.7752104439406503
Position 17883: 0.7749734424495726
Position 23006: 0.7043196168082887
Position 21452: 0.695816565918635
Position 14565: 0.578926298602702
Position 36056: 0.5707961261985872
Position 38943: 0.4957863604259215
Position 3540: 0.4849303063663763
Position 2097: 0.4359000946184816
Position 39171: 0.43428072536207135
Position 4009: 0.400156245942485
Position 16375: 0.38867353600080523
Position 33986: 0.3753003470621729
Position 34505: 0.311697256975085
Position 37724: 0.23680129982955947
Position 35340: 0.1892866612044038
Position 14427: 0.18734058790196148
Position 13807: 0.18075226309274295
Position 19350: 0.17723180596962407
Position 11473: 0.15555153170923405
Position 38759: 0.13169644656418755
Position 42283: 0.127213698513134
Position 36066: 0.12325320081965811
Position 36111: 0.11906823880789923
Position 15934: 0.1142168876923679
Position 34466: 0.10685189202224221
Position 11744: 0.10574375504060383
Position 35413: 0.10255158089769388
Position 26486: 0.0999596710887701
Position 17763: 0.09777572101180595
Position 21397: 0.09681430806572722
Position 35423: 0.0855764474635171
Position 2845: 0.07754248986436589
Position 33942: 0.07365600414003558
Position 6862: 0.07247214183267602
Position 34454: 0.06893531961985172
Position 11610: 0.06887612041065101
Position 34424: 0.06792599492996704
Position 17790: 0.06760466583201766
Position 34031: 0.06591858381555786
Position 25867: 0.0627270411195812
Position 25036: 0.053092520553996436
Position 10869: 0.04995283968416456
Position 11278: 0.04920651720911057
Position 27393: 0.046079218356449604
Position 20139: 0.04383746721651446
Position 34124: 0.04208036859179208
Position 11779: 0.0403747093133224
Position 26195: 0.038706583955749815
Position 10289: 0.03855356630259472
Position 17309: 0.03761348678326928
Position 10296: 0.034706680475790466
Position 23061: 0.032509267913706966
Position 31798: 0.03129553302788414
Position 319: 0.029931152248719672
Position 32373: 0.02896471490706942
Position 32136: 0.0287518700788344
Position 395: 0.024224839242831964
Position 5927: 0.023629228160024062
Position 26587: 0.022816623699399904
Position 30018: 0.022680673223354427
Position 21358: 0.021858989473401053
Position 3911: 0.02076680817068442
Position 3342: 0.020528664616233934
Position 27719: 0.01985555678915498
Position 14530: 0.019810649306645268
Position 13643: 0.019561230008208093
Position 26252: 0.019237737717653615
Position 10095: 0.019055711352601756
Position 2492: 0.017207855995835086
Position 10665: 0.016985295286424625
Position 13363: 0.015580542982361873
Position 5737: 0.015303896233248585
Position 3718: 0.01512011505912021
Position 41952: 0.015116743199951103
Position 810: 0.014880083059925038
Position 33839: 0.014277562586147931
Position 34908: 0.014188904297435223
Position 26481: 0.014180696861950186
Position 41032: 0.013783564157285778
Position 2772: 0.013496103806180472
Position 13813: 0.013146583275813506
Position 18603: 0.013123982904137483
Position 33923: 0.01301219100002913
Position 6370: 0.012870711841186405
Position 32359: 0.01284777937197556
Position 669: 0.01278741380674096
Position 765: 0.012607744200231056
Position 16502: 0.012056305206168903
Position 16529: 0.011950425248923424
Position 479: 0.011942050698772699
Position 144: 0.011251988643225136
Position 10487: 0.01122130914602672
Position 25247: 0.0108592879278285
Position 8129: 0.010827797059719483
Position 472: 0.010609650679117778
Position 33397: 0.010065948858485949
Position 26239: 0.010052237568420566
Position 2083: 0.00989533768655914
Position 6269: 0.009684136670525907
Position 11791: 0.009542350452030203
Position 21375: 0.009502336566414816
Position 20183: 0.009132309504905806
Position 41689: 0.00905976651516913
Position 14051: 0.009001507477924161
Position 11728: 0.008695875407222067
Position 27593: 0.008573167190732851
Position 17898: 0.008500437949106814
Position 42316: 0.008428231216102526
Position 2838: 0.008303049191930985
Position 17117: 0.008022514868115043
Position 36005: 0.007812016086203448
Position 28614: 0.007517980903517988
Position 34488: 0.006862688895863727
Position 4721: 0.006727647670316783
Position 21708: 0.006082630852788378
Position 3697: 0.0055050057113678035
Position 36354: 0.005435288831848796
Position 17856: 0.005386940972712803
Position 26787: 0.0053115272437034506
Position 29575: 0.005279561449548917
Position 5109: 0.005245453871312348
Position 35440: 0.005161123868153975
Position 25234: 0.0051359300153113
Position 38780: 0.005079135505299155
Position 10334: 0.005008705436702168
Position 10959: 0.004892609856959809
Position 33981: 0.004852746581933425
Position 18636: 0.004845924216440374
Position 25475: 0.004749910464145595
Position 5286: 0.0045693531579894964
Position 41431: 0.004549361124446576
Position 1829: 0.004306838263383468
Position 35891: 0.004205920216303201
Position 14040: 0.004131420216356264
Position 41488: 0.004038418169844356
Position 19213: 0.003979812931356656
Position 11690: 0.0039225085141254435
Position 18868: 0.003922370391695468
Position 399: 0.003901235731809583
Position 38397: 0.0038510307301018254
Position 18203: 0.003795302596530504
Position 17405: 0.0037007061522474943
Position 23122: 0.0034992921356205415
Position 13037: 0.003491019113020876
Position 5204: 0.003447493570781114
Position 11593: 0.0034257527588335383
Position 18482: 0.0033597407296172724
Position 21412: 0.003288767983917856
Position 38816: 0.0032696842247294674
Position 1399: 0.003190921372358525
Position 36743: 0.0031833295113635764
Position 21029: 0.0031812015032987315
Position 19417: 0.0030412195046943835
Position 39962: 0.002957056789588633
Position 2704: 0.0028279527315294493
Position 40978: 0.0028215041995039675
Position 18920: 0.002671278996935708
Position 34092: 0.0025979129450661885
Position 4231: 0.0025825632811191834
Position 412: 0.002548443253001034
Position 22685: 0.00249780009451189
Position 4053: 0.0024853713807015216
Position 15964: 0.0024449435614636848
Position 21690: 0.002419439516166153
Position 13893: 0.0023556330994491535
Position 805: 0.002318543145717132
Position 3859: 0.002308654362919664
Position 16363: 0.002280340763995787
Position 18618: 0.0022275029947514454
Position 11684: 0.002223203881366781
Position 11808: 0.0022110290795903926
Position 4308: 0.002186616875611359
Position 19654: 0.002045354419334176
Position 18644: 0.002034263770163032
Position 19666: 0.0019900585018483965
Position 12039: 0.0019018871356949265
Position 42376: 0.001754159429535051
Position 19764: 0.001752699314859496
Position 14448: 0.0017271332518610414
Position 26978: 0.0017235496473257
Position 42381: 0.0017211121606268847
Position 32983: 0.0017114970601254992
Position 73: 0.0016938075441912243
Position 14064: 0.0016928057095552294
Position 10579: 0.0016791254953036152
Position 35370: 0.0016555771712792593
Position 19648: 0.001641965718499043
Position 7098: 0.0015930063255022693
Position 42303: 0.0015783171929577928
Position 33199: 0.0015641476501778962
Position 48: 0.001545394520502104
Position 15118: 0.0015416784372541442
Position 3778: 0.0014622163002843166
Position 10765: 0.0014338018307784508
Position 17694: 0.00138172658748523
Position 7310: 0.0013578181044107674
Position 8790: 0.001329797168689697
Position 16876: 0.0012856143850179748
Position 13789: 0.0012744327590293511
Position 23705: 0.0012503499904710162
Position 19769: 0.0012277468145872634
Position 18491: 0.0012080970378534838
Position 15914: 0.0011611215821859533
Position 3961: 0.0011041208774609011
Position 41284: 0.0010745224388729892
Position 34384: 0.0010242975540877793
Position 13373: 0.0009966470915222106
Position 16009: 0.0009844790293507735
Position 4915: 0.0009837982887907052
Position 12120: 0.0009834311664833552
Position 2000: 0.0009795840481474174
Position 41054: 0.0009650133318915141
Position 28089: 0.0009352224839035084
Position 18778: 0.0009316759152209717
Position 10879: 0.0009065843990457024
Position 38774: 0.0009051333582938797
Position 11616: 0.0009050534019180298
Position 16677: 0.000883016332268001
Position 18902: 0.0008421680188639201
Position 32781: 0.0007922395194586368
Position 14961: 0.0007720008475622898
Position 18497: 0.0007719511941962344
Position 15412: 0.0007440750563684332
Position 21860: 0.0007368746196747667
Position 22453: 0.000701827270843451
Position 38063: 0.0006976192346216771
Position 3796: 0.0006314169889515819
Position 5727: 0.0006232833379328862
Position 21162: 0.0005995637903939819
Position 15111: 0.0005966261975839513
Position 32615: 0.000594381788267996
Position 37828: 0.0005922824009227876
Position 17667: 0.0005916242733199395
Position 2596: 0.0005547973268128166
Position 22112: 0.0005450747100616667
Position 7948: 0.0005265358063514843
Position 42204: 0.0005017704493554038
Position 679: 0.000476774638397134
Position 37032: 0.0004730209854600674
Position 15024: 0.00044748173252380627
Position 13434: 0.00043644226601227074
Position 12627: 0.00043186735836800075
Position 35245: 0.0004214072796381403
Position 11396: 0.00041880187908240274
Position 148: 0.0003802864488987198
Position 17581: 0.00035515407368493516
Position 17399: 0.000354520735224889
Position 3003: 0.0003514755556572045
Position 41694: 0.000351153946742792
Position 2496: 0.0003435071022477079
Position 33872: 0.0003396093114003099
Position 41912: 0.0003270739204409791
Position 6633: 0.0003265747645656809
Position 34178: 0.0003204936589039691
Position 16972: 0.00030465110708528397
Position 202: 0.00030354414809008413
Position 41601: 0.00029722467284379453
Position 1837: 0.0002959753777194186
Position 12163: 0.00029270917887371233
Position 436: 0.0002867554369500646
Position 41633: 0.00028484236251554107
Position 42262: 0.00028348267394279626
Position 2276: 0.00027262668507498534
Position 12192: 0.0002617830595852752
Position 35375: 0.0002600974953655554
Position 2964: 0.0002548514581769194
Position 32544: 0.00023994269242705345
Position 189: 0.0002173153071307322
Position 22618: 0.0001952473330311169
Position 21557: 0.00019479222808080186
Position 22386: 0.0001889873618820699
Position 735: 0.00018073831896500903
Position 18194: 0.00016598106861435521
Position 22612: 0.00015624416274496333
Position 22777: 0.00015406904918604503
Position 33632: 0.00015035091075197248
Position 2113: 0.00012757120498054124
Position 41613: 0.00012310174595296777
Position 35324: 0.00012026372408153565
Position 21406: 0.00010281322958515242
Position 694: 9.810385063417912e-05
Position 1803: 9.769112856438944e-05
Position 289: 9.676001526830053e-05
Position 22187: 9.492777163399213e-05
Position 984: 8.570799579570796e-05
Position 1200: 8.312658545378756e-05
Position 22766: 7.719170342197247e-05
Position 41660: 7.612892034186881e-05
Position 25712: 7.48027316111684e-05
Position 162: 6.256150511842754e-05
Position 25911: 6.003306959962395e-05
Position 23757: 5.64355108909295e-05
Position 952: 5.0283792539265016e-05
Position 25664: 4.7868830056219915e-05
Position 22646: 4.356386942912588e-05
Position 23154: 4.29617777206866e-05
Position 23495: 3.999211435126119e-05
Position 23915: 3.9727882934229406e-05
Position 22542: 3.6208585514226455e-05
Position 38246: 3.348533410130667e-05
Position 1494: 3.128250558914509e-05
Position 16306: 2.752338557105118e-05
Position 19596: 2.6264920937640168e-05
Position 41685: 2.5147512933840376e-05
