Gene = HSDL2
index = 666
Annotated 5SS: [  244 24222 25786 29085 37008 39022 58689 61834 74226 79641]
Annotated 3SS: [24057 25686 28969 36903 38922 58493 61761 74075 79511 90494]
SMsplice 5SS: [  244 14561 14781 24222 25786 29085 37008 39022 58689 58876 61510 61834
 74226 79641]
SMsplice 3SS: [14406 14719 24057 25686 28969 36903 38922 58493 58805 61414 61761 74075
 79511 90494]
top_k =  1000
Partition function (log Z): 6.717062132652622

Sorted 5' Splice Sites (High to Low Probability):
Position 79641: 0.9999555411862431
Position 24222: 0.9997309267693363
Position 61834: 0.9991071439169034
Position 39022: 0.9984263872768276
Position 58689: 0.9963724343782114
Position 29085: 0.9886999344954387
Position 61510: 0.8921659205120577
Position 74226: 0.8823716007228127
Position 14781: 0.8785451931823087
Position 14561: 0.8677167889624426
Position 58876: 0.8404277972985867
Position 244: 0.7856798445133376
Position 25786: 0.7501350038773329
Position 23612: 0.520267403861763
Position 2732: 0.4784152500540809
Position 37008: 0.45535068084503844
Position 45347: 0.43483640547126823
Position 37015: 0.429330067857409
Position 27937: 0.4146995904317497
Position 88314: 0.3538002769567894
Position 67710: 0.3220515158384179
Position 20369: 0.3023558132809835
Position 90546: 0.22403261247666872
Position 81873: 0.19475467775694846
Position 76085: 0.18901226410685326
Position 72597: 0.18526466400353364
Position 30101: 0.17916231259619164
Position 416: 0.14795342575467862
Position 85612: 0.14187057078246362
Position 28351: 0.13473532293568224
Position 25833: 0.13061663916656824
Position 30126: 0.12663639615425448
Position 7426: 0.12244613305994806
Position 14588: 0.11432872336261168
Position 73787: 0.1098102140300396
Position 571: 0.1071793985398725
Position 34421: 0.090765356472133
Position 19288: 0.0866628401819974
Position 78668: 0.08579615490202737
Position 48560: 0.08092782790075614
Position 86823: 0.08034561575966302
Position 34100: 0.07997908322375459
Position 34076: 0.0791887299401102
Position 37027: 0.07543814227013462
Position 90648: 0.0754220276216057
Position 23629: 0.0724265637710062
Position 83306: 0.06397590424706365
Position 34905: 0.05857067027088103
Position 14082: 0.05554454736717869
Position 14977: 0.05399503134788398
Position 20300: 0.05139147234555271
Position 61530: 0.05041728224607729
Position 37605: 0.04661432881769795
Position 76406: 0.04465426982669613
Position 3414: 0.04363344359934361
Position 34914: 0.043234164582381954
Position 14103: 0.041637583491503344
Position 62573: 0.03893765405251907
Position 25822: 0.038303287307896394
Position 14847: 0.03579300787973372
Position 80751: 0.0356915565394143
Position 15500: 0.03376803903986369
Position 16075: 0.03114191608903675
Position 39843: 0.031110764012834174
Position 17938: 0.030946558353960377
Position 485: 0.030395490570356946
Position 5350: 0.030014780257114224
Position 27581: 0.027165044308292502
Position 2651: 0.026613537515538556
Position 12791: 0.02646177347112994
Position 88950: 0.024793364390237098
Position 85616: 0.024546465762154093
Position 4756: 0.023881299143076375
Position 33400: 0.02376713841636356
Position 27623: 0.02347704356927555
Position 33217: 0.023411507689596284
Position 61423: 0.022650196929195666
Position 954: 0.021909098463074744
Position 24689: 0.019919049874965462
Position 20036: 0.019645021897565295
Position 4300: 0.019080743782904707
Position 81778: 0.019040931930780613
Position 37022: 0.01891141865673735
Position 81284: 0.0181587162497583
Position 16750: 0.017462108626968828
Position 75588: 0.015548209493736687
Position 31397: 0.01508467598528639
Position 30131: 0.014102501186306847
Position 80714: 0.013923637603924097
Position 18118: 0.013282121291048587
Position 82075: 0.011324977984552865
Position 1063: 0.011233937626432218
Position 31321: 0.01044363095268981
Position 74242: 0.010287847796468031
Position 19906: 0.010185433990501869
Position 34444: 0.010120118980110693
Position 30342: 0.009880060898001935
Position 17773: 0.009712459502059076
Position 32388: 0.009694792850132342
Position 39858: 0.00945677450045886
Position 34009: 0.009005535993069153
Position 81737: 0.008770884823148537
Position 15041: 0.007952390600645303
Position 37038: 0.0075721137027762115
Position 31364: 0.0072063697124282716
Position 16926: 0.006872096184489369
Position 88971: 0.006564421153821997
Position 29893: 0.0062858035943483955
Position 949: 0.005698983827375482
Position 252: 0.005675459659154049
Position 16771: 0.005588109270633183
Position 23992: 0.005574248284126295
Position 25559: 0.005491249018065062
Position 92230: 0.005056780923751783
Position 14822: 0.004658733132800452
Position 33532: 0.004638620222731106
Position 35958: 0.004359490332834865
Position 75855: 0.0043439777300911895
Position 83242: 0.004242829841335387
Position 81422: 0.003664335321223796
Position 1697: 0.00349886478290922
Position 15643: 0.003453287729608885
Position 15333: 0.003285780316007899
Position 28745: 0.0032260937890973584
Position 589: 0.002926128608128364
Position 42718: 0.0027307208094425315
Position 40071: 0.002671040799398546
Position 1056: 0.0025289900506197545
Position 79824: 0.0025009364546933806
Position 61622: 0.002112996454456185
Position 89134: 0.002008912958288216
Position 39407: 0.0017500178544687852
Position 19988: 0.0017300606557527779
Position 39397: 0.0017147797211877014
Position 27529: 0.001505449226016749
Position 7039: 0.0014818680749095678
Position 37407: 0.0014422983470949566
Position 582: 0.001407949828370589
Position 37012: 0.0014065874230321598
Position 32627: 0.0012807408416561977
Position 82627: 0.0011062158327285858
Position 382: 0.0010503276044278446
Position 347: 0.0009729994327518616
Position 549: 0.0009562272381509775
Position 29767: 0.0009124105869654076
Position 82053: 0.0009101078039285312
Position 79939: 0.0008937333051241191
Position 300: 0.0007731038017285018
Position 6389: 0.0007547636369843992
Position 6664: 0.0007423444452654932
Position 28468: 0.0006889746420606271
Position 80581: 0.0006499297321196937
Position 39413: 0.000613094113802364
Position 39386: 0.000581113310753018
Position 61494: 0.0005753083704803438
Position 650: 0.0005570171018429626
Position 80679: 0.0005303573891945984
Position 6407: 0.000460679774537759
Position 81378: 0.000458601381192993
Position 2455: 0.00044029970834336466
Position 6170: 0.00042153221580353874
Position 6485: 0.00040238368997986846
Position 82665: 0.0003994477682578548
Position 2313: 0.00036464347550644645
Position 81886: 0.0003365818458534704
Position 960: 0.0002899573539838553
Position 713: 0.0002678277327045969
Position 38986: 0.00023908101349416326
Position 29117: 0.0002336388276426933
Position 29662: 0.00022691859048214652
Position 33613: 0.00022691734651318868
Position 79884: 0.00021167162040956324
Position 83887: 0.0002039943837761638
Position 25635: 0.00019592948401994138
Position 39821: 0.00019448111540739646
Position 42022: 0.00017063842510278365
Position 26011: 0.00016185674744927298
Position 29490: 0.00015814321066502229
Position 40422: 0.00012845605421098788
Position 4044: 0.00011188339327791288
Position 41918: 0.00011057844846451494
Position 29617: 0.00010670265729662981
Position 1237: 9.807225654114548e-05
Position 6387: 7.384625984524247e-05
Position 27426: 6.890163167398021e-05
Position 62274: 5.553069397104893e-05
Position 29059: 5.2260322767413414e-05
Position 39873: 4.1373087532957694e-05
Position 2747: 3.5141676007247245e-05
Position 3038: 3.227612241396397e-05
Position 29089: 2.660859852595277e-05
Position 39215: 2.5026136179488307e-05
Position 38944: 2.326829712585195e-05
Position 61971: 2.1959639688142688e-05
Position 2593: 2.0269309567477055e-05
Position 61976: 1.9077014564366566e-05
Position 27050: 1.4725101853908822e-05
Position 26330: 1.4565493702370246e-05
Position 62236: 1.2316479167163708e-05
Position 39890: 1.1158377514759788e-05
Position 97: 1.0269350674405683e-05
Position 421: 8.769768543570571e-06
Position 224: 4.858925503537764e-06
Position 340: 3.879697234765241e-06
Position 2265: 2.764773030910187e-06
Position 423: 2.421790945037755e-06
Position 6164: 2.0458753886209813e-06
Position 161: 1.5038548462406446e-06
Position 4700: 1.3641453383790148e-06
Position 6198: 1.2419969527637235e-06
Position 24539: 1.0119906108203157e-06
Position 3566: 8.66795848248838e-07
Position 294: 7.027594480074962e-07
Position 466: 6.976088353601786e-07
Position 762: 5.031377841750608e-07
Position 609: 3.301325819103041e-07
Position 40067: 3.1428792029846976e-07
Position 575: 2.697159528937045e-07
Position 538: 2.6946961614353564e-07
Position 79910: 2.438995786952563e-07
Position 278: 2.418120808597351e-07
Position 229: 2.0625077239825507e-07
Position 2810: 1.7111946245882657e-07
Position 445: 1.4228423288152413e-07
Position 398: 1.1556976661366754e-07
Position 663: 4.594346228500568e-08
Position 569: 2.7989082376415747e-08
Position 618: 1.598780845700289e-08
Position 195: 1.535640203465167e-08
Position 943: 1.5084464629225354e-08
Position 1123: 1.0889790303205788e-08
Position 796: 9.816943397130436e-09
Position 661: 6.668476968997753e-09
Position 464: 6.194985416836519e-11
Position 503: 1.998948818505351e-12
Position 521: 9.164097439578818e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 58493: 0.9999999999998999
Position 79511: 0.9999916021405987
Position 38922: 0.9970967805796382
Position 36903: 0.9880090107551283
Position 14406: 0.9846625241833045
Position 61414: 0.9680080272515308
Position 61761: 0.9522844877155981
Position 24057: 0.9203159061485199
Position 28969: 0.8980579714030132
Position 74075: 0.8926594485192813
Position 90494: 0.8271317705831467
Position 58805: 0.7928847498701526
Position 14719: 0.7051992604002273
Position 25686: 0.6677184302081125
Position 27853: 0.3738231081899584
Position 2564: 0.37000218511529476
Position 88158: 0.3574113481446233
Position 20131: 0.3361657032599799
Position 30006: 0.32177171957775735
Position 45224: 0.30065786304673553
Position 14644: 0.25742999842308234
Position 23437: 0.2180338978508017
Position 67591: 0.203911098709967
Position 72504: 0.18526466400353359
Position 81734: 0.18237176940093225
Position 85216: 0.16776191731589482
Position 33865: 0.1606497086628167
Position 23464: 0.14817397278708283
Position 45093: 0.13417854242453262
Position 90840: 0.1314587787354946
Position 25596: 0.12378005883386056
Position 91263: 0.11994568823134807
Position 7307: 0.11862724489420994
Position 23362: 0.1183508889176269
Position 28182: 0.11697321890470118
Position 73480: 0.10981021403003961
Position 75852: 0.10836164599037126
Position 23434: 0.10813520807725813
Position 13968: 0.09718213085868208
Position 34319: 0.09641252626251492
Position 92416: 0.09073694170174104
Position 86699: 0.0871682699987519
Position 453: 0.0866974771910386
Position 78407: 0.08579615490202738
Position 27504: 0.07332920730382211
Position 24089: 0.07269346214845897
Position 83163: 0.055658813308432406
Position 34797: 0.054663036283074846
Position 67458: 0.05044123599286638
Position 2582: 0.05025460737977156
Position 75950: 0.04909377314238715
Position 29006: 0.04782628198108175
Position 34773: 0.04714179857018813
Position 48490: 0.04611685625054077
Position 76314: 0.04466225875568582
Position 19210: 0.044476905784793394
Position 58822: 0.04391548180674524
Position 39756: 0.04118122618664683
Position 28997: 0.04034575614295522
Position 25695: 0.037130905755214445
Position 75819: 0.035900822704186014
Position 48445: 0.034810971650215405
Position 81679: 0.034718853542425536
Position 62453: 0.03449407054916592
Position 2618: 0.03422032371950197
Position 37402: 0.03344863290776861
Position 88822: 0.03262124182936045
Position 17772: 0.031148321300746393
Position 80493: 0.03007651856361777
Position 15386: 0.028899461420001587
Position 19187: 0.027859502768879114
Position 25692: 0.027496152631116853
Position 12676: 0.026461773471129962
Position 25512: 0.025608990675596313
Position 2605: 0.024463947062984118
Position 92134: 0.022631863518021683
Position 19905: 0.02137508255331808
Position 33265: 0.021348305690622085
Position 5123: 0.020847749020112678
Position 15977: 0.019820722092115352
Position 27860: 0.01902657375451345
Position 81737: 0.01889075304975114
Position 81184: 0.018820679626905375
Position 67346: 0.018332347648353918
Position 67688: 0.017963036265383443
Position 85592: 0.01789802424851289
Position 24399: 0.017772756462568408
Position 20299: 0.017581582366556138
Position 85543: 0.017399758887760988
Position 25634: 0.016919184089562885
Position 61725: 0.016909153760067415
Position 33128: 0.016665556396872536
Position 31248: 0.016582945141276745
Position 4147: 0.015570415393674788
Position 75417: 0.015548209493736687
Position 25547: 0.014431597289054816
Position 794: 0.013881342599672535
Position 17937: 0.013080358344262553
Position 80394: 0.013030698496352184
Position 61779: 0.01299627695998399
Position 16579: 0.012637466606868304
Position 67506: 0.012149149622369102
Position 837: 0.01109486842221997
Position 4613: 0.011054729620949177
Position 23820: 0.010682286383172238
Position 25732: 0.010562495716051957
Position 18950: 0.010480645496652782
Position 3317: 0.009971976041284903
Position 67366: 0.009912776698266849
Position 3157: 0.009866363398561893
Position 2366: 0.00951728423609733
Position 19791: 0.009394526710987268
Position 67685: 0.00934187090121127
Position 14722: 0.008996788039376553
Position 37406: 0.00890733064390998
Position 87803: 0.008572412989744442
Position 3231: 0.008556410039488434
Position 2658: 0.008197626318946407
Position 61700: 0.008125745874842823
Position 31156: 0.007997326987224218
Position 2530: 0.00787366398224123
Position 33293: 0.0072843702949857755
Position 28216: 0.007262048167934479
Position 83117: 0.007066842325191369
Position 3090: 0.007046961300496643
Position 15302: 0.007019131387944669
Position 16663: 0.006975302850758053
Position 82899: 0.006456765661783319
Position 15852: 0.006310987717095122
Position 28285: 0.0062887527830001394
Position 81159: 0.006163471899710796
Position 4563: 0.005562105403986913
Position 17560: 0.005353168887844926
Position 85212: 0.005246545582564107
Position 33771: 0.005026202262209661
Position 33083: 0.004983385161775252
Position 4473: 0.00491623581014747
Position 31074: 0.004817153002596014
Position 87621: 0.004813328491553349
Position 88474: 0.004750320229377731
Position 15986: 0.00466111342732811
Position 32309: 0.004540953398988017
Position 35832: 0.004359490332834866
Position 29653: 0.004300388684858801
Position 5097: 0.004292149670084472
Position 33839: 0.004150748324600144
Position 61663: 0.003923537316877454
Position 16704: 0.003913676259056969
Position 19042: 0.003845786131672086
Position 7327: 0.0038188881657380907
Position 80650: 0.003699809792960933
Position 92354: 0.0035991236219977346
Position 16612: 0.0035292365577288764
Position 521: 0.003311018167265861
Position 490: 0.003298807435092056
Position 28685: 0.0032550991815634756
Position 62421: 0.0031986444259972484
Position 867: 0.0030812662724712787
Position 37302: 0.0029733711439370652
Position 89075: 0.00295771974659981
Position 34398: 0.002819639097036239
Position 42609: 0.0027307208094425315
Position 30024: 0.0027117168332251194
Position 16528: 0.002700999592620175
Position 83189: 0.0026970034371662445
Position 5072: 0.0026684069059093206
Position 30257: 0.002659270630263495
Position 80198: 0.0026507495865651653
Position 85750: 0.0025991171208664364
Position 30210: 0.002545465851698887
Position 3320: 0.0025368597060230016
Position 17518: 0.0025215272361316194
Position 81922: 0.0025143399106299573
Position 39095: 0.0024785072068649063
Position 83381: 0.002467515283092503
Position 6330: 0.0024340178066127624
Position 3022: 0.002432779668407643
Position 61791: 0.0023477992834876078
Position 80353: 0.0023406232921981676
Position 29810: 0.00226148582048584
Position 31077: 0.0021914139389313395
Position 4251: 0.002181067154806587
Position 82589: 0.002165050592852011
Position 15570: 0.002102256149622469
Position 28856: 0.0020740367971230607
Position 3181: 0.002036169665535924
Position 90706: 0.002019289035334301
Position 15491: 0.0018947225219401722
Position 86321: 0.001850478937878648
Position 17503: 0.001837763378082531
Position 32918: 0.0017625661309485017
Position 39116: 0.0017482560983669699
Position 81054: 0.0017478243021015693
Position 61616: 0.0017236201588268197
Position 86884: 0.0016788059089806265
Position 352: 0.0016191461102366416
Position 23799: 0.0016135203733112083
Position 14878: 0.00156024123650072
Position 38973: 0.0015497450432556581
Position 28042: 0.0014867996583441808
Position 80580: 0.001413533890201995
Position 83078: 0.0014062609495246602
Position 39980: 0.0013702400653693833
Position 32197: 0.0013621873989076902
Position 32126: 0.0013615516345952855
Position 79727: 0.001353991902606022
Position 24483: 0.0013274150158039694
Position 4626: 0.001278698191786422
Position 5262: 0.0012779704809105605
Position 4190: 0.0012724109742127934
Position 28319: 0.0012563598724138656
Position 14926: 0.001243183637466521
Position 14780: 0.0012395944743859096
Position 37235: 0.0012322332121174494
Position 1600: 0.0012133764755853183
Position 848: 0.0011722203255450508
Position 953: 0.0011233286204224108
