Gene = SMIM15
index = 1282
Annotated 5SS: [ 258 1387]
Annotated 3SS: [1246 2274]
SMsplice 5SS: [ 29 258]
SMsplice 3SS: [ 117 1246]
top_k =  1000
Partition function (log Z): -7.557056695962839

Sorted 5' Splice Sites (High to Low Probability):
Position 29: 0.880811943408746
Position 258: 0.7572266187623071
Position 1387: 0.3988660871632173
Position 975: 0.1673983570192858
Position 944: 0.12615742961156048
Position 1423: 0.0751886321672941
Position 289: 0.024325037135200452
Position 236: 0.022280278157459043
Position 2944: 0.019938608364492807
Position 1360: 0.01625884610675771
Position 617: 0.01034188559697385
Position 956: 0.009937554289924589
Position 572: 0.009590229851177681
Position 2329: 0.00958448172958958
Position 136: 0.009162499463196723
Position 1458: 0.009012245044982532
Position 2624: 0.007446750655873588
Position 3546: 0.005329600811975747
Position 456: 0.003256086632485743
Position 948: 0.002993709789373546
Position 272: 0.002506287036044564
Position 952: 0.0016434220104475825
Position 463: 0.0013849885167267475
Position 839: 0.0013798917938868853
Position 240: 0.0012618847015753419
Position 732: 0.0011088406487469167
Position 415: 0.0005291530381074858
Position 2666: 0.0004852507741679153
Position 622: 0.00045807507875016064
Position 21: 0.00044974569461289583
Position 3107: 0.0003769759786798394
Position 611: 0.00036529790451295883
Position 2634: 0.00035660526771733253
Position 4311: 0.0003179701109903035
Position 1014: 0.0002432642425375411
Position 1143: 0.00019540594266403283
Position 743: 0.00019084988060368108
Position 672: 0.00016862148271236965
Position 881: 0.00014653148257384496
Position 369: 0.0001307255820103603
Position 747: 0.00011247855026390606
Position 1984: 0.00010760955171456022
Position 374: 6.755218899957224e-05
Position 655: 5.490243993398995e-05
Position 392: 4.429581616511745e-05
Position 1098: 2.759826932142712e-05
Position 1041: 2.00574507848021e-05
Position 221: 1.5370307882639116e-05
Position 33: 1.3773588805045579e-05
Position 481: 1.2316453873444283e-05
Position 625: 1.174580447227729e-05
Position 968: 1.0690698240917846e-05
Position 1660: 8.694423446166059e-06
Position 1022: 8.182441891364955e-06
Position 319: 7.887769377701111e-06
Position 592: 7.434144116069769e-06
Position 434: 4.2983450859641335e-06
Position 40: 1.7005211557421366e-06
Position 1337: 1.6450562849250258e-06
Position 74: 8.647688880342308e-07
Position 791: 8.637031795671885e-07
Position 65: 6.678332258631528e-07
Position 55: 6.536261533894169e-07
Position 336: 8.385333526251783e-08
Position 227: 4.571796853434341e-08
Position 107: 1.7703172900066287e-08
Position 78: 1.7493869834879896e-08
Position 632: 1.0982545559654038e-08
Position 138: 2.4756311837662873e-09
Position 109: 2.3982545108976362e-09
Position 96: 1.6578524177150327e-09
Position 1329: 1.0563758298412002e-09
Position 93: 1.0499465711922122e-09
Position 1326: 8.160574899972722e-10
Position 331: 1.82271984976746e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 117: 0.6138385611843472
Position 1246: 0.31927756270438884
Position 1277: 0.2717959088225316
Position 864: 0.1873265346450465
Position 2408: 0.14723478213923297
Position 2274: 0.13268785776173486
Position 3091: 0.11087347937004846
Position 114: 0.10986668297980672
Position 3980: 0.0686578500949446
Position 791: 0.06418084675875006
Position 1061: 0.06270898729505275
Position 4059: 0.04487816359047372
Position 3495: 0.0370797176804265
Position 1457: 0.035514427027978406
Position 796: 0.03295456567788884
Position 1483: 0.03209056147072931
Position 1643: 0.02968566047060866
Position 3018: 0.02698973894103787
Position 3456: 0.023170868512018432
Position 3176: 0.017795311899453124
Position 351: 0.017618769247272063
Position 4634: 0.017140767667158042
Position 928: 0.01684959298303101
Position 4207: 0.013391954377161373
Position 2624: 0.012707037182670312
Position 2802: 0.008420594552247342
Position 1258: 0.008111306812681593
Position 2280: 0.006981972999190112
Position 1976: 0.006500377848445629
Position 3995: 0.00635114629650705
Position 4591: 0.006058594737154591
Position 2101: 0.005855137296810516
Position 681: 0.005527281547715515
Position 908: 0.005339011902592941
Position 2317: 0.004990298689392705
Position 1857: 0.0043349118844670026
Position 155: 0.004182863958125784
Position 1041: 0.003883601191006533
Position 2787: 0.0036638847220891286
Position 516: 0.0030303712162609666
Position 4486: 0.0028677751034856683
Position 2805: 0.002372052103134944
Position 1290: 0.002262213012412481
Position 3903: 0.0022352740280723615
Position 3663: 0.002059333591424177
Position 2750: 0.002056303933795226
Position 837: 0.0020415591604583984
Position 1657: 0.002036145767495935
Position 4529: 0.0017934122610475816
Position 4671: 0.0017541756419408086
Position 3873: 0.0014413517152954156
Position 3152: 0.0014056757650482616
Position 135: 0.0013726274425188312
Position 661: 0.0013147295337790777
Position 3233: 0.0012552042435464948
Position 4169: 0.0012423581065147023
Position 2055: 0.0011463085410420284
