Gene = PFDN2
index = 1018
Annotated 5SS: [  160 15825 16064]
Annotated 3SS: [15735 15939 17251]
SMsplice 5SS: [  160 15825 16064]
SMsplice 3SS: [15735 15939 17251]
top_k =  1000
Partition function (log Z): 0.29774403734923083

Sorted 5' Splice Sites (High to Low Probability):
Position 160: 0.99747885135639
Position 15825: 0.9972364939653484
Position 16064: 0.9730671834701171
Position 7548: 0.2994341682341029
Position 13975: 0.0755082618822751
Position 7498: 0.07219048110425075
Position 2494: 0.05958345215369966
Position 3853: 0.05229706859800304
Position 9007: 0.04949332396398684
Position 17151: 0.04783196796731096
Position 7515: 0.030377211050377752
Position 8469: 0.025973486308917233
Position 1460: 0.02450983388113251
Position 3640: 0.02429457689983333
Position 334: 0.021602222179814033
Position 7410: 0.019988184842911056
Position 11970: 0.017638006496038975
Position 7997: 0.017099124741738237
Position 3282: 0.016324274779992397
Position 367: 0.014571275299838971
Position 4146: 0.013074415267532329
Position 330: 0.013034948417460595
Position 8873: 0.012553912658524593
Position 4676: 0.011625245658485245
Position 2889: 0.0073695822832825966
Position 338: 0.00475201128048758
Position 16092: 0.004635286583141582
Position 15978: 0.0046007603117117985
Position 3705: 0.004545134182741227
Position 3265: 0.004441225533283344
Position 6462: 0.003802347644365776
Position 4804: 0.003796440729220657
Position 4846: 0.0034306728969509858
Position 16031: 0.0018817546109662017
Position 17416: 0.0017729705274772626
Position 16229: 0.001638805070771143
Position 17065: 0.0013940561335785975
Position 17015: 0.0012551679109048084
Position 15851: 0.0010757107930229586
Position 322: 0.0010326630457554683
Position 16221: 0.0009628132234609765
Position 16836: 0.0007810783924239634
Position 15833: 0.00044924519630426215
Position 3308: 0.0004026747028028197
Position 2499: 0.0003919280660048744
Position 2631: 0.0003569633588226608
Position 16712: 0.00029314447805660126
Position 17156: 0.00027217172429740377
Position 17420: 0.0002651117343555274
Position 16680: 0.00022393698771497222
Position 363: 0.0002231816539273525
Position 1327: 0.00016407810315396037
Position 17023: 0.00010318860127101059
Position 16761: 9.207507464455471e-05
Position 16180: 7.01491141778367e-05
Position 15876: 6.720924527704855e-05
Position 15965: 6.531566893241703e-05
Position 16134: 5.660549056745615e-05
Position 16325: 5.621956377677562e-05
Position 186: 5.071970306781893e-05
Position 7591: 4.6921075950335485e-05
Position 3313: 4.051294057710418e-05
Position 262: 3.042127461140545e-05
Position 3051: 2.7602218989930547e-05
Position 16688: 1.44960116457383e-05
Position 12: 1.2999643755024965e-05
Position 147: 9.291448831672896e-06
Position 16282: 8.977717490896796e-06
Position 15995: 8.315199987729608e-06
Position 2754: 8.240845021952957e-06
Position 3346: 7.63885815774154e-06
Position 145: 7.5594193055912705e-06
Position 17075: 7.456149462784555e-06
Position 355: 7.017210930279042e-06
Position 16454: 6.4667160523621e-06
Position 16103: 6.020336069766184e-06
Position 421: 5.813245483227391e-06
Position 477: 5.542393105945765e-06
Position 16468: 3.698844510569712e-06
Position 17198: 2.744774084522168e-06
Position 16010: 2.7155825304842596e-06
Position 17337: 2.52186804657694e-06
Position 1516: 2.515250303254284e-06
Position 1552: 2.1502298004438536e-06
Position 16226: 2.027167385249802e-06
Position 2107: 1.6521467390528136e-06
Position 1723: 1.5430898125175424e-06
Position 1139: 1.4975484617402566e-06
Position 1391: 1.4968585451715001e-06
Position 101: 9.419542370091143e-07
Position 198: 8.115023775938735e-07
Position 360: 7.683005190224742e-07
Position 436: 1.3064625790984105e-07
Position 398: 1.144499759276788e-07
Position 1179: 6.50302965047991e-08
Position 1122: 6.364329372515982e-08
Position 747: 5.008679087912428e-08
Position 403: 3.9679390910118055e-08
Position 597: 3.580062335762271e-08
Position 5: 2.862692225529144e-08
Position 167: 1.6533007207288545e-08
Position 30: 1.3785303934326233e-08
Position 287: 5.558337913392222e-13
Position 988: 4.718297366010801e-13
Position 624: 3.6961637561919267e-13
Position 840: 2.0383328881976273e-13
Position 566: 1.8721268723532074e-13
Position 1042: 1.2428268687588828e-13
Position 650: 9.80284059358567e-14
Position 550: 9.735307663262703e-14
Position 541: 9.650305566799937e-14
Position 235: 8.194372314446038e-14
Position 228: 6.946169284546794e-14
Position 1076: 5.905908129413435e-14
Position 521: 4.830260164670092e-14
Position 703: 4.534222218148828e-14
Position 882: 3.1114288428377823e-14
Position 806: 1.8685770410989847e-14
Position 266: 2.9739170089102156e-23

Sorted 3' Splice Sites (High to Low Probability):
Position 15735: 0.9993550835797483
Position 17251: 0.9731892301663866
Position 15939: 0.9537075547519396
Position 7361: 0.31068368455683865
Position 7448: 0.09832533431710254
Position 13821: 0.0755082618822751
Position 16956: 0.04181603832498099
Position 240: 0.03678112063183454
Position 8811: 0.035385235051540176
Position 3561: 0.03493605209632801
Position 3704: 0.027276461014455165
Position 8808: 0.026662407708518802
Position 2356: 0.025598484207730622
Position 2396: 0.024266612628039388
Position 1256: 0.02288087012261497
Position 15914: 0.022298720101814388
Position 3091: 0.019935740888155997
Position 11850: 0.017638006496038975
Position 8363: 0.013039320298770392
Position 7382: 0.013027984802740955
Position 276: 0.011620546277984275
Position 16780: 0.01031429794587177
Position 8228: 0.01001359535539441
Position 4497: 0.0077415158275679855
Position 15944: 0.007212920386578459
Position 3433: 0.007174420910249179
Position 3734: 0.007077543468865866
Position 17548: 0.006600568873376399
Position 4675: 0.006321264931313249
Position 4037: 0.006249926828960974
