Gene = FNDC9
index = 561
Annotated 5SS: [181]
Annotated 3SS: [2177]
SMsplice 5SS: [ 181 1446]
SMsplice 3SS: [1318 2177]
top_k =  1000
Partition function (log Z): -5.244994395765474

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.9013618907050686
Position 1446: 0.7190730353193857
Position 872: 0.4697506798616768
Position 2344: 0.40822264831275906
Position 2417: 0.07816219368279853
Position 341: 0.07484161896556381
Position 2659: 0.07267762558704699
Position 3098: 0.0684495231958034
Position 1024: 0.054217822374838305
Position 2061: 0.04235858385475747
Position 393: 0.031389473722268385
Position 3667: 0.027352861948568168
Position 2197: 0.019744441268966975
Position 2592: 0.014344153203941942
Position 2801: 0.013881964376039611
Position 502: 0.010789776003221762
Position 993: 0.009294383008789826
Position 2655: 0.008332418893411119
Position 3043: 0.007567691895919809
Position 3249: 0.007494128638756159
Position 2909: 0.005236880636954516
Position 887: 0.00491278629421489
Position 1760: 0.004892158876824806
Position 491: 0.0046559363528152625
Position 29: 0.004067185361458891
Position 2503: 0.0035900088567361946
Position 3231: 0.0027709824772284577
Position 447: 0.0018694626339332357
Position 1804: 0.0017647393281929919
Position 2368: 0.0014545732028866843
Position 3217: 0.0011934758983626528
Position 2235: 0.0011540528075832074
Position 1047: 0.0009847259805283108
Position 1919: 0.0008851060098575868
Position 1608: 0.0005901864514143311
Position 1241: 0.0005500642633830651
Position 1818: 0.0004625662118156681
Position 2822: 0.00032350544294761226
Position 2690: 0.00023043326187335785
Position 1245: 0.00017668661129267428
Position 3721: 0.00016887233621747452
Position 1500: 0.0001554836579901145
Position 1037: 0.0001222404063097287
Position 1944: 0.00011857618865689483
Position 582: 0.00011846208308497733
Position 1209: 0.00011502499059497477
Position 903: 0.0001091126563930231
Position 2096: 8.11174778050433e-05
Position 651: 7.269483638775431e-05
Position 548: 6.926433719371068e-05
Position 2277: 6.251691686648011e-05
Position 567: 5.785898023935201e-05
Position 1425: 5.34936751677352e-05
Position 1453: 5.217443406174555e-05
Position 2108: 5.163421587969155e-05
Position 1783: 4.751910698179666e-05
Position 1404: 3.532106007887144e-05
Position 1555: 3.4925924022057764e-05
Position 1333: 3.291796247832779e-05
Position 2477: 3.103412751744428e-05
Position 1284: 2.7037682680375306e-05
Position 405: 2.42468225004678e-05
Position 1278: 2.287395965399872e-05
Position 1371: 2.2344925947996705e-05
Position 562: 2.1008970613084378e-05
Position 2527: 1.7112198528618873e-05
Position 264: 1.6210616337797513e-05
Position 1093: 1.6050697654801602e-05
Position 2057: 1.244178250078444e-05
Position 1321: 1.1477503234297361e-05
Position 1450: 8.600326301701219e-06
Position 1032: 8.584597530507966e-06
Position 1741: 8.580523410100061e-06
Position 557: 7.835246162430545e-06
Position 63: 7.548760145700367e-06
Position 621: 7.370258449672705e-06
Position 586: 6.82298610689331e-06
Position 536: 6.801225342020157e-06
Position 331: 6.081204291393052e-06
Position 740: 5.909915060075053e-06
Position 546: 5.49523613147642e-06
Position 383: 2.388149084700753e-06
Position 539: 1.0541796104725982e-06
Position 569: 8.361016714246724e-07
Position 48: 7.785616409509674e-07
Position 665: 6.430597423635279e-07
Position 564: 4.847171723736338e-07
Position 2365: 2.7800840144780123e-07
Position 451: 8.843504985137616e-08
Position 986: 8.976746839167111e-09
Position 1070: 7.580821596593018e-09
