Gene = TCTA
index = 1386
Annotated 5SS: [435 905]
Annotated 3SS: [ 849 2613]
SMsplice 5SS: [597 905]
SMsplice 3SS: [ 849 3751]
top_k =  1000
Partition function (log Z): -9.312011615924305

Sorted 5' Splice Sites (High to Low Probability):
Position 905: 0.48698665368151467
Position 597: 0.4121239697681011
Position 435: 0.3815971532936774
Position 169: 0.16910130962824016
Position 3648: 0.16829922527916558
Position 1160: 0.03967976284439798
Position 203: 0.03393851121700806
Position 2760: 0.020580455788859895
Position 188: 0.017528832429695555
Position 1075: 0.011858780046924618
Position 45: 0.008300846267346552
Position 355: 0.008294631913068546
Position 1552: 0.007047618958119921
Position 3494: 0.0064388462462560605
Position 3579: 0.005511371202653353
Position 850: 0.005052758779823186
Position 966: 0.004088767465639496
Position 176: 0.0025775441163227745
Position 269: 0.001963707386261253
Position 194: 0.0015747910586502078
Position 909: 0.0012348855804161746
Position 1126: 0.000991697083710708
Position 1111: 0.0008433692745538818
Position 3096: 0.0007888993777763362
Position 235: 0.0006633397283075583
Position 3169: 0.0006481167856632164
Position 1058: 0.0006410825384461501
Position 1579: 0.0006140723483590433
Position 2753: 0.0005642472811941025
Position 2446: 0.0005324445261754408
Position 3128: 0.0005003670500924236
Position 1240: 0.00046308508943255496
Position 2764: 0.00044979486566662643
Position 2693: 0.0003532738814898995
Position 131: 0.000331887089071465
Position 103: 0.0002941682031133004
Position 769: 0.00024711138681545586
Position 40: 0.00021462215913316092
Position 35: 0.0001825130438957588
Position 859: 0.00017234450766039303
Position 1064: 0.00015588505466388892
Position 421: 0.00014448296305441522
Position 1099: 0.00012409280979140458
Position 366: 0.00011822725321337704
Position 3373: 0.00011488340093977418
Position 687: 0.0001117779665156131
Position 361: 0.00010234061379425438
Position 3824: 9.865142258715623e-05
Position 457: 9.62648951994407e-05
Position 150: 8.430545123605715e-05
Position 3685: 8.31318752922277e-05
Position 394: 6.973516284742827e-05
Position 418: 6.889509906350319e-05
Position 2460: 6.557611818580504e-05
Position 410: 4.201522384345337e-05
Position 1120: 3.886962902190517e-05
Position 326: 3.394831327908102e-05
Position 173: 3.349956323478691e-05
Position 494: 2.1400460202327904e-05
Position 51: 1.929972057762925e-05
Position 229: 1.9061579115237758e-05
Position 359: 1.0071464555726848e-05
Position 304: 7.908121823645374e-06
Position 352: 6.565446278745198e-06
Position 388: 4.825642231296145e-06
Position 1040: 4.320889241600177e-06
Position 766: 3.7769426110933586e-06
Position 1821: 3.7629454215771766e-06
Position 123: 3.1337893629422608e-06
Position 292: 2.6498077367617657e-06
Position 504: 2.033823091993676e-06
