Gene = ATG10
index = 106
Annotated 5SS: [   282  15654  86578 192513 206563 280635 281405]
Annotated 3SS: [ 15533  86469 192373 206464 280536 281288 282042]
SMsplice 5SS: [   282   2037  15654  22344  38609  70552  78565  83310 111991 121930
 126098 129263 180391 192513 204342 239704 255302 261621 262491 281405]
SMsplice 3SS: [  1922  15533  22172  38414  70483  78494  83189 111906 121851 126021
 129165 180183 192373 204236 239602 255196 261485 262318 281288 282042]
top_k =  1000
Partition function (log Z): -135.9567085424937

Sorted 5' Splice Sites (High to Low Probability):
Position 15654: 0.9260197134555863
Position 2037: 0.90189700380354
Position 282: 0.8416396511656585
Position 6825: 0.5862863208743275
Position 22344: 0.5458958651755271
Position 9393: 0.3165089565944371
Position 8959: 0.207549392897065
Position 567: 0.12679697981348953
Position 22602: 0.07393800307521697
Position 438: 0.06213348078451913
Position 22507: 0.04134329497098396
Position 15753: 0.03431990085923205
Position 382: 0.031088299664300562
Position 571: 0.02381152669533282
Position 1277: 0.02133095716815134
Position 4777: 0.01644780138619465
Position 574: 0.012475416382209423
Position 839: 0.012199942098858541
Position 1707: 0.011208938450474553
Position 4567: 0.010948673719137603
Position 1515: 0.009903913228749108
Position 3917: 0.009400360810911378
Position 4303: 0.009073796051990197
Position 83: 0.008579685075424304
Position 5806: 0.007561186494574665
Position 1248: 0.0035361471043442922
Position 260: 0.0030036294271784847
Position 547: 0.002315308283314547
Position 5797: 0.002305491548147065
Position 155: 0.002133845805747702
Position 524: 0.0014430701417829472
Position 15625: 0.0014051259839748449
Position 7658: 0.0013979835197633352
Position 2068: 0.0011747665213301618
Position 1763: 0.0010659978024092093
Position 8253: 0.001059825018414052
Position 726: 0.0010422538892789824
Position 5802: 0.0009241342896164112
Position 1651: 0.0009101092970846705
Position 6780: 0.0008651374743572776
Position 7320: 0.0007960759974040979
Position 2875: 0.0007255551970386874
Position 286: 0.0006201721949884042
Position 7806: 0.00033793852666592396
Position 6789: 0.00033680276970520385
Position 339: 0.00032941277235476105
Position 1070: 0.00032829174692673935
Position 1678: 0.00028729051625439264
Position 506: 0.00026233687643947536
Position 195: 0.0001563538095461844
Position 1366: 0.00015010250940058212
Position 689: 0.00014166294273900156
Position 8911: 0.00012739462420887564
Position 1541: 0.00011510069404421043
Position 854: 0.00010659512677830841
Position 308: 0.00010603252637196621
Position 150: 0.00010227860207245904
Position 311: 8.220974117167549e-05
Position 1851: 5.714505880648808e-05
Position 1715: 5.113829392067643e-05
Position 160: 4.747399087958517e-05
Position 629: 4.668712531583949e-05
Position 1785: 4.3373625754862646e-05
Position 1802: 4.0486840849293844e-05
Position 428: 3.907703200067965e-05
Position 1200: 3.796991548148454e-05
Position 1320: 1.3580718890943565e-05
Position 1286: 9.543040933953494e-06
Position 1383: 9.230565937284498e-06
Position 1952: 3.444994838602568e-06
Position 2148: 2.867131196092372e-06
Position 7654: 2.725877355908406e-06
Position 677: 2.5964903556090397e-07
Position 938: 2.32913393040426e-07
Position 660: 2.2047942552829586e-07
Position 808: 2.1729440099688007e-07
Position 175: 2.138034820656694e-07
Position 1945: 2.0087125005233365e-07
Position 620: 1.1220399801257893e-07
Position 1038: 1.1095433542423698e-07
Position 4264: 9.422360988939977e-08
Position 2003: 9.39599469343215e-08
Position 2213: 8.207773560815067e-08
Position 137: 2.3024871965457505e-08
Position 2837: 1.131164945363926e-08
Position 228: 8.716367198419382e-09
Position 3612: 7.944463126260076e-09
Position 452: 6.349945749323528e-09
Position 3587: 6.073266976784285e-09
Position 526: 1.0254411336106738e-09
Position 23: 2.7952219751461943e-10
Position 401: 1.4940225492421212e-10
Position 1058: 1.0372711416039154e-10
Position 587: 4.473227301944176e-11
Position 512: 1.5794577927978274e-12
Position 585: 3.48506374444192e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15533: 0.9331583276463397
Position 1922: 0.8985786405788281
Position 6656: 0.5008077202161598
Position 22172: 0.46747229191000134
Position 23130: 0.42807367109189287
Position 22194: 0.22933378074914146
Position 9283: 0.20585517036241885
Position 22422: 0.19479010396089258
Position 8695: 0.1483106201854931
Position 357: 0.11343698237207123
Position 15726: 0.10770706175819729
Position 23010: 0.04495773216830308
Position 6680: 0.04313963943628807
Position 9137: 0.04309095432852215
Position 9055: 0.03707118818609726
Position 8900: 0.03187651021543604
Position 20401: 0.025529545800239136
Position 1129: 0.023305543598721043
Position 6730: 0.023021325595697667
Position 23695: 0.021537354122518643
Position 18018: 0.021008919488163223
Position 447: 0.01836463793018484
Position 22943: 0.01779717978044785
Position 21428: 0.015844442956532995
Position 19279: 0.015536331465663588
Position 8717: 0.014977600928595158
Position 19024: 0.013913868005392734
Position 8858: 0.012477875333987618
Position 4662: 0.012330837047403504
Position 9161: 0.011376345490277993
Position 4489: 0.011152618033822328
Position 24149: 0.01111177106699343
Position 9307: 0.010109366456545518
Position 21941: 0.008239200423743338
Position 6658: 0.00788720766038485
Position 1598: 0.007485148241932434
Position 3777: 0.006943683361130764
Position 6662: 0.006229130575750862
Position 16831: 0.0059410913675432995
Position 6549: 0.005853133681038704
Position 5599: 0.0057534975708571036
Position 18923: 0.005708012590993066
Position 9111: 0.005532923129797057
Position 17595: 0.005189748819111797
Position 9203: 0.005021749657373528
Position 21981: 0.0040404060926474104
Position 4167: 0.00383754833520231
Position 17996: 0.003755650842932383
Position 1540: 0.0032643128741759804
Position 21424: 0.003215459819723999
Position 13250: 0.002940843151755922
Position 5614: 0.0029016283338616756
Position 3996: 0.00286676345647497
Position 4596: 0.002565860103089709
Position 1625: 0.002517612588631769
Position 15906: 0.0024680190218721054
Position 20774: 0.002119937428958083
Position 1125: 0.0020255815385661854
Position 15943: 0.0020019061665311434
Position 1702: 0.0019091323716710954
Position 15752: 0.0018179210684821042
Position 8636: 0.001769633488375341
Position 18311: 0.0017341349071026703
Position 3816: 0.0016260404743389555
Position 16827: 0.0016136493508081505
Position 4170: 0.0015931706996012128
Position 1454: 0.0015683063867825118
Position 16134: 0.0015675622993574594
Position 18331: 0.0015015963311318242
Position 13549: 0.0014906661918943356
Position 414: 0.0014389642037491584
Position 362: 0.0013487229528061349
Position 5693: 0.0013045401570455422
Position 15809: 0.00124780069854823
Position 17618: 0.0012266453404566667
Position 1928: 0.0011561736153371457
Position 6619: 0.001087677422838308
Position 7539: 0.001004030042733547
Position 1835: 0.000984176919266845
Position 12663: 0.0009600098352971717
Position 11759: 0.0009129727491247919
Position 11912: 0.0007776655552611205
Position 683: 0.0007687711559428483
Position 18296: 0.0007670666870520452
Position 3738: 0.0007547440773768223
Position 4020: 0.0007527325054041901
Position 2800: 0.000751747362731154
Position 7254: 0.0007392394853831721
Position 468: 0.0006848225233225878
Position 9722: 0.0006550607543770654
Position 10939: 0.0006461484485088191
Position 716: 0.0006412217733709733
Position 7613: 0.0006032119029181626
Position 1149: 0.000596598659478701
Position 5713: 0.0005724920963785335
