Gene = ANKRD45
index = 82
Annotated 5SS: [   46 10772 23017 42798 45076]
Annotated 3SS: [10428 22848 42702 44936 59646]
SMsplice 5SS: [   46 14783 23017 31923 42798 45076]
SMsplice 3SS: [14702 22875 31817 42702 44936 59646]
top_k =  1000
Partition function (log Z): -33.13312726092415

Sorted 5' Splice Sites (High to Low Probability):
Position 46: 0.9430192594857302
Position 351: 0.4342059848816993
Position 14783: 0.4061508299890564
Position 14623: 0.251175777672203
Position 10772: 0.16199577850714683
Position 9564: 0.14532591786743793
Position 9343: 0.13517197935557498
Position 14353: 0.0854402037595891
Position 792: 0.055714747535656826
Position 1739: 0.05126795030430629
Position 4114: 0.03908503456315637
Position 9362: 0.034347499794016204
Position 5072: 0.03058383716707907
Position 9929: 0.01928045807540863
Position 17: 0.01889787632027636
Position 7286: 0.013624706623153342
Position 1064: 0.013133252469086015
Position 249: 0.012248560578576654
Position 7309: 0.011461389529519903
Position 6770: 0.0055286810260581415
Position 11477: 0.0047689112223575315
Position 41: 0.004304286940890792
Position 79: 0.003972982907405397
Position 777: 0.0029734117127909357
Position 10592: 0.0028234566064577905
Position 3034: 0.00276275232135758
Position 296: 0.0020430348432135233
Position 9568: 0.0016800886049946587
Position 9585: 0.0013296907642538912
Position 5192: 0.0012509543752501223
Position 7697: 0.001234021067804641
Position 1455: 0.0006846519938758059
Position 1339: 0.0006842938197244668
Position 9717: 0.0006787434959298155
Position 3620: 0.0005070169281847005
Position 107: 0.00045004160810844265
Position 284: 0.0004451270112665497
Position 3684: 0.00030678884162950844
Position 1050: 0.00015161728412452325
Position 796: 0.00013110798964827746
Position 1095: 0.00012480725560221322
Position 294: 0.00011504580002375072
Position 2419: 0.0001049307926863484
Position 5489: 7.473434159783728e-05
Position 1775: 6.68838888523834e-05
Position 58: 5.187511661079222e-05
Position 3077: 4.852366218324825e-05
Position 1386: 4.5278862205337545e-05
Position 97: 4.4819045682920567e-05
Position 69: 2.4357189622443673e-05
Position 6495: 2.048251066530345e-05
Position 674: 1.821208293176379e-05
Position 388: 1.6063483013875294e-05
Position 823: 1.2644517517753745e-05
Position 50: 1.1558161194906625e-05
Position 624: 8.644287776251124e-06
Position 687: 5.885136898556521e-06
