Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  1000
Partition function (log Z): -0.5742460993687053

Sorted 5' Splice Sites (High to Low Probability):
Position 4135: 0.9801994693885964
Position 4320: 0.9796717643460058
Position 380: 0.9768578893168691
Position 10320: 0.7378672171676368
Position 10722: 0.5062571958528422
Position 6131: 0.47803027478134547
Position 10094: 0.4378891424905452
Position 1900: 0.2571013805502519
Position 146: 0.15000038964265366
Position 9733: 0.0710665059711739
Position 230: 0.056579608670740605
Position 9083: 0.045267609444579714
Position 1708: 0.025182454700491293
Position 3920: 0.018178254165202242
Position 3471: 0.014949611237633232
Position 1641: 0.011444811047262736
Position 1535: 0.008326781085107912
Position 2647: 0.007581119164586724
Position 10062: 0.006770088695891579
Position 11196: 0.006423204335284236
Position 5785: 0.0061087466145327935
Position 10205: 0.005076891477285442
Position 943: 0.0048054317614665545
Position 4429: 0.0042960524554787865
Position 114: 0.003051077724231593
Position 3214: 0.0029545103839821933
Position 142: 0.0027268724713827297
Position 5719: 0.0027051524025776133
Position 11379: 0.002650605506985955
Position 4361: 0.002608788450567301
Position 10713: 0.00254447534047337
Position 4477: 0.002487759162072377
Position 1493: 0.00217485840936118
Position 7275: 0.0018610563722929992
Position 4335: 0.001849430506383329
Position 844: 0.001735094717151266
Position 1587: 0.001625379804527343
Position 2089: 0.0013073622742415284
Position 1467: 0.0012762440054710535
Position 3405: 0.0012654122529217305
Position 1837: 0.0012558565485246036
Position 11374: 0.0012487655668215717
Position 3912: 0.0012189569783486584
Position 436: 0.0012155534371054925
Position 3437: 0.001189753105893907
Position 4517: 0.0011844906254168599
Position 2174: 0.0011153392226198409
Position 5702: 0.0009513674643273652
Position 1404: 0.0009097985069412114
Position 10815: 0.0009071216084647887
Position 24: 0.0007657141458380996
Position 11333: 0.0005743903416321318
Position 90: 0.0005448017857835369
Position 241: 0.00039586603135768385
Position 150: 0.00038029524709097453
Position 5211: 0.00037743184403077703
Position 5010: 0.00037575301808410446
Position 9684: 0.00030728879775156177
Position 2593: 0.000257613420799181
Position 5578: 0.00020862611411739544
Position 10767: 0.00020761273311062115
Position 5119: 0.00018169059574973262
Position 4127: 0.00015855694259421776
Position 1459: 0.00014998791218262075
Position 1323: 0.00014891830350785646
Position 4491: 0.00014459103601434205
Position 756: 0.0001404737733655651
Position 5728: 0.00012824504728055472
Position 482: 0.00012537041880330437
Position 682: 0.0001251574868664421
Position 4139: 0.00012377548757278853
Position 4445: 0.00011345641736164613
Position 4390: 0.00010454067252472825
Position 9099: 6.681994431110427e-05
Position 580: 6.49237815496935e-05
Position 174: 6.303017040639166e-05
Position 4600: 5.3645779555474506e-05
Position 5774: 4.9856285650549863e-05
Position 9242: 3.4514483093577804e-05
Position 825: 3.26431153465375e-05
Position 5746: 2.77769927894211e-05
Position 8356: 2.615804365130418e-05
Position 5929: 2.587299919508715e-05
