Gene = HPS3
index = 663
Annotated 5SS: [  357 10915 11605 11797 15963 21097 24065 25632 27948 29263 30696 32750
 33295 34366 37657 38400]
Annotated 3SS: [10419 11432 11710 15769 21014 23909 25522 27765 29081 30461 32563 33105
 34257 37449 38308 42510]
SMsplice 5SS: [  357  4194 11797 15963 21097 27948 32750 33295 34366 38400 40142 40990]
SMsplice 3SS: [ 4034 11710 15769 21014 27765 32614 33105 34136 38304 39983 40886 43718]
top_k =  1000
Partition function (log Z): 7.142204525215426

Sorted 5' Splice Sites (High to Low Probability):
Position 21097: 0.979535995782892
Position 33295: 0.9766280080924035
Position 27948: 0.9704261026541605
Position 11797: 0.9456211555147409
Position 357: 0.9375957765526863
Position 32750: 0.9297072772570243
Position 38400: 0.9294909315402151
Position 34366: 0.9122793670141953
Position 15963: 0.772237714691161
Position 4194: 0.7656863134056872
Position 40990: 0.7059723432035837
Position 40142: 0.6989692344500398
Position 30926: 0.586609501738201
Position 11605: 0.4555674621416253
Position 42641: 0.30712963254004594
Position 30696: 0.29355333088404145
Position 22897: 0.25755172920956526
Position 24065: 0.24511661326313172
Position 22871: 0.22957881247906045
Position 37657: 0.203249064170665
Position 25632: 0.2011943929761781
Position 10915: 0.18487513488612603
Position 3111: 0.17673936259489048
Position 1502: 0.16760836281457545
Position 10516: 0.1564872420263694
Position 19346: 0.14288874022469006
Position 18759: 0.13631532268888993
Position 825: 0.13560611222475077
Position 40760: 0.11396140621528349
Position 43026: 0.11385960581954885
Position 21567: 0.10960315207975437
Position 3427: 0.09895833678755138
Position 31514: 0.09884161664793494
Position 33656: 0.09358794377797204
Position 15991: 0.0813347529278609
Position 28184: 0.08106077285176702
Position 20656: 0.07089369112624434
Position 5799: 0.05904814021866192
Position 35437: 0.05732494509124158
Position 38675: 0.05425849984940972
Position 39747: 0.05307743048731785
Position 20469: 0.04953561757567945
Position 36354: 0.04865572261842135
Position 11835: 0.04576000391287345
Position 26618: 0.04106711529201553
Position 5062: 0.04010200703331262
Position 553: 0.03971438762100245
Position 36227: 0.035074385996536804
Position 39659: 0.031558412613082225
Position 43126: 0.03100624116954607
Position 304: 0.025265895505137352
Position 40154: 0.023692162418614708
Position 5259: 0.022634701387242457
Position 5570: 0.020899747756007933
Position 28558: 0.0205018932699915
Position 41257: 0.019302057914881644
Position 10512: 0.017373585931949636
Position 12716: 0.01639623303251082
Position 75: 0.016328818696641267
Position 1500: 0.016198326655103734
Position 26223: 0.015773309970792144
Position 22854: 0.015356723479572926
Position 870: 0.015262657537069731
Position 5541: 0.014061161582181679
Position 32825: 0.013729502947765138
Position 737: 0.013678203358404084
Position 10985: 0.013607470978294088
Position 714: 0.012709500961192107
Position 42577: 0.012673867675727729
Position 37569: 0.012086516144516123
Position 7171: 0.011797731175798954
Position 13146: 0.01059156027751654
Position 13301: 0.010507563656805947
Position 23226: 0.010242075980175376
Position 16696: 0.0095062480262721
Position 39050: 0.009387082927963638
Position 23583: 0.00933412114075251
Position 24473: 0.008926581720123491
Position 13982: 0.008895276794004715
Position 32996: 0.008709839996976967
Position 26840: 0.008396297709876764
Position 3065: 0.008142375156740211
Position 24121: 0.007925058432250507
Position 34900: 0.007317150965791851
Position 182: 0.00696663161319764
Position 30276: 0.006512884679947669
Position 3570: 0.00578058921598677
Position 36036: 0.005686810573524941
Position 40389: 0.0053311953044551455
Position 6028: 0.00501099927859363
Position 2423: 0.004959379936711638
Position 1495: 0.004356098389242982
Position 11877: 0.0041551884251577135
Position 31006: 0.004050211603030869
Position 29263: 0.0036081553374035227
Position 33978: 0.0030670185937172446
Position 4155: 0.0029371366334645485
Position 36038: 0.0028030861455631585
Position 11873: 0.002669567005478397
Position 35032: 0.002502406136228111
Position 260: 0.0024616309043734965
Position 10510: 0.002330353631007113
Position 12543: 0.002310629817910794
Position 13250: 0.0019928980516879962
Position 3951: 0.0018244303908005683
Position 2202: 0.0017466257905208707
Position 10577: 0.0016335302424636527
Position 3068: 0.0016325829102226345
Position 9198: 0.001626962993933229
Position 13978: 0.001586585881134556
Position 7281: 0.0014737465325034011
Position 4906: 0.0013949807340641756
Position 18569: 0.0013277974506831468
Position 16019: 0.0011937207647648505
Position 3318: 0.0011176072740054096
Position 28973: 0.0010590587279432182
Position 13947: 0.0010178568837502517
Position 8657: 0.0010041783216224844
Position 14845: 0.0009625085232445945
Position 8563: 0.0009322887039457332
Position 13729: 0.0009082961440399292
Position 14277: 0.0008010332292516593
Position 23079: 0.000729555654996006
Position 211: 0.0006389701377894673
Position 37265: 0.0005955033695571978
