Gene = SHFM1
index = 1252
Annotated 5SS: [  204 15094]
Annotated 3SS: [14999 20924]
SMsplice 5SS: [  204 14909 15094]
SMsplice 3SS: [14808 14999 20924]
top_k =  1000
Partition function (log Z): -4.893085326037003

Sorted 5' Splice Sites (High to Low Probability):
Position 15094: 0.9999086255000585
Position 204: 0.6353389648298595
Position 672: 0.5874283837290858
Position 14909: 0.5050748649181085
Position 443: 0.3660631731016149
Position 15314: 0.23185714784220984
Position 1744: 0.21381139637231011
Position 16032: 0.16488980853353652
Position 12818: 0.15621892152863492
Position 3105: 0.120191235661511
Position 15535: 0.08523526080962703
Position 264: 0.07137342532583668
Position 12131: 0.05177097294699806
Position 18691: 0.05133327249102219
Position 4904: 0.050533996174097165
Position 477: 0.050000467513857796
Position 241: 0.038753686776627695
Position 6203: 0.038057532263474816
Position 20988: 0.018611694211854587
Position 400: 0.01689146769510355
Position 16992: 0.014036693622703126
Position 17897: 0.012362789411563754
Position 20647: 0.012122100143138116
Position 16691: 0.009870814393032784
Position 846: 0.009521739815574538
Position 15221: 0.006034252557055689
Position 17447: 0.005969787110107296
Position 19323: 0.005044738873934076
Position 19278: 0.00473730512956614
Position 19586: 0.0039311242401429344
Position 19606: 0.0036322330643327122
Position 149: 0.003273953653076322
Position 15475: 0.003231228457271361
Position 73: 0.0031188350441557593
Position 2950: 0.002923262995137068
Position 43: 0.0023911216027305937
Position 16641: 0.002363448420748677
Position 159: 0.0022763281225635806
Position 19291: 0.001916385876465061
Position 18888: 0.0019107763727736111
Position 15483: 0.0017817115184437745
Position 17827: 0.0015120125453911236
Position 4840: 0.001400887687573939
Position 2363: 0.0011772733275061081
Position 22: 0.0009140831124980163
Position 3669: 0.0008769371802392904
Position 2240: 0.0007485128413348903
Position 7313: 0.0007437229964354468
Position 5759: 0.0007353188461880366
Position 10587: 0.0006817746452700385
Position 17845: 0.0006080759448436811
Position 1563: 0.0005954455337157754
Position 16388: 0.000595348216443978
Position 15800: 0.0005516185388750382
Position 16445: 0.0005336246728220699
Position 659: 0.00046795000612367266
Position 19524: 0.00045041291452037335
Position 221: 0.00035714571963320243
Position 467: 0.0003456698669028505
Position 372: 0.0002691856949121085
Position 481: 0.00025779976158705163
Position 273: 0.00025101553156729696
Position 106: 0.00023692633365025186
Position 15443: 0.00022936616832243802
Position 4197: 0.0001976500858133773
Position 4006: 0.0001799785871650966
Position 1263: 0.00016877379155120546
Position 1268: 0.00016778143018214477
Position 1245: 0.0001453479803374689
Position 52: 0.00010139185482820206
Position 2517: 8.297969604317413e-05
Position 3589: 7.408474487744835e-05
Position 15271: 7.355419770861747e-05
Position 3755: 6.676057957344726e-05
Position 3888: 6.662703649759874e-05
Position 471: 5.497725545135496e-05
Position 4001: 5.31459967226935e-05
Position 130: 4.374614497159892e-05
Position 229: 4.2414941435950604e-05
Position 306: 4.001572323124871e-05
Position 3759: 3.586311044397134e-05
Position 79: 2.217032328182089e-05
Position 1359: 1.9580266264537503e-05
Position 27: 1.199153428406619e-05
Position 492: 1.1674667930505334e-05
Position 258: 8.472797097610122e-06
Position 13: 8.133683461738397e-06
Position 33: 7.894053207717355e-06
Position 256: 7.715874234518802e-06
Position 46: 7.658830605413146e-06
Position 163: 4.914225878262482e-06
Position 379: 3.3110483924012936e-06
Position 181: 3.263601395847342e-06
Position 227: 2.3685182203079565e-06
Position 447: 2.304162942819538e-06
Position 502: 2.265258135211526e-06
Position 108: 1.9088662203091267e-06
Position 57: 1.6373487409627114e-06
Position 381: 1.6349056512360167e-06
Position 190: 5.176543880373065e-07
Position 684: 4.7458797503805923e-07
Position 529: 3.367594408799662e-07
