Gene = CASD1
index = 281
Annotated 5SS: [  420  7859  8526 17409 18453 23452 24005 25726 28097 29259 34733 35904
 37378 39837 41681 42630 44778]
Annotated 3SS: [ 7761  8404 17363 18389 23406 23880 25510 27673 29168 34612 35746 37297
 39734 41539 42551 44684 45693]
SMsplice 5SS: [  420  7859  8526 17409 18453 23452 24005 29259 33301 35904 41681]
SMsplice 3SS: [ 7761  8404 17363 18389 23406 23880 29168 33154 35746 41539 44684]
top_k =  1000
Partition function (log Z): 4.187914929711612

Sorted 5' Splice Sites (High to Low Probability):
Position 24005: 0.9596150060726728
Position 35904: 0.9549053739374881
Position 29259: 0.9534511409973715
Position 8526: 0.9525131706291328
Position 7859: 0.9473868542771136
Position 41681: 0.9404546873521634
Position 420: 0.8757542700621537
Position 17409: 0.8087103192164985
Position 23452: 0.6698540678282492
Position 35510: 0.6624697588816097
Position 44778: 0.6257622059103035
Position 18453: 0.6040149318555437
Position 34733: 0.4814430439140136
Position 33301: 0.48046025398098946
Position 45090: 0.4369092416436009
Position 42630: 0.4133866464747215
Position 18944: 0.3805157249441211
Position 8255: 0.34158182259165754
Position 20858: 0.30671430060884375
Position 39824: 0.3038584818963896
Position 28287: 0.2972903858592174
Position 8300: 0.2815007167593553
Position 20625: 0.2488193465837299
Position 33362: 0.23326541372285706
Position 28097: 0.20887256464521348
Position 30946: 0.20599760602291356
Position 37378: 0.20011262347258535
Position 38118: 0.15322434230431295
Position 40012: 0.14444463393079873
Position 21722: 0.13475131516495417
Position 1139: 0.12291734666823653
Position 30883: 0.11005493479011753
Position 35371: 0.10959091604977715
Position 20730: 0.10299360772371445
Position 13243: 0.09840851394889383
Position 42394: 0.07722769341460539
Position 39837: 0.07328772167902718
Position 32979: 0.07294035252509037
Position 40799: 0.07139507849106332
Position 41916: 0.07002267360699159
Position 356: 0.06687390641096276
Position 35202: 0.06514145555398224
Position 15226: 0.06351688141435069
Position 38286: 0.06213594337113136
Position 36487: 0.060512897242571494
Position 39118: 0.05745663898924496
Position 2190: 0.056330426448656976
Position 8843: 0.05544131909662665
Position 39172: 0.05511731684072168
Position 25726: 0.05506850170440444
Position 41714: 0.05353421043496761
Position 39205: 0.053250933519956634
Position 22218: 0.05281546653090705
Position 44835: 0.04747424425675442
Position 21898: 0.045023984569862334
Position 29690: 0.039479726693397416
Position 8734: 0.03906390266343105
Position 21701: 0.03706134977493926
Position 2134: 0.036533021220924146
Position 34672: 0.03630584054959173
Position 42118: 0.03197324677755481
Position 43896: 0.0316389984897588
Position 18747: 0.029738967794888674
Position 24512: 0.029330759554489813
Position 17425: 0.028929798866076516
Position 38086: 0.028160240787543738
Position 34724: 0.02807324685761383
Position 116: 0.026640153237916957
Position 44782: 0.025128487558468266
Position 7029: 0.0244672709799785
Position 31178: 0.024145982111496565
Position 44868: 0.021000593123633202
Position 40372: 0.019313812190157185
Position 39186: 0.019157064852545022
Position 40378: 0.017356200786288366
Position 21706: 0.016588585668867322
Position 46236: 0.01649669588333623
Position 45888: 0.016045378770028255
Position 13412: 0.014851738656212157
Position 13971: 0.013886653713490845
Position 5864: 0.013474854485334526
Position 41886: 0.013408911594585661
Position 2663: 0.013224308015846672
Position 33643: 0.013204539863062002
Position 29640: 0.012997478989863986
Position 40398: 0.012930524743496305
Position 34152: 0.012910738967261564
Position 11333: 0.012859193761321181
Position 1859: 0.01250708358350119
Position 30115: 0.012178340150280346
Position 43785: 0.010641976108354803
Position 165: 0.010415636644501928
Position 43419: 0.00996591088771244
Position 5584: 0.009846071246180733
Position 1021: 0.009144349093457625
Position 5229: 0.009111194462231811
Position 708: 0.008901121316305723
Position 2924: 0.008517665413160413
Position 5370: 0.008355493073314572
Position 1084: 0.007448958774081742
Position 1771: 0.007174958211983912
Position 1160: 0.006960115643572864
Position 3563: 0.006817112713301278
Position 44831: 0.006491239903225762
Position 35926: 0.005788307425642877
Position 5818: 0.005724661461029615
Position 1575: 0.005719266783760148
Position 35837: 0.005633154588012041
Position 8057: 0.0051976508404729515
Position 35593: 0.004517762980361777
Position 8338: 0.004390893726160936
Position 5248: 0.00436949100895411
Position 39200: 0.004242694339091656
Position 1897: 0.00422604145513087
Position 2299: 0.004093809593205332
Position 2638: 0.0040730646138963005
Position 861: 0.004053311022162979
Position 36329: 0.003812975737071148
Position 341: 0.00337684162229294
Position 5785: 0.0033353237761799045
Position 20925: 0.0030610171617820488
Position 44816: 0.0030417352599058146
Position 29658: 0.002954881601486751
Position 37178: 0.0029360964404522693
Position 5698: 0.0028573675256438097
Position 41616: 0.0027453922612703067
Position 1872: 0.0025892662944987954
Position 9015: 0.00247651958421489
Position 30088: 0.0024545012250991984
Position 45293: 0.002434653279654448
Position 5382: 0.002319051988853125
Position 7548: 0.0022069101718845746
Position 37076: 0.0020148582877487133
Position 8650: 0.0019079515208674418
Position 4639: 0.0018501906387981078
Position 42624: 0.0016003271399370707
Position 17543: 0.0015742221727448819
Position 43866: 0.0015651002532700035
Position 15206: 0.001395148020709766
Position 24282: 0.0013917299929825805
Position 14338: 0.001053278222604743
Position 15353: 0.0010532371514360506
Position 20418: 0.0010204360322358663
Position 24542: 0.0010134567937493204
Position 37445: 0.001002917664845181
Position 13141: 0.0009239205236372802
Position 25028: 0.0009221960988158777
Position 877: 0.0009203795866874925
Position 38414: 0.0007570194326008596
Position 17419: 0.0007359942365540602
Position 33707: 0.0007284362202746275
Position 144: 0.0007157606791575861
Position 43976: 0.0006866854762950497
Position 43914: 0.0006779739816705103
Position 13425: 0.0006721585893051908
Position 14951: 0.0006656257847734956
Position 557: 0.0006484191651048843
Position 17877: 0.0006432608343878468
Position 36310: 0.0005767187505422385
Position 139: 0.0005559614083232094
Position 43806: 0.00047669045965773016
Position 8182: 0.00046793771340735845
Position 730: 0.00046650242504149667
Position 37811: 0.00045153684577121716
Position 42926: 0.0004367058924804914
Position 234: 0.00043570741336285265
Position 17074: 0.0004243029991379411
Position 42725: 0.00039479530947712375
Position 31004: 0.0003754332945967598
Position 25386: 0.0003685115465529746
Position 30987: 0.0003028901219100183
Position 24171: 0.00028827950852125826
Position 8203: 0.00025381378156738213
Position 12472: 0.0002461733851952924
Position 16426: 0.00024508114198931686
Position 8208: 0.00023464472138061868
Position 36510: 0.00020894066142594598
Position 10809: 0.000167666742324709
Position 37826: 0.00015847047910095665
Position 14035: 0.00015831592592040978
Position 14154: 0.00015496947236868545
Position 11519: 0.00015237838461269244
Position 35930: 0.00014916142493668814
Position 24598: 0.00014219462165805327
Position 8018: 0.00012959253350515416
Position 724: 0.0001150700575863251
Position 1804: 8.848262914205516e-05
Position 42450: 7.904263890233115e-05
Position 33242: 6.444276212370554e-05
Position 33336: 5.004587131263299e-05
Position 665: 4.9168070602907006e-05
Position 1116: 4.71612886414593e-05
Position 368: 3.761967118882647e-05
Position 2155: 3.1994482494079384e-05
Position 1785: 3.111845521929422e-05
Position 37067: 2.8414281408454088e-05
Position 29254: 2.7654736241244087e-05
Position 2753: 2.5021495863193083e-05
Position 1463: 2.055713316158848e-05
Position 631: 1.8256000007555726e-05
Position 3862: 1.638689626698788e-05
Position 783: 1.5204641055894675e-05
Position 44957: 1.391818374654978e-05
Position 4058: 1.3235245348200013e-05
Position 30850: 1.277758843450731e-05
Position 5115: 1.1718633612338646e-05
Position 1119: 1.1140872514264069e-05
Position 697: 9.925049459319762e-06
Position 1891: 8.501502308707541e-06
Position 1256: 8.4215249054717e-06
Position 8484: 8.096473090556373e-06
Position 85: 7.8691771370655e-06
Position 3795: 7.658491073991149e-06
Position 849: 7.534038266434926e-06
Position 3753: 6.843631169249145e-06
Position 4951: 6.485749208043586e-06
Position 854: 6.023301696840702e-06
Position 3900: 5.5194384805379e-06
Position 32030: 4.978978185310039e-06
Position 547: 4.424491641670341e-06
Position 1206: 3.951093200529795e-06
Position 1424: 3.923108129859514e-06
Position 8565: 3.3751732801066897e-06
Position 604: 3.211234910063774e-06
Position 1445: 2.2904181329396325e-06
Position 223: 2.1275800577517135e-06
Position 1157: 1.981696795317156e-06
Position 1050: 1.6615149224431967e-06
Position 762: 1.3035312441255347e-06
Position 771: 9.368392076546863e-07
Position 1644: 8.102227568389858e-07
Position 8705: 4.812899823487918e-07
