Gene = NPR3
index = 958
Annotated 5SS: [  823 13098 27308 63121 69094 71306 73161]
Annotated 3SS: [12974 27140 62984 68998 71169 73075 74510]
SMsplice 5SS: [  823 13098 14404 27308 30232 30753 34165 63121 69094 73161]
SMsplice 3SS: [12974 14311 27140 30062 30650 34027 62984 68998 73072 74510]
top_k =  1000
Partition function (log Z): -18.720724010354377

Sorted 5' Splice Sites (High to Low Probability):
Position 27308: 0.9901512748866333
Position 13098: 0.9862489165737531
Position 823: 0.9476088294511058
Position 30232: 0.920774368686953
Position 34165: 0.8943498377097802
Position 14404: 0.8678772026478974
Position 30753: 0.8086403644434021
Position 16206: 0.5044185111738546
Position 38146: 0.4348200717148369
Position 1713: 0.39752619803126277
Position 6226: 0.3854615497091361
Position 16939: 0.3173772815371982
Position 1006: 0.2841499004841179
Position 13749: 0.2822227227647086
Position 3201: 0.2710812875092964
Position 31119: 0.2577320878203831
Position 32875: 0.2306575617732128
Position 958: 0.20540669285011992
Position 1028: 0.15517376706735644
Position 3443: 0.1127198483110647
Position 20639: 0.11099589399881983
Position 28301: 0.10755202468866669
Position 36772: 0.0998434151646262
Position 34445: 0.09538515302328056
Position 27814: 0.09442487128871394
Position 19667: 0.09130454681338833
Position 15754: 0.08396829594456175
Position 11570: 0.08269405461351285
Position 2022: 0.07934122238959508
Position 36309: 0.054751097331513315
Position 216: 0.05152630944744362
Position 29130: 0.04746672760375025
Position 29227: 0.04626786660560909
Position 28448: 0.042215853117408726
Position 16211: 0.03839601971633085
Position 14280: 0.0372450392202323
Position 31130: 0.03576073164779136
Position 33282: 0.0346958916310817
Position 24295: 0.03391161428019684
Position 33337: 0.033879732706522114
Position 86: 0.03384253743918463
Position 34237: 0.033471667198192646
Position 3476: 0.032117460415304826
Position 11497: 0.029447604858277333
Position 9076: 0.027467412750173174
Position 39211: 0.027077897569308295
Position 20915: 0.02695320868656571
Position 267: 0.024230798030371772
Position 8566: 0.023174027899506185
Position 33054: 0.023156337463381093
Position 19399: 0.022716162217684317
Position 15109: 0.02219914225927547
Position 33093: 0.0180961621681988
Position 32115: 0.01789897685238635
Position 35974: 0.017101224178791532
Position 39182: 0.016789656754873795
Position 354: 0.015372355223214354
Position 22480: 0.01528103888247562
Position 34473: 0.013841907113180894
Position 464: 0.013190907099475945
Position 814: 0.01263760430389885
Position 13411: 0.00971118680605343
Position 27263: 0.009258880797793382
Position 15185: 0.008544712129769823
Position 40076: 0.007768682290414602
Position 6848: 0.0077185127765268015
Position 284: 0.007505164165503148
Position 36749: 0.0068427993533507715
Position 30651: 0.006750200225079876
Position 936: 0.006387796518388968
Position 28902: 0.0063527312498411394
Position 36606: 0.005449023595703949
Position 13166: 0.0050080439406152396
Position 32821: 0.0041374258017437
Position 41323: 0.003960289919757701
Position 30744: 0.0032517863635407786
Position 32893: 0.0031853659082287126
Position 5306: 0.003004311551886805
Position 39766: 0.00282755556796118
Position 31956: 0.00267860708194268
Position 1344: 0.0025909830712731036
Position 39793: 0.0024855171986921665
Position 1143: 0.002320035889968238
Position 31667: 0.0021740243899107717
Position 31492: 0.002023668394673876
Position 32371: 0.0020202701852920484
Position 2728: 0.0019061951844120365
Position 1083: 0.0018948046364096751
Position 13334: 0.0017983637590927128
Position 1010: 0.0017321405454412855
Position 1849: 0.0015444137316325604
Position 458: 0.0014321287692877595
Position 720: 0.0014262277009171869
Position 2688: 0.001412616268107543
Position 29514: 0.0014031547749290443
Position 14943: 0.001325239716872318
Position 30320: 0.001322946853084251
Position 30214: 0.0012782433997471367
Position 33061: 0.0012086235495979106
Position 30146: 0.0011758290073907273
Position 3243: 0.001155998894606709
Position 385: 0.0011247605587312145
Position 13875: 0.001019344401245723
Position 30289: 0.0008583436529156986
Position 31804: 0.0008234985111761474
Position 2672: 0.0007977189466228206
Position 2324: 0.0007653026185220734
Position 736: 0.0006999004794130045
Position 2860: 0.0006237696565748708
Position 795: 0.0005898860800357727
Position 1074: 0.0004959738214153736
Position 1718: 0.0004818406385036063
Position 1751: 0.0004768282762125516
Position 1312: 0.0003705852482266806
Position 69: 0.00033761241796579093
Position 1686: 0.0003239841990721332
Position 30130: 0.00030760571821223894
Position 931: 0.00027821446594564675
Position 1036: 0.00027638829574280776
Position 27630: 0.00021195219081686427
Position 2120: 0.00021188217919829812
Position 1444: 0.00017442111754684874
Position 376: 0.00017434271921455702
Position 127: 0.00017367267652212452
Position 1017: 0.00015673775033008626
Position 27275: 0.00015604022884445448
Position 27420: 0.0001504937687776588
Position 1234: 0.00014496576264816824
Position 222: 0.0001257456990655994
Position 3083: 0.00012347499278278991
Position 563: 0.00010379941631479037
Position 757: 9.289754433367141e-05
Position 1004: 7.857557281156509e-05
Position 31422: 7.495011468323946e-05
Position 711: 6.297745141154111e-05
Position 660: 5.9557530235675e-05
Position 39411: 5.926838758338297e-05
Position 456: 5.85846614575164e-05
Position 154: 4.482551455119214e-05
Position 402: 4.1049211024751777e-05
Position 6544: 3.473278017896642e-05
Position 14914: 3.1993516615737714e-05
Position 8245: 3.0382481690633867e-05
Position 133: 2.7385136174076446e-05
Position 1249: 2.0806492223264386e-05
Position 1184: 1.8262169399756737e-05
Position 31264: 1.5736686689727826e-05
Position 1259: 1.4833491431687206e-05
Position 1051: 1.4010066517536196e-05
Position 1649: 1.1939221688838648e-05
Position 1324: 1.029376852086949e-05
Position 1327: 7.886884362300847e-06
Position 1055: 6.374574735655316e-06
Position 90: 6.190922222358078e-06
Position 245: 4.460030938365201e-06
Position 300: 4.181728006840476e-06
Position 518: 3.7938314782690186e-06
Position 746: 2.9489721018760705e-06
Position 16: 2.1166843399590946e-06
Position 59: 1.8491030992934977e-06
Position 626: 1.758448691686016e-06
