Gene = SSC4D
index = 1338
Annotated 5SS: [  282  5389  8688  9410 10976 12178 14443 15866 16291 17732]
Annotated 3SS: [ 5189  8651  9103 10897 11862 14364 15790 15978 17653 19319]
SMsplice 5SS: [  282  4041  6621  8733  9410 10976 12178 14443 15866 16291 17732]
SMsplice 3SS: [ 3940  6489  8651  9103 10897 11996 14364 15737 15978 17653 19319]
top_k =  1000
Partition function (log Z): 10.102913106815313

Sorted 5' Splice Sites (High to Low Probability):
Position 15866: 0.9948269238263687
Position 282: 0.9828721576639093
Position 6621: 0.9390698623700448
Position 17732: 0.8538483733600647
Position 12178: 0.7099146065428465
Position 16291: 0.6980723439240136
Position 9410: 0.6754261938968035
Position 10976: 0.6716113799962454
Position 14443: 0.49375220814532184
Position 8733: 0.42772819581116384
Position 66: 0.3605832306263507
Position 1486: 0.3189215854062695
Position 10980: 0.29648353474438216
Position 8688: 0.27409264220606866
Position 14473: 0.2440294139804824
Position 5389: 0.22465265310483945
Position 12215: 0.19878275167742496
Position 17949: 0.18453339231928387
Position 16309: 0.17274593544035732
Position 5318: 0.1287905025560118
Position 14479: 0.08813501694975001
Position 11883: 0.08584560858581261
Position 14657: 0.081574288432097
Position 13512: 0.07681188403415544
Position 14484: 0.0706711011543211
Position 19387: 0.06312579687207845
Position 702: 0.05804631934225718
Position 4265: 0.05282567241481444
Position 5586: 0.0519852038993845
Position 9641: 0.04782329268513418
Position 14575: 0.0419954930535183
Position 14760: 0.03880532731503356
Position 17911: 0.036551543273433997
Position 9214: 0.03593102439506003
Position 7703: 0.03507814764729157
Position 16009: 0.03372426500225263
Position 11863: 0.031188107679627892
Position 4283: 0.031106083564638076
Position 8554: 0.029475482169087047
Position 11580: 0.024730810098578745
Position 18364: 0.021313492349628895
Position 11752: 0.021292277788789983
Position 14579: 0.019532020819152986
Position 1368: 0.01906823274916744
Position 16514: 0.018317998816740528
Position 999: 0.01771642340978412
Position 9498: 0.014860083785450668
Position 13255: 0.013912825664824586
Position 14488: 0.012960205296845356
Position 8881: 0.010632759674162674
Position 12386: 0.010082853662791656
Position 7870: 0.009238444766553031
Position 755: 0.008487156119267944
Position 11874: 0.00753420396703736
Position 16556: 0.006863710794477902
Position 11804: 0.006628407407878842
Position 1870: 0.006553065852604756
Position 12537: 0.005971838210504104
Position 10452: 0.005344007530078505
Position 16188: 0.004743120802050304
Position 15996: 0.004650345508749196
Position 11985: 0.004167685146738477
Position 11662: 0.0038923097730202776
Position 12130: 0.0037227504423224113
Position 11526: 0.0036691107390845012
Position 14644: 0.0036300615629867973
Position 17407: 0.0036121692986335776
Position 604: 0.0031707738072150296
Position 17756: 0.003140047736058083
Position 6877: 0.0030007042987502527
Position 16061: 0.002656391928716884
Position 17462: 0.00263355932628603
Position 22: 0.0025036039666651738
Position 16032: 0.0024903891716865694
Position 17736: 0.0023086811960911988
Position 321: 0.001957661857814029
Position 10356: 0.0019147699870509542
Position 11590: 0.0018780095186349604
Position 8989: 0.0018289623641788732
Position 10991: 0.0017410701001200782
Position 3179: 0.0016870642528517177
Position 840: 0.0015625462634639411
Position 12572: 0.0013863880467321447
Position 15905: 0.0012947173636418663
Position 11315: 0.0012114539440741354
Position 4086: 0.0011395862676299713
Position 12689: 0.00107887496534174
Position 14683: 0.0010659340893698344
Position 13485: 0.0010581662216451685
Position 4751: 0.0009721128131603143
Position 13770: 0.0009396895108370119
Position 13370: 0.0009166229265165924
Position 3136: 0.0008819240987940079
Position 9115: 0.0008500103546063718
Position 10438: 0.0008327680797915884
Position 4558: 0.000820145917342865
Position 9342: 0.0008186705630504885
Position 4315: 0.0008013299192175596
Position 580: 0.0007851469539096296
Position 10010: 0.0007205391308312223
Position 6950: 0.0006745257474394618
Position 11192: 0.0006656765918378828
Position 11946: 0.0006497462050353568
Position 13684: 0.000640658194402487
Position 6579: 0.000629027011954105
Position 523: 0.0006182077890717798
Position 8583: 0.0005746060762557496
Position 12935: 0.0005660988561840104
