Gene = PRRC1
index = 1080
Annotated 5SS: [  168  5974  7312  9170 12788 16178 21535 30313]
Annotated 3SS: [ 5850  6921  9008 12684 16013 21430 30209 34097]
SMsplice 5SS: [  168  7126  7312  9170 12833 16178 21535 30313]
SMsplice 3SS: [ 6921  7212  9008 12684 16013 21430 30209 30512]
top_k =  1000
Partition function (log Z): 9.45314924521092

Sorted 5' Splice Sites (High to Low Probability):
Position 21535: 0.9999761254072732
Position 9170: 0.9798571445365105
Position 30313: 0.9735683449336946
Position 16178: 0.971266701945834
Position 7312: 0.9344700990045051
Position 168: 0.9213679030856811
Position 27078: 0.711069834332755
Position 12833: 0.6761115600346559
Position 7126: 0.5966438250110352
Position 22451: 0.5402250587541727
Position 26303: 0.4283798320785869
Position 5974: 0.4230856082642497
Position 27264: 0.40212328576932815
Position 26657: 0.3989419619795555
Position 32792: 0.3490123565658455
Position 30526: 0.30657530197472804
Position 30819: 0.30562133116569556
Position 23912: 0.278504571097313
Position 18649: 0.2454101023926417
Position 21315: 0.19176741648592224
Position 31107: 0.1840969783122828
Position 391: 0.17385539676580444
Position 8644: 0.16885936492886172
Position 30083: 0.15325474864957103
Position 18162: 0.14938587064440742
Position 14343: 0.1444470215058874
Position 8871: 0.13858494559611542
Position 15692: 0.13743796994004565
Position 26662: 0.12794194053595556
Position 32466: 0.11591692918816937
Position 17795: 0.11536348839874853
Position 20395: 0.10792010952091967
Position 12213: 0.10691164634896354
Position 32770: 0.10497032036569816
Position 14270: 0.10316039919400627
Position 6150: 0.07916386860717031
Position 23398: 0.07869420219879847
Position 18616: 0.07252466475551489
Position 32438: 0.06930713981383536
Position 24455: 0.06891857558564805
Position 11471: 0.06771237565367441
Position 25895: 0.062258411004348674
Position 12788: 0.06025305166459921
Position 34304: 0.05480382796460204
Position 4425: 0.0538223945200346
Position 8582: 0.052549915409100346
Position 17380: 0.050641627784021995
Position 11235: 0.050261030632775684
Position 27098: 0.04906942821382227
Position 9376: 0.046041191009084034
Position 5742: 0.04577916791087709
Position 7953: 0.040954282300253365
Position 26664: 0.040937198638276696
Position 10558: 0.038950961982677494
Position 31900: 0.038394782141623944
Position 56: 0.0365826108978215
Position 14295: 0.0352173029954582
Position 27323: 0.03315917999473823
Position 12809: 0.03297354391821178
Position 17888: 0.03278509062031676
Position 7014: 0.027170436117186926
Position 4883: 0.023562387320937572
