Gene = ENHO
index = 498
Annotated 5SS: [265]
Annotated 3SS: [1184]
SMsplice 5SS: [265]
SMsplice 3SS: [1128]
top_k =  1000
Partition function (log Z): -9.941292534664582

Sorted 5' Splice Sites (High to Low Probability):
Position 265: 0.960787859609518
Position 15: 0.056285681834227885
Position 996: 0.018301168397640753
Position 1065: 0.014878833345037751
Position 1199: 0.009709630890865153
Position 1040: 0.009235723054136946
Position 577: 0.008551262479431403
Position 36: 0.007787077114183313
Position 102: 0.006765011164855313
Position 1024: 0.0060975983329248935
Position 505: 0.0034951750856836257
Position 78: 0.0020127225423670326
Position 759: 0.0009040221088684822
Position 619: 0.0006213256945264816
Position 1395: 0.0005352631124395284
Position 1326: 0.00042846686841504486
Position 1334: 0.00033712133948552564
Position 1090: 0.0003284346606264694
Position 767: 0.00030259083784530354
Position 976: 0.0002696200500070239
Position 902: 0.00019387619062950526
Position 157: 0.00016704476573672976
Position 581: 0.0001221860132036593
Position 1035: 0.00011654357957357743
Position 930: 0.00011028612229310276
Position 1770: 5.7259794059820774e-05
Position 1316: 4.4668755380608026e-05
Position 1052: 4.063429345245724e-05
Position 1611: 3.468580823965068e-05
Position 1400: 3.189247631188679e-05
Position 423: 2.1331500604846343e-05
Position 1320: 1.9379595552892882e-05
Position 1274: 1.520295776965841e-05
Position 1837: 1.1789727810349587e-05
Position 1648: 1.0250282400087398e-05
Position 1427: 6.805424268436914e-06
Position 1014: 6.105704605304138e-06
Position 782: 5.967658367067617e-07
Position 737: 3.415892279641871e-08
Position 144: 1.9289548610545783e-08
Position 728: 1.7152392936057486e-08
Position 583: 9.63848718774847e-09
Position 203: 1.5740107747627047e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1128: 0.3960299242113851
Position 1184: 0.20838570213120722
Position 1488: 0.106628569375445
Position 188: 0.06314269161832209
Position 1865: 0.05901502806084342
Position 929: 0.05438352365346825
Position 1964: 0.046718823297667265
Position 1219: 0.039670828746169604
Position 876: 0.036989247586046756
Position 1355: 0.01653888037580557
Position 1522: 0.012881741014196398
Position 1366: 0.012552716192235053
Position 1537: 0.01236079586436097
Position 965: 0.010896793521046578
Position 1540: 0.005144248037636771
Position 995: 0.0027157434120175885
Position 695: 0.0021560881348980055
Position 909: 0.0021442680688903456
Position 1519: 0.0021320599474078726
Position 1500: 0.002031941293612086
Position 715: 0.0013375361738660794
Position 1064: 0.0012408965407884392
Position 1625: 0.0012098464307996918
Position 1076: 0.0010513839537592976
Position 1570: 0.0010428490785734633
Position 1308: 0.0009329074028542096
Position 743: 0.0009213758392355862
Position 1190: 0.0007185978621630311
Position 728: 0.0006573318841496785
Position 1737: 0.0006204275663884381
Position 653: 0.0006113376697123941
Position 357: 0.0004681829371645773
Position 1198: 0.00046491587214956106
Position 878: 0.00042982328618483844
Position 915: 0.0004199237004078175
Position 1828: 0.000403394347775097
Position 436: 0.00030208190019586224
Position 1669: 0.0002951313401485902
Position 1925: 0.00028806812220072225
Position 936: 0.000277850921490807
Position 1332: 0.0002528520479884658
Position 1304: 0.0002431327933759586
Position 1258: 0.00023265106852208965
Position 1638: 0.00015706356480899892
Position 619: 0.0001302035373047022
Position 1237: 0.00012641572680517507
Position 1591: 0.0001256484574272141
Position 1646: 0.00012552023538328833
Position 1937: 6.837633717744803e-05
Position 1889: 6.759681181002098e-05
Position 758: 6.413772590126622e-05
Position 574: 6.135713149662028e-05
Position 395: 5.8654720515939485e-05
Position 373: 5.017880674310107e-05
Position 1578: 4.703792324729621e-05
Position 939: 4.5454021411092126e-05
Position 671: 3.9410968115281284e-05
Position 1272: 3.209795918510504e-05
Position 588: 3.023557545023263e-05
Position 253: 2.97816394398836e-05
Position 1603: 2.782135864651644e-05
Position 1241: 2.5300498289443844e-05
Position 1627: 2.2545907394323273e-05
Position 613: 2.0015935384862527e-05
Position 1835: 1.7928282259293353e-05
Position 409: 1.7914158906589572e-05
Position 1003: 1.7597231178143053e-05
Position 816: 1.645684732035353e-05
Position 353: 1.616029758631846e-05
Position 888: 1.5796794732691002e-05
Position 655: 1.4620278891805363e-05
Position 1694: 1.3994682575718925e-05
Position 657: 1.2835642256495313e-05
Position 355: 1.1809895776044891e-05
Position 1557: 1.1206548028085153e-05
Position 329: 1.1138080674398538e-05
Position 1880: 1.103869007744107e-05
Position 508: 1.0382676219592915e-05
Position 1794: 9.132198392281385e-06
Position 897: 9.024157517509665e-06
Position 1704: 8.016970961772268e-06
Position 1246: 7.509473358158281e-06
Position 1545: 7.0114590961419055e-06
Position 317: 6.770990386882687e-06
Position 661: 6.731756665754233e-06
Position 438: 5.90719198197294e-06
Position 1085: 5.819191507918015e-06
Position 416: 5.236788065831059e-06
Position 1800: 4.859097813423883e-06
Position 1755: 4.44852134183618e-06
Position 596: 4.430922382906012e-06
Position 494: 4.2158195216641445e-06
Position 538: 3.995012287231549e-06
Position 673: 3.958421550234191e-06
Position 1202: 3.7360603442303115e-06
Position 1080: 3.6827864459199544e-06
Position 562: 3.5874060363172173e-06
Position 697: 3.4759723832579903e-06
Position 406: 3.1142952293354495e-06
Position 818: 2.837994743779758e-06
Position 795: 2.764398939579386e-06
Position 1928: 2.677497376967938e-06
Position 197: 2.4829019699809355e-06
Position 1100: 2.4076862104978157e-06
Position 782: 2.286997436639159e-06
Position 484: 2.2744018580733026e-06
Position 681: 2.039576711788778e-06
Position 203: 1.924776763512014e-06
Position 375: 1.9073724716164663e-06
Position 630: 1.9050767159100565e-06
Position 381: 1.5930249388135596e-06
Position 264: 1.565089631586663e-06
Position 323: 1.476079176841246e-06
Position 335: 1.4629537974443986e-06
Position 127: 7.94628951558549e-07
Position 107: 4.2300755073876523e-07
Position 448: 3.477955343147147e-07
Position 466: 2.3932868910025976e-07
Position 462: 2.270682750412365e-07
Position 486: 1.8340903120065502e-07
Position 945: 1.6921338448801378e-07
Position 369: 1.0325467859350216e-07
Position 95: 1.007508501639491e-07
Position 798: 9.884210124060282e-08
Position 806: 9.07009378126222e-08
Position 121: 8.660148635152292e-08
