Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12684 13520 14647 21551]
top_k =  1000
Partition function (log Z): 16.517850579961436

Sorted 5' Splice Sites (High to Low Probability):
Position 9192: 0.9965334289250756
Position 12790: 0.9959575361309106
Position 14747: 0.9809838133619154
Position 7171: 0.9461137050850114
Position 2117: 0.8475943936342818
Position 4811: 0.847219022806411
Position 13578: 0.8098806209407886
Position 90: 0.5723794653297506
Position 6842: 0.5559672716516144
Position 12204: 0.5191790990289162
Position 5932: 0.5174056388783679
Position 8821: 0.4629933657400159
Position 7796: 0.4434933189470446
Position 9518: 0.3527621351549213
Position 5380: 0.32383389391847683
Position 10746: 0.3125732635351137
Position 4636: 0.256513288718737
Position 5098: 0.251014080438225
Position 225: 0.24875156019241587
Position 9755: 0.23612319479862284
Position 5031: 0.2358110931927899
Position 15588: 0.21131016084395565
Position 7470: 0.21060567600947505
Position 5385: 0.1746146970098998
Position 6023: 0.16567754939339813
Position 962: 0.15175932586704924
Position 16282: 0.10629506974560365
Position 6838: 0.09176955086934939
Position 6827: 0.08586130043843453
Position 7754: 0.0834891232714384
Position 955: 0.08319752689658537
Position 1469: 0.07621400783931309
Position 2934: 0.07479653940661586
Position 310: 0.07318259334917132
Position 15545: 0.0672667299034758
Position 14408: 0.0623632403514841
Position 41: 0.059592935007777466
Position 10806: 0.05896549499913364
Position 9979: 0.053374520782950026
Position 10466: 0.05270614662101562
Position 17945: 0.05134726876039901
Position 15108: 0.048318235739284066
Position 3283: 0.04483958023537763
Position 11119: 0.041574644774170534
Position 8190: 0.03700397478009288
Position 19518: 0.03574365812597933
Position 17649: 0.03520757803074503
Position 4745: 0.031702658226673494
Position 20602: 0.02780499138388544
Position 18867: 0.027345135928080522
Position 18955: 0.025020814967025636
Position 7135: 0.023988613007047934
Position 12595: 0.017918257559554673
Position 13634: 0.0166626685784982
Position 21050: 0.016434166174509553
Position 2212: 0.015472783797315889
Position 8805: 0.014911204541945392
Position 250: 0.01473031520079106
Position 1602: 0.01412817104682288
Position 7544: 0.014072070081744706
Position 11151: 0.01405948194703947
Position 4235: 0.013955333225730298
Position 4269: 0.013190483732021571
Position 2888: 0.01256793700054093
Position 64: 0.011992173398192262
Position 15819: 0.011656852816430854
Position 6822: 0.011533353770713173
Position 4146: 0.01131339306021301
Position 4918: 0.010347555119983698
Position 9607: 0.009452681490593825
Position 10052: 0.00770809474812291
Position 21199: 0.0073212694544441915
Position 5644: 0.0069470456649544
Position 875: 0.006877229023699453
Position 4835: 0.0062555223803695765
Position 14194: 0.006239611227706347
Position 1565: 0.005770354749141618
Position 5461: 0.005377709584696984
Position 4571: 0.005328668751981694
Position 5661: 0.0050758764966389895
Position 4221: 0.004845966885050411
Position 4988: 0.004414099016552102
Position 4112: 0.004333927063804284
Position 15166: 0.0041892165957011914
Position 2061: 0.004034922222101783
Position 2811: 0.0040056056295903536
Position 13642: 0.00390016772636569
Position 9467: 0.0037268506052014145
Position 16349: 0.003724812203929461
Position 12496: 0.0035227421628754477
Position 11805: 0.0034996571567006765
Position 5475: 0.003376829859459757
Position 3287: 0.003271826236372383
Position 10204: 0.0032603732054487643
Position 18863: 0.0030927680191488657
Position 15829: 0.0030404247663871533
Position 360: 0.0029783844895330566
Position 1476: 0.0026749094841749025
Position 9484: 0.002645215016366369
Position 17769: 0.002636002102671953
Position 7842: 0.0026186655266609007
Position 466: 0.002432775562668319
Position 9267: 0.0022986834598774904
Position 13623: 0.0022506631316637675
Position 15325: 0.0022139905004365736
Position 13318: 0.001988634107184785
Position 8737: 0.0019825797173434827
Position 7527: 0.001971426123347677
Position 6795: 0.0018209349508453347
Position 15177: 0.001799211087857287
Position 6133: 0.0017714885637952831
Position 13893: 0.001769228453460126
Position 14139: 0.001754874864970086
Position 5839: 0.0017192219726263503
Position 401: 0.0016002334564393227
Position 4098: 0.0015878864279581103
Position 13305: 0.001583424730539579
Position 414: 0.0015732178301893173
Position 343: 0.0015153462077736248
Position 6773: 0.0014910926733353728
Position 13604: 0.0013614228242360355
Position 12713: 0.0013607704342137297
Position 1473: 0.0013429104946132767
Position 45: 0.0012403688190243262
Position 6922: 0.0012085405930117492
Position 6306: 0.0011874761135322318
Position 204: 0.0011818487675785813
Position 1754: 0.001082812287755576
Position 3098: 0.0009723594463384689
Position 5194: 0.0009303695032956519
Position 4214: 0.0008396102001538658
Position 14225: 0.0008162801353511734
Position 4893: 0.0007610508065345688
Position 7220: 0.0007540738484254787
Position 1044: 0.0007448504947909731
Position 2567: 0.0007198074663481917
Position 5549: 0.0006970593993851796
Position 7250: 0.0006934137411763673
Position 13702: 0.0006232841090861487
Position 4182: 0.0006206252161092833
Position 15350: 0.000542729951833058
Position 13341: 0.0004918795202517629
Position 7318: 0.00045415648570255467
Position 257: 0.00043346664939994866
Position 10164: 0.0004185157555503621
Position 1273: 0.00041455973447220576
Position 624: 0.0003927102412635876
Position 8037: 0.00036870493275492503
Position 3057: 0.00036307579503844873
Position 525: 0.0003620858796951441
Position 7902: 0.0003603528786076375
Position 14233: 0.00035965383754464614
Position 13149: 0.00032871134387723645
Position 4305: 0.00032357860001643653
Position 12794: 0.00029949342403137323
Position 15803: 0.00025750138232903897
Position 15860: 0.0002481678092508046
Position 7208: 0.00024694519753352577
Position 15794: 0.00023979296733622472
Position 5627: 0.0002319572802360824
Position 3347: 0.00022575800607663472
Position 133: 0.00021311786949255925
Position 7831: 0.00021012967157737838
Position 2150: 0.00020301328950164546
Position 3754: 0.00019750428350972512
Position 13156: 0.00019552091472875932
Position 264: 0.00018673650532077623
Position 6294: 0.0001832281849334202
Position 9600: 0.00016935777473320204
Position 14648: 0.0001676373887289305
Position 15453: 0.00016742471611144884
Position 9449: 0.00014791288994723655
Position 8715: 0.0001462987183042284
Position 7103: 0.00014378104280124649
Position 9997: 0.00013165887639902867
Position 6285: 0.00012777697860460676
Position 149: 0.00011231567241896384
Position 236: 0.00011102498610215027
Position 10853: 0.00010641229790898438
Position 9366: 9.999454695194084e-05
Position 9817: 9.27723665582907e-05
Position 10158: 9.058065530298569e-05
Position 7182: 7.940782249420894e-05
Position 9880: 7.309184912026226e-05
Position 1442: 6.11952066112061e-05
Position 14848: 4.2363555789006534e-05
Position 630: 3.686436685459148e-05
Position 1454: 3.612829793037873e-05
Position 1740: 3.5386724190428914e-05
Position 9528: 3.42228650258827e-05
Position 3074: 2.9345507571871927e-05
Position 17: 2.5044465121523612e-05
Position 15554: 2.4048392156022557e-05
Position 106: 1.781387976883235e-05
Position 9719: 1.7394880969124053e-05
Position 39: 1.3028857330430328e-05
Position 227: 8.165601973284548e-06
Position 9573: 7.354558914052556e-06
Position 9522: 5.772129340581215e-06
Position 1298: 5.255885026714457e-06
Position 9588: 5.0712204081714566e-06
Position 559: 4.8679399572371375e-06
Position 477: 4.765094297492079e-06
Position 1323: 4.269375562489763e-06
Position 214: 3.6520587230553392e-06
Position 1278: 3.4617653776720755e-06
Position 662: 3.3106207682544018e-06
Position 444: 3.176481049428408e-06
Position 14753: 2.4185656920733366e-06
Position 731: 1.4923177535571793e-06
Position 937: 1.3419718500011869e-06
Position 314: 1.12035088739627e-06
Position 19: 9.610439127743876e-07
Position 1081: 7.593871335885744e-07
Position 2219: 6.024094588053557e-07
Position 7888: 5.941754207821983e-07
Position 67: 5.221626976126329e-07
Position 917: 4.7242152547287024e-07
Position 1208: 4.5629024778640245e-07
Position 674: 5.642502531850004e-08
Position 329: 5.5595422041613264e-08
Position 286: 1.216293912109553e-08
Position 473: 9.86867266409529e-09
Position 405: 4.2130332411225604e-09
Position 271: 2.5857799056410315e-09
Position 321: 1.879266430876945e-09
Position 323: 1.4851753704246186e-09
Position 418: 5.6747752649161495e-11
Position 468: 4.6776782316722315e-11
Position 452: 7.189307191098517e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 0.9746040353376229
Position 14647: 0.9429959206778358
Position 7055: 0.8693988919519481
Position 13520: 0.811144546269391
Position 21551: 0.7988990563635354
Position 8996: 0.7716710667138511
Position 4703: 0.597148525317424
Position 5281: 0.46005608728338004
Position 12085: 0.43630648384211645
Position 1984: 0.3952542958036872
Position 9466: 0.3848517652815788
Position 1912: 0.3795636351343281
