Gene = AC112205.1
index = 21
Annotated 5SS: [46]
Annotated 3SS: [7321]
SMsplice 5SS: [403]
SMsplice 3SS: [7103]
top_k =  1000
Partition function (log Z): -13.17701090687887

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.49822428022784593
Position 61: 0.32587705852950344
Position 875: 0.24882047457303236
Position 4280: 0.22223952685875986
Position 326: 0.03206103439975556
Position 4422: 0.029794586780424254
Position 1825: 0.023111058999540406
Position 4027: 0.015225737348529864
Position 4479: 0.013123290340120311
Position 63: 0.010115399362562233
Position 5761: 0.009126582302177074
Position 7234: 0.007314598932539973
Position 1357: 0.0064738085696748136
Position 918: 0.0033337577330236753
Position 428: 0.003007374346911892
Position 734: 0.0029457903430112407
Position 6529: 0.0026411867316698087
Position 600: 0.0016171905105332115
Position 4962: 0.0009558086700112332
Position 901: 0.0007643469088352024
Position 3409: 0.000489639921068432
Position 1203: 0.00041635620925752444
Position 1539: 0.00035821601842707336
Position 4791: 0.0003350089896138169
Position 1670: 0.0003247745180042442
Position 585: 0.0002976215500219024
Position 3768: 0.00028840306411849254
Position 4040: 0.00027262177504535853
Position 3096: 0.00026900061952381574
Position 1860: 0.0002525731475121472
Position 1619: 0.0002369877247349162
Position 2529: 0.0002365343788409414
Position 2630: 0.00023345299562306976
Position 2429: 0.00017012926874405363
Position 473: 0.00015776416471757258
Position 2223: 0.00014743832109507846
Position 244: 0.0001329499618892634
Position 46: 9.212486112047228e-05
Position 513: 9.144942276524202e-05
Position 19: 6.55560323199989e-05
Position 396: 5.814881931038317e-05
Position 1408: 5.750131821600509e-05
Position 250: 3.112374946555189e-05
Position 186: 2.3059951409473388e-05
Position 593: 2.185287203047362e-05
Position 703: 2.1719407686613913e-05
Position 179: 2.0226536744560323e-05
Position 136: 1.9118793225526468e-05
Position 541: 1.903570077849242e-05
Position 1109: 1.2437797738455358e-05
Position 300: 1.1214376838898178e-05
Position 331: 1.0170653622031478e-05
Position 1364: 9.475638085874592e-06
Position 1248: 7.016981973481285e-06
Position 1321: 3.864674454906097e-06
Position 655: 3.181030670555635e-06
Position 121: 1.6721481882582417e-06
Position 574: 1.6507377580607927e-06
Position 753: 1.6158981975669403e-06
Position 341: 1.4865063519747705e-06
Position 264: 1.0739335404379613e-06
Position 784: 1.0112825110902295e-06
Position 26: 8.27807774792416e-07
Position 826: 5.445789699397631e-07
Position 465: 4.132751026619083e-07
Position 503: 4.048920070268581e-07
Position 435: 3.3200949305154527e-07
Position 963: 2.624964393173148e-07
Position 128: 1.8905025360018288e-07
Position 207: 1.8526037458176948e-07
Position 1362: 1.5319728910557846e-07
Position 644: 1.407528380243524e-07
