Gene = DIO1
index = 446
Annotated 5SS: [  361 10623 12108]
Annotated 3SS: [10478 11907 15743]
SMsplice 5SS: [  252  8948 10623 14327]
SMsplice 3SS: [ 8869 10478 14255 15743]
top_k =  1000
Partition function (log Z): -7.327566989625865

Sorted 5' Splice Sites (High to Low Probability):
Position 10623: 0.741057823262109
Position 14327: 0.6252710542884187
Position 8948: 0.5134575490846474
Position 12108: 0.45586191358771516
Position 169: 0.401065259482416
Position 252: 0.3991753429096381
Position 9080: 0.25003201881260106
Position 3921: 0.1043978847645861
Position 239: 0.10282184092581378
Position 15837: 0.1020069457826403
Position 361: 0.08350235095142991
Position 9639: 0.07631043178809875
Position 13280: 0.07142070521101526
Position 4210: 0.05179505859175792
Position 8959: 0.04814697857901028
Position 100: 0.044076079498007875
Position 13072: 0.043470012390120334
Position 10817: 0.04286488358528889
Position 8378: 0.0421346423298376
Position 10956: 0.04036340545514231
Position 1178: 0.0403275735449414
Position 13304: 0.040277814165584666
Position 8080: 0.0343965849474412
Position 14692: 0.03343084664117677
Position 14353: 0.03134196986878435
Position 12111: 0.02493529830588039
Position 9449: 0.020189549238345164
Position 7370: 0.018127283095875253
Position 2525: 0.01679538864465154
Position 9087: 0.016649108785542776
Position 14294: 0.015081804955121228
Position 14421: 0.01422133560218466
Position 1964: 0.013387441337119969
Position 8954: 0.012748570119674034
Position 16171: 0.012153689073155718
Position 9042: 0.012036878666737204
Position 335: 0.008722238504810863
Position 9521: 0.007813848139563777
Position 7100: 0.007595834224787112
Position 3642: 0.007377072724387376
Position 4881: 0.006623635694313404
Position 4002: 0.00611877843164812
Position 11627: 0.005115065934430623
Position 9138: 0.005060854761663086
Position 9604: 0.004726643033275775
Position 1519: 0.004610599703246756
Position 11461: 0.004361720142370951
Position 10848: 0.0038923583142090883
Position 2218: 0.003888890717986627
Position 15808: 0.0038512911746526888
Position 921: 0.0037159363850450223
Position 5821: 0.0036611308031030284
Position 4769: 0.0036324474953719596
Position 10701: 0.0035195931148280174
Position 1023: 0.0033839711790676487
Position 14440: 0.003188392133617415
Position 8442: 0.0030483755297283496
Position 6921: 0.003014714297130506
Position 14724: 0.002994972957850412
Position 3422: 0.002755708820090057
Position 15745: 0.0026648300452665205
Position 13063: 0.0026454494831131127
Position 932: 0.0022779483776167076
Position 66: 0.002178345654919089
Position 1529: 0.0021504588064944017
Position 78: 0.002038759297506357
Position 14454: 0.001953567142790943
Position 3704: 0.0017831313808226237
Position 13386: 0.0016642408630767474
Position 16434: 0.0015921135426280786
Position 4743: 0.0015530702374821192
Position 8471: 0.0013671495527021091
Position 867: 0.0013245572500568642
Position 5924: 0.0013039694647664763
Position 1710: 0.0012583798712879272
Position 5232: 0.0012406019256571395
Position 3856: 0.0011834029591086567
Position 6524: 0.001053919696155246
Position 798: 0.0009802193916099086
Position 14647: 0.0009464505169921324
Position 3076: 0.0008908263831699582
Position 3231: 0.0008803914476788711
Position 1902: 0.0008702134916321418
Position 13188: 0.0008339551852342607
Position 9897: 0.0002448738340705243
Position 12015: 0.00018149951018208186
Position 9032: 0.00015226404576153997
Position 15780: 0.0001498637540488653
Position 96: 0.00014913696073229604
Position 292: 8.914066207533098e-05
Position 315: 8.160096998608946e-05
Position 105: 5.424073532856073e-05
Position 613: 5.3037299642870846e-05
Position 230: 2.914198950371148e-05
Position 1221: 2.913107066782443e-05
Position 312: 2.545648818510246e-05
Position 47: 2.4166095512560438e-05
Position 1850: 1.975337694143244e-05
Position 388: 1.607123769295662e-05
Position 406: 1.310635130895268e-05
Position 810: 1.2855436848754085e-05
Position 93: 7.030625690509036e-06
Position 533: 6.749425781073265e-06
Position 2090: 6.46379481039135e-06
Position 90: 6.170208066719531e-06
Position 2971: 4.922341718865289e-06
Position 3266: 3.7982563405919898e-06
Position 119: 3.3286602511739606e-06
Position 428: 1.7452698905645738e-06
Position 84: 1.6791814042254266e-06
Position 1103: 1.4913149385982081e-06
Position 660: 1.2133338299971586e-06
Position 1442: 8.793713439302236e-07
Position 1714: 7.704161809074036e-07
Position 132: 7.591661980892122e-07
Position 1600: 5.860100764551084e-07
Position 1985: 5.047874279259106e-07
Position 436: 4.1722906326333966e-07
Position 350: 2.9758129363195373e-07
Position 911: 8.16612506218638e-08
Position 1610: 7.633954533712507e-08
Position 523: 1.333643355549916e-08
Position 516: 1.128161703301456e-08
Position 577: 4.469329580897427e-09
Position 670: 3.574312376920974e-09
Position 256: 3.1557174006310527e-09
Position 686: 1.206604428363964e-09
Position 482: 3.695108789900943e-10
Position 403: 4.019632460258855e-12
Position 243: 4.2921025003233046e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15743: 0.9349440710377732
Position 8869: 0.8459343926703439
Position 10478: 0.7397962162487891
Position 14255: 0.5237907476926937
Position 11907: 0.4939770079091004
Position 14183: 0.16849163720210208
Position 13213: 0.1214284424473198
Position 9380: 0.10554261847723805
Position 10687: 0.08705497041939421
Position 3794: 0.08274778770154763
Position 15914: 0.07240472404539987
Position 14563: 0.049357751360963174
Position 251: 0.04573874771312573
Position 8028: 0.04180694767071643
Position 12909: 0.03784878867411014
Position 848: 0.034366124007306716
Position 4179: 0.02437424239245015
Position 3979: 0.019947829634098208
Position 8176: 0.016076661822345628
Position 15523: 0.015212039949998517
Position 3750: 0.014119804443716206
Position 3763: 0.013149319064913215
Position 8286: 0.011874942156807655
Position 3359: 0.011847494004519095
Position 2055: 0.011590189629940144
Position 8179: 0.011203714025090935
Position 7296: 0.01025451533936382
Position 12852: 0.008266673199123335
Position 16516: 0.008256570817413598
Position 7227: 0.00788751174293925
Position 16470: 0.007665811015265488
Position 193: 0.006308027519381647
Position 1882: 0.005954364113129084
Position 4724: 0.005878492013401504
Position 16552: 0.005702799146346727
Position 16568: 0.0056283461276386455
Position 1843: 0.005455441628480226
Position 8893: 0.0052591128950945
Position 8834: 0.00525129383889376
Position 7027: 0.005135138584165514
Position 4185: 0.005025647847475492
Position 11412: 0.004725523827546895
Position 2395: 0.004310388814411659
Position 14537: 0.004287564085551906
Position 9292: 0.0037412927746385276
Position 10815: 0.0037039300771876736
Position 1353: 0.0035694261298182665
Position 16808: 0.0033511287393867043
Position 4810: 0.0032665519265567757
Position 16629: 0.002934439869673477
Position 16400: 0.002916264266285863
Position 10773: 0.002831347012450232
Position 16011: 0.0026968029030217068
Position 15947: 0.002630249974397641
Position 11531: 0.0025208969014062317
Position 7013: 0.0024235008918260864
Position 16726: 0.0024143284016624905
Position 3840: 0.0023478632158022497
Position 6646: 0.0022169962530642654
Position 16063: 0.002161923250679461
Position 130: 0.002132825122277984
Position 10546: 0.002017428991991425
Position 1399: 0.0019603556127412007
Position 5691: 0.0019166496215469266
Position 1487: 0.001679798759965877
Position 682: 0.0016774631261135102
Position 16323: 0.0015707141424727937
Position 11995: 0.0015012571239334314
Position 4610: 0.0014526602043767676
Position 11433: 0.0014361636920501345
Position 3040: 0.0014217694116970604
Position 866: 0.0014206235023656775
Position 2215: 0.0014060187962343558
Position 263: 0.0012354624671740697
Position 4659: 0.0012119138141780566
Position 16895: 0.0011984200902095722
Position 8919: 0.0011360169331473358
Position 2349: 0.001128525192028556
Position 5390: 0.001082292902241105
Position 6486: 0.0010567991067272498
Position 737: 0.001027670578712745
Position 3778: 0.0010209233101153088
Position 1719: 0.0010055998008217323
Position 11541: 0.0009307492262348584
Position 5878: 0.0009215256003425939
Position 16702: 0.000845787452057501
Position 16057: 0.0008437384570424752
Position 13096: 0.0008339551852342615
Position 1933: 0.0008248982958645707
Position 6827: 0.0008211278242122834
Position 1006: 0.0008135595882514297
Position 2414: 0.000702836174322218
Position 16076: 0.0006473649285484132
Position 9010: 0.0006328365447471762
Position 2361: 0.0005807164169675213
Position 15641: 0.0005539283506205537
Position 5535: 0.000546234333232107
Position 5714: 0.0005242848721867695
Position 1122: 0.0005108278720456376
Position 16157: 0.0004955560562546799
Position 1369: 0.0004864542774870219
Position 2241: 0.0004863061526568411
Position 2051: 0.00046645231247583705
Position 5121: 0.0004484618186211599
Position 223: 0.00044399371713722255
Position 3417: 0.00043851228430271376
Position 8674: 0.00043725181841982577
Position 1766: 0.00042730805827469236
Position 5068: 0.00042588135308691504
Position 1747: 0.00039776706515203713
Position 3708: 0.00039190080777828907
Position 1285: 0.00038235974987592663
Position 2971: 0.00037156767546649296
Position 5176: 0.00037083455850750517
Position 15618: 0.0003692876869567181
Position 14596: 0.00033701133860972486
Position 15499: 0.0003317074964787699
Position 11006: 0.00028698219957499257
Position 9751: 0.00027638193482971377
Position 10890: 0.00021952474718003287
Position 16652: 0.00019037800966798863
Position 16280: 0.00018183276921788434
Position 164: 0.0001770975073783671
Position 12494: 0.0001720811591952914
Position 12346: 0.0001598823462377296
Position 16299: 0.00015746287248282454
Position 327: 0.00014964113754093142
Position 1330: 0.00010691308253266539
Position 618: 9.906454462713718e-05
Position 1000: 9.798992044458686e-05
Position 6960: 4.08410665453434e-05
Position 15961: 3.82137592347147e-05
Position 10607: 3.193871091704686e-05
Position 11172: 2.6231538530925827e-05
Position 2125: 2.284056487582156e-05
Position 11002: 2.2512810237250723e-05
Position 9947: 2.2032239433348875e-05
Position 15926: 2.120912948306439e-05
Position 823: 2.00893175581706e-05
Position 12191: 1.8922725334216144e-05
Position 507: 1.4661922486836143e-05
Position 2505: 1.3833795447536811e-05
Position 2481: 1.204417944858452e-05
Position 2308: 1.0941451346414889e-05
Position 10700: 8.271331338441079e-06
Position 1290: 7.991036020238443e-06
Position 948: 7.850484201304795e-06
Position 1770: 7.840999868449322e-06
Position 9833: 6.611120302642942e-06
Position 713: 6.324634402923424e-06
Position 2217: 5.11665786250906e-06
Position 553: 4.482170957766933e-06
Position 1090: 3.817267288967008e-06
Position 9079: 3.6528059145812463e-06
Position 2858: 2.253621868625397e-06
Position 1467: 2.10450022256303e-06
Position 1518: 1.384644604047301e-06
Position 2749: 1.1696565164546886e-06
Position 590: 1.1633137783463094e-06
Position 2884: 9.252570008241816e-07
Position 533: 8.040611682680909e-07
Position 178: 7.990267597799769e-07
Position 1947: 6.99716296349945e-07
Position 924: 6.172064764870598e-07
Position 2847: 5.131654666972322e-07
Position 1533: 5.111009025079524e-07
Position 2894: 5.037673790655312e-07
Position 126: 4.275988226240957e-07
Position 1664: 4.043109552767208e-07
Position 1014: 4.0190975906450844e-07
Position 230: 3.599553790367487e-07
Position 1426: 3.1884907793297006e-07
Position 710: 2.900623200862499e-07
Position 2801: 2.4978178438186126e-07
Position 1470: 1.951847804308134e-07
Position 132: 1.3328378533669462e-07
Position 1403: 6.053277880823573e-08
Position 400: 4.993932804246379e-08
Position 332: 4.406900000758541e-08
Position 403: 3.691937683710427e-08
Position 270: 2.02128804909851e-08
Position 577: 1.0977757577165005e-08
Position 272: 6.134403067988826e-09
Position 288: 2.3788721939906776e-09
Position 360: 1.6911337867174233e-09
Position 385: 1.5108861881332384e-09
Position 334: 1.2695841443846604e-09
Position 436: 7.262651836356422e-10
Position 137: 4.132780010919393e-10
Position 161: 2.0961774276223786e-10
Position 718: 2.02887363790401e-10
Position 1027: 9.407224400483786e-11
Position 950: 7.246607091073494e-11
Position 1094: 6.592412079300173e-11
Position 1139: 3.472125029201343e-11
Position 1143: 3.2500846392214603e-11
Position 872: 2.215561309145091e-11
Position 1171: 7.765674126108206e-12
Position 1133: 7.702309808724622e-12
Position 1207: 6.54375782468558e-13
Position 284: 5.778544891868141e-14
Position 350: 4.200509467860792e-14
Position 409: 1.165019010554668e-15
Position 423: 1.0460984455938918e-15
Position 421: 9.535036032657025e-16
Position 365: 4.090245941217973e-16
