Gene = MAEL
index = 814
Annotated 5SS: [  376   721  2369  3733  4961 15196 16022 16289 27176 28851 32052]
Annotated 3SS: [  627  2268  3576  4918 15070 15966 16146 27112 28717 31975 32558]
SMsplice 5SS: [  376   721  3527  3733 15196 16022 16289 23403 28851 32052]
SMsplice 3SS: [  574  3445  3616 15070 15966 16179 23259 28717 31836 32558]
top_k =  1000
Partition function (log Z): -2.1542519876899706

Sorted 5' Splice Sites (High to Low Probability):
Position 28851: 0.9905670506099988
Position 376: 0.9808966517521317
Position 16289: 0.9730199482599851
Position 16022: 0.8862309390551555
Position 3733: 0.8573141639223777
Position 15196: 0.8486302398741125
Position 3527: 0.845425537674792
Position 23403: 0.7457802175431774
Position 721: 0.7250036892550931
Position 4961: 0.6029802501529485
Position 32052: 0.42080484406374685
Position 2369: 0.27927997241002595
Position 4327: 0.26166344041794115
Position 20973: 0.21061849436871205
Position 2745: 0.15287502806079906
Position 24291: 0.1363609617742056
Position 24752: 0.11296532173172874
Position 15225: 0.1039543931852967
Position 1241: 0.10392696094310164
Position 27387: 0.10075991563312472
Position 11694: 0.0973792675972804
Position 3697: 0.09131619227860069
Position 201: 0.08233162358805313
Position 1333: 0.07015253601396768
Position 14119: 0.06914349632682856
Position 13917: 0.06868651458910457
Position 1315: 0.061565193328567705
Position 30413: 0.05579059774132818
Position 2360: 0.05433881968611492
Position 4694: 0.05184932667947792
Position 27433: 0.04867195278430908
Position 1233: 0.046162504628457515
Position 7431: 0.03557508583993439
Position 16099: 0.03489915738285982
Position 4291: 0.028782465044970004
Position 4480: 0.024798349457888363
Position 32117: 0.02234830370049255
Position 2751: 0.015294712536257927
Position 29148: 0.014936349211792974
Position 2524: 0.011752772297413443
Position 1589: 0.011301703411396925
Position 148: 0.008656252996746674
Position 2729: 0.008467857466991939
Position 1237: 0.006172879702389676
Position 17388: 0.005201056818087679
Position 18375: 0.004888079206036345
Position 2785: 0.004100586810586027
Position 1714: 0.003839932218033552
Position 1388: 0.0029874710300996452
Position 4033: 0.002765269314323041
Position 3042: 0.0024730350261267615
Position 2780: 0.0021606650907383994
Position 2167: 0.00211979036130949
Position 2472: 0.002095684273514761
Position 8615: 0.0020921080695867605
Position 1667: 0.0020144223298139527
Position 4295: 0.001794365923543248
Position 4980: 0.001775469409929896
Position 1882: 0.0016911735436876644
Position 2374: 0.0013648302079677592
Position 3417: 0.001323482236724279
Position 254: 0.0012862793199262517
Position 430: 0.0012063429818468224
Position 1037: 0.0011145843649238785
Position 136: 0.0011131301082992317
Position 830: 0.0010899121276762474
Position 1227: 0.00099230095661014
Position 1454: 0.000899936730205914
Position 3078: 0.0008726164857655986
Position 1867: 0.0006382364306306883
Position 82: 0.0005931502380610099
Position 1797: 0.0005073892222557644
Position 726: 0.0004081118587387664
Position 461: 0.0003705714789724117
Position 1284: 0.0003560916372249278
Position 3768: 0.000279151135357994
Position 2501: 0.0002754506627039702
Position 392: 0.00023571143853248232
Position 773: 0.00023024453791192537
Position 1486: 0.0002211482398025855
Position 2428: 0.00019693725174340938
Position 1988: 0.0001789230882895702
Position 1545: 0.00014230430604191943
Position 1525: 0.00014039573707196393
Position 543: 0.00013341389336214788
Position 4079: 0.0001008095188562368
Position 2977: 0.00010050954554000527
Position 1409: 9.787301971832522e-05
Position 1231: 9.581687985420575e-05
Position 2432: 8.709577837247568e-05
