Gene = COMMD10
index = 394
Annotated 5SS: [   103   2597   6199   7710  49188 206586]
Annotated 3SS: [  2505   6087   7553  49076 206525 207459]
SMsplice 5SS: [   103   2597   6199   7710  49188  62196  86667 130284 133371]
SMsplice 3SS: [  2505   6087   7553  49076  62113  86552 130169 133171 203260]
top_k =  1000
Partition function (log Z): -93.11228039181437

Sorted 5' Splice Sites (High to Low Probability):
Position 7710: 0.9107890172146093
Position 6199: 0.9067302962432799
Position 103: 0.8492221225694505
Position 2597: 0.8433225187447998
Position 14185: 0.49584599065085944
Position 5421: 0.359613948343767
Position 14991: 0.34346416079463166
Position 11644: 0.32725361998606795
Position 6505: 0.19908500749162727
Position 12774: 0.18269887135997054
Position 13751: 0.17048630865975853
Position 3607: 0.16182890544501727
Position 8448: 0.1413604530756172
Position 2861: 0.13943711485844787
Position 13976: 0.11972157323671775
Position 4273: 0.10459449482098561
Position 7705: 0.08825186425641209
Position 2834: 0.05897506484778567
Position 7081: 0.052553280963815376
Position 452: 0.04993693337051106
Position 492: 0.038754804368417065
Position 340: 0.03107980004136282
Position 5654: 0.02514318171991467
Position 4232: 0.02507561956513957
Position 7065: 0.023532730221443993
Position 478: 0.022427121560325943
Position 7144: 0.01995573159128785
Position 4317: 0.017799154827514988
Position 773: 0.015967559078691896
Position 7324: 0.014047515311629268
Position 12098: 0.01389132742251513
Position 3632: 0.013270119536011302
Position 14641: 0.013177771151528067
Position 2312: 0.012746537044472355
Position 1036: 0.011906100747882108
Position 1342: 0.01185306122002209
Position 6295: 0.008089470756748415
Position 2906: 0.007758228209075005
Position 588: 0.007672874354493461
Position 12245: 0.007567297016933287
Position 5596: 0.007440335442045366
Position 2732: 0.007358238989956475
Position 210: 0.006626546026152734
Position 4127: 0.005713063632417141
Position 11464: 0.005513590141200856
Position 128: 0.005091603484705566
Position 344: 0.005052707421982754
Position 3147: 0.00489512601039169
Position 6509: 0.004355222577971304
Position 8292: 0.004247136486887977
Position 1409: 0.0041136501818038055
Position 1971: 0.004089558309205175
Position 11026: 0.004070513325073245
Position 4466: 0.0031610053072249514
Position 8300: 0.0026675391048900368
Position 4690: 0.002486829458391275
Position 4788: 0.0023519671106629566
Position 1749: 0.0022524784442218854
Position 1034: 0.0022445932439625455
Position 400: 0.0018139918963197006
Position 265: 0.0017569834143765187
Position 7000: 0.0017343673728253152
Position 562: 0.001689032221482208
Position 5416: 0.0015479860053382163
Position 1156: 0.001347171984856129
Position 4714: 0.001214504630356619
Position 7431: 0.0011637912195328864
Position 322: 0.0011263382138185325
Position 9538: 0.0010150188038911476
Position 2745: 0.0009960992988325885
Position 4599: 0.0009671710611496446
Position 3121: 0.0008897391559794125
Position 592: 0.0008704374298154102
Position 9413: 0.0008381339345534633
Position 8107: 0.000833897814329075
Position 220: 0.0008245392437267079
Position 10938: 0.0007679558521918346
Position 230: 0.0007347924656828943
Position 2340: 0.0007335289621211262
Position 829: 0.0006837533766822497
Position 6029: 0.0006210725932823882
Position 417: 0.0006123167754712851
Position 5390: 0.0005630398223212946
Position 6429: 0.0005532577345678271
Position 4432: 0.0005378193921865022
Position 11043: 0.0005128564159021565
Position 1138: 0.0004977471945196839
Position 521: 0.0004922600296421815
Position 114: 0.0004895263183021772
Position 5031: 0.0004854592826254026
Position 2245: 0.0004213016671923594
Position 616: 0.00039426651420103
Position 5172: 0.0003812289139305811
Position 225: 0.0003766927834743605
Position 672: 0.0003756700338178485
Position 374: 0.0003733338392276431
Position 2778: 0.0003374952314948194
Position 937: 0.0003320117226627783
Position 2848: 0.0003239406965644257
Position 6436: 0.00030454400835939495
Position 6704: 0.000268041341403537
Position 1335: 0.00025551963570333904
