Gene = CCDC163P
index = 293
Annotated 5SS: [ 443  630 2676 3419]
Annotated 3SS: [ 530 2590 3350 4807]
SMsplice 5SS: [ 138  443  630  979 2676 3419 3678 4557]
SMsplice 3SS: [ 361  530  755 2590 3350 3568 4428 4807]
top_k =  1000
Partition function (log Z): 8.19815196184375

Sorted 5' Splice Sites (High to Low Probability):
Position 443: 0.9900566797700283
Position 4557: 0.983625646822532
Position 630: 0.9222235553912402
Position 3419: 0.9048805482248814
Position 2676: 0.7968544704283778
Position 138: 0.5648255075667401
Position 979: 0.5578260458098324
Position 3678: 0.32145333985837143
Position 44: 0.21875705154792754
Position 3819: 0.19064125630638282
Position 935: 0.1626940303020131
Position 3811: 0.11268317456995795
Position 1532: 0.0870031975968355
Position 1171: 0.07287066207234726
Position 3858: 0.040529534179543074
Position 3404: 0.03734748938888107
Position 93: 0.034702475714580114
Position 3074: 0.02566740842812133
Position 1894: 0.024072279981552543
Position 2687: 0.021804542193343452
Position 4086: 0.020603590237012376
Position 82: 0.019085165825993216
Position 1434: 0.018485943401141486
Position 2927: 0.015995192969569045
Position 4194: 0.014652927066727562
Position 3636: 0.012696704861672611
Position 3199: 0.01086869818219787
Position 294: 0.009531952701986805
Position 266: 0.0089580896389405
Position 4068: 0.007399879034560646
Position 4118: 0.006481804132677534
Position 3976: 0.006192804595634959
Position 450: 0.006086982090259561
Position 3933: 0.0058146407530653985
Position 2144: 0.005591879256697662
Position 1019: 0.005299692504698898
Position 206: 0.005250863899377986
Position 1212: 0.0046863480591392915
Position 4923: 0.0045978732883044555
Position 1750: 0.004302423449195755
Position 127: 0.0037096552386554223
Position 2452: 0.0033542981908277858
Position 998: 0.002690301326925872
Position 4275: 0.002175462125853827
Position 940: 0.002134328894459914
Position 4161: 0.0021292135278610483
Position 3712: 0.001983894627004606
Position 2680: 0.0019216030079686924
Position 65: 0.0018441422364731638
Position 3825: 0.0016491577006459111
Position 1582: 0.001470402843986558
Position 3913: 0.0012348869782968738
Position 634: 0.0011170231446047249
Position 4644: 0.0008532485261083212
Position 3429: 0.0007838387663935796
Position 3076: 0.0007503714774629657
Position 2671: 0.0007263522077983754
Position 4220: 0.0007055642311781202
Position 1666: 0.000660300554582925
Position 3629: 0.0004903067297565043
Position 1091: 0.00045805204148356807
Position 269: 0.00031404158889513127
Position 2394: 0.00029496684410228115
Position 2388: 0.00028081501040888704
Position 539: 0.0002652717571774142
Position 691: 0.000262422321033765
Position 604: 0.00026072238671830605
Position 4232: 0.0002446169276195955
Position 460: 0.0002258523364797639
Position 3638: 0.0002051788892459165
Position 3197: 0.00019862147981320648
Position 214: 0.00019396199496049852
Position 2506: 0.0001665755446487505
Position 4701: 0.00016497461024962036
Position 3916: 0.00015697403720336107
Position 3922: 0.00013340892199511633
Position 4607: 0.00013335414333065472
Position 3878: 0.00012761920087632912
Position 431: 0.00012179650437010252
Position 3971: 0.00012032886567201961
Position 4167: 0.00010968730548278498
Position 4226: 0.00010839624460167203
Position 54: 0.0001044792907331093
Position 3747: 9.882172795013556e-05
Position 4267: 9.761213567471314e-05
Position 3168: 9.553258759075618e-05
Position 200: 9.525459929869934e-05
Position 3967: 8.819343972152447e-05
Position 4524: 8.23868484089522e-05
Position 51: 8.19688634197011e-05
Position 4943: 7.306683202490352e-05
Position 2690: 6.938081353842039e-05
Position 968: 3.71058636066131e-05
Position 3984: 3.473012020301724e-05
Position 7: 3.438528895143185e-05
Position 4530: 3.286742566987259e-05
Position 1039: 2.2696129282114867e-05
Position 428: 1.73077087899059e-05
Position 617: 1.6552632387800312e-05
Position 385: 1.5435732014774948e-05
Position 454: 1.457468854762703e-05
Position 909: 1.2388680745265738e-05
Position 401: 1.1910041932157663e-05
Position 157: 9.428897842997715e-06
Position 234: 8.068679937657255e-06
Position 1242: 6.531218265382547e-06
Position 1270: 6.300416435210366e-06
Position 186: 4.67301336228476e-06
Position 1013: 4.0726409840195065e-06
Position 28: 3.7047636774757673e-06
Position 473: 3.6937418409867502e-06
Position 1244: 3.074034226089207e-06
Position 1899: 2.6791169287324183e-06
Position 232: 2.5915367551203216e-06
Position 1692: 2.579724738258831e-06
Position 837: 1.7896590927473937e-06
Position 685: 1.6666981062303508e-06
Position 592: 1.4690675689454018e-06
Position 672: 1.4634377965570924e-06
Position 639: 1.423374401484771e-06
Position 742: 1.3328657761874547e-06
Position 1002: 1.3270970092964997e-06
Position 575: 1.278437965337421e-06
Position 1770: 1.2083730450592088e-06
Position 467: 1.0909239634482378e-06
Position 31: 1.0030422982158173e-06
Position 1008: 8.260005094769914e-07
Position 1060: 5.820788158302812e-07
Position 552: 4.528565154835864e-07
Position 63: 3.718052719498061e-07
Position 498: 1.531874236834045e-07
Position 583: 3.063489230951837e-08
Position 510: 2.8912537107459573e-08
Position 598: 2.3089103959681545e-08
Position 725: 3.843186811201478e-09
Position 527: 1.763650364952882e-09
Position 533: 6.3695419104367e-10
Position 170: 3.1196568643685777e-10
Position 518: 1.6329587809020995e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4807: 0.9864436924355509
Position 4428: 0.9259802088252123
Position 3350: 0.9249753553031199
Position 361: 0.7766035014890187
Position 2590: 0.669617409165515
Position 3568: 0.6341107021170048
Position 530: 0.5981466936322012
Position 755: 0.34573277317838313
Position 787: 0.33782258685194017
Position 561: 0.1886161936398884
Position 2615: 0.12876210186820722
Position 533: 0.11967176069912558
Position 1332: 0.08655644329541269
Position 307: 0.06602167882707424
Position 837: 0.06555048685447694
Position 4500: 0.06010983937844543
Position 3496: 0.05420049783253145
Position 4002: 0.05230478514365294
Position 1097: 0.04492473625528138
Position 2779: 0.025933632935133042
Position 1708: 0.019948909896056615
Position 157: 0.018202031787847715
Position 595: 0.012946172188522858
Position 3709: 0.00954636150021657
Position 2320: 0.009430866426223873
Position 3265: 0.009404628309456372
Position 2968: 0.009286888968565742
Position 2230: 0.009145573588221212
Position 3123: 0.0074280196524231824
Position 1624: 0.0072541417107926205
Position 2595: 0.005883914204267193
Position 2803: 0.004952760512247119
Position 1090: 0.004814684555183093
Position 1988: 0.004402239737972581
Position 598: 0.004377310089727308
Position 1364: 0.004031527497075934
Position 2828: 0.004029956480872325
Position 4643: 0.0038372966054588164
Position 186: 0.0033514558930502437
Position 1301: 0.003313366225585299
Position 685: 0.0028367383844420547
Position 1385: 0.002462144208173554
Position 1427: 0.0023534514339789998
Position 2497: 0.0023346538642871843
Position 5018: 0.002233507582048142
Position 3031: 0.002230889837911145
Position 5021: 0.0019992592413156183
Position 4728: 0.001933612003982087
Position 3278: 0.0018318714145621614
Position 1270: 0.0018071255126384028
Position 3275: 0.0017552783293110447
Position 1273: 0.0015198802715359837
Position 1352: 0.0015067422761249726
Position 3355: 0.0014943501125663633
Position 972: 0.0012147775991353418
Position 2051: 0.0011839351292686545
Position 4456: 0.001160434979286159
Position 1063: 0.0011553700171930681
Position 1023: 0.001065945570184593
Position 629: 0.0010624759087808902
Position 1418: 0.0010162910975088837
Position 3059: 0.0009645325498553931
Position 841: 0.0008847767398781089
Position 4705: 0.0008016716821875293
Position 3570: 0.0007219634047654966
Position 3217: 0.0007052531406516764
Position 1712: 0.0006725802051875891
Position 4050: 0.0006668169943232352
Position 3963: 0.0006422889864371882
Position 5045: 0.0006187216326800383
Position 1734: 0.0006154145397431123
Position 4815: 0.0006074777929372073
Position 3073: 0.0005676281359487651
Position 4980: 0.000565231676177642
Position 3945: 0.000523816077591479
Position 232: 0.0004641855726460608
Position 192: 0.00045041426194035824
Position 1203: 0.0003827120538749767
Position 2785: 0.0003594174820474376
Position 1433: 0.0003489591204174803
Position 871: 0.00028834731584073686
Position 1479: 0.0002591907353546456
Position 1469: 0.0002484932906061753
Position 4854: 0.00021125709887019088
Position 310: 0.00020753245241090915
Position 1131: 0.00019363945242619867
Position 1763: 0.000186762589055887
Position 4844: 0.00018555530117344155
Position 2527: 0.000176901040999332
Position 3289: 0.00017236055781740184
Position 2980: 0.0001556350169489831
Position 394: 0.00015466471568678248
Position 3857: 0.00014234832979885369
Position 4839: 0.00013930076111675922
Position 1118: 0.0001382021785482502
Position 1342: 0.0001274254850036133
Position 1397: 0.0001237186261432101
Position 3293: 0.00012153752728836374
Position 4866: 0.00011820282687120806
Position 3379: 0.00011663329036353055
Position 3810: 0.0001145519504144474
Position 2946: 0.00011167377502468126
Position 1452: 0.00011163412011514321
Position 1946: 0.0001062659384191552
Position 3605: 0.0001036691104899979
Position 4512: 0.00010311511800984718
Position 4732: 0.00010008632233235729
Position 1060: 9.057899156237919e-05
Position 3249: 8.659772382295483e-05
Position 1517: 8.659148671421239e-05
Position 316: 8.437449383729712e-05
Position 1802: 8.098946357286283e-05
Position 1128: 7.799369627154465e-05
Position 657: 7.618493668220729e-05
Position 1109: 7.14280609553091e-05
Position 1049: 6.957245380749795e-05
Position 978: 6.162865741076656e-05
Position 2429: 6.037454522760217e-05
Position 1639: 5.9622907658849284e-05
Position 381: 5.7216425247199354e-05
Position 2472: 5.6049957262147234e-05
Position 3221: 4.9545622279335585e-05
Position 337: 4.925983773129428e-05
Position 1369: 4.811803030648776e-05
Position 3627: 4.7691413257665435e-05
Position 166: 4.0041163707763164e-05
Position 214: 3.876248102978144e-05
Position 329: 3.332651380353454e-05
Position 893: 3.316436375058209e-05
Position 1876: 2.757946767559694e-05
Position 1036: 2.613998084333171e-05
Position 4621: 2.1590954283085073e-05
Position 1409: 2.013804484241634e-05
Position 1818: 1.9878218949456467e-05
Position 563: 1.9537283700163045e-05
Position 1113: 1.92696815456317e-05
