Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  1000
Partition function (log Z): -3.2194910157632584

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9766165103945879
Position 290: 0.9646715162553638
Position 2243: 0.9125676980791663
Position 1822: 0.8809655086660312
Position 1177: 0.7058947801589961
Position 1097: 0.2695400688587506
Position 5166: 0.12807886624514755
Position 3106: 0.05844007448495625
Position 2806: 0.05491768626852216
Position 3040: 0.043824051675136165
Position 5672: 0.01470095467854866
Position 6229: 0.013876505386004583
Position 506: 0.007325666785092859
Position 686: 0.006793452952957362
Position 6431: 0.0053913564412167905
Position 816: 0.005206383856178688
Position 7395: 0.004873869205847937
Position 919: 0.004736578015599496
Position 1816: 0.004579975889635745
Position 5409: 0.004150339650855553
Position 1145: 0.003956046394638257
Position 1872: 0.003715578200588939
Position 1515: 0.003587574653938034
Position 1025: 0.003048374181666616
Position 2072: 0.002946672133921905
Position 4244: 0.0026963436629228836
Position 2022: 0.0025934065435416725
Position 466: 0.00228065694015733
Position 1183: 0.002206651617037178
Position 109: 0.0020344252962285598
Position 331: 0.0020337997191992277
Position 1492: 0.0019104170921558715
Position 6427: 0.0015619759676104089
Position 5990: 0.0015077350941091487
Position 5618: 0.0014220214311296746
Position 33: 0.0012984815915423487
Position 5341: 0.0012634908691268076
Position 436: 0.0012418886119345423
Position 1066: 0.0011194338691755791
Position 6393: 0.0010524729503343677
Position 5532: 0.000906021525847991
Position 1476: 0.0008582964403675436
Position 41: 0.0006748320013151628
Position 9240: 0.0006086336391362268
Position 7594: 0.0005737150423356654
Position 4296: 0.0005645844051610265
Position 19: 0.0004439059041918311
Position 69: 0.00043107075363554474
Position 3664: 0.0004172898303263516
Position 132: 0.0003310111142419656
Position 824: 0.0003157729344929079
Position 608: 0.0002969731426290343
Position 1471: 0.0002871611232931499
Position 5480: 0.00025448297753814976
Position 141: 0.00022271606696862758
Position 2612: 0.00017208447789682067
Position 597: 0.00016448025386940962
Position 400: 0.00016267863707243653
Position 2054: 0.0001420996301082692
Position 1763: 0.00013660559766801744
Position 2018: 0.0001200126228888676
Position 2725: 0.00011939589882336866
Position 2530: 0.00011264813211249707
Position 789: 0.00010727998309840517
Position 148: 0.00010519026681792473
Position 1208: 9.929306339102938e-05
Position 513: 9.396327550578632e-05
Position 1050: 9.16637668542845e-05
Position 2033: 8.84422897321424e-05
Position 386: 8.35992681250315e-05
Position 1402: 7.591901403597073e-05
Position 49: 6.778503205451445e-05
Position 573: 5.313276926281853e-05
Position 430: 5.0251092421543824e-05
Position 2316: 3.631501106449294e-05
Position 460: 3.5786838950975706e-05
Position 164: 3.4205877915958465e-05
Position 1512: 3.4140506809669564e-05
Position 2166: 2.749168080265021e-05
Position 798: 2.570336879918367e-05
Position 2570: 2.5603457052518725e-05
Position 143: 2.4558918322425235e-05
Position 378: 2.3253972087370623e-05
Position 590: 1.9318424246252024e-05
Position 474: 1.8608339119333033e-05
Position 907: 1.855005440119887e-05
Position 1152: 1.7508233249205868e-05
Position 2135: 1.7438638219017004e-05
Position 1198: 1.7375564412292896e-05
Position 1919: 1.7079478960156282e-05
Position 1393: 1.6984646004245765e-05
Position 348: 1.6118716895565458e-05
Position 1522: 1.4080406186444284e-05
Position 756: 1.2187776280016919e-05
Position 1583: 9.430982922200886e-06
Position 810: 9.172738310166426e-06
Position 1787: 7.678997922243827e-06
Position 403: 6.165209648037266e-06
Position 615: 5.714628785258856e-06
Position 1990: 4.842342764856955e-06
Position 1486: 3.5922088882277817e-06
Position 2559: 3.035322589323024e-06
Position 391: 2.694293159280577e-06
Position 5: 2.442343237869483e-06
Position 934: 1.8827349109413763e-06
Position 550: 1.8484125796061168e-06
Position 628: 1.769221937735026e-06
Position 495: 1.703533228394668e-06
Position 222: 1.5664157190299205e-06
Position 3844: 1.4470765257069072e-06
Position 557: 1.1973434943922762e-06
Position 631: 1.0755852463561566e-06
Position 710: 8.05160725659985e-07
Position 2988: 7.012260483392129e-07
Position 3135: 6.003096802209803e-07
Position 3121: 5.488466450263206e-07
Position 905: 4.576433394155769e-07
Position 2076: 4.474019506298338e-07
Position 3265: 3.646864157399838e-07
Position 668: 3.24883375770641e-07
Position 3839: 1.734236416483346e-07
Position 670: 1.6637049249414596e-07
Position 1305: 1.4114866184507668e-07
Position 1150: 7.647391232017964e-08
Position 1297: 6.510551753758674e-08
Position 214: 5.256238025562837e-08
Position 1201: 3.7089296637417555e-08
Position 1167: 3.30489983470583e-08
Position 1876: 3.2765672492789623e-09
Position 1284: 2.8199087057083147e-09
Position 2141: 7.882885993079853e-10
Position 451: 3.8682494381785873e-10
Position 1374: 3.23377932250479e-10
Position 552: 2.8183364567806094e-10
Position 1029: 2.5153132290190272e-11
Position 238: 9.576196979309632e-12
Position 211: 3.873403486936894e-12
Position 1123: 8.069841365026506e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.9840540538436711
Position 211: 0.9590317799084153
Position 2116: 0.8642114181900171
Position 1722: 0.37682184572632355
Position 1699: 0.314675544133506
Position 8363: 0.28375500181116325
Position 5006: 0.08631407291397807
Position 8023: 0.08325533045475342
Position 12232: 0.07289388809192894
Position 1990: 0.06585722549214486
Position 1739: 0.06579369104142968
Position 9164: 0.06363074369642249
Position 2971: 0.05980308319947304
Position 1647: 0.051395136261427214
Position 2668: 0.04580245323082757
Position 9540: 0.03916092534256854
Position 5724: 0.03711458103707207
Position 5302: 0.032588061509625024
Position 2993: 0.030346461715895688
Position 4125: 0.029494125896273937
Position 10780: 0.027387767517493587
Position 1548: 0.025398825778096986
Position 5097: 0.025181788481506553
Position 1600: 0.024847199043476854
Position 12605: 0.023698098772123605
Position 1669: 0.023245079620101777
Position 4155: 0.017301321380614163
Position 10400: 0.016077051817157878
Position 4925: 0.015594088510492793
Position 5532: 0.013663286552108243
Position 4174: 0.012557240829569839
Position 12928: 0.012066353798078461
Position 10638: 0.0112702809178126
Position 5277: 0.010476038568456917
Position 3039: 0.01017850283959534
Position 2718: 0.00943136675526964
Position 4554: 0.009211995718250092
Position 11999: 0.008543553612896746
Position 10498: 0.007947766314462285
Position 6307: 0.007936587895473687
Position 5050: 0.007554143805112634
Position 537: 0.0075433219094563474
Position 13125: 0.007452506072170028
Position 13418: 0.007340129023479377
Position 2888: 0.007279327083209549
Position 7224: 0.007016978808749258
Position 12631: 0.006413964207685741
Position 5018: 0.0057937356046625105
Position 6200: 0.005500579936284783
Position 6120: 0.0052095794924483345
Position 1399: 0.004927825257665141
Position 12235: 0.0048707008264995645
Position 13773: 0.00486422206039471
Position 11869: 0.0045644404803145714
Position 12875: 0.004545379385595068
Position 5468: 0.004492532901000004
Position 8999: 0.004419144460045349
Position 13146: 0.00441099785610787
Position 6053: 0.00437636582562051
Position 13252: 0.004361983585398988
Position 12178: 0.004208333478245002
Position 10164: 0.004144616410414265
Position 12709: 0.0040648844784967764
Position 8889: 0.004035091032052943
Position 740: 0.003998114501893341
Position 9560: 0.0039689647135368634
Position 4964: 0.003763432204229403
Position 10379: 0.0037413365620151437
Position 6149: 0.0036787666790445285
Position 11544: 0.0036100635837414295
Position 6105: 0.0035782523598840692
Position 7410: 0.003438813681958232
Position 4240: 0.003163242166868638
Position 2942: 0.0030269550251896386
Position 12025: 0.0028581365617485407
Position 815: 0.0028229252872910937
Position 8779: 0.002714589269873227
Position 8336: 0.0026522946219406864
Position 3880: 0.0026422117951392697
Position 8520: 0.0025890990798389246
Position 9536: 0.0025811240479994097
Position 1552: 0.0025636501544260694
Position 9972: 0.0022971033612107596
Position 8670: 0.002240258832775436
Position 8443: 0.002216574305103759
Position 191: 0.002192218523523268
Position 1402: 0.0021907908886663087
Position 6325: 0.002183307515712256
Position 11811: 0.0021510285211901524
Position 5112: 0.0020490646284532896
Position 5893: 0.0018984167629789463
Position 4453: 0.0017236162087947
Position 7019: 0.0016543005333084643
Position 4317: 0.0016482752004176324
Position 1954: 0.001621360216236459
Position 6887: 0.0015322106695931177
Position 10666: 0.0015111746230216058
Position 11777: 0.001443617795064919
Position 2647: 0.0014237949774995825
Position 3684: 0.0014190773485683063
Position 9610: 0.0013952491021998897
Position 10733: 0.0013574455475496784
Position 2495: 0.0012564035368973824
Position 9128: 0.0012524057986692675
Position 905: 0.0011331354004867177
Position 6860: 0.001114885449552585
Position 2083: 0.0010739605006733416
Position 10142: 0.0010720743551568199
Position 1471: 0.0010334035074380619
Position 1604: 0.001030871036405008
Position 9137: 0.0009932235252175373
Position 5720: 0.0009663380935733996
Position 2377: 0.0008896139774122561
Position 3668: 0.000877330803051543
Position 3945: 0.0008578448199615819
Position 3024: 0.0008232690779542331
Position 1500: 0.0007661211741444787
Position 2122: 0.0007543500070682362
Position 1349: 0.0007146066501662852
Position 2193: 0.0007115648163784511
Position 8235: 0.0007114705099253635
Position 10347: 0.0007073842712636854
Position 8909: 0.0006648976127601166
Position 8852: 0.0006294727311921168
