Gene = XRCC4
index = 1579
Annotated 5SS: [    89  27532  33677 118410 126181 127395 181151]
Annotated 3SS: [ 27382  33500 118242 126024 127287 181002 275597]
SMsplice 5SS: [    89  27532  31240  31636  33296  33677  65140  81518  82138 106520
 118410 127395 133229 175278 181151 214315 215427 255122]
SMsplice 3SS: [ 27382  31157  31491  33174  33500  65011  81386  82035 106427 118242
 127287 133152 175139 181002 214225 215311 255019 275597]
top_k =  1000
Partition function (log Z): -135.96140130424246

Sorted 5' Splice Sites (High to Low Probability):
Position 89: 0.9813583006164864
Position 609: 0.3458672222909279
Position 6406: 0.2767021502627371
Position 963: 0.11532396440840315
Position 3379: 0.09264682900801963
Position 1808: 0.09136648204065242
Position 1535: 0.057922335157077016
Position 294: 0.023743343349265967
Position 6816: 0.01860294182519356
Position 539: 0.013035367340155136
Position 7562: 0.009329040953013422
Position 1293: 0.008652396300025214
Position 4927: 0.007061803863302439
Position 703: 0.006044339580063564
Position 560: 0.0044888406219602975
Position 136: 0.0042793836241319305
Position 972: 0.003487531992425994
Position 6716: 0.0026011156466692236
Position 1268: 0.002248997318971251
Position 2787: 0.0015983866006509615
Position 808: 0.0011646070515272705
Position 102: 0.001081974861814312
Position 1463: 0.0006025982945051784
Position 417: 0.0005251750267470522
Position 228: 0.0005139759747867455
Position 403: 0.0003557072596850773
Position 1241: 0.00035418669344133955
Position 2385: 0.00032692775998738414
Position 484: 0.00027334750964364755
Position 940: 0.000264822510534279
Position 73: 0.0002537113163191375
Position 427: 0.00015628929277655888
Position 273: 0.00014202455136195453
Position 379: 0.00014042787481589034
Position 3127: 0.00013292684618151278
Position 661: 0.00010590703491030852
Position 1546: 6.414565902209512e-05
Position 708: 6.344769914030753e-05
Position 251: 6.190758095979282e-05
Position 491: 5.992742271764693e-05
Position 785: 5.50023953508215e-05
Position 1096: 4.189212836546408e-05
Position 422: 3.857109190988245e-05
Position 1501: 2.9334949165597096e-05
Position 383: 2.7769962123094527e-05
Position 3196: 2.5006150717041245e-05
Position 868: 1.0110013032330523e-05
Position 319: 1.0042346836842356e-05
Position 1471: 9.972388541272891e-06
Position 5: 8.877913831895776e-06
Position 667: 7.232978729417469e-06
Position 664: 6.673440596563562e-06
Position 2505: 5.952257128905107e-06
Position 78: 3.4315076852071456e-06
Position 303: 3.2411777012096558e-06
Position 583: 2.1317192146924684e-06
Position 386: 1.9658693296891944e-06
Position 522: 1.887271482015375e-06
Position 773: 1.5990393869081269e-06
Position 327: 1.1334480522602725e-06
Position 859: 1.096478878813023e-06
Position 875: 9.618691199601287e-07
Position 42: 3.099182449850653e-07
Position 377: 2.847846320831766e-07
Position 141: 2.7287411319453983e-07
Position 2124: 1.75762898484181e-07
Position 1826: 1.3726901308672255e-07
Position 557: 1.036515593793931e-07
Position 175: 1.0007289407390068e-07
Position 788: 7.560360153876096e-08
Position 823: 5.853134656777399e-08
Position 1794: 2.2189036178868714e-08
Position 24: 1.9003728201847192e-08
Position 1683: 1.3676019583780081e-08
Position 434: 5.439588439023548e-09
Position 873: 4.999302726224462e-09
Position 1805: 4.516803184172285e-09
Position 420: 6.330190247643671e-10
Position 495: 4.3411221311294895e-10
Position 1781: 1.0845217156960722e-11
Position 54: 9.484574225563939e-12
Position 461: 6.882073916314556e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 477: 0.34316720268632245
Position 16536: 0.28414822212364416
Position 6349: 0.2230026483534826
Position 7243: 0.17049237639260922
Position 1648: 0.10095286565668213
Position 702: 0.08174979708679293
Position 1381: 0.07481329827037222
Position 3210: 0.05278840963861699
Position 888: 0.04928920220287957
Position 1878: 0.04399931740508143
Position 16506: 0.04320517461122715
Position 196: 0.04001820762457331
Position 6197: 0.036500346145654006
Position 11894: 0.03242126982680463
Position 6493: 0.032004920449485545
Position 7970: 0.02842739392375766
Position 7525: 0.028124035553486387
Position 5385: 0.02705689004774412
Position 6319: 0.025554405892778475
Position 5870: 0.020445442150021063
Position 3125: 0.01771191622782941
Position 7681: 0.01700409616238901
Position 11342: 0.014233453429037557
Position 11057: 0.014220127702809147
Position 14777: 0.014073546986258085
Position 3243: 0.013851786461360718
Position 3095: 0.012547704378130454
Position 7632: 0.011945648314915668
Position 505: 0.011657840511602418
Position 2026: 0.009171046744661428
Position 6682: 0.008513644410762723
Position 6904: 0.007858277363279204
Position 5467: 0.007817696877045808
Position 451: 0.00759302026693258
Position 10850: 0.007492440006113843
Position 4658: 0.007017994769111433
Position 4771: 0.006846697466498749
Position 2046: 0.0068072801049382054
Position 8970: 0.006295298462358779
Position 6269: 0.006271520508831424
Position 319: 0.0061029359491971465
Position 4745: 0.006069217108214945
Position 9541: 0.005990931284783097
Position 6741: 0.0057642019737806985
Position 5894: 0.005699043234349662
Position 8160: 0.005627171999331638
Position 7785: 0.00546838847870231
Position 5121: 0.00519873193272618
Position 2665: 0.005061386154485366
Position 1217: 0.004532306780623272
Position 175: 0.004282792077131583
Position 3820: 0.004097268505069002
Position 3159: 0.0040906846893907405
Position 5279: 0.0038864446452447155
Position 1153: 0.0033315718055038656
Position 10767: 0.0028804710228678325
Position 4980: 0.0027650904947754762
Position 892: 0.002417239618998411
Position 852: 0.002314642784973616
Position 7024: 0.0022788209212088865
Position 1458: 0.002040774430969364
Position 3174: 0.0019986955221626902
Position 1911: 0.001816540943534798
Position 5063: 0.0017465015284274764
Position 1506: 0.0016301437715827733
Position 6365: 0.0014416544259114518
Position 3308: 0.001372370660407807
Position 292: 0.001371480967962027
Position 2751: 0.0013569185147743396
Position 3525: 0.0011599326146761572
Position 6715: 0.0011381659135573491
Position 6496: 0.0010777347799234146
Position 1176: 0.001047125763590865
Position 8469: 0.0010281510541117938
Position 5570: 0.0009574877800759963
Position 1084: 0.0008753709290424183
Position 2671: 0.0008649939339960339
Position 1025: 0.0008025939097866493
Position 6032: 0.0007715226657171679
Position 788: 0.0007666945901568765
Position 2192: 0.00074229628234314
Position 2022: 0.0006600704588413296
Position 5535: 0.0006361626526818467
Position 6549: 0.0006020914794273673
Position 3282: 0.0006016248184025526
Position 5411: 0.0005661061961391688
Position 760: 0.0005653094644409005
Position 754: 0.0005157138700879348
Position 1534: 0.0004936878149598243
Position 5060: 0.0004927116743996908
Position 5587: 0.000491350879744141
Position 936: 0.0004756748177308466
Position 1255: 0.0004723109394669149
Position 5637: 0.0004504866495492263
Position 5436: 0.00044213866693338565
Position 4199: 0.000422357803587178
Position 5263: 0.0004142153175655508
Position 5225: 0.00037709385515279374
Position 597: 0.00035554728781986175
Position 1961: 0.00022245429992269721
Position 3707: 0.0002148985245806055
Position 1553: 0.0001914930215007464
Position 5951: 0.0001856749777225403
Position 2691: 0.00018548217736544565
Position 2284: 0.00016867781859289616
Position 2095: 0.0001611986860462312
Position 4584: 0.00015463413280453596
Position 2270: 0.00015421223870794445
Position 1683: 0.00012923416185866993
Position 2082: 0.00012853429193614082
Position 5094: 0.0001260793768479081
Position 1415: 0.0001227970092801197
Position 4675: 0.0001079326433100111
