Gene = EFCAB10
index = 482
Annotated 5SS: [  129 12080 12284]
Annotated 3SS: [11914 12195 13995]
SMsplice 5SS: [  129  1930 12080 12284 12427]
SMsplice 3SS: [ 1779 11914 12195 12359 13995]
top_k =  1000
Partition function (log Z): -1.9754614565855078

Sorted 5' Splice Sites (High to Low Probability):
Position 12284: 0.994207810746392
Position 129: 0.9772390864524476
Position 12427: 0.672058416437506
Position 12080: 0.41390752171668266
Position 12103: 0.3532015578946946
Position 3243: 0.2191735903406006
Position 12439: 0.17814835017343567
Position 806: 0.09806068985748419
Position 1934: 0.05542377811074956
Position 8259: 0.04353368972132931
Position 2382: 0.041275564778492
Position 2349: 0.040586363459090946
Position 5843: 0.03534060819398129
Position 3329: 0.032795867673859315
Position 14058: 0.012951716046535685
Position 149: 0.010335477871535033
Position 1952: 0.00948589476849614
Position 14522: 0.008158196568627771
Position 1452: 0.008105548143355418
Position 14020: 0.006052161572014943
Position 2961: 0.005461619105409184
Position 1925: 0.005250017422079693
Position 2098: 0.0049530038701638655
Position 3298: 0.004713701477674141
Position 14570: 0.00463742545408792
Position 584: 0.004622680104502941
Position 13780: 0.004346938028188057
Position 232: 0.0036265849785666374
Position 12417: 0.0036068890109535305
Position 86: 0.003219199386152192
Position 3382: 0.002628119142392236
Position 6651: 0.0024910660388059247
Position 7105: 0.0024734609837755157
Position 1904: 0.0022553637994726264
Position 866: 0.0019349394840092753
Position 89: 0.0010207385270720438
Position 4104: 0.0009910090516374378
Position 1987: 0.000858124390401059
Position 9168: 0.0008123711780726255
Position 5373: 0.0008020090137024279
Position 3474: 0.0007992148238945159
Position 6771: 0.0007801169450794164
Position 5741: 0.0007235705369968244
Position 12481: 0.0006427094950033497
Position 8124: 0.00055147194421083
Position 14536: 0.0005138721174971514
Position 12866: 0.0004595661239966417
Position 172: 0.0004116530944121581
Position 4695: 0.00035931059189532854
Position 13757: 0.00030331628017392874
Position 3004: 0.0002925241537289118
Position 13001: 0.0002486108397541303
Position 12320: 0.00021917054071734983
Position 3013: 7.338154185171436e-05
Position 529: 6.949545918316947e-05
Position 2239: 6.657762051606633e-05
Position 13196: 5.6725918782786794e-05
Position 13602: 5.605419453253082e-05
Position 2681: 4.9013796854697976e-05
Position 2515: 4.598896876076207e-05
Position 2142: 4.549197171721224e-05
Position 2370: 4.3474090587982886e-05
Position 1780: 4.0877378606753345e-05
Position 901: 3.857967837264712e-05
Position 682: 3.845941379609465e-05
Position 13886: 3.4750684686723744e-05
Position 2638: 2.4272968312123566e-05
Position 58: 1.695440902974394e-05
Position 1157: 1.632261687685512e-05
Position 12288: 1.6245679780475695e-05
Position 1116: 1.3009544240190079e-05
Position 485: 1.2809974106702575e-05
Position 1350: 1.2473941876489763e-05
Position 1162: 1.0977263603193071e-05
Position 1460: 1.0530632281352918e-05
Position 2184: 1.0485930010980577e-05
Position 6276: 9.706662937485328e-06
Position 167: 8.783695399845193e-06
Position 523: 6.734479928475058e-06
Position 2062: 5.73020511128694e-06
Position 1210: 3.2419263202230416e-06
Position 334: 2.838569820194778e-06
Position 5949: 2.757465539488865e-06
Position 14185: 2.4082329670388097e-06
Position 890: 2.2041635265553716e-06
Position 708: 2.154629588336502e-06
Position 1250: 2.0976753976256857e-06
Position 668: 2.089720082902619e-06
Position 14071: 1.9133790164270366e-06
Position 512: 1.0393818609390629e-06
Position 772: 9.993945446159944e-07
Position 1604: 9.815346492417128e-07
Position 1503: 9.651543376705356e-07
Position 814: 7.586615473268774e-07
Position 552: 4.929730516012457e-07
Position 1419: 4.5818640313573515e-07
Position 746: 4.5572706167974304e-07
Position 880: 4.5441541917744956e-07
Position 3254: 4.4317766529096453e-07
Position 736: 4.0400398816795047e-07
Position 1175: 3.8749972137473377e-07
Position 13700: 2.947292496718757e-07
Position 12801: 2.741600141300178e-07
Position 301: 2.460518035216946e-07
Position 1083: 2.1934073277511258e-07
Position 1974: 1.9992204948251904e-07
Position 455: 1.9347957471356168e-07
Position 790: 1.7697113680530272e-07
Position 13031: 1.6503531509007756e-07
Position 1039: 1.5113954683422675e-07
Position 1048: 1.4761893548421104e-07
Position 1128: 1.412042471662519e-07
Position 451: 1.4016913599554752e-07
Position 1627: 1.3590575320911055e-07
Position 12614: 1.3409785027857863e-07
Position 291: 1.287146753601574e-07
Position 598: 1.1836725460833193e-07
