Gene = RBM48
index = 1123
Annotated 5SS: [ 152  894 3777 6198]
Annotated 3SS: [ 702 3630 5628 8077]
SMsplice 5SS: [ 152  411  894 3777 6198]
SMsplice 3SS: [ 271  702 3630 6010 8077]
top_k =  1000
Partition function (log Z): 0.8790097928997138

Sorted 5' Splice Sites (High to Low Probability):
Position 3777: 0.9413647205897064
Position 894: 0.878157765462841
Position 152: 0.8534786158557297
Position 6198: 0.7414148548503718
Position 411: 0.6509032046207496
Position 3135: 0.19307550524736591
Position 7818: 0.11158991630864155
Position 6514: 0.10067618570768624
Position 293: 0.07824862972554851
Position 4415: 0.07313741807431692
Position 6091: 0.0686352881693808
Position 6674: 0.06858275828123578
Position 495: 0.051628133849365127
Position 3297: 0.04122778146699977
Position 7776: 0.027744973668397205
Position 98: 0.02465239526680224
Position 7702: 0.022691839440359355
Position 195: 0.020654347497972545
Position 4468: 0.015636054852585946
Position 3828: 0.014247433032640802
Position 905: 0.009889917681559127
Position 6203: 0.009699485712612836
Position 7788: 0.009198514122557577
Position 7131: 0.009161055448898971
Position 5809: 0.008507119394325396
Position 1191: 0.006433885305808325
Position 516: 0.005282640604141564
Position 6535: 0.005091973800596218
Position 6962: 0.003964690623799817
Position 703: 0.00311805228751561
Position 3092: 0.00302600613701067
Position 7501: 0.002988251023723188
Position 6646: 0.00285946030742728
Position 185: 0.00231104240325013
Position 2333: 0.002245299737925283
Position 2902: 0.0021034502029842568
Position 1223: 0.0020956230757018584
Position 7812: 0.0020076229089475064
Position 2076: 0.0019042426496786516
Position 157: 0.0018991347808288888
Position 800: 0.001530134293457908
Position 3377: 0.001483449294476055
Position 6730: 0.0013777646414285974
Position 6554: 0.0013245646204812136
Position 2890: 0.0012498701529327948
Position 6549: 0.001221606982645354
Position 6468: 0.001023362713058142
Position 3049: 0.000999403117339343
Position 3064: 0.0008899406647237656
Position 1175: 0.0008118162457803218
Position 2251: 0.0007372547740829313
Position 3568: 0.0005139817083067407
Position 1054: 0.00044774094835890613
Position 32: 0.0004444821788136255
Position 2614: 0.00044256728083076017
Position 3139: 0.00042775400943948394
Position 3443: 0.0004162925733071311
Position 6643: 0.00040089528171088944
