Gene = COX20
index = 401
Annotated 5SS: [ 435 6737 6937]
Annotated 3SS: [6621 6872 7718]
SMsplice 5SS: [415]
SMsplice 3SS: [7718]
top_k =  1000
Partition function (log Z): -9.152444658096128

Sorted 5' Splice Sites (High to Low Probability):
Position 415: 0.6823712708192713
Position 12: 0.40058539647152913
Position 435: 0.23295185189175024
Position 5678: 0.23211740816618273
Position 7805: 0.2247685397926858
Position 1199: 0.20757014883114236
Position 6937: 0.15634541619252668
Position 4590: 0.12752040824762934
Position 4336: 0.1114750588677427
Position 3746: 0.06708992447229653
Position 1170: 0.060544228357830306
Position 6737: 0.060105409151254785
Position 6975: 0.0567007281202562
Position 1839: 0.04858128735363785
Position 479: 0.043459211985580545
Position 74: 0.0395115043156425
Position 2564: 0.027990454706418477
Position 2456: 0.02688503028853746
Position 7888: 0.014562136957642219
Position 25: 0.012258389796083694
Position 4062: 0.011911413923588833
Position 109: 0.010757150382736159
Position 7879: 0.010401969882604839
Position 475: 0.008789530815389763
Position 2653: 0.008724189229394547
Position 6164: 0.008497641030041365
Position 1282: 0.007713886665596444
Position 8154: 0.007694727444737119
Position 5518: 0.00715262115761761
Position 7938: 0.0039229632261430815
Position 4070: 0.003673152072212889
Position 6105: 0.001976117514518049
Position 468: 0.001474897110410537
Position 7316: 0.001246183040754671
Position 6979: 0.001122608608313361
Position 1728: 0.0009488112013252681
Position 2923: 0.0008074937742440662
Position 1911: 0.0007925388170978153
Position 2260: 0.0007876720986503658
Position 3351: 0.0005029950508523095
Position 222: 0.00042917552706921874
Position 240: 0.0003735250404420904
Position 1468: 0.00036352145125598137
Position 795: 0.0003339861782200027
Position 2244: 0.00030169780145980246
Position 1076: 0.0002881452914242688
Position 1510: 0.0002856414636678793
Position 273: 0.0002348013696163695
Position 446: 0.00021182782540475116
Position 674: 0.00017483948644060179
Position 64: 0.00014891143764527839
Position 301: 0.00014126840334374813
Position 105: 0.0001241230050364128
Position 4330: 7.210917250963454e-05
Position 4724: 6.587641485269449e-05
Position 360: 4.572692954099777e-05
Position 743: 3.29054037640931e-05
Position 1081: 3.080978972067956e-05
Position 750: 2.950757419452018e-05
Position 1673: 2.2353082759313272e-05
Position 990: 1.3250353011525914e-05
Position 178: 1.172380860617238e-05
Position 1562: 1.0820225703742549e-05
Position 371: 1.0078486669235773e-05
Position 754: 7.167402889584391e-06
Position 187: 4.662240896092266e-06
