Gene = JAGN1
index = 724
Annotated 5SS: [258]
Annotated 3SS: [2360]
SMsplice 5SS: [258]
SMsplice 3SS: [2360]
top_k =  1000
Partition function (log Z): -6.75456461912061

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.8654281641491245
Position 2473: 0.26558081870607286
Position 95: 0.14152934966427755
Position 1346: 0.060150388557031316
Position 265: 0.046293738565533954
Position 1292: 0.04465089316588098
Position 1266: 0.024909460207749798
Position 690: 0.018425739986093943
Position 1200: 0.010883033530947842
Position 132: 0.007907251962850248
Position 2315: 0.006318262515069798
Position 3471: 0.0046859648082832606
Position 2273: 0.0038724981633206793
Position 1331: 0.0036108301988999458
Position 466: 0.0035255626286098993
Position 2373: 0.0023014944521290597
Position 2440: 0.0022322980201215496
Position 2398: 0.001887446713350586
Position 3429: 0.001676804535872507
Position 790: 0.001670833292194805
Position 138: 0.0012725214290557464
Position 3335: 0.0008522881462698994
Position 125: 0.0007673155038847833
Position 1742: 0.0007440595092952406
Position 1396: 0.0006690891766037509
Position 543: 0.0005174008748023642
Position 876: 0.0004696910083913728
Position 3351: 0.000442387734115257
Position 2425: 0.0004109515224145258
Position 2923: 0.00037468635380177997
Position 491: 0.00029832793099365525
Position 2899: 0.0002490433386659189
Position 1901: 0.00022875034312900078
Position 2979: 0.0002035857015617888
Position 622: 0.00016649471778881967
Position 593: 0.0001630463466189671
Position 680: 0.0001604513249654653
Position 2407: 0.00013742150680182196
Position 2490: 0.0001356249489472426
Position 145: 0.00013227626829312244
Position 99: 0.00013186852319468795
Position 628: 0.0001313169538979506
Position 1494: 0.00012768684545296402
Position 1296: 0.00010570856606237228
Position 2288: 0.00010537333073749465
Position 525: 9.06067837178174e-05
Position 867: 8.26877339268105e-05
Position 2836: 8.036241839799446e-05
Position 652: 7.640073812247551e-05
Position 797: 6.167884355625705e-05
Position 1221: 4.910235159139335e-05
Position 23: 4.739450892287766e-05
Position 508: 4.188510304036396e-05
Position 2715: 4.12151360320972e-05
Position 643: 3.402780549860261e-05
Position 3070: 3.394990749176927e-05
Position 2572: 2.927681493961909e-05
Position 343: 2.873218715934475e-05
Position 2919: 2.6461559690068417e-05
Position 3201: 2.255069071873961e-05
Position 1401: 1.8587696131319354e-05
Position 2743: 1.789141060198992e-05
Position 27: 1.6136631950825016e-05
Position 1540: 1.3334558588350933e-05
Position 730: 7.873020382000186e-06
Position 114: 7.757676695585516e-06
Position 892: 5.218897830521467e-06
Position 694: 4.074387242463385e-06
Position 379: 4.062222157062166e-06
Position 53: 3.291896285926099e-06
Position 977: 2.040615939802224e-06
Position 901: 2.0132508375221265e-06
Position 895: 1.4587350667289674e-06
Position 520: 1.0684446239283136e-06
Position 12: 7.439472780170684e-07
Position 116: 6.677787122849455e-07
Position 456: 3.4988416027928747e-07
Position 235: 2.3519617437170377e-07
Position 661: 1.9021062238406887e-07
Position 153: 1.0629048781284421e-07
Position 2502: 2.2717641871864006e-08
Position 392: 1.5919368502519342e-08
Position 174: 8.498814131533493e-10
Position 119: 1.2135217295059714e-10
Position 409: 4.850615954602936e-12
Position 431: 3.786606697948857e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2360: 0.9222710631442913
Position 1113: 0.13404637933636548
Position 3540: 0.11842367878566074
Position 184: 0.04984837796119216
Position 2588: 0.045616558768985314
Position 2254: 0.031561840768058125
Position 3585: 0.028150579595672003
Position 163: 0.02525725870732428
Position 3560: 0.024250400038569004
Position 2908: 0.015393502201369265
Position 1087: 0.013007569434498606
Position 2627: 0.012707699354079378
Position 2564: 0.012209849636731813
Position 3193: 0.007962412750193269
Position 1165: 0.0076336271459223155
Position 3662: 0.005208820124618389
Position 2737: 0.005103087362036935
Position 2911: 0.004887794898781135
Position 3324: 0.004686533606760773
Position 356: 0.00450568516989981
Position 2652: 0.00404662698915224
Position 3082: 0.00390767648083799
Position 3235: 0.0034933244281611362
Position 341: 0.003401800536231706
Position 2655: 0.0031702544701327686
Position 3350: 0.0025271465905588528
Position 1239: 0.00249708513386374
Position 621: 0.002417280503616916
Position 3704: 0.002060501262062375
Position 3256: 0.001707311396782112
Position 212: 0.0016119435083984065
Position 3516: 0.0013059721138552294
Position 222: 0.0012550121446986801
Position 3047: 0.001196628954247907
Position 426: 0.0011637870436448513
Position 3012: 0.0011417392743131938
Position 1115: 0.0010896622471852568
Position 596: 0.001086559364872309
Position 2798: 0.0009534848963788845
Position 3143: 0.0008309331910920494
Position 2805: 0.0008069233249970456
Position 1214: 0.0007678555327873436
Position 3362: 0.000751527732286366
Position 475: 0.0007278420201420889
Position 2281: 0.0006777137016088393
Position 484: 0.0005170191946957056
Position 2865: 0.00045861151858646494
Position 693: 0.00044417842534990047
Position 379: 0.00043279116796071356
Position 1831: 0.0003993292674920119
Position 3748: 0.0003936607656251669
Position 2135: 0.00038574132994371096
Position 1645: 0.0003715807177091489
Position 360: 0.0003613509599079956
Position 1199: 0.0003590613505764691
Position 1482: 0.0003576856501156284
Position 1381: 0.0003424730663245694
Position 2768: 0.0003411513894727473
Position 1648: 0.0003176409418888426
Position 2935: 0.000300071543601469
Position 1322: 0.0002920345685968607
Position 2841: 0.0002707529506632634
Position 2108: 0.0002693480537480498
Position 2757: 0.0002449663310330882
Position 3777: 0.00022856957163147718
Position 819: 0.00018858847637638588
Position 3029: 0.00017557042733834597
Position 3403: 0.000160001905326781
Position 181: 0.00014904238905430356
Position 1219: 0.00014274537995836908
Position 3463: 0.00014200496759174034
Position 3680: 0.00014036936543048996
Position 794: 0.0001357252784611384
Position 2308: 0.00011725192677286919
Position 3602: 0.00010081888455467119
Position 2373: 0.00010039839448663537
Position 252: 9.141492918669345e-05
Position 3677: 9.133590507756696e-05
Position 3282: 8.821001155139592e-05
Position 1425: 8.684054622379816e-05
Position 1196: 8.345636086501641e-05
Position 3220: 7.720556466072282e-05
Position 2978: 7.042866673678287e-05
Position 2673: 6.724238111112018e-05
Position 1935: 6.427822388705222e-05
Position 2472: 6.051129174645886e-05
Position 444: 5.5871915398873104e-05
Position 2385: 5.1489270444227005e-05
Position 2433: 4.3558716069124425e-05
Position 520: 4.222163028975137e-05
Position 726: 3.7576524788159706e-05
Position 939: 3.533788361326205e-05
Position 1808: 3.430824478879661e-05
Position 1506: 3.198606082524779e-05
Position 581: 2.7360098022265136e-05
Position 751: 2.666809974870162e-05
Position 3069: 2.0224706168436804e-05
Position 3734: 1.835789769219144e-05
Position 3637: 1.7601756100303335e-05
Position 193: 1.7556849525019578e-05
Position 3057: 1.6760514779120578e-05
Position 2086: 1.5409863777584663e-05
Position 3730: 1.4618911942825452e-05
Position 3369: 1.427324444218119e-05
Position 634: 1.3649661920153867e-05
Position 1270: 1.3456654422406564e-05
Position 1123: 1.2948121960196149e-05
Position 1874: 1.1187828292506724e-05
Position 2490: 9.035579518050227e-06
Position 131: 8.754767353280665e-06
Position 1779: 8.295743265996906e-06
Position 859: 7.811693349472497e-06
Position 575: 7.67548576354884e-06
Position 1272: 6.873281810204053e-06
Position 598: 6.439040659793796e-06
Position 1179: 5.851841541047531e-06
Position 2192: 3.7876328341649985e-06
Position 657: 1.018056786538148e-06
Position 2293: 5.008675096479e-07
Position 2139: 4.520758882395244e-07
Position 2332: 3.4835108485091435e-07
Position 2388: 3.0029778519068387e-07
Position 2288: 2.882702305453431e-07
Position 664: 1.7766404289430367e-07
Position 1224: 1.4478891206055908e-07
Position 303: 1.3928194392710016e-07
Position 1278: 1.362211377765747e-07
Position 643: 1.337048257638695e-07
Position 661: 9.587205299703919e-08
Position 730: 7.93727626969705e-08
Position 602: 7.217918053234175e-08
Position 93: 2.107930034924896e-08
Position 231: 1.9506142746315418e-08
Position 604: 1.8660914655676654e-08
Position 2112: 4.545335171004292e-09
Position 1544: 2.269117828630689e-09
Position 866: 1.857118760519274e-09
Position 1248: 2.4997460945489824e-10
Position 257: 2.0969251526236992e-10
Position 142: 7.958947338413241e-11
Position 321: 9.99060646997185e-12
Position 670: 5.1325841177707895e-12
Position 99: 2.3283191064864032e-12
Position 284: 1.819216436619616e-12
Position 265: 6.555881380598708e-13
Position 269: 1.6173291397197764e-13
Position 277: 6.556010422060062e-14
Position 274: 2.2850009506076323e-17
