Gene = LSMEM1
index = 805
Annotated 5SS: [ 130 4091 6199]
Annotated 3SS: [3958 6069 8956]
SMsplice 5SS: [ 130 6199]
SMsplice 3SS: [6069 8956]
top_k =  1000
Partition function (log Z): -8.695162678485165

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9230748092855123
Position 6199: 0.7703302826794384
Position 4091: 0.2877315036597817
Position 7246: 0.2563004613982018
Position 5587: 0.15928672115019407
Position 2530: 0.14767179484578632
Position 7163: 0.11493775667683079
Position 2754: 0.09019854220236721
Position 2671: 0.0888036154974901
Position 4973: 0.05611875297774045
Position 6423: 0.048229359753883407
Position 7553: 0.039956161018797086
Position 1196: 0.038378465537973465
Position 6690: 0.03500464240336719
Position 7016: 0.03426319933527728
Position 7519: 0.03211961134530343
Position 962: 0.03058178841907509
Position 91: 0.03029283651995144
Position 494: 0.015328175782306691
Position 5709: 0.009942322896670096
Position 7273: 0.008612765609411708
Position 761: 0.008021565215738963
Position 6599: 0.006584135248797762
Position 11: 0.005815175958268974
Position 6215: 0.0045612413448054626
Position 352: 0.004556513202057826
Position 5255: 0.002574873268916657
Position 1497: 0.0024846681459318397
Position 2492: 0.0024544960636799455
Position 2379: 0.0023041758349646134
Position 5001: 0.002157535946961829
Position 8442: 0.002087607312077952
Position 3581: 0.002053358863737934
Position 3693: 0.0018628754737975528
Position 3469: 0.0018626852912627164
Position 465: 0.0017771177911654597
Position 2237: 0.0015184666282201961
Position 4168: 0.001467120888417537
Position 5039: 0.0014592360763417615
Position 3739: 0.001289725961882629
Position 6575: 0.001219432693598982
Position 4533: 0.0011644416929793638
Position 5741: 0.0011510237981312652
Position 8523: 0.0010377499408287705
Position 4172: 0.0010168753930861589
Position 4547: 0.0009109762333901768
Position 7887: 0.0007286138805108417
Position 5012: 0.0006608304493228691
Position 4993: 0.0006184240376031261
Position 2720: 0.0005840865692939196
Position 8734: 0.0005475491329457842
Position 7044: 0.0004392061494008151
Position 182: 0.0003879814091487258
Position 4205: 0.00037189108101712547
Position 6233: 0.0003421149118350765
Position 7137: 0.0002376022099990835
Position 1052: 0.00022306653351063124
Position 2004: 0.00018818795021332418
Position 800: 0.00013861526120242316
Position 1411: 0.00013381509921995855
Position 759: 0.0001288272948256996
Position 1009: 0.00012197265769404287
Position 2386: 0.00011313058866402819
Position 96: 0.00011086636673417344
Position 398: 7.934235519175975e-05
Position 498: 7.477622110836267e-05
Position 2184: 7.274173264261491e-05
Position 1529: 6.329507493823556e-05
Position 1188: 6.306222207605138e-05
Position 220: 5.904946881546608e-05
Position 2439: 5.172394217850262e-05
Position 159: 4.854408391398627e-05
Position 1233: 3.392300659519951e-05
Position 2486: 2.2776791707313904e-05
Position 335: 2.0619789537273004e-05
Position 866: 1.7094341912141228e-05
Position 406: 1.4663029701871247e-05
Position 94: 1.4547327961074368e-05
Position 259: 1.302748899880008e-05
Position 433: 1.2600686800025188e-05
Position 1463: 9.627722842108233e-06
Position 2007: 8.376654482454242e-06
Position 107: 5.236094736678674e-06
Position 1982: 3.7460423046174704e-06
Position 1561: 3.306698819584787e-06
Position 1447: 2.7717279065303547e-06
Position 2034: 2.7575292964224833e-06
Position 1698: 2.6761258144401525e-06
Position 390: 2.040917616445573e-06
Position 437: 1.8158857101852625e-06
Position 633: 1.7665123117002949e-06
Position 906: 1.620585586376195e-06
Position 3263: 1.5409579830703303e-06
Position 777: 1.4509575344956528e-06
Position 3281: 1.4246383039588212e-06
Position 2561: 1.3578986358539513e-06
Position 567: 1.1230399770977412e-06
Position 80: 9.427836274087459e-07
Position 974: 7.132781660012623e-07
Position 4095: 5.265995712014825e-07
Position 554: 5.203318948052786e-07
Position 139: 5.054717452774499e-07
Position 1047: 3.696351789499965e-07
Position 545: 2.704336845315799e-07
Position 3: 2.676014431058277e-07
Position 314: 2.4491931181644965e-07
Position 765: 2.0427943071052284e-07
Position 192: 1.6050591584151408e-07
Position 949: 1.0567789726555012e-07
Position 409: 8.043602147193975e-08
Position 1075: 6.916274438896963e-08
Position 1102: 4.755593731776236e-08
Position 427: 2.0162252602736105e-08
Position 403: 1.2228378161889898e-08
Position 184: 6.9249372930929276e-09
Position 1152: 5.654423195584804e-09
Position 214: 5.441097711015434e-09
Position 1175: 3.5439795840564464e-09
Position 1222: 2.607220164787934e-09
Position 1165: 2.106661137741988e-09
Position 1058: 1.184988242346436e-09
Position 15: 1.1293422663554037e-09
Position 195: 9.765777616720659e-10
Position 441: 6.016825433228038e-10
Position 24: 3.827868590380318e-10
Position 446: 3.153096900772444e-10
Position 451: 2.714521617877215e-10
Position 979: 1.3803854418508676e-14
Position 1035: 1.2833180131485071e-14
Position 456: 9.312723445506432e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.7879139751118579
Position 8956: 0.625293838093099
Position 7119: 0.5138039327789737
Position 5498: 0.1661436420956429
