Gene = EFCAB14
index = 484
Annotated 5SS: [ 1162  2770 11159 22514 27238 29478 30712 32281 34574 35765]
Annotated 3SS: [ 2620 11012 22414 27126 29372 30519 32193 34461 35638 40427]
SMsplice 5SS: [  106 11159 22549 27238 29478 30712 32281 34574 35765]
SMsplice 3SS: [11012 22414 27126 29372 30519 32193 34348 35638 40427]
top_k =  1000
Partition function (log Z): 0.3006627903068235

Sorted 5' Splice Sites (High to Low Probability):
Position 27238: 0.991998663072204
Position 11159: 0.9905107972837648
Position 35765: 0.9762684776462929
Position 32281: 0.9257582790653597
Position 30712: 0.7010691794760062
Position 34574: 0.6561631334696085
Position 29478: 0.6396081374369088
Position 106: 0.5842240751535951
Position 2770: 0.48789216880668596
Position 22549: 0.41291862187226636
Position 32681: 0.3342222975413269
Position 4575: 0.28886047548266314
Position 29461: 0.27572308345630875
Position 22514: 0.273513826130386
Position 2006: 0.2734682144406486
Position 34018: 0.25400823875148965
Position 1162: 0.233284942002056
Position 40596: 0.18503348068981182
Position 2774: 0.1592211054411999
Position 30679: 0.15177021278417144
Position 31015: 0.14297523476117469
Position 40586: 0.12053257656319824
Position 30451: 0.11144112172063501
Position 3643: 0.10042417283816764
Position 1312: 0.09714375487874531
Position 2050: 0.09695589609368445
Position 4137: 0.09621161578918798
Position 925: 0.07523099933042925
Position 14132: 0.06615122880121437
Position 13842: 0.0588762813542144
Position 30223: 0.053353793142608234
Position 37659: 0.046716665126070867
Position 1850: 0.04520116590333481
Position 334: 0.039824364563492566
Position 39149: 0.03644694686227732
Position 827: 0.03603056190898878
Position 34486: 0.03539475766819951
Position 2940: 0.03209052672400854
Position 40506: 0.031802980604257985
Position 31265: 0.02952517195025112
Position 31210: 0.029208633734712084
Position 13973: 0.02861153102934992
Position 40822: 0.026370228046867044
Position 36915: 0.02626826505074609
Position 30425: 0.026085263671605134
Position 35393: 0.02327110139921743
Position 30228: 0.02189718545344538
Position 30152: 0.02121115061810378
Position 30437: 0.01970821959625195
Position 29569: 0.018492653393550565
Position 551: 0.016441296952357628
Position 5864: 0.0162039143079424
Position 34059: 0.015181343108269262
Position 34906: 0.01372728173921103
Position 1589: 0.013646285141377279
Position 38579: 0.013159374587447452
Position 165: 0.01292065958280854
Position 28679: 0.011862324924206087
Position 9154: 0.011722137289982427
Position 30289: 0.01148509683959957
Position 33075: 0.01122332517435068
Position 30553: 0.010722406246103197
Position 33093: 0.010605856611756809
Position 31874: 0.009636576392945618
Position 7831: 0.00954006013101287
Position 30443: 0.009482447237396158
Position 32313: 0.008804498522814584
Position 39177: 0.00853822298976505
Position 29785: 0.007930489142340411
Position 9337: 0.007634884708347547
Position 33040: 0.007613061157454071
Position 41188: 0.005494187731305264
Position 35008: 0.005429829007992394
Position 34015: 0.004894821823833662
Position 31515: 0.004797834698902641
Position 10733: 0.004789129997698755
Position 31736: 0.00430232392226638
Position 37344: 0.00420910714122822
Position 35566: 0.004184391562224785
Position 27453: 0.004034401545754371
Position 2230: 0.003739051261436314
Position 27285: 0.002918401583046526
Position 31928: 0.002673341779634356
Position 2031: 0.0026508628627430423
Position 33982: 0.0026021569855047217
Position 39005: 0.0025771741531539793
Position 11184: 0.002390276445084136
Position 1876: 0.002292619221360215
Position 2431: 0.002272292469921492
Position 27458: 0.002257958066766183
Position 42370: 0.0021056413785372585
Position 34010: 0.002021952770464666
Position 42553: 0.002000962216786105
Position 28453: 0.001966386819440275
Position 35432: 0.0019394525063592366
Position 1872: 0.0019344152877667207
Position 33832: 0.0019155696903706584
Position 33654: 0.0018677391985838776
Position 30293: 0.00181278515445008
Position 844: 0.001776061969152614
Position 681: 0.0017244238835033524
Position 9803: 0.0016864773107887767
Position 11925: 0.0016404303806260446
Position 2234: 0.0016280442607383785
Position 27946: 0.0015977696652008913
Position 29808: 0.0015925770253436692
Position 9757: 0.0015764589975725276
Position 36165: 0.0015712401684345378
Position 29840: 0.0014553011054500152
Position 30619: 0.0014221866787015231
Position 35785: 0.001388038221730172
Position 27255: 0.0012958914161475448
Position 36529: 0.0012924956397271329
Position 38227: 0.0012738933634828063
Position 31003: 0.001258602221526116
Position 1131: 0.00124594093562884
Position 11115: 0.0010407899058500654
Position 39209: 0.0010160100213269822
Position 30156: 0.0008916351420629495
Position 31236: 0.0008750347834698964
Position 29625: 0.0008695428845196053
Position 29693: 0.0008507622567891446
Position 195: 0.0008484772378422975
Position 36672: 0.0008343585953327953
Position 27590: 0.000806024566127035
Position 3799: 0.0007839485297939701
Position 607: 0.0007823767087351629
Position 36961: 0.0007369196683720923
Position 1179: 0.0007248107148405488
Position 30446: 0.0006908847377843082
Position 29689: 0.00065944322435165
Position 27490: 0.0006110169552330331
Position 13405: 0.0005735821995297777
Position 30396: 0.0004886592336348431
Position 34089: 0.0004497543869607804
Position 37739: 0.00042618252441171
Position 2018: 0.00040747432228519247
Position 562: 0.0003451856959749442
Position 226: 0.0003431480103435295
Position 31189: 0.00033945071858780036
Position 79: 0.0003250372351980184
Position 42159: 0.0003232283212390385
Position 4159: 0.00028885779254408017
