Gene = SUCO
index = 1354
Annotated 5SS: [  281 18410 20154 22807 24201 24578 35926 36955 37514 40782 42407 44343
 44603 45173 46051 51870 52732 56710 57855 66952 69002 69571 75586]
Annotated 3SS: [18294 20042 22651 24062 24426 35801 36829 37445 40673 42300 44321 44546
 45080 45984 51800 52640 55542 57766 66846 68846 69478 75529 76598]
SMsplice 5SS: [  281  5359 18410 20154 22807 24201 24578 35926 36955 40782 45173 46051
 51870 52732 55646 57855 66952 69002 69571]
SMsplice 3SS: [ 5248 18294 20042 22651 24062 24426 35801 36829 40673 45080 45984 51800
 52640 55542 57766 66846 68846 69478 76598]
top_k =  1000
Partition function (log Z): 28.89279612794026

Sorted 5' Splice Sites (High to Low Probability):
Position 36955: 0.9958872368446615
Position 35926: 0.9883823245171894
Position 18410: 0.9815933173266023
Position 45173: 0.9739282862899044
Position 5359: 0.9726089930226078
Position 57855: 0.9584288153021264
Position 22807: 0.9508323808739159
Position 69002: 0.9446498044278324
Position 52732: 0.943292372313373
Position 281: 0.9371600901628266
Position 66952: 0.9178366697177468
Position 24578: 0.8929994616079928
Position 69571: 0.8851387951071557
Position 51870: 0.8815961041755016
Position 40782: 0.8519801026070118
Position 46051: 0.8239320581239401
Position 24201: 0.7654184689948159
Position 20154: 0.7335142971932499
Position 37514: 0.6060480409615872
Position 4578: 0.5324880346984234
Position 25189: 0.4809710748393598
Position 24901: 0.4357271195576916
Position 45767: 0.40357954578317307
Position 7014: 0.40266823472503244
Position 44697: 0.3872663853215119
Position 42407: 0.36457239050744206
Position 727: 0.3622677881855789
Position 19791: 0.35823021078252487
Position 30756: 0.31878419643694406
Position 44603: 0.31428475972727243
Position 57421: 0.3030695374809541
Position 2261: 0.30040284343055806
Position 37315: 0.2457149448680546
Position 5676: 0.24441176389481478
Position 711: 0.21589654030919025
Position 26346: 0.20498591978616643
Position 52178: 0.20164234013390178
Position 7225: 0.19983061846000247
Position 44343: 0.19811685780765048
Position 20553: 0.17857734939236672
Position 48211: 0.17756302366522683
Position 20734: 0.17616922049730793
Position 37819: 0.16965213990874398
Position 4368: 0.15932455387994107
Position 65101: 0.1585627698459748
Position 72525: 0.15781229636712957
Position 7634: 0.1436826163629772
Position 40583: 0.1410420227480487
Position 40894: 0.14085284031079498
Position 13140: 0.13917695704488592
Position 69934: 0.13153994370343364
Position 10138: 0.11520876914317602
Position 4775: 0.11132137283577681
Position 46122: 0.10380530402852793
Position 24140: 0.10228909188136105
Position 67982: 0.10216967722042423
Position 10276: 0.10211065637723685
Position 43771: 0.10178319140396698
Position 72041: 0.09564009484377672
Position 57449: 0.09561319724880801
Position 608: 0.09128689519639552
Position 3787: 0.08762514575427927
Position 25586: 0.08624069648091022
Position 75586: 0.08532124875253985
Position 12862: 0.0837932737217318
Position 521: 0.0810407208351237
Position 43663: 0.07817299815266508
Position 60425: 0.07488512149144302
Position 46388: 0.07487532219784236
Position 71127: 0.070856709574999
Position 55708: 0.0707891261105396
Position 71131: 0.07003690209207596
Position 24205: 0.06473560398117809
Position 54338: 0.06402428427450636
Position 42116: 0.06222649789379121
Position 58184: 0.06005775149052841
Position 52391: 0.05669552186273619
Position 46833: 0.055375196172091204
Position 75663: 0.055142753969804226
Position 42163: 0.053814144068686114
Position 11223: 0.052027737307940046
Position 67735: 0.0493337332918434
Position 19052: 0.049168292999388574
Position 43210: 0.0442098430182422
Position 55621: 0.043381724377338726
Position 57928: 0.039693453372752104
Position 36581: 0.03952835804881927
Position 5662: 0.03801519902658827
Position 60705: 0.03775480455348223
Position 34747: 0.035992346610907236
Position 23883: 0.03529911022717651
Position 55680: 0.03422982719199919
Position 1052: 0.03270543658363416
Position 19048: 0.032519050929155066
Position 28040: 0.03210085587303756
Position 37878: 0.03188064500767937
Position 59153: 0.03088622205256885
Position 51939: 0.029577103225135834
Position 46383: 0.029021632461306218
Position 51905: 0.027872284717475628
Position 18550: 0.02773108234584767
Position 24582: 0.02655141308783352
Position 20265: 0.0258916914936609
Position 53532: 0.025726502184758374
Position 73816: 0.02500012467218101
Position 6988: 0.024775756538202794
Position 43124: 0.023532572013468474
Position 76756: 0.023315204636326744
Position 41199: 0.0230705587919792
Position 44415: 0.022685488954980706
Position 53030: 0.022615721300797427
Position 27024: 0.020032418540066713
Position 54141: 0.019844707185856396
Position 48098: 0.0196626202171009
Position 612: 0.018598754572759103
Position 68984: 0.0184713884646448
Position 45711: 0.01794718112223463
Position 36501: 0.017485854245820123
Position 45202: 0.017053334082583048
Position 22494: 0.01688548151719011
Position 47458: 0.01677447430434835
Position 43650: 0.01614801843245902
Position 27989: 0.016132234602408216
Position 40243: 0.015689663907601986
Position 22406: 0.015481762499475945
Position 19294: 0.01480953812452439
Position 40570: 0.014609490842558855
Position 18747: 0.014512580934783893
Position 40493: 0.014510440089000622
Position 66968: 0.014492781171930456
Position 70787: 0.01325922737167772
Position 2083: 0.013186296935582547
Position 6035: 0.013148437011429205
Position 41774: 0.01292719262788598
Position 21228: 0.012415084417143358
Position 4647: 0.012339918814900075
Position 39454: 0.012331121869629267
Position 19616: 0.012247154744010847
Position 20697: 0.012078973121120697
Position 33954: 0.011976769250446846
Position 73356: 0.011759088567552263
Position 69378: 0.011487972422761863
Position 52169: 0.01139349134534029
Position 69209: 0.01124503257055604
Position 23646: 0.011040880209288022
Position 4955: 0.010829158174725989
Position 4881: 0.010762521763282504
Position 23424: 0.010667396818401466
Position 56710: 0.010487714637792621
Position 47103: 0.01004770627293935
Position 2914: 0.009800837775427212
Position 4781: 0.009443127655072547
Position 47825: 0.009064746384529419
Position 28238: 0.008974416828208992
Position 50466: 0.008802211133170684
Position 38712: 0.008690345456744953
Position 71705: 0.008389337545229627
Position 4590: 0.00778738904471396
Position 69092: 0.00743319233871293
Position 68977: 0.006883238211154513
Position 35934: 0.0067974771130482016
Position 589: 0.0067772183522942925
Position 513: 0.006661384834803314
Position 37538: 0.006453825873835572
Position 6537: 0.006450446124362079
Position 67719: 0.006421505657299732
Position 5830: 0.0064193566503992746
Position 20549: 0.006393581002789417
Position 70914: 0.006090535275935057
Position 57177: 0.006042347620407458
Position 40473: 0.005754824615787798
Position 444: 0.0057419591762830685
Position 20245: 0.005736173826102184
Position 831: 0.005682333271119503
Position 19290: 0.005548469325394842
Position 37732: 0.005422503897369093
Position 55300: 0.005372546288730903
Position 1698: 0.005306577623831759
Position 41066: 0.005106519268547155
Position 7038: 0.004961727841484299
Position 42130: 0.004527258319394318
Position 25703: 0.004472693333134376
Position 29818: 0.004375049629626771
Position 42063: 0.004346148480425245
Position 29397: 0.004313695598454985
Position 24275: 0.004077844652242931
Position 45553: 0.0038625673303298923
Position 19956: 0.0036971237166253863
Position 37891: 0.0036467938084853457
Position 36148: 0.0036456970394854547
Position 40674: 0.0035089609853205333
Position 40322: 0.003422936782681206
Position 6405: 0.003389997308247467
Position 45421: 0.003251464665728426
Position 656: 0.003175835629490417
Position 35901: 0.0030411158583667284
Position 72375: 0.0028524335554680137
Position 28012: 0.0027681321820976048
Position 39323: 0.0027504181580727
Position 73971: 0.0027229902589645306
Position 933: 0.0026390898373145457
Position 20089: 0.0024675307653099204
Position 53509: 0.0024619321122233448
Position 21379: 0.002447649794052404
Position 70664: 0.0024444824890953653
Position 10289: 0.002426065597258006
Position 22954: 0.0022939969681635363
Position 55507: 0.0022825120100214845
Position 311: 0.002273376584709553
Position 2412: 0.0020503471096468004
Position 3782: 0.0020170502652369316
Position 8801: 0.0020015778352929807
Position 56820: 0.0019173735858650858
Position 64438: 0.0018891655813687467
Position 38720: 0.0017636479145662339
Position 23407: 0.0017495048442361994
Position 5078: 0.0016693003315537617
Position 45716: 0.0016351089141858318
Position 12152: 0.0016269640277866318
Position 24184: 0.0015806248684036282
Position 42388: 0.0015729700421621027
Position 6031: 0.001541761437898786
Position 11345: 0.0014723529304019693
Position 38585: 0.0013981522202697414
Position 29784: 0.0013336649942797037
Position 41183: 0.0013317577990299117
Position 62691: 0.0013277985125047492
Position 47749: 0.0012326750795751042
Position 47462: 0.001224825571200517
Position 72774: 0.001219296441811917
Position 61377: 0.0011998072623012445
Position 1483: 0.001166049569944159
Position 575: 0.0011238977656138132
Position 40854: 0.0010472527005734552
Position 22198: 0.0010422983803420613
Position 53260: 0.0010339387645912565
Position 6904: 0.0009624137033346726
Position 38902: 0.0009264088649177426
Position 36293: 0.0009040152053121082
Position 38508: 0.0008625973398456903
Position 22950: 0.0008537461388443508
Position 62925: 0.0008472057610196117
Position 23074: 0.000843542647141346
Position 454: 0.0008267334488089842
Position 22395: 0.000811593845048301
Position 63958: 0.0007795543793484772
Position 5634: 0.0007095235946746073
Position 45752: 0.0007040779687468683
Position 36136: 0.0006988400434937142
Position 788: 0.0006810677391971933
Position 23487: 0.0006718692445245405
Position 2532: 0.0006339776528859866
Position 53376: 0.0005609808793255205
Position 24136: 0.0005568335778639868
Position 71601: 0.0005564310196607186
Position 45197: 0.0005258509122704169
Position 24468: 0.000524292322704873
Position 7362: 0.0004980375793578412
Position 22849: 0.0004913951849951868
Position 1499: 0.0004765246031440373
