Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  1000
Partition function (log Z): -5.760222052513546

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6982211990564382
Position 830: 0.6359891452141495
Position 568: 0.5976788108583264
Position 1062: 0.42345056971062717
Position 2636: 0.4141017722096812
Position 2091: 0.3811876912936677
Position 1720: 0.25354130464178043
Position 2230: 0.19730337441027015
Position 204: 0.08870800855901656
Position 887: 0.06496748397794141
Position 2095: 0.042265137873609825
Position 1981: 0.012195160543329281
Position 1884: 0.011570516249301253
Position 2428: 0.007089520224512478
Position 804: 0.005840121488488559
Position 21: 0.005588234305921899
Position 460: 0.004448989747586021
Position 741: 0.00415797892996855
Position 266: 0.00345529371707627
Position 1732: 0.0029798579517047188
Position 78: 0.0029545042389387544
Position 558: 0.0022976065998832253
Position 2206: 0.0018963226638785684
Position 595: 0.001170262105038054
Position 76: 0.0011231426813620258
Position 889: 0.0009520156293281619
Position 1350: 0.000886008886847349
Position 2210: 0.0008817523131888226
Position 657: 0.0008411412779623494
Position 1287: 0.0007945008164362102
Position 1332: 0.000620044938994992
Position 2306: 0.00041248610891884475
Position 2298: 0.00038318683880609987
Position 472: 0.00037599199989107656
Position 56: 0.0002631259984320355
Position 1071: 0.00024945539130999335
Position 306: 0.0001976023820437256
Position 27: 0.0001348537728821863
Position 1142: 0.0001221393570974165
Position 572: 0.00011626112754369771
Position 1041: 0.00010363954427591057
Position 837: 9.858581018866502e-05
Position 304: 6.529086530081903e-05
Position 80: 5.879303425980891e-05
Position 324: 4.0018721814588706e-05
Position 1051: 3.210810929985159e-05
Position 49: 2.707290904952426e-05
Position 235: 2.4818503422579955e-05
Position 1507: 2.4056048357518593e-05
Position 429: 2.201022084824563e-05
Position 82: 1.0800700949633916e-05
Position 812: 5.084187250589969e-06
Position 338: 3.2603770110976717e-06
Position 678: 2.8159924119592613e-06
Position 710: 1.8324229675072239e-06
Position 540: 1.4403379011516049e-06
Position 474: 1.2353252792567805e-06
Position 671: 1.1536462968395497e-06
Position 116: 6.169070197944365e-07
Position 153: 5.805325480871457e-07
Position 491: 3.5329991552735406e-07
Position 4: 2.680840694248998e-07
Position 631: 2.0777874170087986e-07
Position 712: 1.1648259645292768e-07
Position 507: 5.6339107738674474e-08
Position 41: 4.4399472058205514e-08
Position 927: 4.3695922218866807e-08
Position 9: 9.065575403944508e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.7836222740104022
Position 2747: 0.6244915702246396
Position 968: 0.41956119382457546
Position 1953: 0.23046530106100313
Position 1620: 0.21485131052745507
Position 2482: 0.18122639535126484
Position 2070: 0.15876401781837748
Position 2169: 0.15298051188924988
Position 491: 0.14993144847472803
Position 2008: 0.14876970323568448
