Gene = IQCG
index = 715
Annotated 5SS: [  175   491 14400 16242 21472 27846 33996 46139 47345 67392 68574]
Annotated 3SS: [  299 14332 15967 21238 27716 33913 45976 47269 67259 68471 70304]
SMsplice 5SS: [  175  9820 14400 21029 21472 27846 33996 46139 47345 60185 68574 70402]
SMsplice 3SS: [ 9686 14332 20920 21238 27716 33913 45976 47269 60062 68471 70304 70634]
top_k =  1000
Partition function (log Z): -17.983594307904532

Sorted 5' Splice Sites (High to Low Probability):
Position 27846: 0.9999727648529623
Position 33996: 0.996534244607441
Position 9820: 0.9594375144752728
Position 46139: 0.9560023506925499
Position 175: 0.9124019604473566
Position 47345: 0.887512254002096
Position 21029: 0.8655160569920167
Position 14400: 0.7269619924567211
Position 16242: 0.5830370041433753
Position 21472: 0.5534092209491638
Position 491: 0.422420889578163
Position 16693: 0.28720623519301725
Position 16214: 0.2421691292591869
Position 10181: 0.19291671790201056
Position 2244: 0.13236861115226164
Position 25426: 0.1135219706091761
Position 4382: 0.10459363357683246
Position 24034: 0.10057287960638181
Position 1485: 0.09385733851375838
Position 11736: 0.08833646100832764
Position 22177: 0.07317532409914222
Position 9419: 0.07228723531601046
Position 2248: 0.07091909888113923
Position 19645: 0.06941034889319181
Position 6250: 0.0679247375127132
Position 30745: 0.06592568517216182
Position 23990: 0.05669676351468687
Position 14373: 0.04952450118206008
Position 8591: 0.046867386267845715
Position 23083: 0.04089157027331087
Position 9275: 0.03901153880458119
Position 21563: 0.036708651390380126
Position 17443: 0.03509351940094353
Position 9488: 0.025224715573616753
Position 11461: 0.023645221791900928
Position 14575: 0.0210354356817725
Position 14264: 0.020101027363912442
Position 14564: 0.017792332172188084
Position 16048: 0.01753400946061656
Position 380: 0.015415680704349418
Position 23408: 0.015357409434935729
Position 26168: 0.014821454537269308
Position 10121: 0.014462176878074585
Position 4426: 0.013654995026172576
Position 10647: 0.011914029203279702
Position 4882: 0.011888141838964991
Position 6077: 0.011467532842118228
Position 10975: 0.011152368152961374
Position 5263: 0.01088912256682536
Position 42: 0.010656748049502122
Position 16053: 0.01039830007080125
Position 1186: 0.009950612963820323
Position 14434: 0.009804059583990185
Position 12435: 0.009755213089262079
Position 8436: 0.009539379439991388
Position 15916: 0.009079788543088193
Position 48981: 0.008885880927415792
Position 14678: 0.008143160880172664
Position 11712: 0.007855539765946684
Position 10877: 0.007831000117989356
Position 10001: 0.007027215926088157
Position 610: 0.006203350941594602
Position 14663: 0.0050628289898415205
Position 10570: 0.005059843533628328
Position 4947: 0.004922461609216335
Position 16490: 0.004413093627594674
Position 14823: 0.003952583604854175
Position 10479: 0.003918309409268746
Position 9757: 0.003327941256683573
Position 14806: 0.003216443704398129
Position 11708: 0.0031530141513290907
Position 11541: 0.002761710787108579
Position 114: 0.0022648070005998194
Position 6828: 0.0022506373596432663
Position 12092: 0.0018164008202016424
Position 10071: 0.0016435190914783873
Position 16025: 0.001533033960521033
Position 11838: 0.0012041847613676532
Position 1325: 0.0010875408223032844
Position 21828: 0.0010846028890155973
Position 10793: 0.0007965658652420454
Position 107: 0.0006898424252777554
Position 14426: 0.0006876973745902063
Position 440: 0.0006750569552478602
Position 33862: 0.0006568850763672512
Position 14333: 0.0006506669263048827
Position 16263: 0.0006016722982181764
Position 14552: 0.0005127686430798469
Position 16209: 0.0004983767729255825
Position 14888: 0.0004954514600847641
Position 46: 0.00045924520195521064
Position 1871: 0.0004584874636048858
Position 1031: 0.0004528243205127267
Position 655: 0.00044776736327990584
Position 14702: 0.000426153409255173
Position 165: 0.0004064012183821162
Position 23063: 0.00034720169556302243
Position 1276: 0.00031789772704608754
Position 11147: 0.00029528320516648783
Position 1601: 0.00019723054670216938
Position 1832: 0.00017031452737881176
Position 593: 0.00016613433151547343
Position 34277: 0.00015566963228011768
Position 1558: 0.0001395425086385739
Position 1195: 0.00013580873900919388
Position 1394: 0.00012727260284979078
Position 1876: 0.00011880027971803747
Position 627: 0.00010769332997036428
Position 1075: 7.708398469722356e-05
Position 922: 5.689256356165096e-05
Position 519: 5.647614376204835e-05
Position 1156: 3.6987702331761024e-05
Position 29925: 2.49230904000597e-05
Position 155: 1.6335148294949148e-05
Position 584: 1.499770632970046e-05
Position 984: 1.3186127955193186e-05
Position 1936: 1.1380043783368527e-05
Position 32299: 1.0660038995114807e-05
Position 581: 8.318725265883099e-06
Position 124: 6.379514959371247e-06
Position 50: 5.830758068014996e-06
Position 1290: 4.20686482497238e-06
Position 631: 3.813335700362355e-06
Position 556: 3.634037910252705e-06
Position 468: 3.5579719412550914e-06
Position 89: 3.4706555298053848e-06
Position 116: 3.3988988056154736e-06
Position 542: 3.080225073407004e-06
Position 976: 2.0539175350589274e-06
Position 729: 9.878640507148847e-07
Position 10: 8.732108786617146e-07
Position 676: 7.415633335878762e-07
Position 71: 6.968696915972074e-07
Position 769: 6.052914095017045e-07
Position 1117: 4.965304793624696e-07
Position 1130: 4.7031161976645023e-07
Position 1119: 4.528532375297036e-07
Position 158: 3.779553765744373e-07
Position 1060: 3.131744243502054e-07
Position 1010: 3.062802148610682e-07
Position 420: 2.4789971677773577e-07
Position 207: 2.2867893510059094e-07
Position 28162: 2.1921916253849972e-07
Position 52: 1.6203897986592574e-07
Position 179: 1.2076993468804678e-07
Position 153: 1.198021734278886e-07
Position 269: 9.68386535932581e-08
Position 28194: 8.426675687350049e-08
Position 35: 7.017846601939392e-08
Position 63: 3.420236404700133e-08
Position 1398: 7.830549222329702e-09
Position 299: 5.939314081012968e-09
Position 1396: 5.527708348500411e-09
Position 276: 1.9362134523643672e-10
Position 690: 1.3846294157953454e-10
Position 586: 2.967262617612012e-11
Position 629: 2.4380792568957714e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27716: 0.9999886728945262
Position 33913: 0.988541148701402
Position 45976: 0.9640418632306239
Position 9686: 0.954207342547301
Position 47269: 0.9076494138576774
Position 20920: 0.8659809039216263
Position 14332: 0.8232115440413377
Position 21238: 0.5099020950901526
Position 15967: 0.5095754625819722
Position 299: 0.35581080922407815
Position 16137: 0.3124794780016588
Position 48855: 0.21730512243809733
Position 16387: 0.17943335519572112
Position 2116: 0.17509378988227492
Position 48556: 0.16971750270891525
Position 23862: 0.15390271786658774
Position 52871: 0.14994119448827836
Position 9155: 0.1333048041281774
Position 4244: 0.11232647481460473
Position 16622: 0.11218623568897076
Position 49746: 0.09786452966434285
Position 11627: 0.09430803265500647
Position 49050: 0.0867106649076528
Position 53725: 0.08079916848830695
Position 1377: 0.07722760316333767
Position 10084: 0.07018623550380335
Position 22055: 0.06915615903873354
Position 10004: 0.0672838056304081
Position 19469: 0.06143058171564489
Position 25055: 0.05872644514947624
Position 8358: 0.05640676570783724
Position 30596: 0.055341870160491864
Position 25311: 0.054796731620472355
Position 21246: 0.042502142243205254
Position 49720: 0.03525616274718001
Position 9891: 0.03267521067205856
Position 21243: 0.02789650601092131
Position 6002: 0.027763057652573957
Position 23043: 0.027175548585086313
Position 48042: 0.026877961956746008
Position 16002: 0.024853491772102144
Position 6030: 0.0245352838290327
Position 2164: 0.02439970778478933
Position 48466: 0.02140568136251647
Position 10124: 0.021383234444969222
Position 14152: 0.021247497922894425
Position 14546: 0.02120153579171471
Position 11319: 0.020863260343446096
Position 47482: 0.020714854377566483
Position 17128: 0.019721922204941865
Position 10792: 0.017058453124445712
Position 1412: 0.016959904094737254
Position 6165: 0.016081017725254217
Position 17153: 0.01537163600063302
Position 26045: 0.014821454537269282
Position 15847: 0.013705812627305086
Position 51445: 0.013545443310438849
Position 22975: 0.012403996058072728
Position 10032: 0.011254953580003866
Position 306: 0.010928373952407805
Position 30552: 0.01061058361001198
Position 4800: 0.010533633899057435
Position 34748: 0.01035549764446055
Position 50639: 0.009425148017921913
Position 21518: 0.009352456633630372
Position 23273: 0.008347367473105844
Position 5971: 0.008331539688295064
Position 12347: 0.007996071041740388
Position 19404: 0.007979767177546922
Position 23304: 0.007010041961829878
Position 45596: 0.007001183772987548
Position 10612: 0.00677893928043892
Position 10371: 0.006572638120566312
Position 816: 0.006316305247470872
Position 47713: 0.006167454430333267
Position 9778: 0.005689706526223093
Position 5172: 0.005469747609650329
Position 47450: 0.005443715641076147
Position 9987: 0.005327363440275743
Position 4796: 0.00497330532498345
Position 10229: 0.004694510597483725
Position 33622: 0.0046758919378416435
Position 34634: 0.004573405851851817
Position 34691: 0.0044702529232628135
Position 11578: 0.0043708693624327204
Position 33625: 0.004217273618551427
Position 22085: 0.004020033035372198
Position 4379: 0.003975920112286848
Position 46505: 0.00357646722501021
Position 5132: 0.0035698627903966358
Position 10068: 0.003563803419787035
Position 11372: 0.0035211364370209973
Position 23858: 0.0033727156379463226
Position 9238: 0.003218685566030844
Position 9911: 0.0031373918289316293
Position 490: 0.00306805059612964
Position 9805: 0.0028208315613445618
Position 34577: 0.0027917843204993686
Position 14760: 0.0027065715548092286
Position 5900: 0.0026813714596755334
Position 15969: 0.0026750362840175894
Position 10411: 0.002527655237811917
Position 354: 0.002460971623967106
Position 1058: 0.0024368727309343127
Position 2053: 0.0022134744071237744
Position 11955: 0.0018164008202016424
Position 12248: 0.0017591420475217181
Position 11340: 0.0017136649157457244
Position 22865: 0.0016531189415804905
Position 10569: 0.0015923637960515414
Position 15973: 0.0015621788249226645
Position 2070: 0.0015219061154182804
Position 11643: 0.0014941404714397916
Position 10765: 0.0014475565803501005
Position 1030: 0.0013211143777571367
Position 5195: 0.001279623039709626
Position 4266: 0.0011960130654685075
Position 21704: 0.0010851068356876746
Position 6743: 0.0010113295145994729
Position 6670: 0.0008245998669048346
Position 37316: 0.0007824908537191395
Position 43188: 0.0007211529819027601
Position 11298: 0.0006850280808886031
Position 9572: 0.0006810755988365199
Position 4299: 0.000678067846616359
Position 43139: 0.0006718474827444867
Position 34805: 0.0006149350640381886
Position 34862: 0.000580766089096377
Position 9622: 0.0005729552805315175
Position 5212: 0.0005698891270687667
Position 1072: 0.0005197705213667402
Position 1166: 0.0004975226856615521
Position 40194: 0.0004959374674215239
Position 4873: 0.0004594683147523018
Position 4906: 0.0004426430861983107
Position 39837: 0.0004243462263209303
Position 6645: 0.0004147079781389544
Position 4843: 0.00040155282318981526
Position 377: 0.00039102427177594616
Position 39626: 0.00031826453890432174
Position 11004: 0.00029528320516648723
Position 1713: 0.0002917205236457879
Position 311: 0.0002524980711335627
Position 1484: 0.00024241125047683396
Position 37877: 0.0002101090637861234
Position 30094: 0.00019404548239507736
Position 32173: 0.0001435294576694648
Position 29698: 0.00014232300139074933
Position 30881: 0.00013994612848181251
Position 1445: 0.0001244814537257345
Position 37531: 0.0001106724996068166
Position 420: 0.00010313677488548966
Position 335: 0.00010261691285237521
Position 330: 0.00010150692015100224
Position 34137: 0.00010040362805022753
Position 34075: 8.558072050603098e-05
Position 34904: 8.072133439096797e-05
Position 30906: 7.811848997348741e-05
Position 516: 7.472250880500536e-05
Position 28540: 6.682076325701163e-05
Position 37340: 6.425907664153778e-05
Position 36292: 5.908428920196066e-05
Position 36145: 5.629756629149712e-05
Position 36458: 5.519431236627121e-05
