Gene = XYLB
index = 1581
Annotated 5SS: [  147  1854 13630 16239 18507 18958 20095 21479 23396 25958 27724 28481
 29454 30213 32564 48785 50381 54207]
Annotated 3SS: [ 1770 13559 16157 18419 18828 20028 21405 23276 25875 27682 28364 29337
 30138 32466 48725 50292 54111 66156]
SMsplice 5SS: [  147  1046  1854 10115 13630 16239 18507 18958 23172 23396 25958 26563
 28481 30213 32564 34844 39575 48785 50381]
SMsplice 3SS: [  996  1770  9979 13559 16157 18419 18828 23128 23276 25875 26335 28364
 30138 32466 34769 39465 48725 50292 66156]
top_k =  1000
Partition function (log Z): 20.861585735532888

Sorted 5' Splice Sites (High to Low Probability):
Position 25958: 0.9947122263947219
Position 147: 0.9826159819565835
Position 50381: 0.9764694343715994
Position 16239: 0.9633727142967634
Position 18958: 0.9279938024929113
Position 32564: 0.9230268646800786
Position 48785: 0.899160153599078
Position 18507: 0.8633497707251814
Position 13630: 0.8004133399726119
Position 23396: 0.7523642742818386
Position 28481: 0.7042523177489504
Position 27724: 0.6997530398702849
Position 26563: 0.6722628091218584
Position 39575: 0.672071505788661
Position 2899: 0.6630546612980593
Position 10115: 0.6548043589296056
Position 1854: 0.6253102012635013
Position 30588: 0.594266213241817
Position 23172: 0.59323893596734
Position 34844: 0.5590657380831457
Position 38365: 0.5469691726850961
Position 5634: 0.5192577604813832
Position 3460: 0.5181546208295603
Position 30213: 0.5159732534416243
Position 2721: 0.4907002144588394
Position 30254: 0.47060866710053934
Position 38037: 0.40877825573005033
Position 5287: 0.4083249552649099
Position 37726: 0.4018978333800527
Position 21479: 0.3536850106930916
Position 25476: 0.301429625215643
Position 6447: 0.29734066144127863
Position 5658: 0.2945807777036296
Position 54207: 0.29446200612222084
Position 3094: 0.29172763150900616
Position 10349: 0.2901319666421041
Position 39583: 0.28131311114407465
Position 26501: 0.2766832952445015
Position 20095: 0.2737746270656045
Position 35859: 0.2640072563318397
Position 29454: 0.2566841511526879
Position 37941: 0.2533088217260884
Position 16893: 0.2529483381118475
Position 37783: 0.18836361634827237
Position 22972: 0.1696599481285539
Position 1629: 0.16654407353427453
Position 30006: 0.14335689869867782
Position 25298: 0.14148032582119738
Position 19269: 0.1405457048515327
Position 20322: 0.13081074105572016
Position 28515: 0.12846076437720463
Position 20316: 0.11781719214935231
Position 13845: 0.1145521917481199
Position 6670: 0.1124598515078497
Position 3530: 0.1076482749117848
Position 17644: 0.10603388900164817
Position 18526: 0.10462981407329505
Position 48949: 0.0955109286651064
Position 28200: 0.09472642769618858
Position 26886: 0.09095534378241474
Position 33571: 0.08450094733874942
Position 18097: 0.07652528573185577
Position 32913: 0.07562263073172626
Position 23606: 0.06576678639858571
Position 25765: 0.06321464356501216
Position 25807: 0.05836622331220367
Position 20334: 0.057323673059951834
Position 2913: 0.054498621610425194
Position 10391: 0.05321351245408053
Position 35820: 0.04819599189833209
Position 38039: 0.04800491642037242
Position 16887: 0.04724185173873314
Position 16452: 0.04225115847949498
Position 1771: 0.04110336352233204
Position 23560: 0.040934047304976094
Position 28280: 0.04080399369205501
Position 28799: 0.03987204942723138
Position 21491: 0.03970998393147614
Position 18907: 0.03845997902134043
Position 21732: 0.03442825771960032
Position 26211: 0.03337071695986288
Position 2058: 0.033244205716146495
Position 27013: 0.030701369986580875
Position 25092: 0.030198040502116136
Position 19190: 0.02927898867195313
Position 29910: 0.026631189527169998
Position 18313: 0.025716380967269605
Position 19972: 0.025513120206232892
Position 32568: 0.025210795179170707
Position 19300: 0.023919594068645997
Position 21498: 0.022944590696693908
Position 1542: 0.0204390786579712
Position 516: 0.019835326427512213
Position 35471: 0.019207083841553497
Position 25144: 0.018650493095241336
Position 4751: 0.018200810887677856
Position 38023: 0.018126148051962443
Position 3064: 0.01773489444817952
Position 27713: 0.016561333255940756
Position 38855: 0.015974910807654008
Position 23594: 0.015340125112664995
Position 23412: 0.01506645754524685
Position 16268: 0.014989297833756306
Position 29488: 0.014452220335369635
Position 38041: 0.014284654375607693
Position 38111: 0.014069352324692024
Position 21001: 0.013430973102946792
Position 38043: 0.012670318175692986
Position 28533: 0.01245580056945626
Position 12583: 0.011773134811697866
Position 28523: 0.011121325448176327
Position 48975: 0.010997709207561997
Position 49550: 0.010940130538487221
Position 28210: 0.010002821957677368
Position 3023: 0.009675365260808306
Position 33231: 0.009114468773284359
Position 1873: 0.00894635901654501
Position 3671: 0.008936575064016378
Position 38155: 0.008232291734753963
Position 1111: 0.007559215499224487
Position 29832: 0.0072111799267681985
Position 1084: 0.007178363883855893
Position 23680: 0.0066623265603735155
Position 2090: 0.006658011533063498
Position 19290: 0.006390085371445844
Position 10128: 0.006070752012011561
Position 18124: 0.005999017112606162
Position 1457: 0.005995045813233553
Position 200: 0.0059401658522745815
Position 1336: 0.0056646401067342875
Position 29384: 0.005538759713954822
Position 18532: 0.0054778325780045645
Position 31714: 0.00541735119040047
Position 15007: 0.004486513096499687
Position 23178: 0.004283546670065929
Position 31872: 0.004202987097698232
Position 31663: 0.004167120214106921
Position 30939: 0.004165402824842572
Position 20951: 0.004048263449516545
Position 23975: 0.003925338333359671
Position 17551: 0.003904179819303118
Position 25361: 0.003851650820074526
Position 3319: 0.0037641426340325117
Position 16992: 0.003696783248851255
Position 194: 0.0035217613643841474
Position 2160: 0.0034823906797780938
Position 1701: 0.003454512190125471
Position 13758: 0.003361585790378571
Position 23232: 0.0031993803611403745
Position 25987: 0.003065376197055885
Position 3220: 0.0027769569994909437
Position 17902: 0.002741124414849032
Position 28248: 0.00236322776686934
