Gene = LEP
index = 781
Annotated 5SS: [   23 10879]
Annotated 3SS: [10706 13119]
SMsplice 5SS: [   23  1178  1639 10879]
SMsplice 3SS: [ 1034  1436 10706 11157]
top_k =  1000
Partition function (log Z): -7.417155904718684

Sorted 5' Splice Sites (High to Low Probability):
Position 10879: 0.9225040751350065
Position 1178: 0.8903771592768973
Position 23: 0.8630413308673298
Position 1639: 0.7772559401061397
Position 8088: 0.47360422129075996
Position 3251: 0.2113086213720475
Position 7634: 0.15530782284565434
Position 460: 0.09610026186472352
Position 2570: 0.07747587053575945
Position 8965: 0.07054908383516688
Position 14609: 0.055317043042896426
Position 1547: 0.04714742465741753
Position 7837: 0.03266001330445632
Position 4969: 0.03198699808466144
Position 1678: 0.03198542321098151
Position 8424: 0.031812919352279
Position 10051: 0.03103381574806364
Position 271: 0.030958220171005718
Position 6574: 0.019368034594346894
Position 4637: 0.01849896143071923
Position 973: 0.0169698363394522
Position 400: 0.01646590736081308
Position 10055: 0.014211513941857162
Position 10175: 0.013201369283352849
Position 15293: 0.012384491863850598
Position 1567: 0.011098174258915404
Position 8705: 0.009032539659476868
Position 1087: 0.008567225625488527
Position 4263: 0.005627767383523351
Position 15532: 0.00545365727934659
Position 936: 0.004582164986794417
Position 5703: 0.004491236700130465
Position 11086: 0.004434197255100998
Position 559: 0.004170511273829881
Position 13540: 0.0036504688068232263
Position 15303: 0.003043982818560791
Position 519: 0.0029527071929389523
Position 888: 0.0020050986525158173
Position 798: 0.0016319112961581165
Position 12996: 0.0015071857661750855
Position 7293: 0.0014532751152816629
Position 1740: 0.001427325087018804
Position 236: 0.001159354661287886
Position 190: 0.0009383316473845489
Position 998: 0.0008312862304012594
Position 1074: 0.0006948562833107181
Position 675: 0.0006363992175479791
Position 285: 0.0006276486101251954
Position 1284: 0.0005386656466258843
Position 60: 0.00042339671899075754
Position 393: 0.00041470503372943604
Position 421: 0.00037660249094488286
Position 10888: 0.0002097314339987599
Position 1060: 0.0001776433147299169
Position 687: 0.0001707643705886777
Position 1400: 0.00015430924613984702
Position 1369: 0.00014188762682989964
Position 882: 0.00012817367000294918
Position 303: 0.0001251203841236772
Position 784: 8.874075701589221e-05
Position 2379: 8.703262687684296e-05
Position 1065: 8.44203292710749e-05
Position 877: 7.577273274403199e-05
Position 977: 7.464591890199009e-05
Position 958: 7.375486228538114e-05
Position 1835: 6.458678291370882e-05
Position 165: 5.314170111139664e-05
Position 697: 3.819103440317234e-05
Position 3754: 3.175354116904331e-05
Position 1604: 3.051823523991061e-05
Position 1182: 2.406091193727268e-05
Position 4565: 2.1413587087330946e-05
Position 1716: 1.8169091524206086e-05
Position 2457: 1.6763094269586015e-05
Position 802: 1.3019702387004011e-05
Position 995: 8.228118932366995e-06
Position 2584: 8.059067641026959e-06
Position 1304: 7.615853635932516e-06
Position 1493: 6.919933464017638e-06
Position 3627: 4.805888139574122e-06
Position 115: 4.775564434480583e-06
Position 553: 3.4679011386212775e-06
Position 3724: 3.297789279826764e-06
Position 847: 2.7909868865159465e-06
Position 1961: 2.4693699875305722e-06
Position 3799: 2.3288540838740214e-06
Position 172: 1.97771335584267e-06
Position 230: 1.9432050397367226e-06
Position 1519: 1.4492800118032664e-06
Position 5014: 1.1181282973072589e-06
Position 1034: 1.1163231329669013e-06
Position 5083: 1.0920545978562474e-06
Position 4927: 1.0214008734447035e-06
Position 860: 8.419689363871703e-07
Position 3257: 7.711684611153013e-07
Position 3454: 4.804615575734262e-07
Position 144: 2.950396777600526e-07
Position 2738: 1.8908408260376136e-07
Position 3346: 1.6858984195789586e-07
Position 575: 8.12035441669379e-08
Position 15: 7.146736168546389e-08
Position 614: 6.368125718428499e-08
Position 210: 1.2948448857814881e-08
