Gene = MIOS
index = 846
Annotated 5SS: [  201   817  1252  6898  7325 16501 18934 21692 22692 28261 29590 39200]
Annotated 3SS: [  734  1153  5563  7225 16245 18763 21625 22532 28107 29384 39069 40123]
SMsplice 5SS: [  201   817  1252  6806  7325 16501 18934 22692 28261 29590 39200]
SMsplice 3SS: [  734  1153  6667  7073 16245 18763 22532 28107 29384 39069 40123]
top_k =  1000
Partition function (log Z): 5.093058896013801

Sorted 5' Splice Sites (High to Low Probability):
Position 817: 0.9917031728819902
Position 29590: 0.9448062270241322
Position 28261: 0.9439504456339092
Position 16501: 0.9385483249156097
Position 1252: 0.9299143706543818
Position 18934: 0.8950905198039373
Position 7325: 0.8935830537249573
Position 39200: 0.8792561089813253
Position 22692: 0.7549928268779112
Position 6806: 0.5685259608230712
Position 201: 0.5170237362426604
Position 9925: 0.4652557751218116
Position 15948: 0.44519111911984965
Position 9737: 0.44231480298977344
Position 613: 0.4095351991573105
Position 37160: 0.38625904401297095
Position 8250: 0.2975805691517118
Position 21814: 0.2750955690710159
Position 35980: 0.27331269563582555
Position 24941: 0.2657632811737919
Position 39390: 0.1606556668562647
Position 9163: 0.1576839159687049
Position 30042: 0.15699062645159437
Position 31716: 0.14573439003907687
Position 28910: 0.14143767460663906
Position 39784: 0.1301850236334185
Position 40010: 0.12018726598102898
Position 2520: 0.11035011190733841
Position 21692: 0.1093238652666284
Position 6964: 0.09302435346172508
Position 29789: 0.08180789767239198
Position 29172: 0.0787042898939829
Position 29219: 0.06681153127582348
Position 31900: 0.05005564172129089
Position 28706: 0.04606678733787361
Position 28588: 0.042777835481738934
Position 32736: 0.04096506381246159
Position 28226: 0.038590645027241625
Position 500: 0.03525543272321705
Position 18665: 0.02772884886747018
Position 40265: 0.0268809879878201
Position 2630: 0.025238280352222472
Position 35986: 0.02472551121164328
Position 29208: 0.024143884800155332
Position 18108: 0.02393411658018591
Position 35963: 0.023187958198062096
Position 21644: 0.02212015452604458
Position 5283: 0.020794873169408524
Position 15967: 0.01974853739250152
Position 29166: 0.01961836385699228
Position 4539: 0.018688741922927975
Position 28500: 0.018066184918386935
Position 29542: 0.01804803065962297
Position 7845: 0.017700784658042888
Position 10466: 0.016888606971838253
Position 4216: 0.014572066230716009
Position 9512: 0.01353478002638025
Position 205: 0.013197572423218947
Position 18029: 0.011302455936010147
Position 39401: 0.009891117939646784
Position 219: 0.009097641283331785
Position 18073: 0.00802878536678672
Position 6828: 0.007335135045702108
Position 12620: 0.007118724613692238
Position 6935: 0.006846618982387883
Position 29475: 0.006752884595402585
Position 40014: 0.006347482977732438
Position 325: 0.006341591821175591
Position 38550: 0.006258245885397355
Position 18315: 0.005593939133939768
Position 32309: 0.005453471577186298
Position 10026: 0.005451424602636227
Position 10371: 0.005287458675331181
Position 1229: 0.004867433773855455
Position 11650: 0.004630255660633884
Position 22681: 0.0043723439223133
Position 28856: 0.004287200532638779
Position 12930: 0.003621204531984443
Position 19284: 0.003337357409757123
Position 29195: 0.0032413973050936084
Position 5807: 0.002949569450104789
Position 5509: 0.002884112030295719
Position 30942: 0.0028774655718530984
Position 2062: 0.0025571998785050153
Position 29094: 0.002150002323324639
Position 6926: 0.0020843752682778694
Position 2016: 0.001988846589482784
Position 4092: 0.0018112049286977947
Position 2986: 0.0017745936373963222
Position 6340: 0.0017482515101138157
Position 29081: 0.0013707215465921145
Position 826: 0.0013307372451460506
Position 4292: 0.0012944767114256035
Position 89: 0.0012457470283976102
Position 5611: 0.0012087255456565689
Position 14973: 0.0011060108845961857
Position 28490: 0.0010363217109280172
Position 15317: 0.0009803496032820382
Position 29106: 0.0009055763570034426
Position 639: 0.0005194250269956702
Position 570: 0.0004630555548860771
Position 982: 0.0004582425800268804
Position 2292: 0.00041563537499674126
Position 39934: 0.0003961287055731838
Position 31107: 0.00033898443201642607
Position 2363: 0.00033514502899505074
Position 175: 0.00029377399079667517
Position 320: 0.0002572664959817301
Position 57: 0.00021610226163606267
Position 1368: 0.00019810545917227232
Position 1565: 0.00019537358376150172
Position 2007: 0.00017705845448427884
Position 65: 0.00014810166617836677
Position 2358: 0.0001472172590439097
Position 40194: 0.00013226899514344137
Position 1273: 0.0001267829208962522
Position 2202: 0.00012462154185757042
Position 2161: 9.962363217341503e-05
Position 29473: 9.940981192402128e-05
Position 1966: 9.606716638051126e-05
Position 2110: 9.472467157194164e-05
Position 29458: 9.312343454575722e-05
Position 804: 9.193429159212615e-05
Position 698: 7.835652123331663e-05
Position 8789: 7.437155838637243e-05
Position 1608: 7.167489741977359e-05
Position 29468: 7.160889359849613e-05
Position 850: 6.223158239142402e-05
Position 2298: 5.152871665506939e-05
Position 28265: 4.712638246341922e-05
Position 458: 4.2913282219783466e-05
Position 127: 4.231123476375057e-05
Position 874: 3.9410499429206863e-05
Position 2409: 3.876853826854066e-05
Position 965: 3.472964776962224e-05
Position 853: 3.123978515293021e-05
Position 154: 3.0692646911070424e-05
Position 69: 1.970583134489528e-05
Position 277: 1.8152058857894217e-05
Position 225: 1.7092212876950813e-05
Position 29822: 1.706576377962577e-05
Position 62: 1.6316781070448412e-05
Position 293: 1.62091834199542e-05
Position 969: 1.4935847756740362e-05
Position 1173: 1.4723947623619994e-05
Position 54: 1.3707797325235708e-05
Position 3868: 1.1537286665042669e-05
Position 30240: 1.0720496702542676e-05
Position 1058: 1.068197665954753e-05
Position 2318: 9.602318540399314e-06
Position 1865: 9.508785225746122e-06
Position 29919: 8.527782567385395e-06
Position 865: 8.279896423218022e-06
Position 51: 6.742230366240113e-06
Position 939: 5.6477375940549105e-06
Position 1899: 5.479418393433531e-06
Position 554: 5.371660752125025e-06
Position 1955: 5.134576891353479e-06
Position 7309: 4.813980577027887e-06
Position 1034: 4.782898518901877e-06
Position 907: 4.653852931997757e-06
Position 393: 4.620245479240671e-06
Position 1766: 4.554427737993736e-06
Position 517: 4.4134371300109815e-06
Position 2856: 4.14019408246877e-06
