Gene = CACYBP
index = 273
Annotated 5SS: [ 463 5101 7109 7465 8974]
Annotated 3SS: [ 4880  7011  7364  8875 10189]
SMsplice 5SS: [ 463  867 4800 7109 7465 8974]
SMsplice 3SS: [  765  4585  7011  7364  8875 10189]
top_k =  1000
Partition function (log Z): -2.7920256063162285

Sorted 5' Splice Sites (High to Low Probability):
Position 7109: 0.8774903502183361
Position 8974: 0.8697847812669923
Position 463: 0.7677816703094887
Position 4800: 0.7505594471454881
Position 7465: 0.7027700132877561
Position 867: 0.5839885226500086
Position 5101: 0.37155911394026336
Position 4266: 0.20366084636734158
Position 4206: 0.19887600536498906
Position 10402: 0.1283315161883189
Position 7240: 0.12659937642812322
Position 10416: 0.10366461600523004
Position 352: 0.09919643194030373
Position 9406: 0.0967440717010555
Position 5082: 0.08061746485990348
Position 7310: 0.07786568029009645
Position 718: 0.053406131489098695
Position 7316: 0.05136658690170801
Position 5805: 0.040073159039771225
Position 4363: 0.030959894248427672
Position 4026: 0.02951522114195887
Position 8929: 0.028754824855838215
Position 5765: 0.028121718993898735
Position 1442: 0.02767035479630008
Position 9501: 0.025960281985203375
Position 4938: 0.02207598552488107
Position 1225: 0.022063102567908343
Position 91: 0.021608451548777226
Position 7092: 0.016949504034676936
Position 5736: 0.015926686829627956
Position 4014: 0.015492841296312636
Position 312: 0.013253009850790793
Position 5092: 0.013232568956798037
Position 2490: 0.010088376748594105
Position 4427: 0.00962964946141271
Position 7770: 0.009371880620964607
Position 9387: 0.00884068048616812
Position 9120: 0.008486303738128273
Position 4902: 0.006993987294632662
Position 7381: 0.00686440603709319
Position 265: 0.006077074589560881
Position 8676: 0.005716234581106192
Position 6488: 0.00552167023470516
Position 7365: 0.005394308266429298
Position 7815: 0.0049431145351721386
Position 692: 0.004758201571936333
Position 196: 0.0032940295415060843
Position 1845: 0.003268171412977703
Position 166: 0.003216144621979662
Position 10784: 0.0029171113136057377
Position 8948: 0.002720171492099962
Position 8745: 0.00246592348969167
Position 6181: 0.0024257086867998058
Position 6484: 0.0022977949552274255
Position 10866: 0.00209293044930876
Position 316: 0.002059953993988825
Position 6174: 0.0019776113475502254
Position 9242: 0.0018986627947609556
Position 2359: 0.0016715297070011388
Position 9637: 0.0015470393841043033
Position 369: 0.001528586676625914
Position 4372: 0.0013809223710867758
Position 1392: 0.0013539955498020318
Position 2436: 0.0013527942022351896
Position 1236: 0.0012123208029526855
Position 580: 0.0011698392340523697
Position 727: 0.0010100768300548664
Position 2291: 0.0009983512275743007
Position 4715: 0.0008749553479803283
Position 4636: 0.0008498851790451027
Position 584: 0.0007820287974682715
Position 1272: 0.000760637219269162
Position 3968: 0.0006735088721177862
Position 3664: 0.0006401081970515182
Position 10376: 0.0005965225941019751
Position 1048: 0.0005914629428946678
Position 1917: 0.0005876507923924836
Position 281: 0.0005577565400700132
Position 694: 0.0005516701763943451
Position 1097: 0.000540822762845591
Position 849: 0.0005352197504935846
Position 1260: 0.0005301054620777749
Position 9250: 0.0004999999037997614
Position 1636: 0.00048282904915418885
Position 9446: 0.0004708421239258813
Position 10356: 0.00046513074429800866
Position 222: 0.0004636341842934981
Position 4222: 0.00043291705964955234
Position 8309: 0.0004301200396746609
Position 7801: 0.00041680510320470457
Position 1080: 0.000404340889598787
Position 4358: 0.0003964539698503606
Position 9009: 0.0003915308865904799
Position 4458: 0.00035752787491599887
Position 2401: 0.00034909479623303213
Position 906: 0.00028820515885566987
Position 4174: 0.00021940046184772274
Position 7486: 0.0001876130169449397
Position 9222: 0.00014632960990657333
Position 7344: 0.0001343362704587134
Position 346: 0.00012092068363975567
Position 569: 0.0001191575693687859
Position 9513: 0.00011018871590862319
Position 235: 7.959033510751135e-05
Position 731: 7.389780070768049e-05
Position 470: 7.330763571547436e-05
Position 10046: 4.763180665613209e-05
Position 9136: 3.78777123616727e-05
Position 47: 3.0301472367632267e-05
Position 10147: 2.7892991189454505e-05
Position 541: 2.7179151548964935e-05
Position 5299: 1.5008438898670956e-05
Position 389: 1.121566528274009e-05
Position 467: 1.0499794045001635e-05
Position 318: 1.0466416506217614e-05
Position 709: 6.308939020692939e-06
Position 859: 4.855657606543604e-06
Position 50: 3.556232470203297e-06
Position 200: 2.7247172774007925e-06
Position 358: 2.7108151398770187e-06
Position 535: 2.0689590453809306e-06
Position 26: 1.7763074397455076e-06
Position 825: 1.7035826217202972e-06
Position 1020: 1.3738517805704319e-06
Position 630: 7.79332875681239e-07
Position 4705: 6.155293457816924e-07
Position 242: 4.6160477181855676e-07
Position 1493: 4.360569726019304e-07
Position 1507: 4.032797444944934e-07
Position 945: 3.539030601446449e-07
Position 1453: 8.943691247495425e-08
Position 276: 1.1498192131519682e-08
Position 396: 7.72668016185956e-09
Position 781: 6.352207562382252e-09
Position 13: 4.052763476961834e-09
Position 871: 3.846361515699375e-09
Position 226: 7.026684102848166e-11
Position 112: 3.46251822835693e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8875: 0.9598881563376185
Position 7011: 0.8041468138203676
Position 10189: 0.5923660610199316
Position 4585: 0.5781164614087931
Position 7364: 0.5725506856954243
Position 765: 0.45328702599624765
Position 4114: 0.436911749321656
Position 7207: 0.2746620286291673
Position 4880: 0.266681226579727
Position 11095: 0.22671967625232392
Position 4956: 0.16377760111910628
Position 4665: 0.10275888622719381
Position 7185: 0.09093226477543342
Position 9269: 0.0889983401559265
Position 6963: 0.08757612290243875
Position 9386: 0.08226595750112305
Position 4695: 0.07151469432354672
Position 10663: 0.06915982044656299
Position 5649: 0.05886065865030527
Position 789: 0.05083439105044353
Position 10215: 0.050548696366923634
Position 642: 0.041397477328277775
Position 4886: 0.03928937686452479
Position 10698: 0.025733444087481773
Position 3935: 0.021711228763187797
Position 5630: 0.02108949246725199
Position 10783: 0.02035011165268919
Position 10247: 0.019619274017535476
Position 10037: 0.0162921063992203
Position 7386: 0.015228953447331751
Position 3908: 0.013822941892152142
Position 10879: 0.012503961330277705
Position 6967: 0.011517019098827054
Position 1011: 0.011072560824791421
Position 9208: 0.010386814077502892
Position 8846: 0.009893151033827584
Position 4854: 0.009807326605739493
Position 2391: 0.009640023773622362
Position 1286: 0.009329611382865768
Position 419: 0.00908843596446702
Position 7567: 0.0084682625139278
Position 11822: 0.008232351736037645
Position 4922: 0.008128077649812068
Position 580: 0.007938969534715942
Position 10193: 0.00769382112026036
Position 10577: 0.007685222725227651
Position 11150: 0.007558696229711078
Position 1379: 0.006960222150561551
Position 9309: 0.00672064623456331
Position 10865: 0.006642559344223881
Position 7661: 0.00648705947261556
Position 1406: 0.006442815886423527
Position 10116: 0.006315946971514998
Position 4346: 0.006287257220124324
Position 1124: 0.006265906276840415
Position 8469: 0.006003540301300365
Position 6414: 0.005634749361558415
Position 10958: 0.005613229166798484
Position 6031: 0.004403320034350027
Position 793: 0.004320343125674747
Position 9166: 0.004193013468134718
Position 11069: 0.00417463812766691
Position 5586: 0.004013657544361624
Position 3811: 0.003802092007400293
Position 8656: 0.0036703200111798963
Position 7237: 0.0035974803792978493
Position 7328: 0.0033693329586945526
Position 9537: 0.003094001052588583
