Gene = CMBL
index = 381
Annotated 5SS: [  402 17479 19605 21673 25830]
Annotated 3SS: [17244 19496 21529 25737 27393]
SMsplice 5SS: [  512 19088 19605 21673 25830]
SMsplice 3SS: [18994 19496 21529 25737 27465]
top_k =  1000
Partition function (log Z): -11.375885448928093

Sorted 5' Splice Sites (High to Low Probability):
Position 18657: 0.9887353777437795
Position 19088: 0.8487313590533978
Position 5388: 0.7428435670614113
Position 25830: 0.69876887943292
Position 21673: 0.5923083644284125
Position 512: 0.5626290743921168
Position 19605: 0.5285687156353183
Position 402: 0.4222522815661731
Position 19652: 0.4152732591218045
Position 5143: 0.4103774086093737
Position 12638: 0.22602091788739037
Position 14402: 0.20439298020847016
Position 7963: 0.1802422895511581
Position 1814: 0.17555627171339905
Position 12612: 0.17321408850614875
Position 11587: 0.13169029817896827
Position 7780: 0.09842680427655053
Position 14336: 0.09037127122018584
Position 5503: 0.07984947978607734
Position 10205: 0.07550574746140845
Position 27394: 0.06794238875699685
Position 7957: 0.04259491212865676
Position 3158: 0.04129238219576337
Position 17479: 0.04083843633686163
Position 21387: 0.03890358295795306
Position 21832: 0.0370572629274515
Position 14730: 0.02652045560480644
Position 2101: 0.02594848602740934
Position 1232: 0.0229150093952374
Position 16288: 0.022720066596120275
Position 943: 0.022621241239175572
Position 642: 0.01904864365293256
Position 2909: 0.016136259869974773
Position 2154: 0.014322063038601377
Position 688: 0.014098553465933852
Position 7828: 0.012313884589320421
Position 777: 0.011871687613450418
Position 4293: 0.01109295943513893
Position 3783: 0.010151834830909113
Position 7751: 0.00819866159791795
Position 4787: 0.0069979171076899925
Position 4721: 0.006578887833970204
Position 988: 0.006548268532031585
Position 6383: 0.00647043619107126
Position 880: 0.005987304251483673
Position 13339: 0.005879741276225775
Position 5086: 0.004214147669637048
Position 1955: 0.0037187950355794465
Position 760: 0.0031059544027984575
Position 3973: 0.003042689309531485
Position 5812: 0.00294216426059489
Position 7537: 0.002642970112105287
Position 6226: 0.0026156723921508997
Position 4812: 0.0022277039182486314
Position 4843: 0.0019068723597802813
Position 5853: 0.0018836725982448266
Position 6048: 0.0018265016706402381
Position 5311: 0.001762849767198224
Position 1090: 0.0015593109499360443
Position 5271: 0.0013320119210286584
Position 3334: 0.0013176885631167711
Position 493: 0.001258821351814961
Position 899: 0.0011472894537884397
Position 4882: 0.0010483523765899715
Position 356: 0.0006022226065711664
Position 632: 0.00044082601525778555
Position 1110: 0.00032522385563781714
Position 8301: 0.00023903409417739115
Position 9801: 0.00022634896826196577
Position 5347: 0.00020651000727181209
Position 468: 0.00020447036495276815
Position 947: 0.0001700528518122399
Position 5302: 0.00015223850839038257
Position 129: 0.00012101260183000528
Position 7350: 0.00011346849601209628
Position 5208: 0.00010667906339895918
Position 992: 0.00010159567672519603
Position 406: 9.955381677639362e-05
Position 372: 7.99220377197168e-05
Position 4144: 7.458763053279585e-05
Position 4268: 7.312962706170303e-05
Position 1416: 6.527272205516161e-05
Position 646: 5.494484887583631e-05
Position 884: 4.736976027096621e-05
Position 529: 3.4231503209023534e-05
Position 1345: 2.8225342577297166e-05
Position 790: 2.563804288732171e-05
Position 1698: 1.965557596499932e-05
Position 793: 1.7806721006352033e-05
Position 559: 1.4918984110913896e-05
Position 13337: 1.3212646308574643e-05
Position 1548: 8.196792386661888e-06
Position 1481: 6.706124311374245e-06
Position 648: 3.6269546973400435e-06
Position 1321: 3.5777425846498957e-06
Position 746: 2.717199371589753e-06
Position 702: 1.912134828170365e-06
Position 1510: 1.8332635077385983e-06
Position 969: 1.8158759126177222e-06
Position 906: 1.4087549784148504e-06
Position 922: 1.4051395704903782e-06
Position 299: 1.2001105522159605e-06
Position 604: 5.115839202286487e-07
Position 307: 4.2493334461576965e-07
Position 274: 3.500402526289502e-07
Position 472: 1.5082940997523576e-07
Position 504: 1.3358599539102318e-07
Position 470: 2.4482488745207454e-08
Position 8091: 2.142720232617886e-08
Position 313: 8.030327158408862e-09
Position 324: 6.205899699647707e-09
Position 382: 3.433248635429235e-09
Position 620: 3.1319454555603845e-09
Position 412: 2.6161779967877526e-09
Position 569: 1.7315096296791426e-09
Position 566: 8.464609349263572e-12
Position 533: 2.8610130990051476e-13
Position 674: 1.7057578556861646e-13
Position 292: 6.194681302183026e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18487: 0.9963004538449941
Position 19496: 0.944505850189467
Position 25737: 0.9103533596444624
Position 5230: 0.7377315711185953
Position 18994: 0.683857428514568
Position 21529: 0.6450160329964283
Position 27465: 0.46130596762537457
Position 12559: 0.36224449532955355
Position 14242: 0.2961818134947048
Position 7868: 0.20155663596484222
Position 5000: 0.1977188693188693
Position 5059: 0.19377590313985948
Position 18844: 0.16572197700732816
Position 1621: 0.1422700604374473
Position 27296: 0.1242222794343335
Position 7597: 0.12199527845860583
Position 27393: 0.07505543575760906
Position 5433: 0.0693992077901547
Position 11472: 0.05174857138020925
Position 27821: 0.042627479731621634
Position 11490: 0.042215212379493605
Position 21234: 0.04197886545018753
Position 17244: 0.040838436336861704
Position 26915: 0.03870283259439691
Position 11452: 0.03772651441926543
Position 9894: 0.037127826921934275
Position 12339: 0.03701857621054968
Position 1637: 0.028920078223401393
Position 2015: 0.028884180500454312
Position 26286: 0.028255516302112215
Position 14435: 0.026653666558362193
Position 4754: 0.02618209169557996
Position 645: 0.023760620591825293
Position 16141: 0.022766177418454714
Position 578: 0.02208339610638258
Position 10106: 0.019671433019818232
Position 21706: 0.01952944399688899
Position 10061: 0.019178809213699365
Position 2989: 0.016855889311282422
Position 5270: 0.013337117539737124
Position 27511: 0.012431394815143609
Position 4613: 0.012000672811099306
Position 878: 0.011209912096753207
Position 7871: 0.010365040556272674
Position 777: 0.010168044704213394
Position 3046: 0.009363911024420737
Position 6147: 0.00910941182334217
Position 23704: 0.008822903243621902
Position 26320: 0.008294022373039993
Position 1071: 0.008116984593281494
Position 4122: 0.0078027269502527865
Position 2833: 0.007225509150339171
Position 2860: 0.0067102131367434625
Position 13250: 0.006450358514521019
Position 7744: 0.006155429511895872
Position 3663: 0.005260294245507861
Position 1675: 0.005232001884053811
Position 5302: 0.004884107232158503
Position 3683: 0.004674687983055542
Position 1150: 0.0038382232227816633
Position 1977: 0.003270053293819626
Position 4616: 0.003196158935247703
Position 5778: 0.002977818824146569
Position 540: 0.0029598026251058188
Position 1131: 0.002894840903397085
Position 5429: 0.0028623382820471546
Position 1834: 0.002853270302079091
Position 21941: 0.0027685651893938406
Position 2821: 0.0026221853707102303
Position 1087: 0.002395859467986586
Position 720: 0.0022990796192774786
Position 2809: 0.002211658806933291
Position 3013: 0.0019994757296518573
Position 983: 0.0019822190923382047
Position 1901: 0.00194702034186592
Position 3125: 0.0019305908889389004
Position 7779: 0.0019052009711534891
Position 3008: 0.0018054710649635338
Position 2052: 0.0016662861645234182
Position 23674: 0.0016441722983440885
Position 3832: 0.001579679231054064
Position 4078: 0.0015768532785219748
Position 7393: 0.0015289750261894954
