Gene = POP7
index = 1054
Annotated 5SS: [252]
Annotated 3SS: [767]
SMsplice 5SS: [344]
SMsplice 3SS: [767]
top_k =  1000
Partition function (log Z): -11.003779389540242

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.7081326419749497
Position 252: 0.21950227543737286
Position 548: 0.0336189937396122
Position 50: 0.020503132614498376
Position 685: 0.019457494279962104
Position 389: 0.0076291944904425335
Position 1281: 0.005241494163981119
Position 405: 0.0036925779077099383
Position 665: 0.0027377720144821805
Position 962: 0.0024626950784394754
Position 710: 0.002348053841858479
Position 1335: 0.0022321029937060824
Position 321: 0.0017288082001478203
Position 167: 0.0014665238019647996
Position 1197: 0.0008458923365890201
Position 391: 0.0008124329886045436
Position 62: 0.0006600071944125531
Position 803: 0.0004266397471712196
Position 161: 0.0003899533223784237
Position 656: 0.0002828807288436488
Position 1329: 0.000254559527442541
Position 80: 0.00024193518832419267
Position 1069: 0.00023448217049535904
Position 727: 4.732342745254565e-05
Position 348: 4.1030513888249945e-05
Position 696: 3.6776319173888106e-05
Position 1349: 2.0124683558984256e-05
Position 501: 1.8165950357837436e-05
Position 284: 1.4679721248546818e-05
Position 1059: 1.0887949627774837e-05
Position 648: 1.0300228059940366e-05
Position 1256: 8.622243658685337e-06
Position 1358: 7.6234635680023e-06
Position 196: 4.321711212327856e-06
Position 1186: 3.12249886499932e-06
Position 393: 1.5414904243807623e-08
Position 456: 1.3899004649343419e-08
Position 471: 5.1427054987196614e-09
Position 238: 4.967845638509072e-09
Position 577: 4.726753377060387e-09
Position 434: 2.0840142401590387e-09
Position 621: 9.088565299217952e-10
Position 476: 2.6435721245549225e-10
Position 422: 1.0268458273786918e-10
Position 428: 4.3453788262423293e-11
Position 587: 7.174661058405648e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 767: 0.3747277482941737
Position 1068: 0.32150949686171043
Position 444: 0.06310810500605037
Position 595: 0.04459882959839851
Position 575: 0.03154799662303424
Position 875: 0.030693922504342722
Position 1038: 0.02733242353399405
Position 469: 0.01687594521781877
Position 571: 0.013413643439472997
Position 1432: 0.012066123134019694
Position 903: 0.011192160390015467
Position 465: 0.011080659358954368
Position 966: 0.01056576036817341
Position 845: 0.009937202419274956
Position 1044: 0.009503082312715997
Position 621: 0.00912916684229098
Position 939: 0.006135277182239972
Position 648: 0.005727207892609792
Position 440: 0.004836800650989622
Position 936: 0.004277517020342815
Position 776: 0.0033870022233332387
Position 1358: 0.0026091096559237303
Position 701: 0.002261636936997297
Position 915: 0.001938195295222042
Position 1095: 0.0011771689439923553
Position 1162: 0.0007344607344082053
Position 860: 0.000732481080405065
Position 684: 0.0006680546888684111
Position 851: 0.0006369851821974358
Position 1184: 0.00045518805419256995
Position 446: 0.00026485211809082807
Position 1117: 0.00019473742932335335
Position 813: 0.00018121022613386728
Position 921: 0.00016564614280309122
Position 829: 0.00014482431436832908
Position 662: 0.00013506350158817764
Position 1107: 0.0001247119634919611
Position 1113: 0.0001243108103606793
Position 504: 9.84096000513867e-05
Position 1306: 8.097470592985952e-05
Position 1274: 7.709146290278896e-05
Position 981: 6.95581698257698e-05
Position 1256: 6.943763774272144e-05
Position 1362: 6.430212815252313e-05
Position 707: 5.778548413035522e-05
Position 784: 4.809212759584287e-05
Position 1134: 4.3538631299296464e-05
Position 1313: 3.82734057375755e-05
Position 1197: 3.296870715504731e-05
Position 1052: 3.222694322679889e-05
Position 525: 3.111285447682972e-05
Position 248: 2.5469811617557815e-05
Position 1276: 2.213927792860247e-05
Position 1376: 2.203955742491123e-05
Position 655: 1.5761983619741132e-05
Position 196: 1.3526846200280552e-05
Position 231: 1.148701707277744e-05
Position 471: 1.023034826234232e-05
Position 348: 9.05030957617369e-06
Position 1208: 8.881755537902355e-06
Position 379: 8.689364137493993e-06
Position 343: 6.794956137135812e-06
Position 328: 6.6899060389777015e-06
Position 952: 6.673217882903566e-06
Position 1119: 5.92944424874418e-06
Position 737: 5.408823615869654e-06
Position 1327: 5.047369424839986e-06
Position 250: 1.1737400889147228e-06
Position 211: 5.528223273889875e-07
Position 1177: 3.6951902592170674e-07
Position 252: 3.4931350363754936e-07
Position 476: 2.3584458127672283e-07
Position 372: 2.1804960481886324e-07
Position 290: 1.5994984035550081e-07
Position 275: 1.1852981484268394e-07
Position 256: 5.562949363435746e-08
Position 284: 1.7047964740006126e-08
Position 114: 1.1593161201875192e-08
Position 793: 2.0480554014618166e-09
Position 362: 1.547738078278955e-09
Position 264: 1.1353167218783241e-09
Position 713: 1.0411803545294076e-09
Position 354: 8.65738407676617e-10
Position 389: 6.291664798952691e-10
Position 669: 4.828575084557287e-10
Position 356: 4.2062399171036537e-10
