Gene = NELFB
index = 936
Annotated 5SS: [  305   764  1122  1748  7916  9051 10673 11120 11780 12040 16916 17309]
Annotated 3SS: [  599  1021  1516  7729  8937 10569 11023 11636 11932 16773 17199 17474]
SMsplice 5SS: [  305   764  1122  7916  9043 10673 11120 11780 12040 16688 16916 17309]
SMsplice 3SS: [  599  1021  7729  8937 10569 11023 11636 11932 16576 16773 17199 17474]
top_k =  1000
Partition function (log Z): 28.742535656498923

Sorted 5' Splice Sites (High to Low Probability):
Position 12040: 0.996545407235577
Position 16916: 0.9881355195241049
Position 11120: 0.9599521971219488
Position 764: 0.9344108756579104
Position 11780: 0.9176794140166987
Position 17309: 0.8703514932265399
Position 7916: 0.8204427191429701
Position 305: 0.8183955457531782
Position 1122: 0.6953628524676744
Position 16688: 0.69354110000291
Position 10673: 0.6551264999012044
Position 9043: 0.6241924778974725
Position 11528: 0.37939371001361444
Position 9051: 0.334731042847662
Position 16672: 0.2335052729311648
Position 16220: 0.22508548552189417
Position 518: 0.210100431501771
Position 15927: 0.20367503180873547
Position 2960: 0.16790756097683412
Position 1748: 0.16363371551533634
Position 1097: 0.14705304387902324
Position 8559: 0.13982010199600362
Position 6851: 0.09975365786841127
Position 10841: 0.0911007725855422
Position 1583: 0.08872042637843647
Position 8112: 0.08263714347210531
Position 6878: 0.0736381974200835
Position 1250: 0.07017836649188144
Position 7880: 0.06613764042028411
Position 7956: 0.06512343557978252
Position 11533: 0.05636395601898847
Position 9322: 0.05071015621342729
Position 789: 0.04978827162305947
Position 1631: 0.04575211215171485
Position 3831: 0.03780992044376015
Position 11524: 0.03154927446281725
Position 8186: 0.027165072283068577
Position 11789: 0.026787323235155827
Position 16700: 0.026533108748098482
Position 8973: 0.02170435217527764
Position 11099: 0.020303662469772495
Position 8776: 0.01843504663534798
Position 11800: 0.017865873264252943
Position 16692: 0.01709500798266719
Position 14725: 0.014871981144663529
Position 4282: 0.014276568683800997
Position 13529: 0.013708658402108992
Position 9057: 0.013568101846042
Position 17403: 0.011873246232200329
Position 3952: 0.011002089015956585
Position 11486: 0.00931366445761372
Position 14539: 0.008949985881005063
Position 131: 0.008807203736169984
Position 11323: 0.008283541000719511
Position 7530: 0.008283123223885329
Position 14103: 0.0080209339822315
Position 17020: 0.007976003361739113
Position 1022: 0.007597771865016558
Position 1008: 0.006806269702318695
Position 12463: 0.0065569599201662524
Position 1065: 0.006207423564923806
Position 5424: 0.006166697643982671
Position 11413: 0.006142607051836627
Position 13816: 0.006040177536998483
Position 7884: 0.005969425197711632
Position 8029: 0.005797900138574072
Position 17359: 0.0056335773388712426
Position 768: 0.005572880010354371
Position 15997: 0.005246222174205409
Position 11867: 0.005043085145828345
Position 18067: 0.004506826449437106
Position 11429: 0.004498459440994753
Position 4052: 0.0038237167628544346
Position 3621: 0.003699193136568833
Position 9984: 0.003674879770679746
Position 3751: 0.0035099684029699318
Position 1316: 0.0034563253326690534
Position 5382: 0.00334634756600696
Position 17703: 0.003223533401469019
Position 17399: 0.0028774808009838526
Position 14720: 0.0027947955653174748
Position 10763: 0.002692627001309156
Position 11203: 0.0026376637103829106
Position 1180: 0.0026248237767855353
Position 690: 0.0025205097135460068
Position 3384: 0.0022772014116801136
Position 1683: 0.0021697570186855635
Position 17643: 0.002153201899103724
Position 12796: 0.0021491885205387794
Position 16929: 0.002084101699309025
Position 133: 0.001962158798879627
Position 1092: 0.0018052303485404536
Position 12090: 0.0017766701044877483
Position 8238: 0.001766727687074371
Position 11470: 0.0016712069027235007
Position 12109: 0.0015201401727068865
Position 11285: 0.0014964134532887193
Position 781: 0.0013975045524636776
Position 1561: 0.0013548386386958398
Position 12688: 0.0013538459723405223
Position 10953: 0.0012915756713132243
Position 11416: 0.001212800874520385
Position 6610: 0.0011269716793946144
Position 10958: 0.0011046817750307932
Position 728: 0.0010666011027380953
Position 12626: 0.0010511671378860413
Position 13748: 0.0009154486167355275
Position 11565: 0.0008840528529486863
Position 10438: 0.0008447882065736763
Position 8707: 0.0008441426279360822
Position 6580: 0.0007967941772235373
Position 7784: 0.0007898225503725233
Position 7165: 0.0007680324385693488
Position 10864: 0.000765841100790055
Position 8450: 0.0006497553561248833
Position 10649: 0.0006227348904859414
Position 11808: 0.0006126800838563708
Position 13700: 0.0005680529214214713
Position 7774: 0.0005590906037240085
Position 17255: 0.0005565041027909498
Position 99: 0.0005136890959958494
Position 15182: 0.000508498351604874
Position 873: 0.00046735831814989864
Position 8808: 0.00045681229556622684
Position 17361: 0.00044395887368419974
Position 17392: 0.0004282772531846583
Position 1347: 0.0004100296299053073
Position 9103: 0.00040684242381594055
Position 14: 0.0004029812403308263
Position 10946: 0.0003987810722713437
Position 17386: 0.00038518650326760785
Position 17313: 0.0003567088497201239
Position 7826: 0.00035592472211953623
Position 12867: 0.00034719761121231176
Position 16293: 0.00034165433493348236
Position 17012: 0.00033316962291686796
Position 11640: 0.0003307308262242958
Position 938: 0.0003173427894445662
Position 16227: 0.0003011977467639632
Position 1310: 0.00028555578850672335
Position 17345: 0.00027622582796539314
Position 967: 0.0002712557958769906
Position 11706: 0.0002684594717760202
Position 10264: 0.00024500886975188966
Position 16737: 0.00024027527225286348
Position 2685: 0.00022496914968916164
Position 16982: 0.00021993120050907845
Position 9529: 0.00021646360129362784
Position 2475: 0.00020087046032992678
Position 11433: 0.00019168160263806767
Position 12829: 0.00018230909760774114
Position 11451: 0.00017564382202816262
Position 11833: 0.00017447917151044255
Position 15886: 0.0001692350169668084
Position 9126: 0.00016511620882283848
Position 17024: 0.0001567616530249162
Position 1651: 0.00014440920715887148
Position 14345: 0.0001378646106338165
Position 11134: 0.00012917064379586052
Position 10743: 0.0001291139287331435
Position 10884: 0.00011556959039713545
Position 9009: 0.00010204916556133076
Position 11657: 9.848580918609923e-05
Position 408: 9.432680398612894e-05
Position 16963: 9.393600763533746e-05
Position 11685: 9.045291034185758e-05
Position 9533: 8.973287910644248e-05
Position 1513: 7.811176151155813e-05
Position 1483: 7.715010655166092e-05
Position 11175: 5.190889829181815e-05
Position 40: 4.992038021993054e-05
Position 1396: 4.3565271858895564e-05
Position 11161: 3.991178577234186e-05
Position 1343: 3.509526441817295e-05
Position 551: 3.3955893447039384e-05
Position 2291: 3.258212331952863e-05
Position 435: 3.215797102528459e-05
Position 11353: 3.146231265474363e-05
Position 488: 3.103053281897841e-05
Position 11384: 3.0128980043516095e-05
Position 11147: 2.7373076819590857e-05
Position 416: 2.6050787015518984e-05
Position 686: 2.6028454474980905e-05
Position 726: 2.4914426072594706e-05
Position 11871: 2.4897785487861995e-05
Position 479: 1.9099364920774298e-05
Position 5023: 1.840964053511366e-05
Position 11315: 1.7951108310730994e-05
Position 953: 1.7876057060002942e-05
Position 11355: 1.63664125750933e-05
Position 17062: 1.4571952937081192e-05
Position 469: 1.3484849365661715e-05
Position 11742: 1.3262470811834029e-05
Position 11293: 1.2911517238638573e-05
Position 11345: 1.2475637628815392e-05
Position 1238: 1.2027269158118142e-05
Position 610: 1.1786171030298604e-05
Position 11386: 1.0047744250169005e-05
Position 9094: 1.0004638390518567e-05
Position 11164: 9.961745258112206e-06
Position 430: 8.362453264295687e-06
Position 185: 8.198776032832892e-06
Position 205: 6.8974759694550236e-06
Position 389: 6.457222603652898e-06
Position 11295: 6.339413336922123e-06
Position 12057: 6.171562686595581e-06
Position 1425: 6.075758832722703e-06
Position 298: 5.63206695289256e-06
