Gene = APOBEC4
index = 91
Annotated 5SS: [242]
Annotated 3SS: [4501]
SMsplice 5SS: [242]
SMsplice 3SS: [4501]
top_k =  1000
Partition function (log Z): -9.17173322433726

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.7134299181057127
Position 670: 0.3462660432072482
Position 4291: 0.3289754340692297
Position 4644: 0.2650624831484652
Position 110: 0.13944124640963668
Position 1897: 0.03783231185328497
Position 4110: 0.03654598195463681
Position 5551: 0.03397505452080892
Position 1276: 0.02322150372326792
Position 1005: 0.021815919073262705
Position 6268: 0.021221012424231217
Position 4424: 0.019487957990510327
Position 909: 0.01322907598373173
Position 13: 0.010367933065243702
Position 692: 0.00917955555239247
Position 1468: 0.008887973069384306
Position 1013: 0.00850221620598734
Position 5999: 0.008346231550295102
Position 1143: 0.007484217782217501
Position 647: 0.005209896862324512
Position 930: 0.0030612409726316543
Position 2011: 0.002881906395037709
Position 927: 0.0028311640085299248
Position 2256: 0.0026715658119815283
Position 3032: 0.0024962950317595567
Position 600: 0.0020636152271972428
Position 214: 0.0019322546196161804
Position 3252: 0.0017782328069743797
Position 661: 0.0015422770117165955
Position 881: 0.0013860822392064932
Position 1050: 0.0012072825829534239
Position 3113: 0.0011570514823844211
Position 1489: 0.0009009663200864002
Position 1685: 0.0008782805906375944
Position 1553: 0.0008330350066539598
Position 3310: 0.00077575106552057
Position 552: 0.0007580958700713397
Position 398: 0.0006950747236181768
Position 4758: 0.0005509827212571232
Position 2349: 0.0005312616741773607
Position 366: 0.000516758293549051
Position 845: 0.0004993516669014656
Position 2501: 0.0002833883899018652
Position 2880: 0.0002831849232303878
Position 6474: 0.0002791648481039905
Position 1947: 0.0002564520830932152
Position 674: 0.00022151098661024398
Position 4228: 0.0001403460616042496
Position 1681: 8.184217137896468e-05
Position 543: 7.608689508032494e-05
Position 349: 7.451692812281817e-05
Position 5103: 6.668054807223838e-05
Position 1086: 5.643542386799867e-05
Position 5480: 4.8845620030504455e-05
Position 707: 4.605982631636386e-05
Position 1971: 4.07893973665632e-05
Position 1442: 3.383592218681154e-05
Position 1516: 2.8721160282919815e-05
Position 3765: 2.3418210086586208e-05
Position 338: 2.2398980227152446e-05
Position 442: 1.684548267519078e-05
Position 296: 9.668336130130905e-06
Position 738: 9.396453753677425e-06
Position 56: 8.812804138149926e-06
Position 371: 4.319519089161442e-06
Position 91: 2.754443910675959e-06
Position 83: 2.33408597141587e-06
Position 913: 1.8934560683679482e-06
Position 403: 1.1895261215229725e-06
Position 285: 1.0525612896950256e-06
Position 2523: 8.790518286359029e-07
Position 757: 7.099130883973697e-07
Position 400: 3.124447741631877e-07
Position 4577: 2.2800583391214497e-07
Position 628: 2.0820337948250168e-07
Position 329: 2.025564441862012e-07
Position 4911: 1.7328707963463041e-07
Position 3: 1.1997302856007807e-07
Position 969: 5.345544138928699e-08
Position 512: 5.1730439264496306e-08
Position 389: 2.9043038880951e-08
Position 448: 2.130865145457662e-08
Position 413: 1.7739648511181445e-08
Position 754: 8.818804137439693e-09
Position 264: 5.722333988404197e-09
Position 799: 5.0076753303947454e-11
Position 431: 1.1836462626154662e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4501: 0.6053593928705573
Position 4139: 0.3583531908250098
Position 838: 0.2154763458859328
Position 448: 0.16375620365400062
Position 5515: 0.06472134520662934
Position 6258: 0.054800448085734976
Position 4999: 0.05368426984705261
Position 6436: 0.05348969887861447
Position 1797: 0.036547669377552196
Position 5862: 0.035368383522120045
Position 525: 0.0324691806761885
Position 6234: 0.02871493113207972
Position 2777: 0.027287086123219693
Position 3971: 0.026353138018993336
Position 6548: 0.025816109893874072
Position 4338: 0.022088009573026722
Position 5717: 0.02135539993536155
Position 6448: 0.01837922241111551
Position 5266: 0.014055462266212395
Position 6622: 0.013782781632099577
Position 3652: 0.013620418187308398
Position 5341: 0.013312515153333742
Position 4761: 0.013070585989046044
Position 5417: 0.010663851932590878
Position 541: 0.009839504310994824
Position 5033: 0.008734110466143129
Position 6598: 0.008434789866430112
Position 6187: 0.007911125432316894
Position 453: 0.007856154181155598
Position 5912: 0.007678177794316943
Position 6349: 0.006911681646130094
Position 5130: 0.006378812253461007
Position 329: 0.0049116659286730585
Position 4509: 0.004832920246985006
