Gene = PDAP1
index = 1006
Annotated 5SS: [  294  3968  5432  8527 10968]
Annotated 3SS: [ 3875  5323  8404 10815 12088]
SMsplice 5SS: [  294  3968  5432  8527 10968]
SMsplice 3SS: [ 3875  5303  8404 10815 12088]
top_k =  1000
Partition function (log Z): -1.4448722300177879

Sorted 5' Splice Sites (High to Low Probability):
Position 5432: 0.9824343777854405
Position 10968: 0.9725130346397683
Position 294: 0.9402831717777168
Position 8527: 0.7547765190508328
Position 3968: 0.5401937864719952
Position 2123: 0.31423661820996
Position 9096: 0.10596104206747113
Position 3972: 0.10102589950233332
Position 7962: 0.09757362663092392
Position 7866: 0.07733650669927629
Position 1518: 0.07375546930472748
Position 1195: 0.05623935262429612
Position 1524: 0.047223074927562156
Position 6523: 0.04570366315926772
Position 3770: 0.03703988591549047
Position 11777: 0.03561741729925094
Position 8116: 0.033326603117462585
Position 10: 0.020990168271477212
Position 3763: 0.02062999997063942
Position 11374: 0.020541347749858926
Position 3219: 0.019375973793569753
Position 7879: 0.018909542783590944
Position 3394: 0.01860468495251615
Position 4607: 0.01845215162635411
Position 3527: 0.015705711984009267
Position 8260: 0.015306201138249235
Position 142: 0.014541605645521821
Position 3774: 0.014535683314564998
Position 988: 0.01300872977010052
Position 775: 0.012056871778646814
Position 341: 0.01153950857837532
Position 11728: 0.011289219534432411
Position 9571: 0.011099868188970212
Position 491: 0.010649499493403589
Position 7694: 0.01019501244387869
Position 1780: 0.008400891468307142
Position 11068: 0.008352840959732407
Position 4729: 0.007616030942049135
Position 5406: 0.007314662846450981
Position 11550: 0.007111618668357993
Position 8755: 0.006917905618447013
Position 5837: 0.00602461706960807
Position 11208: 0.005831940666422113
Position 8477: 0.005654450403891153
Position 764: 0.005072672058926495
Position 8098: 0.0048180185306575625
Position 113: 0.004396269743963234
Position 5364: 0.0042500325904008315
Position 3136: 0.004061977704301218
Position 4952: 0.003947145648557111
Position 7625: 0.003772821587308915
Position 5825: 0.003742306130132045
Position 11554: 0.003675555719385027
Position 7909: 0.0035012164757921176
Position 7859: 0.003322341706918292
Position 2960: 0.0030076736315054874
Position 8136: 0.002997990365306302
Position 12454: 0.0027624232688979095
Position 2236: 0.0026902709638288334
Position 4739: 0.0026535308793108757
Position 12639: 0.002597889528448004
Position 1531: 0.002462118239989615
Position 5601: 0.002043369699900462
Position 2263: 0.0018237918882289177
Position 12904: 0.0016033873489884093
Position 4107: 0.0014659847190103936
Position 885: 0.0012581118201390553
Position 11809: 0.0012488765254189125
Position 11804: 0.001178106300457226
Position 6209: 0.0011647205253599382
Position 11175: 0.0011139975370435147
Position 1131: 0.0010305688417843952
Position 4109: 0.0009662280235839625
Position 4857: 0.0009170937862600644
Position 11471: 0.0007634113828293508
Position 4793: 0.0006256850740608786
Position 235: 0.0006101127598031278
Position 2148: 0.0005734076461640294
Position 8595: 0.000560500533926646
Position 5518: 0.0005276817644137588
Position 2455: 0.0005230868302405095
Position 6886: 0.000517357501807943
Position 227: 0.0005025461974543404
Position 992: 0.0004892018354071886
Position 1260: 0.00042090500479352914
Position 7615: 0.0004129595959850965
Position 12940: 0.0003738924788807518
Position 4668: 0.00034829342965059804
Position 1602: 0.000320927284639143
Position 507: 0.0003090983310293083
Position 11293: 0.0002995271976259877
Position 11304: 0.0002486302014012403
Position 5157: 0.0002439583216764806
Position 2328: 0.000207834573176732
Position 1611: 0.00019796891365308125
Position 5767: 0.0001837626979982807
Position 6902: 0.00017964718259940756
Position 3747: 0.00017202233229387831
Position 4096: 0.00015153090188870552
Position 687: 0.00013905254609639938
Position 7620: 0.00012737099069944316
Position 3024: 0.00012483346387346688
Position 6731: 0.00012107141313349231
Position 148: 0.00011662663947915621
Position 4622: 0.00010023316048225746
Position 6974: 9.123083916561935e-05
Position 2017: 8.949543671911314e-05
Position 946: 7.504513717469064e-05
Position 6527: 6.342865976468428e-05
Position 6418: 5.8290920101669774e-05
Position 1466: 5.767167110698386e-05
Position 3741: 5.5253815867542655e-05
Position 1658: 5.059117086884761e-05
Position 667: 4.07895957417505e-05
Position 660: 2.7038672649535712e-05
Position 6028: 2.1989578519839126e-05
Position 123: 2.174817281779614e-05
Position 1313: 2.0425447822983847e-05
Position 568: 1.974929260808136e-05
Position 523: 1.54961260595659e-05
Position 239: 1.386743172172794e-05
Position 745: 1.3697944873617593e-05
Position 1192: 1.3521561184834874e-05
Position 498: 1.2428017268529167e-05
Position 311: 1.0952099885122857e-05
Position 1256: 9.942977300171648e-06
Position 1280: 9.89990648703883e-06
Position 368: 9.821893545682071e-06
Position 233: 8.790978107733113e-06
