Gene = DARS2
index = 429
Annotated 5SS: [  854  2284  3897  6259  7128  8997 10017 12544 13757 15044 16471 20789
 25977 29065 29403 32239]
Annotated 3SS: [ 2183  3829  6156  7031  8872  9969 12436 13686 14863 16362 20725 25823
 28845 29291 32162 33014]
SMsplice 5SS: [  142  2284  5869  6259  7128  8997 12544 13757 15044 15318 16471 20789
 29065 29403 32354]
SMsplice 3SS: [ 2183  5751  6156  7031  8872 12436 13686 14863 15177 16362 20725 28971
 29291 32162 33014]
top_k =  1000
Partition function (log Z): 3.6027030152097184

Sorted 5' Splice Sites (High to Low Probability):
Position 16471: 0.9991954350125603
Position 2284: 0.9639017951340864
Position 13757: 0.9049088075813246
Position 32354: 0.8581809047159461
Position 12544: 0.856744970015267
Position 29403: 0.8417218284118144
Position 7128: 0.824053882820154
Position 29065: 0.7933596592248651
Position 5869: 0.7864843560720625
Position 20789: 0.742660743673788
Position 8997: 0.7113030283454356
Position 15044: 0.6797405050256388
Position 27638: 0.5186833131061108
Position 10730: 0.5052525173484703
Position 6259: 0.49722336490114566
Position 13548: 0.4742690578417664
Position 142: 0.4008921255741665
Position 2006: 0.36497598581882784
Position 15318: 0.35953013243205584
Position 3951: 0.35112604213347126
Position 32881: 0.31364405960422154
Position 10017: 0.29150761909914685
Position 61: 0.2637016577133138
Position 15446: 0.2601372692144178
Position 30115: 0.2055988976095819
Position 276: 0.18106719633195442
Position 3897: 0.1377515246901713
Position 25977: 0.10907106121067053
Position 10557: 0.10244317635668398
Position 6263: 0.08297054313063619
Position 6898: 0.0761161538291927
Position 6221: 0.07552536222603805
Position 854: 0.07367019356579121
Position 27659: 0.07353748978078092
Position 32636: 0.053962376355357104
Position 3154: 0.04821113476562352
Position 1377: 0.04504459906738957
Position 4356: 0.035081109621873906
Position 6111: 0.031547044068582386
Position 5130: 0.031467781605130536
Position 3573: 0.022800157674078014
Position 3670: 0.0197929998858632
Position 207: 0.01966356874283893
Position 318: 0.019354922245806507
Position 502: 0.018954972657273157
Position 32239: 0.018206551506341397
Position 6049: 0.017167152357330275
Position 17609: 0.01653464162416488
Position 31999: 0.015301638930785911
Position 9971: 0.01370427670628227
Position 2499: 0.012734042043676693
Position 14993: 0.01235322109677896
Position 14512: 0.010887245104317232
Position 19484: 0.010712544269026548
Position 17626: 0.010477473446273044
Position 2495: 0.009127107028017249
Position 6296: 0.00865313716075255
Position 2912: 0.00843423183551326
Position 93: 0.008238921220641564
Position 4891: 0.006794546889451847
Position 7045: 0.005619005134847509
Position 14047: 0.005168218868869877
Position 13027: 0.004940408678534333
Position 2861: 0.004819802689400007
Position 6283: 0.004797467288088448
Position 10824: 0.004722438944510726
Position 90: 0.0038157845850168015
Position 887: 0.003724560339131007
Position 1892: 0.0034772354887328345
Position 1537: 0.0034561604027459605
Position 3311: 0.0033897739524714155
Position 729: 0.0032330440069961706
Position 10868: 0.0032000561482150173
Position 32756: 0.0025601965068710016
Position 14696: 0.0024485494300877306
Position 22623: 0.0022912240081480856
Position 2682: 0.0021925229599100357
Position 15795: 0.002138786124888082
Position 1505: 0.0021242466451806318
Position 459: 0.002086593046488283
Position 9066: 0.002022371893609811
Position 16226: 0.0019331538774053302
Position 15965: 0.0018343077714124004
Position 6266: 0.0017187809005449963
Position 10559: 0.0017111427027119359
Position 14102: 0.00154000520565712
Position 2603: 0.0014250055832490227
Position 10171: 0.0013853665046435915
Position 15293: 0.00132113707911016
Position 33224: 0.0012811843297841925
Position 2526: 0.0012605420750497157
Position 419: 0.0012468642670230912
Position 7157: 0.0011064256527431734
Position 470: 0.0009504514738152727
Position 375: 0.0008473678381915975
Position 14090: 0.0008303435887615467
Position 1663: 0.0007842807687088143
Position 14328: 0.0007591384201242137
Position 30088: 0.0007474700991513139
Position 13587: 0.0007058267540714718
Position 1246: 0.0006661665755340975
Position 6012: 0.0006582399870280766
Position 1385: 0.0005041082747963674
Position 27059: 0.00042302172231574464
Position 2686: 0.00041654520185572966
Position 464: 0.0003797038512990716
Position 744: 0.0003238242742669089
Position 756: 0.00026932665696142804
Position 3260: 0.00025293183131481806
Position 13041: 0.00025279358186985744
Position 388: 0.00023929042474261447
Position 12983: 0.00022175081048110752
Position 749: 0.0001867694504207729
Position 9384: 0.0001702433412212107
Position 685: 0.0001672999033294988
Position 618: 0.00016680069779200724
Position 16505: 0.0001632001315253196
Position 2275: 0.00016229541236197076
Position 32298: 0.00015977515133279793
Position 16887: 0.0001584528376995368
Position 582: 0.0001503151326231582
Position 651: 0.0001350987243191941
Position 38: 0.00013118056603188082
Position 5873: 0.00012933658574536662
Position 12534: 0.00012582336745727262
Position 821: 0.0001239588787646442
Position 1908: 0.00012071782270586935
Position 8950: 0.00010644277640716384
Position 1149: 9.871449120736659e-05
Position 366: 8.974371987830296e-05
Position 9834: 7.392745645647258e-05
Position 9618: 6.405799427772206e-05
Position 347: 5.906856480327044e-05
Position 424: 5.897473088877235e-05
Position 300: 4.846382796145343e-05
Position 764: 4.644616952460137e-05
Position 7369: 3.296351211907642e-05
Position 16518: 2.0759022124824036e-05
Position 16659: 1.5853458596565286e-05
Position 13722: 1.352751780444076e-05
Position 2316: 8.93380153800221e-06
Position 17238: 7.099585911375379e-06
Position 14080: 5.543255899040619e-06
Position 585: 5.067537955404882e-06
Position 14082: 4.322892611347816e-06
Position 695: 3.9072539994621305e-06
Position 167: 3.6963016906628165e-06
Position 14200: 3.35620209694986e-06
Position 13764: 2.670622512045655e-06
Position 572: 2.1389972166630953e-06
Position 49: 1.7103692248322456e-06
Position 438: 1.4694894282739743e-06
Position 716: 9.509378744757333e-07
Position 2319: 7.079708469465452e-07
Position 201: 7.066290179623067e-07
Position 570: 3.9002146729379684e-07
Position 714: 2.4484969551070843e-07
Position 391: 1.7835702366040567e-07
Position 16480: 1.627461418269196e-07
Position 2461: 1.5430437375993316e-07
Position 2509: 1.5017707351191618e-07
Position 13999: 1.2990680815217428e-07
Position 16454: 5.712721517055475e-08
Position 126: 3.748854768931901e-08
Position 15: 3.1827270544418176e-08
Position 649: 2.5170823910344677e-08
Position 31: 2.439854793596757e-08
Position 435: 1.829039689339719e-08
Position 9201: 1.7207390594001232e-08
Position 199: 2.2642786661052036e-09
Position 310: 1.0471259001771188e-09
Position 558: 8.404489043834226e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16362: 0.9612875347604827
Position 33014: 0.891781564333756
Position 12436: 0.8097653783757907
Position 7031: 0.8058441628581614
Position 2183: 0.7852516063605538
