Gene = WBSCR27
index = 1558
Annotated 5SS: [  46  518 1466 2122 2505]
Annotated 3SS: [ 390 1336 1985 2414 7532]
SMsplice 5SS: [  46  518 1466 2122 2505]
SMsplice 3SS: [ 390 1336 1985 2414 7532]
top_k =  1000
Partition function (log Z): -3.4417812712353175

Sorted 5' Splice Sites (High to Low Probability):
Position 2505: 0.9129842983913787
Position 1466: 0.825445936877422
Position 518: 0.802683666217207
Position 2122: 0.6172761840270752
Position 46: 0.5805743343162898
Position 4328: 0.27060032472782114
Position 4321: 0.2273729442692592
Position 3051: 0.15467047443995732
Position 3210: 0.13243125009416634
Position 3576: 0.07616385938291106
Position 3676: 0.057747857992656554
Position 143: 0.036719602304593014
Position 5553: 0.033911659598508365
Position 1658: 0.011911923040534733
Position 4335: 0.011321855255364296
Position 428: 0.011068396598385275
Position 5409: 0.009450837598663732
Position 7780: 0.007315910417344808
Position 4535: 0.006688391845106871
Position 4115: 0.0065886549458952625
Position 7789: 0.005076428109701766
Position 4653: 0.004019002019067075
Position 2312: 0.0038009154567021793
Position 2462: 0.0032617115976660135
Position 7705: 0.0030328088688559036
Position 4896: 0.0028835094064356397
Position 4593: 0.0028618302598100226
Position 5325: 0.0026811732600017734
Position 5803: 0.002537151813921435
Position 733: 0.002409629261134347
Position 4144: 0.0021333270400867065
Position 6646: 0.0020822249822239486
Position 827: 0.0019253777630334422
Position 987: 0.0018021599916815756
Position 213: 0.0017868793274263665
Position 2778: 0.001627946845794248
Position 4233: 0.0015205595447547982
Position 2828: 0.0012743277571023333
Position 5351: 0.0011989458410934127
Position 619: 0.0011872445975728205
Position 922: 0.0010579339013185374
Position 6762: 0.0009192420932754874
Position 1949: 0.000900014426412467
Position 440: 0.000708610136929855
Position 7702: 0.0006611568281871072
Position 1801: 0.00046621153745527675
Position 3007: 0.00046206950802890324
Position 411: 0.0004492293238406348
Position 7533: 0.0004163818329115292
Position 3186: 0.00039196186104290296
Position 1921: 0.00024368693041957885
Position 2781: 0.00022582910461817196
Position 3743: 0.00021660278267495166
Position 278: 0.0002044028180101406
Position 608: 0.00019560389481159676
Position 2694: 0.0001565350483403867
Position 356: 0.0001506826183693774
Position 1108: 0.00013835774928201044
Position 571: 0.00013275601127752737
Position 576: 0.00011539575691980612
Position 2847: 0.00010818734298943186
Position 2872: 9.713109820759364e-05
Position 859: 9.273713105377744e-05
Position 2806: 9.018532755454824e-05
Position 1359: 8.319156404908403e-05
Position 981: 7.690997529566047e-05
Position 1763: 7.417753117086844e-05
Position 3193: 7.365041468297668e-05
Position 3330: 7.328768713746802e-05
Position 91: 3.8180571745879574e-05
Position 905: 3.7902366106167305e-05
Position 3852: 3.558274948891801e-05
