Gene = ZMYM1
index = 1604
Annotated 5SS: [  140 19434 34298 36106 37781 44684 44984 50662 52127 52345]
Annotated 3SS: [19207 34127 36032 37530 44508 44770 50507 51985 52300 53190]
SMsplice 5SS: [  140 34224 39662 44684 50662 52127 52345 53396]
SMsplice 3SS: [34127 39564 44508 50507 51985 52257 53190 54852]
top_k =  1000
Partition function (log Z): -32.16486231263389

Sorted 5' Splice Sites (High to Low Probability):
Position 140: 0.9930974822177645
Position 9194: 0.08049714241067343
Position 15501: 0.044190465992283955
Position 14280: 0.012239667388600765
Position 10930: 0.011822224551419718
Position 105: 0.005359193942692929
Position 2591: 0.003491863727479651
Position 15496: 0.003320682958885463
Position 2694: 0.003030381990192401
Position 2636: 0.002773118506404752
Position 1420: 0.0025978139697913887
Position 322: 0.0022667244814622424
Position 10960: 0.0017924656809936452
Position 2788: 0.0017443194381419054
Position 807: 0.0014845218976774395
Position 1183: 0.0011272775547562623
Position 4492: 0.0011150635174569591
Position 12140: 0.0010072309796225428
Position 654: 0.0009150561289986497
Position 10926: 0.0007154535519912562
Position 972: 0.0006927180263126546
Position 310: 0.0005545817519193503
Position 3112: 0.0004727571654913513
Position 3037: 0.00036195108374823416
Position 1133: 0.0002765554232806239
Position 11690: 0.0002764685040305443
Position 5169: 0.00020127253423062353
Position 8780: 0.0001403192249195286
Position 2599: 8.194229017206873e-05
Position 297: 6.864415488887077e-05
Position 6999: 5.244175987807181e-05
Position 6847: 4.8400628029980604e-05
Position 1087: 2.493455566076664e-05
Position 736: 2.2328559827750492e-05
Position 96: 2.1247969679883513e-05
Position 2324: 1.4385422953956892e-05
Position 2431: 3.7663778102536227e-06
Position 610: 3.15254299264377e-06
Position 637: 2.4309809312929197e-06
Position 194: 2.017167708875995e-06
Position 502: 1.7707083949099148e-06
Position 81: 1.7613247859387783e-06
Position 1776: 9.269094759159332e-07
Position 994: 4.0308452480098785e-07
Position 238: 2.154707824964861e-07
Position 230: 7.117098978022052e-08
Position 51: 6.3023603407213e-08
Position 15: 4.170888697027411e-08
Position 1808: 3.890333772859714e-08
Position 783: 1.8287745139935765e-08
Position 124: 1.7399198909107753e-08
Position 817: 9.658035868881493e-09
Position 258: 7.3124797720241324e-09
Position 409: 5.586449487977281e-09
Position 888: 3.589194686749334e-09
Position 223: 3.259547307029145e-09
Position 580: 1.8563331829741073e-09
Position 576: 1.4538746920537227e-09
Position 357: 1.2323331505889013e-09
Position 147: 9.564192344678562e-10
Position 589: 9.268616468411771e-10
Position 555: 8.754604850897369e-10
Position 354: 6.524274317826029e-10
Position 852: 3.9755659963356904e-10
Position 35: 3.008402767440995e-10
Position 470: 1.7885334165075908e-10
Position 566: 1.2497183676090864e-10
Position 821: 5.921962483648856e-12
Position 479: 2.30622600741776e-12
Position 420: 8.926713032372587e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 25787: 0.20375020690671297
Position 17228: 0.13214259497379344
Position 9071: 0.10428855799340606
Position 18783: 0.08739442779885324
Position 15375: 0.07049365889045245
Position 12007: 0.05041162034564961
Position 214: 0.05020198436106423
Position 10798: 0.04031370875814418
Position 20960: 0.03640775076556873
Position 15099: 0.031436961754721944
Position 17441: 0.027937207768435002
Position 13631: 0.021328428618410885
Position 14054: 0.018265524664466518
Position 861: 0.017195629902207132
Position 12056: 0.014559446377586688
Position 12705: 0.01269205437671969
Position 19516: 0.010277343288381287
Position 19202: 0.00985013239570659
Position 19207: 0.009666241266612204
Position 9747: 0.009069064790607413
Position 15569: 0.008825039856913689
Position 407: 0.008747461308599852
Position 18644: 0.007173090652296489
Position 10688: 0.0066669146016028105
Position 12832: 0.006561435562209381
Position 18270: 0.006440550591828194
Position 4929: 0.006396987524457899
Position 11464: 0.006366064954594627
Position 15590: 0.006269872057321678
Position 428: 0.0059407410768974435
Position 17865: 0.005781549144668051
Position 2513: 0.005515218167320091
Position 4685: 0.005237029366753792
Position 10839: 0.004978968643426643
Position 6456: 0.004260047993784436
Position 2425: 0.00416928904932248
Position 10264: 0.0040110174969099415
Position 14654: 0.0039292526113386145
Position 12478: 0.0035032797428504354
Position 14104: 0.003454817533417193
Position 5375: 0.0034253036442555497
Position 9493: 0.003363660931884041
Position 16424: 0.0033550825957729467
Position 13968: 0.003353443297200683
Position 10767: 0.0033527167214260703
Position 8779: 0.0032749374447261295
Position 15095: 0.0031919936338002794
Position 2575: 0.0031639019784108877
Position 12885: 0.003161889792803201
