Gene = SURF2
index = 1356
Annotated 5SS: [ 119  517 1263 3578 3883]
Annotated 3SS: [ 361 1158 3397 3712 4503]
SMsplice 5SS: [ 119  517 1263 3578 3883]
SMsplice 3SS: [ 361 1158 3397 3781 4503]
top_k =  1000
Partition function (log Z): 2.10754325788962

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9969243908671872
Position 3883: 0.9737519742220971
Position 517: 0.9275656116229127
Position 1263: 0.8357393110980603
Position 3578: 0.496829639388274
Position 4042: 0.2526118184007567
Position 706: 0.20125418144608068
Position 1997: 0.13065293095177757
Position 961: 0.12582212914867744
Position 683: 0.12376296272485962
Position 4116: 0.06574091110699816
Position 3482: 0.055070547718534965
Position 1476: 0.0377922986171952
Position 2143: 0.030020371617423932
Position 3426: 0.027902787793427267
Position 4156: 0.026326112847499902
Position 4392: 0.01961888517700693
Position 3240: 0.018571224575744658
Position 4287: 0.018413469147271235
Position 4388: 0.017773797824429106
Position 1472: 0.0135094562946535
Position 631: 0.011186420014134082
Position 3548: 0.010134871588675405
Position 1067: 0.007982014225983498
Position 2306: 0.00735625651598318
Position 521: 0.00733796746925677
Position 4419: 0.007042977612562953
Position 2076: 0.006604536429985864
Position 3368: 0.0062547423291349135
Position 1240: 0.0056166261373425405
Position 1684: 0.005582557307749177
Position 524: 0.0051577751435278735
Position 3292: 0.005122380574236976
Position 1852: 0.004749545939833787
Position 1346: 0.004735808053035128
Position 4423: 0.004531549540425141
Position 1499: 0.004042710921866181
Position 1529: 0.0033387499464921327
Position 4297: 0.003152309403719798
Position 1482: 0.0029942772048670665
Position 2652: 0.0026013956998016674
Position 2229: 0.002439852640045093
Position 4120: 0.0020312732663865917
Position 3658: 0.001981093063491928
Position 449: 0.0015460459272366566
Position 991: 0.0015447999635482981
Position 935: 0.0014297505499681535
Position 3109: 0.0013474743702852126
Position 720: 0.0012068953648564035
Position 3570: 0.0011268096253212647
Position 1761: 0.0010758253181813102
Position 4358: 0.0010341705448890346
Position 1257: 0.0009473348850866941
Position 3902: 0.0009242771266485493
Position 162: 0.0007518748976723063
Position 768: 0.000682742015094636
Position 481: 0.0005460548743966254
Position 3527: 0.0004982119642515502
Position 4252: 0.0004084602260555014
Position 931: 0.00035775459018149526
Position 362: 0.00029806317975495473
Position 4103: 0.0002850424416241394
Position 999: 0.00025559192807134666
Position 894: 0.00020671126622764024
Position 2038: 0.00019383132227635298
Position 416: 0.0001782790630279181
Position 2014: 0.00017694650624497978
Position 367: 0.00017677652680128656
Position 381: 0.00013651540281215034
Position 62: 0.00012955965090455076
Position 3852: 0.00012559303385981896
Position 643: 0.00010757261615380444
Position 4342: 8.670012153188459e-05
Position 741: 7.93946809162812e-05
Position 4314: 7.747162009085765e-05
Position 715: 5.5308199318787644e-05
Position 1757: 5.2330055472437864e-05
Position 4299: 5.084822558502386e-05
Position 751: 5.072411106976516e-05
Position 144: 2.5863520158617306e-05
Position 1614: 2.1596097387922916e-05
Position 1524: 2.1511542985301732e-05
Position 436: 1.6116884833800678e-05
