Gene = RAB29
index = 1107
Annotated 5SS: [ 174  614 2951 3975 4714]
Annotated 3SS: [ 359 2878 3792 4591 4992]
SMsplice 5SS: [ 614 2951 3975 4714]
SMsplice 3SS: [2878 3792 4591 4992]
top_k =  1000
Partition function (log Z): 1.771028882344285

Sorted 5' Splice Sites (High to Low Probability):
Position 3975: 0.9831544133694627
Position 4714: 0.9431500703637301
Position 614: 0.8932813929374649
Position 2951: 0.8287583816451085
Position 174: 0.36115972669790514
Position 5141: 0.14224715474555516
Position 178: 0.12098589017026684
Position 1249: 0.06627742352211918
Position 6273: 0.060768286520000055
Position 1334: 0.06056305472036903
Position 5104: 0.05916306294796402
Position 3690: 0.03429626841446647
Position 7233: 0.030280617566660256
Position 2686: 0.024603053262016436
Position 845: 0.023440099861961133
Position 1013: 0.022576939631009166
Position 2424: 0.02229354969810019
Position 607: 0.021310809486212567
Position 4838: 0.018189763607957554
Position 1008: 0.017703208631969426
Position 239: 0.014897133182652254
Position 4434: 0.014109254267024788
Position 5080: 0.013972719110457549
Position 4115: 0.01395648078216171
Position 372: 0.01385170135651345
Position 5092: 0.011706221659290082
Position 286: 0.009998847892081754
Position 5221: 0.008776501055014988
Position 118: 0.007247922442512899
Position 1438: 0.006241721733701725
Position 6309: 0.006157272058831826
Position 6353: 0.006037193993553544
Position 4745: 0.005259970141494211
Position 1850: 0.004813160916510288
Position 183: 0.0045485876851882314
Position 4273: 0.003709616302417954
Position 5109: 0.003485288715077513
Position 73: 0.003058493419564605
Position 3948: 0.002961619739636067
Position 7230: 0.0026901580049077875
Position 6525: 0.002401920061554741
Position 3613: 0.002268690961517923
Position 45: 0.001922177062389979
Position 6238: 0.0018958865104878036
Position 7142: 0.0016777131081642108
Position 6681: 0.0013203544374267408
Position 3899: 0.0012370452225934872
Position 3097: 0.0011908546696716728
Position 3171: 0.0010332344192485758
Position 2288: 0.0009488071667759937
Position 4662: 0.0008462367634664672
Position 630: 0.0006415198651979048
Position 318: 0.0006179734437702604
Position 6188: 0.000595988012918865
Position 7240: 0.0005954159522049129
Position 1064: 0.0005909071698074681
Position 1838: 0.0005718024175562111
Position 406: 0.0004826909759768664
Position 3194: 0.00047773342700072817
Position 5150: 0.00047336858039124407
Position 5810: 0.0004684693477089416
Position 4019: 0.0004596902430802958
Position 4521: 0.0004270491471968632
Position 2956: 0.0003815955367874657
Position 4410: 0.0003800752065128026
Position 730: 0.00037320372826898425
Position 230: 0.0003556219161191814
Position 3219: 0.0003153243321275306
Position 5131: 0.00025234958469342927
Position 5324: 0.00024926474088295884
Position 376: 0.00020405264082930206
Position 1139: 0.00019583859884126726
Position 3422: 0.00014097700888736516
Position 7009: 0.00011727674570272568
Position 168: 0.00011435882763764214
Position 6567: 0.00010740156925042713
Position 1143: 9.896590358778013e-05
Position 4031: 9.738503601525303e-05
Position 1779: 9.459326115433952e-05
Position 4225: 7.655841960388749e-05
Position 3999: 6.631727511780714e-05
Position 1637: 6.190263064796578e-05
Position 422: 6.112535463605996e-05
Position 198: 5.844337307099384e-05
Position 1897: 5.823852553831728e-05
Position 3281: 5.690482898132991e-05
Position 4119: 5.3850609657592206e-05
Position 2403: 5.287992630937734e-05
Position 330: 5.1326376731001554e-05
Position 5189: 4.9626459321012515e-05
Position 3249: 4.85352134520208e-05
Position 312: 4.161392515280833e-05
Position 3324: 3.820250456155414e-05
Position 2409: 3.231635529365373e-05
Position 5631: 2.8122731822044925e-05
Position 5339: 2.7773734228956503e-05
Position 600: 2.3646780347939797e-05
Position 1553: 2.319796158426824e-05
Position 93: 2.3164281544006513e-05
Position 214: 2.2988432996247876e-05
Position 1377: 2.123069272595477e-05
Position 621: 1.9861525882624175e-05
Position 995: 1.584751669554595e-05
Position 1226: 1.286644841984088e-05
Position 2690: 1.2224799977570564e-05
Position 5648: 1.0933847106656607e-05
Position 5598: 1.0808721964841714e-05
Position 5904: 1.0606036642394512e-05
Position 323: 8.96223968401995e-06
Position 559: 8.373310896918362e-06
Position 1108: 8.310533271322501e-06
Position 203: 7.80337883563845e-06
Position 5842: 6.443620040187939e-06
Position 350: 5.57323230123986e-06
Position 738: 5.4934954474189214e-06
Position 6549: 5.111007895863209e-06
Position 4718: 4.966027472051654e-06
Position 116: 4.622751012637421e-06
Position 4636: 4.397684567306737e-06
Position 1954: 3.778067953416261e-06
Position 4641: 3.5396338955827275e-06
Position 688: 2.9072601887369035e-06
Position 693: 1.9483760954485116e-06
Position 6330: 1.8342249448397832e-06
Position 77: 1.7572158755330912e-06
Position 4653: 1.7093072679803643e-06
Position 113: 1.368156119457502e-06
Position 526: 1.0313510414010205e-06
Position 140: 1.0134191979809111e-06
Position 395: 5.588897209512217e-07
Position 4613: 5.578844214849211e-07
Position 523: 4.1254510955948926e-07
Position 517: 3.573168822385121e-07
Position 762: 3.4538734907793096e-07
Position 710: 2.8453461740423174e-07
Position 706: 2.0809165476854444e-07
Position 718: 1.4147421168466058e-07
Position 806: 4.997191153146125e-08
Position 773: 2.3188190771615175e-08
Position 5265: 1.1954061467781072e-08
Position 510: 8.803329377837704e-09
Position 1120: 4.134840579915985e-09
Position 30: 2.190869225252943e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3792: 0.9733581628850754
Position 4992: 0.6936765363759742
Position 4591: 0.48709560830021387
Position 4613: 0.45469710639777633
Position 2878: 0.452349578854315
Position 6998: 0.27181589757466396
Position 2840: 0.2633954353182643
Position 487: 0.22788038565053875
Position 7326: 0.12638652037939924
Position 6118: 0.1096205834942646
Position 354: 0.10901833486776163
Position 2895: 0.0937304166198963
Position 915: 0.0612789872993474
Position 517: 0.05845054816442576
Position 6432: 0.041652451366527475
Position 1248: 0.03661734889683796
Position 3566: 0.030858803249551304
Position 285: 0.02766104663367136
Position 2221: 0.023957936235242772
Position 7141: 0.023576007199582444
Position 1082: 0.021299976049919636
Position 5531: 0.018845297127362128
Position 6187: 0.01837380856591658
Position 1190: 0.01722242808671143
Position 810: 0.015993915003106707
Position 541: 0.014106335594247352
Position 4074: 0.012899585541038129
Position 2616: 0.012162255808710169
Position 359: 0.012063548742214714
Position 4551: 0.011539632200999465
Position 6202: 0.010614000719652112
Position 2856: 0.009542244735720148
Position 3886: 0.009297024808650125
Position 4150: 0.009112536117229546
Position 2600: 0.009069846512522977
Position 734: 0.008164817414613824
Position 6597: 0.00726468892509666
Position 2791: 0.006792246555799683
Position 5054: 0.006742824048111525
Position 3797: 0.006574312608800838
Position 4545: 0.005191788935638558
Position 1012: 0.005121852264973399
Position 497: 0.004787443804113167
Position 5544: 0.0045385478143913655
Position 1123: 0.0045244590495359905
Position 4617: 0.004476384465029985
Position 395: 0.003918225015853863
Position 1674: 0.003794306845391938
Position 7133: 0.0035754072627626307
Position 7158: 0.003529122770697001
Position 4521: 0.002911232525664324
Position 756: 0.0029045405458334316
Position 1115: 0.002703750402980199
Position 4313: 0.0023322367175431327
Position 1154: 0.0020849585122663292
Position 2168: 0.002073999042390678
Position 419: 0.002056300539979636
Position 5588: 0.0019542619467024956
Position 976: 0.0018531941319468441
Position 3736: 0.0018370817791872134
Position 1053: 0.0017952594424213448
Position 2563: 0.0017153884738362543
Position 3665: 0.0015599992708804514
Position 2904: 0.0015235180134159398
Position 3131: 0.0014713761310589043
Position 3531: 0.0014524807369660337
Position 5751: 0.0013937282186558373
Position 6645: 0.0013174648481654133
Position 4316: 0.0013041479377444987
Position 837: 0.0012820394756334437
Position 1049: 0.0012469113667157247
Position 1504: 0.001233105556236452
Position 4383: 0.0012324344357037993
Position 1194: 0.0011650082286383807
Position 3375: 0.0011210065703764654
Position 1095: 0.0010136848248485015
Position 4104: 0.0009976420568804311
Position 4641: 0.0009451429014243905
Position 4224: 0.0009324663255215523
Position 5701: 0.0008156640228912062
Position 4661: 0.0007777750451599116
Position 3054: 0.0007776007923584625
Position 1330: 0.0007677851999614421
Position 7301: 0.0007631023778035653
Position 7330: 0.0007517054948111997
Position 5221: 0.0007168369944267743
Position 576: 0.0006836948472508335
Position 5290: 0.0006784181083893956
Position 4964: 0.0006493694289669248
Position 1333: 0.0006407445736356572
Position 356: 0.0006396822898783881
Position 1270: 0.0006287240621078372
Position 4794: 0.0005784980014532036
Position 3584: 0.0005612869436177716
Position 2816: 0.0005450192104207966
Position 3463: 0.0005400528163385291
Position 1031: 0.0004422439577784586
Position 4407: 0.00041934818412294573
Position 402: 0.00041026078520481406
Position 5416: 0.0003923725831932837
Position 5628: 0.0003715336361012031
Position 7355: 0.00035770229970680077
Position 1682: 0.00033516413648694235
Position 4174: 0.00033514934029646074
Position 2197: 0.00032671150382140493
Position 564: 0.00032537902873706865
Position 4338: 0.0003184896035743559
Position 2150: 0.00031776344997427826
Position 3231: 0.0003147192358903753
Position 404: 0.0003017517038399312
Position 7181: 0.00030000991509772357
Position 5318: 0.00029958688848778423
Position 1174: 0.0002958523705411195
Position 1063: 0.0002714604409612109
Position 973: 0.00025853788417176367
Position 2127: 0.00022382336792358564
Position 5008: 0.00020360854364170067
Position 799: 0.0001867703186713522
Position 1628: 0.00018151375848288656
Position 4248: 0.00018087404756260701
Position 6092: 0.0001808080586278674
Position 688: 0.00018056134895432752
Position 7000: 0.0001805001753739593
Position 4972: 0.00017970865788387706
Position 5244: 0.00017457655859331927
Position 5189: 0.00017195759361580268
Position 5886: 0.00017057304217207582
Position 2454: 0.000168368136654543
Position 6617: 0.00016404182243616303
Position 4292: 0.00015291305686349922
Position 3892: 0.00014869518954533137
Position 4828: 0.0001472729104467181
Position 1407: 0.0001432062946310114
Position 2464: 0.00014140374405221292
Position 5131: 0.00013444435904109837
Position 6073: 0.00013101719427855758
Position 948: 0.00012875201478408134
Position 940: 0.00012133876350313158
Position 581: 0.00011672002929866989
Position 2254: 0.00011583995977629624
Position 5027: 0.00010559719317461283
Position 7277: 0.00010092959574687239
Position 4211: 9.758532396271498e-05
Position 3028: 9.03616061168135e-05
Position 2228: 9.00284628889533e-05
Position 4923: 8.056183899106266e-05
Position 6458: 7.575717976061972e-05
Position 4807: 7.340331552284643e-05
Position 1517: 6.86637944936032e-05
Position 4994: 6.05625386602747e-05
Position 368: 5.7138557457326435e-05
Position 4627: 5.6308608739815e-05
Position 4342: 5.483998445445549e-05
Position 5591: 5.151143150945786e-05
Position 738: 5.1056806648296804e-05
Position 4734: 5.038531186564751e-05
Position 5225: 4.884376397216362e-05
Position 432: 4.807667054389758e-05
Position 1257: 4.750912572986159e-05
Position 4467: 4.647903933042584e-05
Position 5389: 4.643894671270445e-05
Position 203: 4.4636883021957716e-05
Position 4156: 4.355429017208972e-05
Position 5356: 3.702138688321698e-05
Position 5030: 3.482239161171224e-05
Position 3908: 3.393676052049923e-05
Position 113: 3.1861974540794483e-05
Position 4742: 2.9172109816428152e-05
Position 308: 2.5352808207536537e-05
Position 675: 2.100220530128088e-05
Position 4453: 1.98023564345736e-05
Position 1434: 1.8726958816294034e-05
Position 2325: 1.8051080238572707e-05
Position 4393: 1.6451230092844184e-05
Position 2382: 1.606778617544484e-05
Position 4646: 1.2825135006613583e-05
Position 844: 1.1568434512374438e-05
Position 1714: 1.1161629955739878e-05
Position 4023: 1.0316234805150393e-05
Position 4318: 1.0099290879537609e-05
Position 840: 6.896385506500912e-06
Position 214: 6.574885124123205e-06
Position 4670: 5.56834472136311e-06
Position 933: 4.477465797496771e-06
Position 304: 4.3771209554314785e-06
Position 317: 4.056835272113033e-06
Position 6155: 3.9614933926228376e-06
Position 549: 3.1877019419663017e-06
Position 4427: 2.634711507685718e-06
Position 826: 1.9404235001119013e-06
Position 1575: 1.021301134142353e-06
Position 122: 1.015555823991577e-06
Position 1205: 8.758321418482312e-07
Position 1775: 8.697024646450925e-07
Position 1637: 8.595565962646394e-07
Position 168: 7.326268296685504e-07
Position 140: 6.420968572719383e-07
Position 218: 6.394026882856361e-07
Position 875: 6.263123621453194e-07
Position 364: 5.605875536722973e-07
Position 587: 4.2037916651772205e-07
Position 248: 2.3989966632679847e-07
Position 238: 2.3624326924197746e-07
Position 979: 1.912412709652355e-07
Position 154: 1.2908339657841082e-07
