Gene = RP4-777O23.3
index = 1186
Annotated 5SS: [  126 26395 50226 51959]
Annotated 3SS: [26274 50079 51822 53525]
SMsplice 5SS: [  126   354 13211 13540 17518 26395 46193 51959]
SMsplice 3SS: [  224 13082 13331 17347 26274 46025 51822 52864]
top_k =  1000
Partition function (log Z): -10.836893342419733

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9817802811490856
Position 26395: 0.978843284307943
Position 354: 0.8353723562924372
Position 17518: 0.7836703517572052
Position 13540: 0.7798833003316232
Position 27618: 0.6231327920822801
Position 13211: 0.5370959288469438
Position 27355: 0.4250564982269853
Position 3783: 0.41128077992795953
Position 1467: 0.3990117070757783
Position 18508: 0.371522748852462
Position 1925: 0.36571683882046696
Position 28030: 0.30815318321024976
Position 16385: 0.27644653017812976
Position 19338: 0.25347325292370326
Position 11522: 0.2459321618566147
Position 4050: 0.20694559291215614
Position 11754: 0.15014546495138079
Position 17571: 0.14828687026067783
Position 28187: 0.14729656399352328
Position 13153: 0.13488446025074613
Position 28429: 0.11654312740994834
Position 6860: 0.10698685786498814
Position 4129: 0.10249896024065809
Position 13939: 0.07139374248394614
Position 10321: 0.0684772368924267
Position 20323: 0.06205888305529083
Position 4408: 0.059975744988389076
Position 13411: 0.05980694709749459
Position 13190: 0.05960312459205413
Position 22671: 0.055039515563491674
Position 19307: 0.048639583846140394
Position 17108: 0.03985685656946596
Position 17007: 0.03963070878824391
Position 3866: 0.035791014287688716
Position 22143: 0.03517423477545175
Position 19333: 0.032122752929536764
Position 8225: 0.031655857485602866
Position 24601: 0.02873977758419874
Position 17599: 0.02798069958472878
Position 6133: 0.02672033529039912
Position 13453: 0.026161935458325493
Position 22594: 0.02519039484555783
Position 22768: 0.02504519208103548
Position 20309: 0.022931740231688407
Position 13265: 0.021192410418866655
Position 26450: 0.021019351957900136
Position 20279: 0.015580732348925232
Position 27305: 0.012400681707584488
Position 13215: 0.012253544900433618
Position 1215: 0.012064962448717412
Position 16659: 0.01177570148611929
Position 22457: 0.010431706707400951
Position 3260: 0.010292349694114558
Position 31137: 0.010270579437700588
Position 27915: 0.010040799071551683
Position 31514: 0.010017641557304549
Position 4034: 0.009680244794490945
Position 5476: 0.008994281307945285
Position 5673: 0.008864735507100908
Position 27948: 0.008507880773979773
Position 2518: 0.00826660185046649
Position 28052: 0.007543571732930112
Position 11579: 0.00660575046644234
Position 18520: 0.006083480306383617
Position 30403: 0.005444420857015595
Position 28170: 0.0051431201803002055
Position 3302: 0.00476896382418985
Position 26729: 0.004062672632188528
Position 31802: 0.0037824426621617304
Position 103: 0.0033499131678634535
Position 2944: 0.003055319485138943
Position 7181: 0.0022978254191597172
Position 21650: 0.002181266159602319
Position 29323: 0.002150141336797239
Position 32608: 0.0019729721381556075
Position 20358: 0.0017598702213131078
Position 27375: 0.001757660135607053
Position 32565: 0.0012704664985700358
Position 3683: 0.001125505872415249
Position 27118: 0.0010174440262888218
Position 28072: 0.0009950407988857906
Position 1464: 0.000947194148901942
Position 27126: 0.0009221187363362437
Position 3146: 0.000737776685056219
Position 27839: 0.0007218517541606051
Position 1219: 0.0006304033827965753
Position 1194: 0.0005518327910244478
Position 93: 0.0004687495687320379
Position 1375: 0.0004567390287508715
Position 3992: 0.00043984221279520466
Position 702: 0.00043551238586482033
Position 4359: 0.00035740649670273173
Position 1204: 0.0003464076043705634
Position 31083: 0.00034593754070232763
Position 670: 0.0003119033229200727
Position 4763: 0.00031092497069163435
Position 5338: 0.0002631456598826325
Position 28628: 0.00024155607762694375
Position 28847: 0.00022223947556771563
Position 170: 0.000188408831357387
Position 4665: 0.00017390147422784017
Position 823: 0.00014339152229670936
Position 1715: 0.00012074908327338368
Position 54: 0.00011214069498011005
Position 427: 8.997643729605815e-05
Position 553: 8.92569499955812e-05
Position 888: 7.527231703436487e-05
Position 447: 6.0315967761424086e-05
Position 2653: 5.425064773658731e-05
Position 2281: 4.480242080303407e-05
Position 2760: 4.40497608900383e-05
Position 1692: 4.12396294138083e-05
Position 3286: 3.727472100480244e-05
Position 2301: 3.432942059469933e-05
Position 2195: 3.0984667864617986e-05
Position 3151: 2.2731596520476833e-05
Position 1228: 2.211072489645173e-05
Position 547: 1.860341694600742e-05
Position 386: 1.7180244620514252e-05
Position 1655: 1.4959889078788317e-05
Position 975: 1.0431379198465844e-05
Position 380: 1.0329216546798787e-05
Position 155: 8.650808963292653e-06
Position 91: 8.190378168135607e-06
Position 1163: 5.446200746122956e-06
Position 1247: 4.8459392297848425e-06
Position 1321: 4.577960328829227e-06
Position 937: 3.956553177451716e-06
Position 113: 3.3171170108355638e-06
Position 921: 3.0350402370722865e-06
Position 321: 2.8648246141475652e-06
Position 225: 2.8529084095754968e-06
Position 2245: 1.7379036464801533e-06
Position 1910: 1.6909827526021723e-06
Position 1026: 1.6723134386959287e-06
Position 1269: 1.574118748856769e-06
Position 9: 1.4701661861494563e-06
Position 7: 1.375030785397026e-06
Position 4508: 1.321950994711656e-06
Position 242: 1.19152526900584e-06
Position 5720: 1.163663715146182e-06
Position 1390: 9.70107510856113e-07
Position 492: 6.549710228277871e-07
Position 2480: 4.754581586159968e-07
Position 857: 3.4416586062467654e-07
Position 2414: 2.2563028562761196e-07
Position 111: 2.0781378719036502e-07
Position 2906: 1.93630879390063e-07
Position 3241: 1.86754143826417e-07
Position 430: 1.508478902001182e-07
Position 38: 3.886329181382593e-08
Position 748: 3.386536279926145e-08
Position 589: 2.683721032857557e-08
Position 1825: 1.4140469389464992e-09
Position 13: 7.922268519423371e-10
Position 393: 3.1367149944862506e-10
Position 515: 1.3014102580710744e-10
Position 390: 6.995875553736244e-11
Position 1501: 1.4889872196228293e-11
Position 459: 8.208959705184445e-13
Position 723: 4.552897295896461e-13
Position 551: 1.595278715992611e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 26274: 0.9999997029266499
Position 17347: 0.9599379216026119
Position 13331: 0.8640121414373619
Position 13082: 0.7668695104591272
Position 224: 0.5971533530636627
Position 32307: 0.518549182322889
Position 27536: 0.5100262650888725
Position 1350: 0.4085417673025476
Position 11472: 0.39125056366706445
Position 18395: 0.37328780712887283
Position 19223: 0.3342355896993808
Position 16225: 0.27644653017812976
Position 3716: 0.2524365293181216
Position 27294: 0.24182441513046574
Position 27822: 0.2303234161117399
Position 30941: 0.23024136993362765
Position 3991: 0.19882109565404643
Position 241: 0.19256811229620424
Position 27050: 0.11168365400681558
Position 28352: 0.10885339320362268
Position 20166: 0.10233122585721764
Position 27925: 0.10098572659554042
Position 1759: 0.10030929815390205
Position 3895: 0.10016560338259697
Position 1611: 0.09831236328117612
Position 28092: 0.09287533055355598
Position 16621: 0.09126326684382904
Position 3652: 0.08849839575286983
Position 33262: 0.08311970884154543
Position 22456: 0.07509877077309915
Position 27442: 0.07168603206308871
Position 13697: 0.07139374248394616
Position 1798: 0.06623519614188778
Position 6805: 0.05762177397895201
Position 10203: 0.05397165828002048
Position 4263: 0.05229985343405842
Position 3771: 0.04776457980514182
Position 26979: 0.04519718637167962
Position 22045: 0.03517423477545176
Position 8078: 0.03165585748560285
Position 35752: 0.03069682455719286
Position 253: 0.030298380625939758
Position 24269: 0.02873977758419875
Position 1828: 0.02838468483853747
Position 27345: 0.027114831732682778
Position 31078: 0.027082861720037054
Position 1755: 0.025217965518311958
Position 22671: 0.02504519208103548
